logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.3624e-01,-1.1004e+00,2.0413e-01,6.2803e-01,1.0654e-02,1.2077e+00,4.0157e+00,2.5084e+01,-2.4023e+03
2.6183e-01,-1.1712e+00,-1.8768e+00,-9.4708e-01,1.9358e-01,8.8297e-01,3.8470e+00,2.4668e+01,-2.2496e+03
4.2313e-01,-1.2366e+00,-1.8043e+00,9.1205e-01,-5.7812e-01,1.3618e+00,3.9122e+00,2.4815e+01,-1.6756e+03
-1.7752e-01,-6.2033e-01,-3.0359e-01,1.7325e+00,1.4132e+00,3.8293e+00,2.9354e+00,2.5224e+01,-2.3265e+03
2.8518e-01,-1.0796e+00,-7.9041e-01,6.0738e-01,2.2176e+00,4.2125e-01,3.9541e+00,2.5001e+01,-2.1259e+03
1.0196e-01,-9.0322e-01,-1.3268e+00,1.7693e+00,1.5107e+00,7.6009e-01,4.0387e+00,2.5194e+01,-2.1744e+03
6.4173e-02,-9.8827e-01,-3.7473e-01,-9.8029e-01,-6.5753e-01,4.6099e-01,3.8905e+00,2.4781e+01,-2.6073e+03
1.2942e-01,-9.6793e-01,-1.6847e+00,1.2752e+00,1.2325e+00,1.9505e+00,3.9319e+00,2.4886e+01,-2.2720e+03
9.0594e-02,-7.2107e-01,1.1924e-01,9.4439e-01,1.2780e+00,3.8140e+00,2.0727e+00,2.5042e+01,-2.4312e+03
-9.6485e-02,-8.1518e-01,-2.0500e+00,1.4734e+00,1.0926e+00,2.4496e+00,3.9271e+00,2.4961e+01,-1.7539e+03
7.3530e-02,-9.9509e-01,-7.7253e-01,4.9739e-01,-4.5558e-01,1.4640e+00,3.9076e+00,2.4822e+01,-2.4191e+03
2.3615e-01,-7.5916e-01,-1.6044e+00,1.5615e+00,1.6381e+00,3.6371e+00,3.4304e+00,2.4928e+01,-1.2548e+03
2.8026e-01,-8.3564e-01,-1.7620e+00,1.2160e+00,-6.9738e-01,3.5401e+00,3.5824e+00,2.4875e+01,-2.1704e+03
2.4098e-01,-8.2733e-01,-2.1419e+00,1.1038e+00,2.6544e-01,3.6756e+00,3.3984e+00,2.4993e+01,-2.5182e+03
3.6017e-01,-1.0618e+00,-1.9467e+00,1.5652e+00,1.5703e+00,2.0674e+00,3.9512e+00,2.4957e+01,-2.0721e+03
2.8923e-01,-1.0559e+00,-3.9382e-01,3.1100e-02,-7.1526e-01,2.9803e+00,3.7918e+00,2.4754e+01,-2.4598e+03
1.1354e-01,-7.1219e-01,4.6679e-01,-2.8832e-01,-7.8136e-01,3.8149e+00,1.6307e+00,2.5002e+01,-1.9845e+03
4.9047e-01,-1.2609e+00,-4.6136e-01,-8.8678e-01,-7.9794e-01,1.9088e+00,3.8446e+00,2.4627e+01,-2.1551e+03
3.6164e-01,-1.1547e+00,-6.5391e-01,-4.5592e-01,3.8750e-01,2.3481e+00,3.8464e+00,2.4663e+01,-2.3791e+03
2.3670e-02,-7.5665e-01,-2.5319e-02,4.4965e-01,1.2799e-01,3.6076e+00,3.4103e+00,2.4889e+01,-2.2001e+03
3.4921e-01,-6.9648e-01,-1.9879e+00,2.0956e+00,8.5286e-01,3.7722e+00,3.3303e+00,2.5109e+01,-2.4808e+03
2.2779e-01,-1.1183e+00,-1.6087e+00,-1.1362e+00,-4.7138e-01,1.5898e-01,3.8648e+00,2.4699e+01,-2.2585e+03
3.5096e-01,-1.0933e+00,-2.6731e+00,9.6008e-01,2.2680e+00,1.0152e+00,3.9012e+00,2.4869e+01,-1.6096e+03
