niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.0000e+00,1.0000e+00,1.2484e-01,-4.4627e+05,-4.4628e+05,-1.2492e-03,-4.4628e+05,1.3578e-01,7.3790e+00,inf,2.1047e+00,-9.6260e-01,-6.7441e-01,5.4203e-01,1.3670e+00,2.4506e+00,2.1479e+00,5.8483e+00,2.8053e+01
2.0000e+00,1.0000e+00,2.4938e-01,-4.3205e+05,-4.3206e+05,-2.4984e-03,-4.3206e+05,1.3579e-01,7.3803e+00,4.4628e+05,4.2337e+00,-2.1854e-01,-9.7862e-01,-5.5284e-02,2.7989e+00,2.2091e+00,4.9859e+00,5.7052e+00,2.8186e+01
3.0000e+00,1.0000e+00,3.7360e-01,-4.2858e+05,-4.2859e+05,-3.7477e-03,-4.2859e+05,1.3580e-01,7.3815e+00,4.3206e+05,6.0965e+00,-1.0742e-01,-1.6297e+00,2.5309e-01,2.8706e+00,2.4148e+00,2.3454e+00,5.8032e+00,2.8161e+01
4.0000e+00,1.0000e+00,4.9751e-01,-4.2154e+05,-4.2154e+05,-4.9969e-03,-4.2154e+05,1.3581e-01,7.3828e+00,4.2859e+05,2.0566e+01,-5.9412e-01,-1.2165e+00,-1.3730e+00,2.1208e+00,3.4124e+00,3.3768e+00,5.9135e+00,2.8715e+01
5.0000e+00,1.0000e+00,6.2112e-01,-4.1509e+05,-4.1510e+05,-6.2461e-03,-4.1510e+05,1.3583e-01,7.3840e+00,4.2154e+05,2.2685e+01,1.4012e-01,-7.5109e-01,4.7346e-01,1.4416e+00,2.2282e+00,1.2092e+00,5.8919e+00,2.8283e+01
6.0000e+00,1.0000e+00,7.4442e-01,-4.1424e+05,-4.1424e+05,-7.4953e-03,-4.1424e+05,1.3584e-01,7.3852e+00,4.1510e+05,2.4802e+01,-1.0537e-01,-1.1342e+00,-4.5239e-01,-3.2680e-01,3.0249e+00,4.9663e+00,5.8175e+00,2.8557e+01
7.0000e+00,1.0000e+00,8.6741e-01,-4.1395e+05,-4.1396e+05,-8.7445e-03,-4.1396e+05,1.3585e-01,7.3865e+00,4.1424e+05,2.6883e+01,-4.9229e-02,-1.1081e+00,-9.5869e-01,3.0522e+00,1.6980e+00,2.7631e+00,5.8034e+00,2.8291e+01
8.0000e+00,1.0000e+00,9.9010e-01,-4.1183e+05,-4.1184e+05,-9.9938e-03,-4.1184e+05,1.3586e-01,7.3878e+00,4.1396e+05,3.0509e+01,-7.4482e-01,-9.2243e-01,1.7129e+00,-2.1655e-01,3.7725e+00,4.1255e+00,5.6022e+00,2.8151e+01
9.0000e+00,1.0000e+00,1.1125e+00,-4.0770e+05,-4.0771e+05,-1.1243e-02,-4.0771e+05,1.3587e-01,7.3890e+00,4.1184e+05,3.2585e+01,-4.1416e-01,-7.7647e-01,2.1283e+00,2.9487e+00,2.7219e-01,1.5824e+00,5.8574e+00,2.8578e+01
1.0000e+01,1.0000e+00,1.2346e+00,-4.0568e+05,-4.0569e+05,-1.2492e-02,-4.0569e+05,1.3588e-01,7.3903e+00,4.0771e+05,3.5348e+01,1.0845e-01,-8.1129e-01,4.7050e-01,1.5412e+00,2.2889e+00,3.5101e+00,5.7965e+00,2.8224e+01
1.1000e+01,1.0000e+00,1.3564e+00,-4.0441e+05,-4.0441e+05,-1.3741e-02,-4.0441e+05,1.3589e-01,7.3915e+00,4.0569e+05,3.7397e+01,2.5733e-01,-1.7740e+00,1.9014e-01,3.1325e+00,3.2529e+00,2.2325e+00,5.8601e+00,2.8501e+01
1.2000e+01,1.0000e+00,1.4778e+00,-4.0184e+05,-4.0185e+05,-1.4991e-02,-4.0185e+05,1.3591e-01,7.3928e+00,4.0441e+05,3.9282e+01,-1.3696e-01,-9.1955e-01,1.1723e+00,2.7393e+00,1.3676e+00,4.0735e+00,5.9032e+00,2.8717e+01
1.3000e+01,1.0000e+00,1.5990e+00,-3.9615e+05,-3.9616e+05,-1.6240e-02,-3.9616e+05,1.3592e-01,7.3940e+00,4.0185e+05,4.1186e+01,4.7627e-01,-1.0842e+00,8.4048e-01,1.8841e+00,2.0856e+00,1.8515e+00,5.8594e+00,2.8384e+01
1.4000e+01,1.0000e+00,1.7199e+00,-3.9563e+05,-3.9564e+05,-1.7489e-02,-3.9564e+05,1.3593e-01,7.3952e+00,3.9616e+05,4.3080e+01,-7.9379e-01,-9.5638e-01,5.1569e-01,6.1740e-01,2.9086e+00,4.4495e+00,5.6141e+00,2.8429e+01
1.5000e+01,1.0000e+00,1.8405e+00,-3.8625e+05,-3.8625e+05,-1.8738e-02,-3.8625e+05,1.3594e-01,7.3965e+00,3.9564e+05,4.6180e+01,-1.9678e-01,-1.3328e+00,-1.6779e+00,1.6902e+00,3.7355e+00,4.9790e+00,5.6556e+00,2.8739e+01
1.6000e+01,1.0000e+00,1.9608e+00,-3.8598e+05,-3.8598e+05,-1.9988e-02,-3.8598e+05,1.3595e-01,7.3977e+00,3.8625e+05,4.8265e+01,-4.0444e-01,-1.6795e+00,-1.6276e-01,1.8905e+00,3.5745e+00,1.6354e+00,5.4980e+00,2.8169e+01
1.7000e+01,1.0000e+00,2.0808e+00,-3.8420e+05,-3.8421e+05,-2.1237e-02,-3.8421e+05,1.3596e-01,7.3990e+00,3.8598e+05,5.6058e+01,-6.0266e-01,-5.9412e-01,1.9603e+00,1.7140e-01,3.4258e+00,1.2555e+00,5.7020e+00,2.8512e+01
1.8000e+01,1.0000e+00,2.2005e+00,-3.7673e+05,-3.7673e+05,-2.2486e-02,-3.7673e+05,1.3597e-01,7.4003e+00,3.8421e+05,5.8138e+01,4.5366e-01,-8.7605e-01,1.9646e+00,-3.8014e-01,3.2137e+00,4.0341e+00,5.7813e+00,2.8459e+01
1.9000e+01,1.0000e+00,2.3199e+00,-3.7659e+05,-3.7660e+05,-2.3735e-02,-3.7660e+05,1.3599e-01,7.4015e+00,3.7673e+05,6.0016e+01,-5.5583e-01,-1.1591e+00,2.0285e+00,1.6631e-01,4.3579e-01,1.8140e+00,5.8963e+00,2.9268e+01
2.0000e+01,1.0000e+00,2.4390e+00,-3.7633e+05,-3.7634e+05,-2.4984e-02,-3.7634e+05,1.3600e-01,7.4027e+00,3.7660e+05,6.2015e+01,4.9157e-01,-1.1494e+00,1.6799e+00,-3.6910e-01,5.5192e-01,2.4310e+00,5.7544e+00,2.8415e+01
2.1000e+01,1.0000e+00,2.5579e+00,-3.7008e+05,-3.7009e+05,-2.6234e-02,-3.7009e+05,1.3601e-01,7.4040e+00,3.7634e+05,7.1661e+01,-4.3809e-01,-1.9054e+00,-5.0476e-02,2.1451e+00,2.9484e+00,1.8861e+00,5.3870e+00,2.8115e+01
2.2000e+01,1.0000e+00,2.6764e+00,-3.6688e+05,-3.6689e+05,-2.7483e-02,-3.6689e+05,1.3602e-01,7.4052e+00,3.7009e+05,7.3595e+01,3.3783e-01,-7.8447e-01,2.0901e+00,3.0971e+00,2.2409e+00,2.3546e+00,5.6092e+00,2.8203e+01
2.3000e+01,1.0000e+00,2.7947e+00,-3.6614e+05,-3.6615e+05,-2.8732e-02,-3.6615e+05,1.3603e-01,7.4065e+00,3.6688e+05,7.6542e+01,-5.6805e-01,-1.4597e+00,-1.5286e+00,3.0085e+00,1.0392e+00,4.9330e+00,4.8409e+00,2.8026e+01
2.4000e+01,1.0000e+00,2.9126e+00,-3.6373e+05,-3.6374e+05,-2.9981e-02,-3.6374e+05,1.3604e-01,7.4077e+00,3.6614e+05,7.8624e+01,-2.8864e-01,-1.9234e+00,-6.6346e-01,1.3652e+00,2.2597e+00,2.5742e+00,5.3740e+00,2.8131e+01
2.5000e+01,1.0000e+00,3.0303e+00,-3.6288e+05,-3.6289e+05,-3.1230e-02,-3.6289e+05,1.3605e-01,7.4090e+00,3.6373e+05,8.0698e+01,-1.6083e-01,-1.8590e+00,1.3955e+00,1.3099e+00,6.3682e-01,3.6947e+00,5.6680e+00,2.8792e+01
2.6000e+01,1.0000e+00,3.1477e+00,-3.6033e+05,-3.6034e+05,-3.2480e-02,-3.6034e+05,1.3607e-01,7.4102e+00,3.6288e+05,8.2767e+01,3.5482e-01,-8.8113e-01,-3.7248e-01,-6.9641e-01,2.5213e+00,4.2131e+00,5.6420e+00,2.8438e+01
2.7000e+01,1.0000e+00,3.2648e+00,-3.6008e+05,-3.6009e+05,-3.3729e-02,-3.6009e+05,1.3608e-01,7.4115e+00,3.6033e+05,8.5421e+01,-2.5173e-01,-1.0659e+00,-1.4686e+00,2.7103e+00,2.6952e+00,3.8458e+00,5.8507e+00,2.9311e+01
2.8000e+01,1.0000e+00,3.3816e+00,-3.5608e+05,-3.5609e+05,-3.4978e-02,-3.5609e+05,1.3609e-01,7.4127e+00,3.6009e+05,8.8910e+01,-9.0637e-01,-1.6110e+00,3.6241e-01,1.2378e+00,3.6061e+00,1.3303e+00,5.7618e+00,2.9360e+01
2.9000e+01,1.0000e+00,3.4982e+00,-3.5482e+05,-3.5483e+05,-3.6227e-02,-3.5483e+05,1.3610e-01,7.4140e+00,3.5608e+05,9.1003e+01,-9.1194e-01,-1.7828e+00,-8.8184e-01,2.6029e+00,2.5068e+00,3.7006e+00,5.3991e+00,2.8505e+01
3.0000e+01,1.0000e+00,3.6145e+00,-3.4884e+05,-3.4885e+05,-3.7477e-02,-3.4885e+05,1.3611e-01,7.4152e+00,3.5482e+05,9.3493e+01,-8.3699e-01,-1.2845e+00,2.1627e+00,-4.6626e-01,3.2853e+00,5.0508e+00,2.8057e+00,2.8179e+01
3.1000e+01,1.0000e+00,3.7304e+00,-3.4691e+05,-3.4692e+05,-3.8726e-02,-3.4692e+05,1.3612e-01,7.4165e+00,3.4884e+05,9.6357e+01,6.9193e-02,-1.2782e+00,9.7468e-02,3.1435e+00,1.3954e-01,2.0723e+00,5.7213e+00,2.8995e+01
3.2000e+01,1.0000e+00,3.8462e+00,-3.4571e+05,-3.4572e+05,-3.9975e-02,-3.4572e+05,1.3613e-01,7.4177e+00,3.4692e+05,9.8528e+01,-6.7716e-01,-1.9724e+00,1.6856e+00,-2.8897e-01,8.8454e-01,5.0785e+00,5.2470e+00,2.8980e+01
3.3000e+01,1.0000e+00,3.9616e+00,-3.3926e+05,-3.3927e+05,-4.1224e-02,-3.3927e+05,1.3615e-01,7.4190e+00,3.4572e+05,1.0060e+02,-8.0453e-01,-1.5571e+00,2.2204e+00,5.9018e-01,1.2027e-01,3.9083e+00,5.6954e+00,2.9440e+01
3.4000e+01,1.0000e+00,4.0767e+00,-3.3326e+05,-3.3326e+05,-4.2473e-02,-3.3326e+05,1.3616e-01,7.4202e+00,3.3927e+05,1.0249e+02,-9.8817e-01,-1.0616e+00,5.4091e-01,2.0707e-01,2.6191e+00,5.0218e+00,4.6724e+00,2.8521e+01
3.5000e+01,1.0000e+00,4.1916e+00,-3.2919e+05,-3.2920e+05,-4.3723e-02,-3.2920e+05,1.3617e-01,7.4215e+00,3.3326e+05,1.0457e+02,-2.3532e-01,-6.7731e-01,1.5739e+00,1.8523e+00,8.3043e-01,1.5900e+00,5.4473e+00,2.8592e+01
3.6000e+01,1.0000e+00,4.3062e+00,-3.2896e+05,-3.2897e+05,-4.4972e-02,-3.2897e+05,1.3618e-01,7.4227e+00,3.2920e+05,1.0645e+02,-8.0872e-01,-1.8307e+00,1.1553e+00,2.2371e-01,3.4826e+00,2.4226e+00,5.4317e+00,2.8946e+01
3.7000e+01,1.0000e+00,4.4205e+00,-3.2808e+05,-3.2809e+05,-4.6221e-02,-3.2809e+05,1.3619e-01,7.4240e+00,3.2897e+05,1.0853e+02,-3.7116e-01,-1.1470e+00,-1.5995e+00,3.2487e+00,2.3523e+00,4.2265e+00,5.6609e+00,2.9366e+01
3.8000e+01,1.0000e+00,4.5346e+00,-3.2787e+05,-3.2787e+05,-4.7470e-02,-3.2787e+05,1.3620e-01,7.4252e+00,3.2809e+05,1.1041e+02,2.6812e-01,-1.9560e+00,1.0377e+00,2.5518e+00,1.0612e+00,3.1273e+00,5.8590e+00,2.9570e+01
3.9000e+01,1.0000e+00,4.6484e+00,-3.2294e+05,-3.2295e+05,-4.8720e-02,-3.2295e+05,1.3622e-01,7.4265e+00,3.2787e+05,1.1444e+02,-4.2551e-01,-1.0129e+00,1.7585e+00,1.5569e+00,1.5884e+00,2.1421e+00,5.3966e+00,2.8693e+01
4.0000e+01,1.0000e+00,4.7619e+00,-3.2264e+05,-3.2265e+05,-4.9969e-02,-3.2265e+05,1.3623e-01,7.4277e+00,3.2295e+05,1.1834e+02,1.8598e-01,-1.2359e+00,9.0311e-01,1.4250e+00,2.2125e-01,3.3800e+00,5.2139e+00,2.8017e+01
4.1000e+01,1.0000e+00,4.8751e+00,-3.2061e+05,-3.2062e+05,-5.1218e-02,-3.2062e+05,1.3624e-01,7.4290e+00,3.2264e+05,1.2564e+02,-5.8994e-02,-1.6075e+00,5.6386e-01,1.4858e+00,6.7763e-01,3.7369e+00,5.7084e+00,2.9427e+01
4.2000e+01,1.0000e+00,4.9881e+00,-3.1988e+05,-3.1988e+05,-5.2467e-02,-3.1988e+05,1.3625e-01,7.4302e+00,3.2062e+05,1.2755e+02,4.9674e-01,-1.3983e+00,1.7670e+00,1.5428e+00,3.6892e+00,4.6501e+00,5.0527e+00,2.8127e+01
4.3000e+01,1.0000e+00,5.1008e+00,-3.1878e+05,-3.1879e+05,-5.3716e-02,-3.1879e+05,1.3626e-01,7.4315e+00,3.1988e+05,1.2982e+02,-9.0816e-01,-1.9653e+00,2.6325e-01,3.3258e-01,1.6575e+00,5.0030e+00,5.1266e+00,2.9137e+01
4.4000e+01,1.0000e+00,5.2133e+00,-3.1717e+05,-3.1718e+05,-5.4966e-02,-3.1718e+05,1.3627e-01,7.4327e+00,3.1879e+05,1.3189e+02,7.6892e-02,-1.9131e+00,2.3211e-01,3.1925e+00,4.2731e-01,3.6245e+00,5.3425e+00,2.8569e+01
4.5000e+01,1.0000e+00,5.3254e+00,-3.1676e+05,-3.1676e+05,-5.6215e-02,-3.1676e+05,1.3628e-01,7.4340e+00,3.1718e+05,1.3374e+02,-7.5791e-02,-1.6711e+00,1.7238e+00,1.8577e+00,1.7683e+00,2.0454e+00,5.2708e+00,2.8394e+01
4.6000e+01,1.0000e+00,5.4374e+00,-3.1606e+05,-3.1607e+05,-5.7464e-02,-3.1607e+05,1.3630e-01,7.4352e+00,3.1676e+05,1.3562e+02,2.6437e-01,-1.0077e+00,7.0281e-01,3.2176e+00,2.5412e+00,1.9704e+00,5.6095e+00,2.9048e+01
4.7000e+01,1.0000e+00,5.5490e+00,-3.1501e+05,-3.1502e+05,-5.8713e-02,-3.1502e+05,1.3631e-01,7.4365e+00,3.1607e+05,1.3751e+02,-8.5019e-01,-1.8273e+00,-8.7682e-01,-3.1327e-01,2.4774e+00,1.5157e+00,5.6712e+00,2.9702e+01
4.8000e+01,1.0000e+00,5.6604e+00,-3.1375e+05,-3.1376e+05,-5.9963e-02,-3.1376e+05,1.3632e-01,7.4377e+00,3.1501e+05,1.3933e+02,-5.2738e-01,-8.0767e-01,1.3974e-01,2.3533e+00,1.3434e-01,2.0263e+00,5.8701e+00,2.9991e+01
4.9000e+01,1.0000e+00,5.7715e+00,-3.1345e+05,-3.1346e+05,-6.1212e-02,-3.1346e+05,1.3633e-01,7.4390e+00,3.1376e+05,1.4141e+02,-5.7578e-01,-1.6373e+00,1.7191e+00,7.3459e-01,3.4284e+00,4.9081e+00,5.4266e+00,2.9488e+01
5.0000e+01,1.0000e+00,5.8824e+00,-3.1103e+05,-3.1103e+05,-6.2461e-02,-3.1103e+05,1.3634e-01,7.4402e+00,3.1346e+05,1.4375e+02,-2.3762e-01,-1.2863e+00,1.6685e+00,1.7233e-01,3.7371e+00,2.1674e+00,5.5006e+00,2.9278e+01
5.1000e+01,1.0000e+00,5.9929e+00,-3.0710e+05,-3.0711e+05,-6.3710e-02,-3.0711e+05,1.3635e-01,7.4415e+00,3.1103e+05,1.4586e+02,-3.6012e-02,-1.0233e+00,2.1031e+00,5.9341e-01,-9.2929e-02,5.0034e+00,4.1092e+00,2.8412e+01
5.2000e+01,1.0000e+00,6.1033e+00,-3.0670e+05,-3.0671e+05,-6.4959e-02,-3.0671e+05,1.3636e-01,7.4427e+00,3.0711e+05,1.4799e+02,-5.1860e-01,-1.3704e+00,1.7552e+00,1.8173e+00,2.7664e+00,3.8332e+00,5.6486e+00,2.9692e+01
5.3000e+01,1.0000e+00,6.2134e+00,-3.0564e+05,-3.0565e+05,-6.6209e-02,-3.0565e+05,1.3638e-01,7.4440e+00,3.0671e+05,1.5006e+02,-4.0902e-01,-1.3151e+00,9.0879e-01,1.1697e+00,2.9970e+00,4.4927e+00,5.1987e+00,2.8792e+01
5.4000e+01,1.0000e+00,6.3232e+00,-3.0562e+05,-3.0563e+05,-6.7458e-02,-3.0563e+05,1.3639e-01,7.4452e+00,3.0565e+05,1.5213e+02,-6.9246e-01,-1.6479e+00,6.2158e-01,1.7801e+00,3.8069e+00,1.8139e+00,5.1354e+00,2.8621e+01
5.5000e+01,1.0000e+00,6.4327e+00,-3.0452e+05,-3.0453e+05,-6.8707e-02,-3.0453e+05,1.3640e-01,7.4465e+00,3.0563e+05,1.5401e+02,2.7714e-01,-1.3851e+00,-7.2072e-01,2.2854e+00,3.0406e+00,4.2578e+00,5.7267e+00,2.9601e+01
5.6000e+01,1.0000e+00,6.5421e+00,-3.0452e+05,-3.0452e+05,-6.9956e-02,-3.0452e+05,1.3626e-01,7.4316e+00,3.0453e+05,1.5585e+02,-8.7022e-01,-8.7048e-01,1.2028e+00,5.2824e-01,3.2575e+00,3.2468e+00,5.2658e+00,2.8744e+01
5.7000e+01,1.0000e+00,6.6511e+00,-3.0066e+05,-3.0066e+05,-7.1206e-02,-3.0066e+05,1.3642e-01,7.4490e+00,3.0452e+05,1.5884e+02,-3.6660e-01,-5.5921e-01,-2.5236e-01,3.0390e+00,3.1490e+00,3.3310e+00,5.6988e+00,2.9589e+01
5.8000e+01,1.0000e+00,6.7599e+00,-2.9897e+05,-2.9898e+05,-7.2455e-02,-2.9898e+05,1.3643e-01,7.4502e+00,3.0066e+05,1.6091e+02,1.8765e-01,-1.1502e+00,1.5434e+00,3.1659e+00,3.7372e+00,4.9074e+00,4.1427e+00,2.8370e+01
5.9000e+01,1.0000e+00,6.8685e+00,-2.9817e+05,-2.9818e+05,-7.3704e-02,-2.9818e+05,1.3644e-01,7.4515e+00,2.9898e+05,1.6300e+02,-3.7174e-01,-1.1661e+00,-2.2454e-01,-1.3795e-02,1.8686e+00,2.8804e+00,5.5344e+00,2.9393e+01
6.0000e+01,1.0000e+00,6.9767e+00,-2.9644e+05,-2.9645e+05,-7.4953e-02,-2.9645e+05,1.3646e-01,7.4527e+00,2.9818e+05,1.7002e+02,-8.6234e-02,-1.0700e+00,-3.1235e-04,6.1300e-02,1.6521e+00,4.8077e+00,4.6213e+00,2.8326e+01
6.1000e+01,1.0000e+00,7.0848e+00,-2.9488e+05,-2.9488e+05,-7.6202e-02,-2.9488e+05,1.3647e-01,7.4540e+00,2.9645e+05,1.7330e+02,-6.2208e-03,-1.0597e+00,2.2031e+00,1.3557e+00,2.5171e-01,4.4375e+00,5.7076e+00,2.9812e+01
6.2000e+01,1.0000e+00,7.1926e+00,-2.9303e+05,-2.9303e+05,-7.7452e-02,-2.9303e+05,1.3648e-01,7.4552e+00,2.9488e+05,1.7515e+02,-8.6043e-01,-1.2291e+00,-9.7664e-01,1.1873e+00,9.8435e-01,1.1505e+00,5.4867e+00,2.9496e+01
6.3000e+01,1.0000e+00,7.3001e+00,-2.9246e+05,-2.9247e+05,-7.8701e-02,-2.9247e+05,1.3649e-01,7.4565e+00,2.9303e+05,1.8425e+02,1.7662e-01,-1.3756e+00,1.4319e+00,-3.3008e-01,7.6824e-01,2.3219e+00,5.6837e+00,2.9615e+01
6.4000e+01,1.0000e+00,7.4074e+00,-2.8765e+05,-2.8766e+05,-7.9950e-02,-2.8766e+05,1.3650e-01,7.4577e+00,2.9246e+05,1.8611e+02,7.8887e-02,-8.3843e-01,-1.8112e-02,3.5326e-02,2.3813e+00,4.0478e+00,5.6198e+00,2.9519e+01
6.5000e+01,1.0000e+00,7.5145e+00,-2.8742e+05,-2.8743e+05,-8.1199e-02,-2.8743e+05,1.3651e-01,7.4590e+00,2.8766e+05,1.8798e+02,-6.7111e-01,-1.6971e+00,1.8644e-01,-5.0266e-01,9.4792e-01,4.5931e+00,5.6281e+00,3.0095e+01
