logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.3712e-01,-1.4509e+00,-2.4579e+00,-2.8719e-01,7.4602e-01,2.4422e+00,2.9241e+00,2.4517e+01,-1.0583e+03
2.4191e-01,-1.4242e+00,-1.8256e+00,-1.3441e-01,-5.2274e-01,2.4979e+00,2.9053e+00,2.4521e+01,-1.0570e+03
1.8706e-01,-1.3960e+00,-1.9694e+00,-1.3804e-01,1.0222e+00,2.3494e+00,2.9588e+00,2.4530e+01,-1.0808e+03
1.9408e-01,-1.2262e+00,-1.4994e+00,-3.0284e-01,-2.2454e-01,2.6416e+00,2.7905e+00,2.4521e+01,-1.0213e+03
1.4647e-01,-1.2234e+00,-1.6626e+00,8.3514e-02,-5.9962e-01,2.5628e+00,2.9065e+00,2.4596e+01,-9.7776e+02
1.5476e-01,-1.3095e+00,-1.4108e+00,-4.8795e-01,9.3033e-01,2.4026e+00,2.9497e+00,2.4544e+01,-1.0945e+03
2.3791e-01,-1.4654e+00,-2.5703e+00,-2.3435e-01,8.4500e-01,2.4462e+00,2.9557e+00,2.4580e+01,-1.0203e+03
2.2269e-01,-1.2685e+00,-2.2437e+00,-9.4581e-02,6.6106e-01,2.5543e+00,2.8168e+00,2.4445e+01,-1.0615e+03
2.4838e-01,-1.4615e+00,-2.0228e+00,-1.2871e-01,-1.2574e-01,2.4684e+00,2.8971e+00,2.4471e+01,-1.0890e+03
1.9405e-01,-1.4137e+00,-2.7053e+00,-1.9848e-01,1.0252e+00,2.3265e+00,2.9663e+00,2.4524e+01,-1.0683e+03
2.1904e-01,-1.4813e+00,-1.9039e+00,1.1443e-02,-3.5514e-01,2.4115e+00,2.9606e+00,2.4552e+01,-1.0262e+03
2.3478e-01,-1.7729e+00,-2.0065e+00,-3.1874e-01,6.9512e-01,2.1317e+00,3.0015e+00,2.4470e+01,-1.0777e+03
2.3250e-01,-1.2492e+00,-2.0281e+00,-1.0090e-01,8.5861e-02,2.6033e+00,2.7922e+00,2.4462e+01,-1.0669e+03
1.8552e-01,-1.2074e+00,-2.3279e+00,1.0833e-01,-4.8124e-01,2.6466e+00,2.8510e+00,2.4604e+01,-1.0804e+03
2.4544e-01,-1.4485e+00,-1.0803e+00,-1.2503e-01,9.5543e-01,2.3740e+00,2.9452e+00,2.4501e+01,-1.0124e+03
1.7140e-01,-1.2930e+00,-1.8731e+00,-1.1643e-01,1.9418e-01,2.4964e+00,2.8940e+00,2.4517e+01,-1.0789e+03
1.7943e-01,-1.3473e+00,-2.3113e+00,-4.5115e-02,9.4184e-01,2.3929e+00,2.9519e+00,2.4545e+01,-1.0692e+03
2.3928e-01,-1.6092e+00,-2.2017e+00,-4.4723e-01,8.5554e-01,2.3026e+00,2.9842e+00,2.4527e+01,-1.0620e+03
2.0065e-01,-1.2544e+00,-2.3217e+00,6.2580e-02,-8.8746e-01,2.5933e+00,2.8619e+00,2.4546e+01,-1.0900e+03
1.9539e-01,-1.2298e+00,-2.6475e+00,-6.7063e-02,4.4801e-01,2.5674e+00,2.8068e+00,2.4448e+01,-1.0372e+03
1.1946e-01,-1.0961e+00,-1.6514e+00,-2.0667e-01,6.6003e-01,2.6485e+00,2.7769e+00,2.4522e+01,-1.0693e+03
1.7372e-01,-1.3972e+00,-2.4240e+00,-1.8497e-01,-2.7188e-01,2.3791e+00,2.9430e+00,2.4497e+01,-1.0627e+03
2.3881e-01,-1.2476e+00,-1.2915e+00,-1.6811e-01,5.2821e-01,2.6155e+00,2.7731e+00,2.4461e+01,-1.0031e+03
2.1318e-01,-1.5322e+00,-2.3555e+00,-2.8082e-01,7.8265e-01,2.3509e+00,2.9797e+00,2.4566e+01,-1.0636e+03
2.4954e-01,-1.3890e+00,-1.8209e+00,-1.6619e-01,-4.9652e-01,2.4966e+00,2.8570e+00,2.4429e+01,-1.0764e+03
2.3554e-01,-1.5411e+00,-2.6822e+00,-4.5172e-01,1.0199e+00,2.2807e+00,2.9450e+00,2.4457e+01,-9.4717e+02
2.4976e-01,-1.3583e+00,-1.0857e+00,-5.8130e-01,8.6659e-01,2.5452e+00,2.8646e+00,2.4512e+01,-1.0215e+03
2.4362e-01,-1.6071e+00,-2.2988e+00,-2.5996e-01,8.9062e-01,2.3083e+00,2.9925e+00,2.4552e+01,-9.9089e+02
1.8930e-01,-1.2546e+00,-1.8010e+00,-8.7546e-02,-4.7287e-01,2.5755e+00,2.8724e+00,2.4538e+01,-1.0370e+03
2.0080e-01,-1.3727e+00,-1.2888e+00,-3.5251e-01,9.3370e-01,2.3747e+00,2.9550e+00,2.4515e+01,-1.0196e+03
2.0151e-01,-1.2974e+00,-2.0231e+00,-5.8572e-02,-7.2289e-01,2.5481e+00,2.8905e+00,2.4545e+01,-1.0680e+03
