logfeh,logdust,logNpix,logage,dmod,logl
-4.1499e-01,-1.6481e+00,5.1866e+00,1.0184e+01,2.9864e+01,-1.9964e+02
-4.1460e-01,-1.2599e+00,5.1459e+00,1.0045e+01,2.9962e+01,-2.0832e+02
-3.7602e-01,-1.5113e+00,5.1373e+00,1.0098e+01,2.9892e+01,-2.0574e+02
-4.6264e-01,-1.3276e+00,5.2338e+00,1.0185e+01,2.9960e+01,-2.2317e+02
-4.0585e-01,-1.5539e+00,5.1878e+00,1.0150e+01,2.9910e+01,-1.4702e+02
-3.5053e-01,-1.3962e+00,5.1244e+00,1.0039e+01,2.9908e+01,-2.1274e+02
-3.4399e-01,-1.6370e+00,5.1123e+00,1.0093e+01,2.9830e+01,-2.2802e+02
-3.6098e-01,-1.3621e+00,5.1315e+00,1.0061e+01,2.9925e+01,-2.0415e+02
-3.6949e-01,-1.7168e+00,5.1767e+00,1.0128e+01,2.9890e+01,-1.8077e+02
-4.0346e-01,-1.4551e+00,5.1200e+00,1.0118e+01,2.9854e+01,-2.2161e+02
-3.6082e-01,-1.5780e+00,5.1640e+00,1.0092e+01,2.9960e+01,-2.1725e+02
-4.8500e-01,-1.2519e+00,5.1427e+00,1.0107e+01,2.9919e+01,-1.6418e+02
-3.7127e-01,-1.5501e+00,5.1352e+00,1.0118e+01,2.9890e+01,-2.0543e+02
-3.9770e-01,-1.4617e+00,5.1061e+00,1.0097e+01,2.9818e+01,-1.9009e+02
-4.6346e-01,-1.3289e+00,5.1695e+00,1.0196e+01,2.9797e+01,-1.3446e+02
-4.1452e-01,-1.2561e+00,5.1047e+00,1.0029e+01,2.9857e+01,-2.3218e+02
-4.0127e-01,-1.4556e+00,5.1025e+00,1.0104e+01,2.9810e+01,-2.1715e+02
-3.4620e-01,-1.6161e+00,5.1207e+00,1.0081e+01,2.9850e+01,-2.3471e+02
-4.4181e-01,-1.5417e+00,5.1890e+00,1.0181e+01,2.9867e+01,-1.8884e+02
-3.7015e-01,-1.5318e+00,5.1092e+00,1.0104e+01,2.9823e+01,-2.2930e+02
-4.0358e-01,-1.5690e+00,5.1939e+00,1.0157e+01,2.9929e+01,-1.8508e+02
-3.8676e-01,-1.4914e+00,5.1056e+00,1.0094e+01,2.9815e+01,-2.1638e+02
-4.1458e-01,-1.5220e+00,5.1490e+00,1.0148e+01,2.9813e+01,-1.9778e+02
-4.8733e-01,-1.3418e+00,5.1798e+00,1.0181e+01,2.9828e+01,-2.2935e+02
-4.3509e-01,-1.5577e+00,5.1450e+00,1.0186e+01,2.9754e+01,-2.1368e+02
-4.6831e-01,-1.3298e+00,5.1945e+00,1.0193e+01,2.9861e+01,-1.1151e+02
-4.0636e-01,-1.5642e+00,5.1839e+00,1.0129e+01,2.9902e+01,-1.8381e+02
-3.9453e-01,-1.3047e+00,5.1126e+00,1.0039e+01,2.9879e+01,-2.0143e+02
-4.2745e-01,-1.3813e+00,5.1517e+00,1.0121e+01,2.9931e+01,-2.3543e+02
-4.0292e-01,-1.5768e+00,5.1603e+00,1.0147e+01,2.9846e+01,-2.2194e+02
-3.7836e-01,-1.6963e+00,5.1455e+00,1.0149e+01,2.9815e+01,-2.2914e+02
-3.9401e-01,-1.6107e+00,5.1546e+00,1.0174e+01,2.9831e+01,-2.2801e+02
-3.2414e-01,-1.7318e+00,5.1091e+00,1.0112e+01,2.9820e+01,-2.3462e+02
-4.1855e-01,-1.5099e+00,5.1509e+00,1.0159e+01,2.9814e+01,-2.0274e+02
-3.3319e-01,-1.6999e+00,5.1213e+00,1.0085e+01,2.9852e+01,-2.3641e+02
-3.9937e-01,-1.2820e+00,5.1206e+00,1.0049e+01,2.9895e+01,-2.2402e+02
-4.1029e-01,-1.6841e+00,5.2018e+00,1.0183e+01,2.9905e+01,-2.0904e+02
-4.8419e-01,-1.2529e+00,5.1464e+00,1.0089e+01,2.9928e+01,-1.6120e+02
-3.8419e-01,-1.5106e+00,5.1429e+00,1.0097e+01,2.9911e+01,-2.2510e+02
-3.8299e-01,-1.6434e+00,5.1945e+00,1.0149e+01,2.9932e+01,-2.2412e+02
-4.0904e-01,-1.4236e+00,5.1691e+00,1.0121e+01,2.9976e+01,-2.2832e+02
-3.7138e-01,-1.7246e+00,5.1842e+00,1.0157e+01,2.9911e+01,-1.8802e+02
-3.7837e-01,-1.6614e+00,5.1563e+00,1.0135e+01,2.9836e+01,-2.2961e+02
-3.4391e-01,-1.6357e+00,5.1205e+00,1.0100e+01,2.9848e+01,-2.3552e+02
-4.1760e-01,-1.5146e+00,5.1436e+00,1.0173e+01,2.9800e+01,-2.2685e+02
-4.2287e-01,-1.6308e+00,5.1995e+00,1.0182e+01,2.9895e+01,-1.7288e+02
-4.8319e-01,-1.2931e+00,5.1524e+00,1.0170e+01,2.9796e+01,-2.1551e+02
-4.0951e-01,-1.7251e+00,5.1814e+00,1.0176e+01,2.9856e+01,-1.8731e+02
