logfeh,logdust,logNpix,logage,dmod,logl
4.8140e-01,-5.5623e-01,3.0144e+00,9.1578e+00,2.3707e+01,-1.1438e+03
4.4956e-01,-5.6166e-01,3.1184e+00,9.1357e+00,2.4031e+01,-1.0248e+03
4.0792e-01,-5.6131e-01,3.1395e+00,9.1367e+00,2.4123e+01,-1.0958e+03
4.1642e-01,-5.6255e-01,3.1031e+00,9.1333e+00,2.4033e+01,-1.2195e+03
4.2389e-01,-5.5749e-01,3.0784e+00,9.1384e+00,2.3950e+01,-1.0176e+03
3.5679e-01,-5.6156e-01,3.1589e+00,9.1522e+00,2.4230e+01,-1.1668e+03
4.8223e-01,-5.5807e-01,3.0483e+00,9.1498e+00,2.3792e+01,-1.1560e+03
3.7019e-01,-5.5928e-01,3.1414e+00,9.1545e+00,2.4168e+01,-1.0548e+03
3.7502e-01,-5.5614e-01,3.0950e+00,9.1427e+00,2.4035e+01,-1.1794e+03
4.6168e-01,-5.6319e-01,3.0166e+00,9.1513e+00,2.3728e+01,-1.2336e+03
4.6648e-01,-5.6271e-01,3.0430e+00,9.1545e+00,2.3799e+01,-1.1458e+03
3.5150e-01,-5.6098e-01,3.1691e+00,9.1261e+00,2.4260e+01,-1.2400e+03
4.1801e-01,-5.5695e-01,3.0985e+00,9.1609e+00,2.3998e+01,-1.0915e+03
4.9320e-01,-5.5588e-01,3.1022e+00,9.1614e+00,2.3932e+01,-1.2067e+03
4.9377e-01,-5.5726e-01,3.0718e+00,9.1665e+00,2.3852e+01,-1.1171e+03
4.2639e-01,-5.5636e-01,3.0434e+00,9.1498e+00,2.3851e+01,-1.2543e+03
4.2986e-01,-5.5686e-01,3.1427e+00,9.1487e+00,2.4102e+01,-1.1107e+03
-6.1819e-02,-1.9368e+00,3.8508e+00,1.0198e+01,2.4637e+01,-1.2498e+03
4.2456e-01,-5.6558e-01,3.1197e+00,9.1481e+00,2.4070e+01,-1.2498e+03
4.5239e-01,-5.6957e-01,3.1095e+00,9.1618e+00,2.3973e+01,-1.2301e+03
4.1787e-01,-5.5800e-01,3.1050e+00,9.1647e+00,2.4017e+01,-1.1291e+03
4.5323e-01,-5.5711e-01,3.0649e+00,9.1597e+00,2.3834e+01,-1.1048e+03
4.8928e-01,-5.6028e-01,3.0796e+00,9.1462e+00,2.3877e+01,-1.0482e+03
3.8880e-01,-5.5084e-01,3.1118e+00,9.1637e+00,2.4055e+01,-1.1137e+03
4.7942e-01,-5.6982e-01,3.0964e+00,9.1715e+00,2.3948e+01,-1.2077e+03
4.3110e-01,-5.5931e-01,3.1461e+00,9.1630e+00,2.4112e+01,-1.0705e+03
4.3079e-01,-5.5513e-01,3.1374e+00,9.1290e+00,2.4088e+01,-1.2010e+03
4.1043e-01,-5.6270e-01,3.1581e+00,9.1567e+00,2.4180e+01,-1.2214e+03
3.5672e-01,-5.5605e-01,3.1719e+00,9.1532e+00,2.4245e+01,-1.2072e+03
4.0943e-01,-5.5559e-01,3.1192e+00,9.1569e+00,2.4067e+01,-1.1393e+03
3.8571e-01,-5.5238e-01,3.1417e+00,9.1482e+00,2.4141e+01,-1.1563e+03
4.5290e-01,-5.5943e-01,3.0822e+00,9.1301e+00,2.3893e+01,-1.1137e+03
4.8226e-01,-5.5688e-01,3.0808e+00,9.1521e+00,2.3876e+01,-1.0791e+03
4.2754e-01,-5.6296e-01,3.1276e+00,9.1735e+00,2.4074e+01,-1.1389e+03
4.5386e-01,-5.6574e-01,3.1251e+00,9.1643e+00,2.4003e+01,-1.2329e+03
3.4461e-01,-5.5593e-01,3.1143e+00,9.1399e+00,2.4118e+01,-1.2027e+03
3.9722e-01,-5.5368e-01,3.1527e+00,9.1632e+00,2.4158e+01,-1.2092e+03
