logfeh,logdust,logNpix,tau,logl
-4.0663e-01,-1.2924e+00,4.0860e+00,4.3535e+00,-2.3761e+02
-2.6728e-01,-1.9688e+00,4.0887e+00,4.0680e+00,-2.3772e+02
-2.6462e-01,-1.7965e+00,4.0790e+00,4.3350e+00,-2.3303e+02
-4.1077e-01,-1.3288e+00,4.0892e+00,4.2023e+00,-2.3662e+02
-2.5678e-01,-1.8164e+00,4.0803e+00,4.2863e+00,-2.3484e+02
-4.0911e-01,-1.2554e+00,4.0795e+00,4.5608e+00,-2.3309e+02
-2.5191e-01,-1.9428e+00,4.0865e+00,4.1137e+00,-2.3691e+02
-3.5194e-01,-1.5480e+00,4.0873e+00,4.0613e+00,-2.3480e+02
-3.2437e-01,-1.6380e+00,4.0868e+00,4.0769e+00,-2.3709e+02
-2.2548e-01,-1.7730e+00,4.0801e+00,4.3367e+00,-2.3754e+02
-2.5864e-01,-1.8125e+00,4.0776e+00,4.3401e+00,-2.3739e+02
-2.4586e-01,-1.9456e+00,4.0874e+00,4.1088e+00,-2.3663e+02
-2.1198e-01,-1.8475e+00,4.0813e+00,4.2623e+00,-2.3759e+02
-2.5155e-01,-1.8086e+00,4.0789e+00,4.3225e+00,-2.3769e+02
-3.3056e-01,-1.5891e+00,4.0876e+00,4.0758e+00,-2.3774e+02
-4.2302e-01,-1.2467e+00,4.0852e+00,4.4411e+00,-2.3458e+02
-2.5644e-01,-1.8786e+00,4.0818e+00,4.2158e+00,-2.3769e+02
-2.5816e-01,-1.7594e+00,4.0801e+00,4.3352e+00,-2.3725e+02
-3.3935e-01,-1.5174e+00,4.0842e+00,4.2098e+00,-2.3771e+02
-2.9127e-01,-1.8248e+00,4.0803e+00,4.2849e+00,-2.3632e+02
-2.9303e-01,-1.8767e+00,4.0802e+00,4.2619e+00,-2.3762e+02
-3.9659e-01,-1.3239e+00,4.0846e+00,4.3469e+00,-2.3515e+02
-2.6395e-01,-1.8659e+00,4.0827e+00,4.2212e+00,-2.3547e+02
-3.5107e-01,-1.5776e+00,4.0888e+00,4.0043e+00,-2.3764e+02
-3.4319e-01,-1.5155e+00,4.0861e+00,4.1544e+00,-2.3282e+02
-4.1630e-01,-1.2467e+00,4.0826e+00,4.4862e+00,-2.3591e+02
-2.2313e-01,-1.7945e+00,4.0799e+00,4.3344e+00,-2.3720e+02
-2.8010e-01,-1.8047e+00,4.0823e+00,4.2774e+00,-2.3724e+02
-3.9318e-01,-1.3202e+00,4.0846e+00,4.3552e+00,-2.3656e+02
-3.2839e-01,-1.5423e+00,4.0851e+00,4.1938e+00,-2.3755e+02
-2.2889e-01,-1.7872e+00,4.0805e+00,4.3080e+00,-2.3597e+02
-2.6988e-01,-1.7705e+00,4.0797e+00,4.3375e+00,-2.3633e+02
-4.0434e-01,-1.3433e+00,4.0887e+00,4.1988e+00,-2.3622e+02
-3.2835e-01,-1.5457e+00,4.0840e+00,4.1973e+00,-2.3729e+02
-2.7294e-01,-1.9194e+00,4.0834e+00,4.1776e+00,-2.3760e+02
-3.3203e-01,-1.6746e+00,4.0899e+00,3.9696e+00,-2.3687e+02
-3.7750e-01,-1.4010e+00,4.0846e+00,4.2402e+00,-2.3554e+02
-2.7358e-01,-1.7670e+00,4.0803e+00,4.3165e+00,-2.3583e+02
-3.7448e-01,-1.4064e+00,4.0849e+00,4.2315e+00,-2.3679e+02
-3.4769e-01,-1.5179e+00,4.0844e+00,4.1693e+00,-2.3644e+02
-2.0274e-01,-1.7633e+00,4.0829e+00,4.2822e+00,-2.3480e+02
-2.5285e-01,-1.7522e+00,4.0812e+00,4.3359e+00,-2.3763e+02
-2.6092e-01,-1.8023e+00,4.0791e+00,4.3241e+00,-2.3670e+02
-3.7165e-01,-1.4337e+00,4.0875e+00,4.1768e+00,-2.3558e+02
-2.2182e-01,-1.9974e+00,4.0865e+00,4.0892e+00,-2.3563e+02
-3.3222e-01,-1.5403e+00,4.0850e+00,4.1927e+00,-2.3654e+02
-2.6026e-01,-1.8322e+00,4.0802e+00,4.2927e+00,-2.3758e+02
-4.1146e-01,-1.2737e+00,4.0845e+00,4.4063e+00,-2.3748e+02
-4.0078e-01,-1.3387e+00,4.0856e+00,4.2618e+00,-2.3389e+02
-3.4239e-01,-1.6005e+00,4.0901e+00,3.9899e+00,-2.3776e+02
-3.4304e-01,-1.5025e+00,4.0820e+00,4.2478e+00,-2.3488e+02
-2.7532e-01,-1.8729e+00,4.0808e+00,4.2597e+00,-2.3516e+02
-3.2306e-01,-1.6170e+00,4.0828e+00,4.1614e+00,-2.3759e+02
-2.8390e-01,-1.7809e+00,4.0799e+00,4.3202e+00,-2.3567e+02
-2.6657e-01,-1.9092e+00,4.0835e+00,4.1833e+00,-2.3641e+02
-2.9550e-01,-1.8188e+00,4.0780e+00,4.3281e+00,-2.3715e+02
-3.8995e-01,-1.3731e+00,4.0856e+00,4.2466e+00,-2.3699e+02
-2.3185e-01,-1.7901e+00,4.0819e+00,4.2869e+00,-2.3706e+02
-3.8575e-01,-1.3783e+00,4.0884e+00,4.1900e+00,-2.3414e+02
-2.0386e-01,-1.8593e+00,4.0797e+00,4.2816e+00,-2.3527e+02
-2.8627e-01,-1.9909e+00,4.0875e+00,4.0758e+00,-2.3665e+02
-4.2041e-01,-1.2951e+00,4.0914e+00,4.1950e+00,-2.3759e+02
-3.4982e-01,-1.4765e+00,4.0853e+00,4.2053e+00,-2.3351e+02
-2.4772e-01,-1.7899e+00,4.0781e+00,4.3334e+00,-2.3388e+02
-4.3447e-01,-1.2039e+00,4.0882e+00,4.4494e+00,-2.3540e+02
-4.2232e-01,-1.2572e+00,4.0863e+00,4.3774e+00,-2.3663e+02
-3.7385e-01,-1.4030e+00,4.0839e+00,4.2681e+00,-2.3758e+02
-2.8097e-01,-1.9194e+00,4.0811e+00,4.2077e+00,-2.3767e+02
-2.6381e-01,-1.8473e+00,4.0814e+00,4.2663e+00,-2.3743e+02
-3.9358e-01,-1.3490e+00,4.0839e+00,4.2893e+00,-2.3542e+02
-4.2962e-01,-1.2226e+00,4.0856e+00,4.4759e+00,-2.3705e+02
-3.8622e-01,-1.4051e+00,4.0885e+00,4.1385e+00,-2.3503e+02
-2.2058e-01,-1.8183e+00,4.0811e+00,4.2752e+00,-2.3741e+02
-3.5678e-01,-1.4506e+00,4.0827e+00,4.2638e+00,-2.3568e+02
-3.1596e-01,-1.6822e+00,4.0860e+00,4.0575e+00,-2.3747e+02
-2.5333e-01,-1.8177e+00,4.0790e+00,4.3217e+00,-2.3756e+02
-3.9067e-01,-1.3380e+00,4.0838e+00,4.3539e+00,-2.3698e+02
-2.3842e-01,-1.7977e+00,4.0805e+00,4.2951e+00,-2.3687e+02
-2.1331e-01,-1.8526e+00,4.0804e+00,4.2785e+00,-2.3627e+02
-2.7560e-01,-1.9115e+00,4.0831e+00,4.1751e+00,-2.3739e+02
-3.4511e-01,-1.5755e+00,4.0875e+00,4.0436e+00,-2.3487e+02
-3.0991e-01,-1.7040e+00,4.0903e+00,3.9906e+00,-2.3725e+02
-2.8305e-01,-1.7799e+00,4.0785e+00,4.3437e+00,-2.3640e+02
-3.9732e-01,-1.3484e+00,4.0907e+00,4.1700e+00,-2.3708e+02
-4.1803e-01,-1.3221e+00,4.0932e+00,4.1101e+00,-2.3610e+02
-3.1184e-01,-1.6908e+00,4.0878e+00,4.0405e+00,-2.3720e+02
-2.4838e-01,-1.8390e+00,4.0773e+00,4.3354e+00,-2.3747e+02
-4.2136e-01,-1.2667e+00,4.0895e+00,4.3098e+00,-2.3380e+02
-2.2399e-01,-1.7738e+00,4.0813e+00,4.3068e+00,-2.3769e+02
-2.1811e-01,-1.7712e+00,4.0790e+00,4.3370e+00,-2.3722e+02
-2.0641e-01,-1.8946e+00,4.0812e+00,4.2317e+00,-2.3712e+02
-3.9128e-01,-1.3842e+00,4.0866e+00,4.2162e+00,-2.3687e+02
-2.8070e-01,-1.9525e+00,4.0831e+00,4.1721e+00,-2.3484e+02
-3.1215e-01,-1.7512e+00,4.0907e+00,3.9491e+00,-2.3771e+02
-3.8724e-01,-1.3830e+00,4.0871e+00,4.2061e+00,-2.3602e+02
-3.5541e-01,-1.4618e+00,4.0860e+00,4.2090e+00,-2.3281e+02
-4.2709e-01,-1.2435e+00,4.0868e+00,4.3995e+00,-2.3531e+02
-2.4532e-01,-1.8078e+00,4.0830e+00,4.2560e+00,-2.3771e+02
-2.5823e-01,-1.7915e+00,4.0814e+00,4.2890e+00,-2.3771e+02
-2.9695e-01,-1.9480e+00,4.0856e+00,4.1290e+00,-2.3565e+02
-3.5099e-01,-1.4900e+00,4.0879e+00,4.1329e+00,-2.3653e+02
-4.0765e-01,-1.2769e+00,4.0809e+00,4.4799e+00,-2.3620e+02
-2.0115e-01,-1.7319e+00,4.0818e+00,4.3316e+00,-2.3461e+02
-2.9211e-01,-1.9915e+00,4.0865e+00,4.1067e+00,-2.3775e+02
-4.2640e-01,-1.2263e+00,4.0853e+00,4.4616e+00,-2.3758e+02
-3.5124e-01,-1.5401e+00,4.0880e+00,4.0637e+00,-2.3389e+02
-2.7800e-01,-1.7973e+00,4.0802e+00,4.3132e+00,-2.3502e+02
-2.2993e-01,-1.9361e+00,4.0885e+00,4.0932e+00,-2.3768e+02
-2.9182e-01,-1.8023e+00,4.0789e+00,4.3240e+00,-2.3405e+02
-3.6946e-01,-1.4229e+00,4.0826e+00,4.2634e+00,-2.3665e+02
-3.5300e-01,-1.5266e+00,4.0872e+00,4.0840e+00,-2.3708e+02
-3.2602e-01,-1.6670e+00,4.0893e+00,3.9912e+00,-2.3694e+02
-2.4001e-01,-1.8397e+00,4.0817e+00,4.2714e+00,-2.3474e+02
-3.7872e-01,-1.4182e+00,4.0889e+00,4.1325e+00,-2.3743e+02
-2.8916e-01,-1.8903e+00,4.0824e+00,4.2121e+00,-2.3728e+02
-3.4778e-01,-1.5080e+00,4.0841e+00,4.2052e+00,-2.3493e+02
-3.7576e-01,-1.4197e+00,4.0861e+00,4.2116e+00,-2.3672e+02
-2.6789e-01,-1.8264e+00,4.0795e+00,4.3063e+00,-2.3771e+02
-2.2286e-01,-1.9250e+00,4.0870e+00,4.1221e+00,-2.3758e+02
-2.6820e-01,-1.8322e+00,4.0823e+00,4.2519e+00,-2.3522e+02
-2.8197e-01,-1.9546e+00,4.0870e+00,4.0983e+00,-2.3599e+02
-2.0108e-01,-1.9721e+00,4.0874e+00,4.0972e+00,-2.3767e+02
-2.5202e-01,-1.8309e+00,4.0793e+00,4.3037e+00,-2.3533e+02
-3.0400e-01,-1.7414e+00,4.0880e+00,4.0281e+00,-2.3540e+02
-3.2430e-01,-1.6252e+00,4.0849e+00,4.1016e+00,-2.3681e+02
-3.1870e-01,-1.6907e+00,4.0876e+00,4.0173e+00,-2.3774e+02
-4.1185e-01,-1.2556e+00,4.0806e+00,4.5275e+00,-2.3253e+02
-2.3728e-01,-1.8640e+00,4.0806e+00,4.2701e+00,-2.3591e+02
-4.0566e-01,-1.2712e+00,4.0821e+00,4.4571e+00,-2.3763e+02
-3.5613e-01,-1.4933e+00,4.0863e+00,4.1456e+00,-2.3494e+02
-2.3197e-01,-1.8096e+00,4.0823e+00,4.2605e+00,-2.3709e+02
-2.8405e-01,-1.8577e+00,4.0824e+00,4.2267e+00,-2.3749e+02
-2.0834e-01,-1.8153e+00,4.0822e+00,4.2596e+00,-2.3489e+02
-2.3122e-01,-1.8348e+00,4.0786e+00,4.3043e+00,-2.3602e+02
-3.8315e-01,-1.3935e+00,4.0851e+00,4.2379e+00,-2.3683e+02
-2.9137e-01,-1.9644e+00,4.0868e+00,4.1077e+00,-2.3303e+02
-2.9402e-01,-1.7821e+00,4.0805e+00,4.3257e+00,-2.3529e+02
-2.8898e-01,-1.8243e+00,4.0790e+00,4.2978e+00,-2.3770e+02
-4.2668e-01,-1.2257e+00,4.0878e+00,4.4235e+00,-2.3738e+02
-4.2672e-01,-1.2403e+00,4.0880e+00,4.3698e+00,-2.3640e+02
-2.0672e-01,-1.9403e+00,4.0842e+00,4.1509e+00,-2.3746e+02
-3.7113e-01,-1.4252e+00,4.0869e+00,4.1927e+00,-2.3729e+02
-3.9913e-01,-1.2766e+00,4.0810e+00,4.5112e+00,-2.3733e+02
-3.2210e-01,-1.5879e+00,4.0844e+00,4.1679e+00,-2.3613e+02
-3.5890e-01,-1.5203e+00,4.0893e+00,4.0296e+00,-2.3562e+02
-2.7629e-01,-1.8972e+00,4.0815e+00,4.2190e+00,-2.3774e+02
-2.3356e-01,-1.7866e+00,4.0801e+00,4.3074e+00,-2.3478e+02
-2.2151e-01,-1.8216e+00,4.0828e+00,4.2460e+00,-2.3673e+02
-2.2439e-01,-1.8988e+00,4.0822e+00,4.2125e+00,-2.3428e+02
-2.5700e-01,-1.7911e+00,4.0801e+00,4.3214e+00,-2.3483e+02
-3.4218e-01,-1.5818e+00,4.0866e+00,4.0696e+00,-2.3766e+02
-4.0837e-01,-1.2782e+00,4.0847e+00,4.4047e+00,-2.3597e+02
-2.2553e-01,-1.9774e+00,4.0815e+00,4.1820e+00,-2.3673e+02
-2.5349e-01,-1.8280e+00,4.0805e+00,4.2771e+00,-2.3673e+02
-3.2864e-01,-1.6626e+00,4.0894e+00,3.9848e+00,-2.3595e+02
-2.8981e-01,-1.8335e+00,4.0800e+00,4.2830e+00,-2.3639e+02
-2.1766e-01,-1.7893e+00,4.0801e+00,4.3077e+00,-2.3369e+02
-3.0681e-01,-1.7486e+00,4.0886e+00,4.0056e+00,-2.3749e+02
-4.1982e-01,-1.2528e+00,4.0850e+00,4.4205e+00,-2.3612e+02
-3.5385e-01,-1.4860e+00,4.0866e+00,4.1547e+00,-2.3689e+02
-2.0844e-01,-1.9659e+00,4.0866e+00,4.1147e+00,-2.3612e+02
-3.9115e-01,-1.3668e+00,4.0898e+00,4.1779e+00,-2.3701e+02
-2.0516e-01,-1.8159e+00,4.0814e+00,4.2650e+00,-2.3638e+02
-2.7994e-01,-1.8578e+00,4.0795e+00,4.2885e+00,-2.3680e+02
-3.9174e-01,-1.3626e+00,4.0858e+00,4.2514e+00,-2.3483e+02
-2.7946e-01,-1.8863e+00,4.0821e+00,4.2188e+00,-2.3387e+02
-2.1742e-01,-1.9712e+00,4.0817e+00,4.1902e+00,-2.3545e+02
-3.9941e-01,-1.3093e+00,4.0849e+00,4.3571e+00,-2.3658e+02
-3.9048e-01,-1.3828e+00,4.0883e+00,4.1773e+00,-2.3593e+02
-3.6587e-01,-1.4309e+00,4.0866e+00,4.2063e+00,-2.3394e+02
-2.1376e-01,-1.8295e+00,4.0816e+00,4.2516e+00,-2.3388e+02
-2.7453e-01,-1.8196e+00,4.0779e+00,4.3338e+00,-2.3732e+02
-2.3835e-01,-1.9246e+00,4.0836e+00,4.1720e+00,-2.3671e+02
-2.8746e-01,-1.8308e+00,4.0824e+00,4.2562e+00,-2.3066e+02
-3.3233e-01,-1.6230e+00,4.0876e+00,4.0281e+00,-2.3739e+02
-2.2767e-01,-1.8055e+00,4.0788e+00,4.3274e+00,-2.3505e+02
-3.8271e-01,-1.3618e+00,4.0826e+00,4.3558e+00,-2.3631e+02
