logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.5177e-01,-7.5637e-01,1.6656e+00,3.7870e-01,3.1888e+00,4.9933e+00,2.6247e+00,3.2130e+01,-5.6883e+02
-1.0441e-01,-6.4322e-01,-1.3905e-01,1.0401e+00,4.0267e+00,4.5037e+00,3.7049e+00,3.1595e+01,-4.1113e+02
4.3491e-01,-1.3718e+00,1.2973e+00,-6.3299e-02,2.0871e+00,3.2309e+00,4.8858e+00,3.1396e+01,-4.1536e+02
2.5357e-01,-8.2382e-01,1.3191e+00,-1.0129e-02,3.5779e+00,4.8729e+00,4.1279e+00,3.2004e+01,-4.2534e+02
-5.9372e-02,-9.1297e-01,1.5330e+00,9.4412e-01,2.0153e+00,1.6972e+00,4.8582e+00,3.1363e+01,-5.2177e+02
-2.3423e-01,-7.1167e-01,-1.2450e+00,2.6916e+00,3.6947e+00,3.8662e+00,4.8436e+00,3.1723e+01,-2.1154e+02
-4.2592e-01,-7.5363e-01,1.4559e+00,1.9454e+00,2.0927e+00,2.0080e+00,5.1444e+00,3.2118e+01,-5.4506e+02
-9.5947e-01,-5.2235e-01,1.4467e+00,2.4002e+00,2.7943e+00,4.3345e+00,4.6988e+00,3.1540e+01,-2.2648e+02
4.1194e-01,-1.0618e+00,1.1057e+00,4.5045e-01,2.2189e+00,4.5471e+00,4.7789e+00,3.1780e+01,-3.7057e+02
-5.9017e-01,-6.8680e-01,6.1328e-01,2.3008e-01,1.1301e+00,3.6382e+00,4.4555e+00,3.0615e+01,-5.6308e+02
2.1153e-01,-1.2244e+00,5.3563e-01,4.1285e-01,1.7557e+00,2.2639e+00,4.5322e+00,3.0511e+01,-5.8888e+02
-4.9450e-01,-5.3372e-01,7.0253e-02,2.9363e+00,2.3890e+00,4.1483e+00,4.4487e+00,3.0991e+01,-3.5669e+02
-6.5790e-01,-5.8672e-01,1.3700e+00,2.5218e+00,2.0504e+00,4.0153e+00,4.6688e+00,3.1242e+01,-2.9306e+02
2.1130e-01,-8.4426e-01,1.2100e+00,3.0130e+00,3.8280e+00,2.6702e+00,5.0828e+00,3.2061e+01,-4.3323e+02
4.9483e-01,-1.3882e+00,4.1570e-01,5.9062e-01,1.9701e+00,3.8952e+00,4.9916e+00,3.1746e+01,-4.4460e+02
1.5967e-01,-1.0454e+00,-1.2485e+00,7.8321e-02,8.1678e-01,4.2093e+00,4.8302e+00,3.1578e+01,-3.5119e+02
4.9540e-01,-1.5737e+00,8.1927e-01,1.4389e+00,1.8227e+00,3.4152e+00,4.9480e+00,3.1576e+01,-4.7665e+02
2.3687e-01,-1.0655e+00,2.1685e-01,4.0593e-01,2.2450e+00,4.0246e+00,4.6533e+00,3.1139e+01,-2.6834e+02
4.1978e-01,-1.4886e+00,-1.0262e+00,1.2654e+00,1.6832e+00,3.1340e+00,5.0231e+00,3.1730e+01,-4.7242e+02
-3.3221e-01,-5.2405e-01,1.3457e+00,3.4997e+00,2.3712e+00,3.7138e+00,4.9759e+00,3.1809e+01,-2.3013e+02
3.4650e-01,-1.2885e+00,8.4069e-02,3.6004e-01,3.3411e+00,2.8110e+00,5.0668e+00,3.1904e+01,-4.3644e+02
9.0158e-03,-8.2149e-01,-5.5664e-01,4.4309e-02,3.1949e+00,4.2435e+00,4.5741e+00,3.1282e+01,-3.9115e+02
-4.2157e-01,-7.6237e-01,4.1082e-01,1.1267e+00,1.7829e+00,3.7077e+00,4.7015e+00,3.1166e+01,-2.3458e+02
-1.3384e-01,-6.8227e-01,-6.2788e-01,2.1158e+00,2.8882e+00,4.6117e+00,2.8493e+00,3.1248e+01,-2.5487e+02
-1.4274e-01,-7.9741e-01,9.1359e-01,2.9078e+00,3.2599e+00,2.4464e+00,5.1744e+00,3.2198e+01,-4.9930e+02
-9.7405e-01,-5.7740e-01,-6.3273e-01,1.9170e-01,2.0670e+00,4.2613e+00,4.9191e+00,3.1840e+01,-3.4299e+02
-2.6816e-01,-6.7853e-01,1.1252e+00,2.8721e+00,7.4352e-01,3.9401e+00,4.7940e+00,3.1425e+01,-3.6242e+02
-4.1421e-02,-6.3257e-01,7.3436e-01,2.8485e+00,2.3243e+00,4.0866e+00,4.3986e+00,3.0817e+01,-5.6753e+02
-5.7662e-01,-6.3459e-01,1.2090e+00,5.3010e-01,2.5062e+00,4.3823e+00,4.7074e+00,3.1606e+01,-2.2159e+02
-3.2370e-02,-5.0777e-01,5.6467e-01,3.5003e+00,3.8144e+00,4.1978e+00,4.5388e+00,3.1564e+01,-2.5636e+02
4.3971e-01,-1.0679e+00,4.7979e-01,1.9246e+00,1.9705e+00,3.6439e+00,4.3792e+00,3.0351e+01,-4.5135e+02
-1.1795e-02,-6.6795e-01,1.2354e+00,2.3572e+00,1.1235e+00,4.7249e+00,3.6283e+00,3.1466e+01,-5.3515e+02
2.7787e-01,-8.3209e-01,4.0518e-01,4.0589e-01,4.0184e+00,3.4583e+00,4.5904e+00,3.1401e+01,-1.7301e+02
2.4963e-01,-1.2097e+00,9.7018e-01,9.4993e-01,1.1397e+00,2.1643e+00,4.7782e+00,3.1098e+01,-4.5920e+02
-6.0843e-01,-5.9851e-01,-3.6358e-01,6.3337e-01,3.7684e+00,1.8538e+00,4.5995e+00,3.1157e+01,-3.6367e+02
3.2888e-02,-7.5242e-01,1.6855e+00,9.8835e-01,1.1502e+00,4.5531e+00,4.4706e+00,3.1460e+01,-4.8558e+02
-9.9293e-02,-7.1162e-01,1.8549e+00,2.1841e+00,3.6823e+00,4.0883e+00,4.7666e+00,3.1643e+01,-5.7842e+02
3.4935e-02,-1.0051e+00,1.2116e+00,5.1546e-01,1.2119e+00,1.7676e+00,4.7431e+00,3.1039e+01,-1.9939e+02
3.8529e-01,-1.2674e+00,-3.9931e-01,1.0462e+00,3.1837e+00,3.2913e+00,4.6192e+00,3.0918e+01,-5.8485e+02
-6.1625e-01,-5.5521e-01,-7.6717e-01,1.4700e+00,1.8107e+00,4.6256e+00,3.5896e+00,3.1298e+01,-1.6166e+02
-5.3497e-01,-5.6781e-01,2.1292e-01,1.0675e-02,1.6576e+00,4.9211e+00,3.0740e+00,3.1971e+01,-4.2428e+02
-6.7891e-01,-6.7604e-01,-6.6835e-02,3.8001e-01,6.1767e-01,3.7344e+00,4.7412e+00,3.1247e+01,-3.5378e+02
-3.3513e-01,-6.5593e-01,1.2593e+00,3.0413e+00,3.5586e+00,1.9451e+00,5.0590e+00,3.1994e+01,-3.7950e+02
3.4881e-02,-1.0023e+00,7.0729e-01,1.7997e+00,1.7638e+00,3.2437e+00,4.8336e+00,3.1317e+01,-2.1227e+02
-1.9436e-02,-9.4245e-01,9.5493e-01,1.2407e+00,9.3766e-01,2.9464e+00,4.8650e+00,3.1353e+01,-5.4751e+02
8.5579e-02,-1.1250e+00,1.2273e+00,1.1405e+00,2.3437e+00,2.1020e+00,5.1118e+00,3.1986e+01,-4.7774e+02
-1.6647e-01,-7.0985e-01,4.7068e-01,2.6939e+00,2.2420e+00,2.2442e+00,4.6461e+00,3.0844e+01,-3.0656e+02
