logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.4142e-01,-7.7845e-01,-1.6821e-01,9.2653e-02,2.6853e+00,1.9020e+00,5.2176e+00,3.0441e+01,-4.2187e+02
4.9754e-01,-1.2475e+00,-2.3493e-01,2.6815e+00,2.5226e+00,3.1021e+00,5.5093e+00,3.1059e+01,-3.0574e+02
-2.1937e-01,-6.7459e-01,1.2728e+00,2.0104e+00,3.5046e+00,5.3140e+00,5.2406e+00,3.1581e+01,-3.0952e+02
-2.8214e-01,-7.5289e-01,-8.9765e-01,2.5426e+00,2.7232e+00,1.7460e+00,5.4560e+00,3.1008e+01,-5.8986e+02
-1.1886e-01,-8.1252e-01,-1.6335e-01,1.5520e+00,4.2070e+00,2.7935e+00,5.5853e+00,3.1473e+01,-2.7027e+02
-2.8680e-01,-7.7701e-01,1.1308e+00,9.1377e-01,4.9405e-01,2.7100e+00,5.5530e+00,3.1256e+01,-3.9382e+02
-8.2001e-01,-5.6249e-01,2.6486e-01,2.0569e+00,3.2827e+00,5.0425e+00,5.5891e+00,3.1737e+01,-3.0062e+02
1.5313e-01,-1.0713e+00,2.6074e-01,1.8799e+00,1.4302e+00,1.8347e+00,5.7583e+00,3.1715e+01,-3.8982e+02
3.8635e-01,-8.9398e-01,1.0705e+00,2.5523e+00,2.2313e+00,4.9334e+00,4.8460e+00,3.0532e+01,-4.8154e+02
4.4756e-01,-8.2380e-01,-2.8844e-01,1.4043e+00,1.9679e+00,5.0764e+00,3.1329e+00,3.0395e+01,-5.1356e+02
-9.8455e-01,-5.4337e-01,-6.5210e-01,3.0737e+00,1.8586e+00,4.6694e+00,5.7188e+00,3.1799e+01,-3.7756e+02
-6.2419e-01,-6.2841e-01,1.3063e+00,2.0948e+00,4.1422e+00,1.9532e+00,5.6962e+00,3.1720e+01,-4.4622e+02
-1.2377e-01,-7.0703e-01,4.7368e-01,2.6173e+00,4.0470e+00,5.5355e+00,5.4863e+00,3.2178e+01,-4.3062e+02
-5.9217e-01,-5.8442e-01,1.2720e+00,1.0369e+00,3.6234e+00,4.9012e+00,5.1217e+00,3.0938e+01,-2.3154e+02
3.7011e-01,-1.2041e+00,1.5748e+00,2.5380e-01,1.2600e+00,4.1081e+00,5.4055e+00,3.0889e+01,-4.7985e+02
-3.7352e-01,-6.1088e-01,-6.4669e-01,2.7763e+00,1.5738e+00,4.9603e+00,4.9216e+00,3.0729e+01,-2.8299e+02
-4.2266e-01,-7.2117e-01,1.8281e-01,2.5855e+00,3.2797e+00,2.3808e+00,5.8445e+00,3.2009e+01,-5.8543e+02
-8.4441e-01,-5.9744e-01,9.3426e-01,1.6367e+00,1.5518e+00,4.3794e+00,5.7445e+00,3.1810e+01,-3.5502e+02
-2.0068e-01,-8.0206e-01,2.4776e+00,6.0956e-01,2.2261e+00,2.3514e+00,5.9708e+00,3.2290e+01,-4.9646e+02
1.9236e-01,-1.0460e+00,9.4537e-01,1.3187e+00,3.5097e+00,2.3248e+00,5.5271e+00,3.1157e+01,-3.2175e+02
-6.1544e-01,-6.4384e-01,1.9556e+00,2.0170e+00,3.1539e+00,3.2715e+00,5.3950e+00,3.0904e+01,-4.4650e+02
3.2905e-01,-1.2115e+00,-7.9204e-01,8.0844e-02,3.3497e+00,2.0754e+00,5.5604e+00,3.1224e+01,-2.6936e+02
-7.4197e-02,-7.0966e-01,5.2806e-01,1.7898e+00,3.6620e+00,5.2928e+00,5.0156e+00,3.1384e+01,-3.6958e+02
-2.9194e-01,-6.7829e-01,1.4302e+00,1.7203e+00,3.9586e+00,4.9102e+00,5.3525e+00,3.1306e+01,-2.9225e+02
-1.5905e-01,-6.9677e-01,-2.7245e-01,5.1466e-01,4.2369e+00,4.9980e+00,5.0881e+00,3.1177e+01,-5.0175e+02
2.6278e-01,-1.0546e+00,1.5669e+00,2.2745e+00,2.0224e+00,2.3957e+00,5.3829e+00,3.0741e+01,-5.5969e+02
-3.3427e-01,-7.6285e-01,6.2767e-01,-6.1698e-02,1.5597e+00,2.1368e+00,5.6018e+00,3.1371e+01,-4.2488e+02
-4.6031e-02,-9.0453e-01,-5.4481e-01,2.7183e+00,1.7208e+00,3.6954e+00,5.9153e+00,3.2141e+01,-5.0796e+02
-1.6685e-01,-7.6021e-01,9.1384e-01,3.0853e+00,2.0084e+00,4.4671e+00,5.4065e+00,3.1054e+01,-3.0108e+02
-3.4700e-01,-7.8287e-01,3.8407e-01,1.3710e-01,1.0874e+00,1.7313e+00,5.4110e+00,3.0915e+01,-3.9706e+02
4.6560e-01,-1.2661e+00,1.1859e+00,2.4071e+00,3.1686e+00,1.7238e+00,5.4677e+00,3.0983e+01,-4.4963e+02
-6.4847e-01,-6.6236e-01,5.2373e-01,1.1565e+00,2.7702e+00,1.7962e+00,5.1655e+00,3.0320e+01,-4.1120e+02
2.4398e-01,-1.0521e+00,6.6668e-01,2.5166e+00,2.7119e+00,3.8879e+00,5.5118e+00,3.1125e+01,-4.8817e+02
3.7569e-01,-9.4957e-01,7.1387e-01,3.1818e+00,9.9679e-01,4.0086e+00,5.3966e+00,3.0819e+01,-5.7793e+02
-3.9501e-01,-7.3849e-01,-1.5923e-01,2.6898e+00,2.2610e+00,4.0889e+00,6.2372e+00,3.2985e+01,-5.7182e+02
-6.2794e-01,-6.2102e-01,1.4408e+00,3.0487e+00,2.5670e+00,4.6955e+00,5.7257e+00,3.1835e+01,-3.5219e+02
3.4425e-01,-1.2424e+00,-5.3558e-02,1.8202e+00,1.7721e+00,3.4565e+00,5.9631e+00,3.2213e+01,-5.1298e+02
4.3004e-01,-8.6416e-01,-4.6646e-01,-2.2059e-01,6.7169e-01,5.3084e+00,4.6735e+00,3.1124e+01,-5.1708e+02
3.6691e-01,-1.2446e+00,3.9398e-01,2.4375e+00,1.2473e+00,2.7812e+00,5.5472e+00,3.1166e+01,-3.9454e+02
