niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.1600e+02,1.0000e+00,3.2000e+01,-1.2628e+05,-1.2629e+05,-5.3933e-01,-1.2629e+05,1.3430e-01,7.2239e+00,1.1597e+05,2.4008e+02,-1.6323e-02,-1.5319e+00,4.9416e-01,4.5696e-01,2.2077e+00,4.3079e+00,3.1075e+00,2.9351e+01
2.1700e+02,1.0000e+00,3.2101e+01,-1.2591e+05,-1.2592e+05,-5.4182e-01,-1.2592e+05,1.3433e-01,7.2264e+00,1.1593e+05,2.4097e+02,2.0322e-01,-1.7843e+00,1.0507e+00,2.0845e+00,7.5144e-01,4.8081e+00,3.7041e+00,3.1637e+01
2.1800e+02,2.0000e+00,3.2153e+01,-1.2589e+05,-1.2590e+05,-5.4432e-01,-1.2590e+05,1.3435e-01,7.2289e+00,1.1556e+05,2.4232e+02,-5.2558e-01,-7.3156e-01,-1.3789e+00,1.0896e+00,2.2348e+00,3.8268e+00,4.3792e+00,2.9579e+01
2.1900e+02,2.0000e+00,3.2206e+01,-1.2589e+05,-1.2590e+05,-5.4682e-01,-1.2590e+05,1.3012e-01,6.7812e+00,1.1555e+05,2.4409e+02,6.5461e-02,-1.4634e+00,-2.5401e-01,1.5595e+00,3.6100e+00,1.9735e+00,4.6551e+00,3.1042e+01
2.2000e+02,1.0000e+00,3.2305e+01,-1.2557e+05,-1.2558e+05,-5.4931e-01,-1.2558e+05,1.3440e-01,7.2339e+00,1.1554e+05,2.4482e+02,-5.1546e-01,-1.8128e+00,-1.0888e+00,-4.1141e-01,1.7283e+00,4.5431e+00,2.3530e+00,3.1412e+01
2.2100e+02,1.0000e+00,3.2405e+01,-1.2544e+05,-1.2545e+05,-5.5181e-01,-1.2545e+05,1.3442e-01,7.2364e+00,1.1522e+05,2.4574e+02,-6.9737e-01,-9.5256e-01,2.0425e+00,2.8261e+00,3.8505e+00,4.3834e+00,4.1160e+00,2.9805e+01
2.2200e+02,2.0000e+00,3.2456e+01,-1.2539e+05,-1.2540e+05,-5.5431e-01,-1.2540e+05,1.3444e-01,7.2389e+00,1.1510e+05,2.4735e+02,-2.4580e-02,-1.8850e+00,2.6634e-01,3.0241e+00,2.3780e+00,4.1300e+00,3.1207e+00,2.9173e+01
2.2300e+02,1.0000e+00,3.2555e+01,-1.2535e+05,-1.2535e+05,-5.5680e-01,-1.2535e+05,1.3447e-01,7.2414e+00,1.1504e+05,2.4828e+02,-6.7866e-01,-6.4963e-01,3.7143e-01,2.6442e+00,1.0336e+00,3.7015e+00,4.0378e+00,2.8448e+01
2.2400e+02,1.0000e+00,3.2653e+01,-1.2523e+05,-1.2523e+05,-5.5930e-01,-1.2523e+05,1.3449e-01,7.2439e+00,1.1500e+05,2.4897e+02,-4.1195e-02,-5.2135e-01,1.1050e+00,1.1857e+00,2.7761e+00,3.5630e+00,5.1235e+00,3.1813e+01
2.2500e+02,1.0000e+00,3.2751e+01,-1.2485e+05,-1.2485e+05,-5.6180e-01,-1.2485e+05,1.3451e-01,7.2464e+00,1.1488e+05,2.4987e+02,-3.5094e-02,-1.4229e+00,-1.2188e+00,3.0823e+00,9.8633e-01,4.0225e+00,2.3129e+00,2.8921e+01
2.2600e+02,2.0000e+00,3.2801e+01,-1.2462e+05,-1.2463e+05,-5.6429e-01,-1.2463e+05,1.3453e-01,7.2489e+00,1.1450e+05,2.5146e+02,-1.9632e-01,-1.5928e+00,-1.6286e+00,1.7746e+00,1.9571e+00,1.2764e+00,4.9654e+00,3.1953e+01
2.2700e+02,1.0000e+00,3.2899e+01,-1.2458e+05,-1.2459e+05,-5.6679e-01,-1.2459e+05,1.3456e-01,7.2514e+00,1.1427e+05,2.5238e+02,3.5707e-01,-1.3454e+00,-1.8229e-01,-5.5207e-01,4.4402e-01,2.9721e+00,4.2185e+00,2.8795e+01
2.2800e+02,3.0000e+00,3.2900e+01,-1.2430e+05,-1.2430e+05,-5.6929e-01,-1.2430e+05,1.3458e-01,7.2539e+00,1.1423e+05,2.5459e+02,2.4574e-01,-1.3575e+00,-1.1038e+00,1.4453e+00,3.4138e+00,3.9558e+00,4.1610e+00,3.0581e+01
2.2900e+02,3.0000e+00,3.2902e+01,-1.2420e+05,-1.2420e+05,-5.7179e-01,-1.2420e+05,1.3460e-01,7.2564e+00,1.1395e+05,2.5679e+02,-9.1967e-01,-1.6802e+00,8.0360e-01,2.3309e+00,2.8804e+00,1.3323e+00,4.4101e+00,2.9385e+01
2.3000e+02,2.0000e+00,3.2951e+01,-1.2409e+05,-1.2410e+05,-5.7428e-01,-1.2410e+05,1.3463e-01,7.2589e+00,1.1385e+05,2.5855e+02,4.4818e-01,-7.9446e-01,1.6990e+00,3.1276e+00,1.4098e+00,3.6996e+00,4.4926e+00,2.8872e+01
2.3100e+02,1.0000e+00,3.3047e+01,-1.2401e+05,-1.2402e+05,-5.7678e-01,-1.2402e+05,1.3465e-01,7.2614e+00,1.1375e+05,2.5945e+02,1.8051e-01,-1.3102e+00,-1.7271e+00,2.3477e+00,1.1987e+00,3.2812e+00,4.8720e+00,3.1531e+01
2.3200e+02,1.0000e+00,3.3143e+01,-1.2391e+05,-1.2391e+05,-5.7928e-01,-1.2391e+05,1.3467e-01,7.2639e+00,1.1366e+05,2.6031e+02,3.3584e-01,-5.4010e-01,6.0733e-01,7.3051e-01,1.1686e+00,4.5943e+00,2.7981e+00,3.0940e+01
2.3300e+02,3.0000e+00,3.3144e+01,-1.2368e+05,-1.2369e+05,-5.8177e-01,-1.2369e+05,1.3470e-01,7.2664e+00,1.1356e+05,2.6233e+02,-3.9075e-01,-1.8603e+00,4.5108e-01,2.1116e+00,2.9866e+00,2.8564e+00,4.6746e+00,3.1283e+01
2.3400e+02,3.0000e+00,3.3144e+01,-1.2332e+05,-1.2333e+05,-5.8427e-01,-1.2333e+05,1.3472e-01,7.2689e+00,1.1333e+05,2.6482e+02,-5.1981e-01,-1.2099e+00,7.5259e-01,2.7923e+00,2.4408e+00,1.1993e+00,4.7163e+00,3.1539e+01
2.3500e+02,2.0000e+00,3.3192e+01,-1.2303e+05,-1.2303e+05,-5.8677e-01,-1.2303e+05,1.3474e-01,7.2714e+00,1.1298e+05,2.6644e+02,-9.9112e-01,-7.8003e-01,-5.2205e-01,1.1679e+00,3.5567e+00,2.8640e+00,3.2223e+00,2.8517e+01
2.3600e+02,2.0000e+00,3.3239e+01,-1.2301e+05,-1.2302e+05,-5.8926e-01,-1.2302e+05,1.3477e-01,7.2738e+00,1.1268e+05,2.6790e+02,4.5865e-01,-1.9910e+00,2.1688e+00,2.5902e+00,2.4316e+00,4.3289e+00,4.9171e+00,2.9987e+01
2.3700e+02,2.0000e+00,3.3287e+01,-1.2261e+05,-1.2262e+05,-5.9176e-01,-1.2262e+05,1.3479e-01,7.2764e+00,1.1267e+05,2.6938e+02,3.0246e-01,-1.9076e+00,3.8950e-02,1.8172e+00,5.1469e-01,2.9125e+00,4.5368e+00,3.0565e+01
2.3800e+02,2.0000e+00,3.3333e+01,-1.2248e+05,-1.2249e+05,-5.9426e-01,-1.2249e+05,1.3481e-01,7.2789e+00,1.1226e+05,2.7104e+02,-1.5336e-01,-1.3766e+00,-4.5459e-01,2.9488e+00,3.5981e+00,1.1514e+00,2.3079e+00,2.8536e+01
2.3900e+02,1.0000e+00,3.3427e+01,-1.2223e+05,-1.2224e+05,-5.9675e-01,-1.2224e+05,1.3484e-01,7.2814e+00,1.1214e+05,2.7170e+02,4.0613e-01,-8.6567e-01,2.0452e+00,2.7048e+00,3.3312e+00,2.7306e+00,4.7216e+00,2.8494e+01
2.4000e+02,1.0000e+00,3.3520e+01,-1.2199e+05,-1.2200e+05,-5.9925e-01,-1.2200e+05,1.3486e-01,7.2839e+00,1.1189e+05,2.7238e+02,4.7016e-01,-1.3152e+00,-1.5428e+00,2.8049e+00,5.4550e-01,4.2453e+00,2.4785e+00,2.8980e+01
2.4100e+02,6.0000e+00,3.3380e+01,-1.2181e+05,-1.2181e+05,-6.0175e-01,-1.2181e+05,1.3488e-01,7.2864e+00,1.1164e+05,2.7663e+02,-2.1763e-01,-1.8460e+00,-1.5567e+00,5.8055e-01,2.1153e+00,4.4596e+00,2.1600e+00,3.1580e+01
2.4200e+02,2.0000e+00,3.3425e+01,-1.2161e+05,-1.2162e+05,-6.0425e-01,-1.2162e+05,1.3491e-01,7.2889e+00,1.1146e+05,2.7830e+02,4.6212e-01,-9.0958e-01,2.2127e-01,5.8869e-01,1.3532e+00,1.4161e+00,5.0062e+00,3.1709e+01
2.4300e+02,1.0000e+00,3.3517e+01,-1.2153e+05,-1.2154e+05,-6.0674e-01,-1.2154e+05,1.3493e-01,7.2914e+00,1.1126e+05,2.7896e+02,-8.7919e-01,-1.6159e+00,-9.6029e-01,2.6558e+00,3.3994e+00,4.0006e+00,4.1412e+00,3.1670e+01
2.4400e+02,1.0000e+00,3.3609e+01,-1.2146e+05,-1.2146e+05,-6.0924e-01,-1.2146e+05,1.3495e-01,7.2939e+00,1.1118e+05,2.7980e+02,-5.8993e-01,-1.4214e+00,-7.9880e-02,2.9949e+00,3.3468e+00,2.8893e+00,2.0523e+00,2.8429e+01
2.4500e+02,1.0000e+00,3.3700e+01,-1.2133e+05,-1.2133e+05,-6.1174e-01,-1.2133e+05,1.3497e-01,7.2963e+00,1.1111e+05,2.8062e+02,1.7538e-01,-1.8326e+00,-1.3946e+00,-3.4936e-01,1.2544e+00,2.8455e+00,4.2537e+00,2.9902e+01
2.4600e+02,1.0000e+00,3.3791e+01,-1.2122e+05,-1.2122e+05,-6.1423e-01,-1.2122e+05,1.3500e-01,7.2988e+00,1.1098e+05,2.8146e+02,-7.2966e-01,-6.3341e-01,8.1233e-01,2.9161e+00,2.0901e+00,4.1810e+00,2.1109e+00,2.9311e+01
2.4700e+02,2.0000e+00,3.3836e+01,-1.2116e+05,-1.2116e+05,-6.1673e-01,-1.2116e+05,1.3502e-01,7.3013e+00,1.1087e+05,2.8278e+02,-7.3166e-01,-1.8849e+00,1.9808e+00,2.6095e+00,3.7667e+00,4.4013e+00,2.0679e+00,3.0278e+01
2.4800e+02,4.0000e+00,3.3787e+01,-1.2102e+05,-1.2102e+05,-6.1923e-01,-1.2102e+05,1.3504e-01,7.3038e+00,1.1081e+05,2.8576e+02,3.6213e-01,-1.5904e+00,1.8999e+00,9.4484e-01,3.7274e+00,4.7520e+00,2.1484e+00,3.1934e+01
2.4900e+02,1.0000e+00,3.3878e+01,-1.2067e+05,-1.2068e+05,-6.2172e-01,-1.2068e+05,1.3507e-01,7.3063e+00,1.1067e+05,2.8643e+02,-3.2950e-01,-6.0914e-01,9.5112e-01,1.2393e+00,4.2258e-01,2.9738e+00,4.5887e+00,3.0913e+01
2.5000e+02,1.0000e+00,3.3967e+01,-1.2063e+05,-1.2064e+05,-6.2422e-01,-1.2064e+05,1.3509e-01,7.3088e+00,1.1033e+05,2.8711e+02,3.1578e-01,-1.4436e+00,-1.4437e+00,1.5813e+00,1.5260e+00,2.4313e+00,4.3156e+00,2.9159e+01
2.5100e+02,1.0000e+00,3.4057e+01,-1.2053e+05,-1.2054e+05,-6.2672e-01,-1.2054e+05,1.3511e-01,7.3113e+00,1.1029e+05,2.8776e+02,-6.9874e-01,-7.5663e-01,1.0591e+00,5.3951e-02,1.4453e+00,5.0669e+00,2.0470e+00,3.1495e+01
2.5200e+02,1.0000e+00,3.4146e+01,-1.2050e+05,-1.2051e+05,-6.2921e-01,-1.2051e+05,1.3514e-01,7.3138e+00,1.1019e+05,2.8857e+02,-7.0467e-02,-1.7538e+00,-1.5547e+00,7.6244e-01,2.4965e+00,3.3018e+00,4.2182e+00,3.0210e+01
2.5300e+02,1.0000e+00,3.4235e+01,-1.2044e+05,-1.2044e+05,-6.3171e-01,-1.2044e+05,1.3516e-01,7.3163e+00,1.1015e+05,2.8922e+02,-2.7928e-01,-1.0341e+00,7.2019e-01,2.3110e+00,1.0229e+00,3.0781e+00,4.6632e+00,3.0040e+01
2.5400e+02,1.0000e+00,3.4324e+01,-1.2037e+05,-1.2038e+05,-6.3421e-01,-1.2038e+05,1.3518e-01,7.3188e+00,1.1009e+05,2.8987e+02,-5.0347e-01,-1.8607e+00,-1.3532e+00,-5.5002e-01,4.2214e-01,3.6819e+00,4.2820e+00,3.0965e+01
2.5500e+02,1.0000e+00,3.4413e+01,-1.2036e+05,-1.2037e+05,-6.3670e-01,-1.2037e+05,1.3520e-01,7.3210e+00,1.1002e+05,2.9070e+02,-6.7754e-01,-1.5935e+00,1.5623e+00,2.3747e+00,2.1648e+00,2.3248e+00,4.7847e+00,3.1840e+01
2.5600e+02,1.0000e+00,3.4501e+01,-1.2034e+05,-1.2035e+05,-6.3920e-01,-1.2035e+05,1.3523e-01,7.3238e+00,1.1001e+05,2.9150e+02,1.0763e-01,-5.4350e-01,-7.8212e-01,-5.6346e-01,8.6746e-01,1.2887e+00,4.7574e+00,3.1339e+01
2.5700e+02,1.0000e+00,3.4590e+01,-1.2031e+05,-1.2032e+05,-6.4170e-01,-1.2032e+05,1.3525e-01,7.3263e+00,1.0999e+05,2.9232e+02,-7.2723e-01,-1.3714e+00,-6.5130e-01,-5.3692e-01,3.2114e+00,4.3638e+00,3.3234e+00,3.1007e+01
2.5800e+02,2.0000e+00,3.4631e+01,-1.2031e+05,-1.2032e+05,-6.4420e-01,-1.2032e+05,1.3333e-01,7.1197e+00,1.0997e+05,2.9382e+02,1.1048e-01,-1.1567e+00,4.0079e-01,7.5565e-01,1.5975e+00,2.1966e+00,4.0474e+00,2.8045e+01
2.5900e+02,1.0000e+00,3.4718e+01,-1.2018e+05,-1.2019e+05,-6.4669e-01,-1.2019e+05,1.3530e-01,7.3313e+00,1.0996e+05,2.9448e+02,1.4455e-01,-5.1579e-01,1.8445e+00,2.7928e+00,3.6608e+00,2.3776e+00,4.3957e+00,2.8924e+01
2.6000e+02,3.0000e+00,3.4713e+01,-1.2017e+05,-1.2018e+05,-6.4919e-01,-1.2018e+05,1.3532e-01,7.3333e+00,1.0983e+05,2.9696e+02,-9.0341e-01,-9.8693e-01,-5.0395e-01,7.3184e-01,1.9530e+00,4.4601e+00,2.3685e+00,3.1994e+01
2.6100e+02,1.0000e+00,3.4800e+01,-1.2003e+05,-1.2004e+05,-6.5169e-01,-1.2004e+05,1.3534e-01,7.3363e+00,1.0982e+05,2.9761e+02,-7.0554e-01,-1.8085e+00,9.0593e-01,2.7918e+00,2.4988e+00,3.7175e+00,4.1415e+00,3.0804e+01
2.6200e+02,3.0000e+00,3.4794e+01,-1.1986e+05,-1.1986e+05,-6.5418e-01,-1.1986e+05,1.3537e-01,7.3388e+00,1.0968e+05,2.9987e+02,-9.9996e-01,-1.7768e+00,2.0285e+00,2.0087e+00,2.1279e-01,3.9933e+00,4.3775e+00,2.8556e+01
2.6300e+02,1.0000e+00,3.4881e+01,-1.1985e+05,-1.1986e+05,-6.5668e-01,-1.1986e+05,1.3534e-01,7.3360e+00,1.0951e+05,3.0070e+02,-2.0083e-02,-1.7612e+00,1.7909e+00,9.8545e-01,3.5710e+00,2.9454e+00,4.4539e+00,2.8487e+01
2.6400e+02,1.0000e+00,3.4967e+01,-1.1974e+05,-1.1975e+05,-6.5918e-01,-1.1975e+05,1.3541e-01,7.3438e+00,1.0950e+05,3.0154e+02,3.3018e-01,-1.1548e+00,-5.7301e-01,7.1239e-01,-3.8929e-02,4.1560e+00,3.0534e+00,2.9097e+01
2.6500e+02,1.0000e+00,3.5053e+01,-1.1963e+05,-1.1964e+05,-6.6167e-01,-1.1964e+05,1.3544e-01,7.3463e+00,1.0939e+05,3.0219e+02,1.9386e-01,-7.2854e-01,-1.2588e-01,3.1805e+00,2.3022e+00,3.4648e+00,3.7195e+00,2.9747e+01
2.6600e+02,1.0000e+00,3.5139e+01,-1.1955e+05,-1.1955e+05,-6.6417e-01,-1.1955e+05,1.3546e-01,7.3488e+00,1.0929e+05,3.0284e+02,-9.1738e-01,-9.0064e-01,-1.0913e+00,-1.6246e-01,1.5356e+00,2.2369e+00,4.1946e+00,3.0031e+01
2.6700e+02,1.0000e+00,3.5224e+01,-1.1936e+05,-1.1936e+05,-6.6667e-01,-1.1936e+05,1.3548e-01,7.3513e+00,1.0920e+05,3.0347e+02,1.2824e-01,-7.9607e-01,-4.6279e-01,-6.9862e-01,1.0969e+00,4.9810e+00,4.8413e+00,3.1855e+01
2.6800e+02,1.0000e+00,3.5310e+01,-1.1934e+05,-1.1935e+05,-6.6916e-01,-1.1935e+05,1.3550e-01,7.3537e+00,1.0901e+05,3.0431e+02,-4.0797e-01,-1.9534e+00,5.4105e-01,2.6672e+00,3.6822e+00,3.8405e+00,2.2402e+00,2.9640e+01
2.6900e+02,1.0000e+00,3.5395e+01,-1.1933e+05,-1.1934e+05,-6.7166e-01,-1.1934e+05,1.3551e-01,7.3541e+00,1.0900e+05,3.0515e+02,-5.0067e-01,-6.4195e-01,-1.5118e+00,2.1276e+00,2.7582e+00,2.7952e+00,4.5396e+00,3.1376e+01
2.7000e+02,1.0000e+00,3.5480e+01,-1.1931e+05,-1.1932e+05,-6.7416e-01,-1.1932e+05,1.3555e-01,7.3588e+00,1.0899e+05,3.0583e+02,8.3353e-02,-1.0189e+00,-1.9747e-01,3.1609e+00,2.7203e+00,3.0808e+00,3.2413e+00,2.8463e+01
2.7100e+02,1.0000e+00,3.5564e+01,-1.1930e+05,-1.1930e+05,-6.7665e-01,-1.1930e+05,1.3557e-01,7.3613e+00,1.0897e+05,3.0665e+02,-5.9453e-02,-1.1776e+00,1.1041e+00,1.3816e+00,1.9535e+00,2.0645e+00,4.8537e+00,3.1984e+01
2.7200e+02,4.0000e+00,3.5509e+01,-1.1912e+05,-1.1913e+05,-6.7915e-01,-1.1913e+05,1.3560e-01,7.3638e+00,1.0895e+05,3.0976e+02,8.2218e-02,-1.9860e+00,2.0468e+00,1.7185e+00,2.8635e+00,4.4760e+00,2.0052e+00,2.8393e+01
2.7300e+02,1.0000e+00,3.5593e+01,-1.1907e+05,-1.1908e+05,-6.8165e-01,-1.1908e+05,1.3562e-01,7.3663e+00,1.0878e+05,3.1063e+02,4.6856e-01,-6.7815e-01,7.4442e-01,2.9882e+00,2.7754e+00,3.9753e+00,2.0998e+00,2.9758e+01
2.7400e+02,2.0000e+00,3.5631e+01,-1.1899e+05,-1.1900e+05,-6.8415e-01,-1.1900e+05,1.3564e-01,7.3688e+00,1.0872e+05,3.1226e+02,4.3762e-01,-7.3271e-01,-5.6415e-01,2.9786e+00,2.5198e+00,4.1601e+00,3.5789e+00,3.1013e+01
2.7500e+02,1.0000e+00,3.5714e+01,-1.1877e+05,-1.1878e+05,-6.8664e-01,-1.1878e+05,1.3567e-01,7.3713e+00,1.0864e+05,3.1294e+02,-1.3007e-01,-9.0893e-01,1.1553e+00,8.8220e-01,3.4798e-01,4.1630e+00,4.0702e+00,3.0888e+01
2.7600e+02,2.0000e+00,3.5751e+01,-1.1876e+05,-1.1877e+05,-6.8914e-01,-1.1877e+05,1.3568e-01,7.3730e+00,1.0842e+05,3.1461e+02,1.7688e-01,-1.1593e+00,8.7577e-01,1.3535e+00,3.0593e+00,2.1152e+00,4.0575e+00,2.8225e+01
2.7700e+02,2.0000e+00,3.5788e+01,-1.1874e+05,-1.1875e+05,-6.9164e-01,-1.1875e+05,1.3571e-01,7.3762e+00,1.0841e+05,3.1611e+02,-6.9653e-01,-1.7276e+00,-1.0053e+00,3.0963e+00,3.8758e+00,1.1933e+00,2.6462e+00,3.1839e+01
2.7800e+02,4.0000e+00,3.5733e+01,-1.1873e+05,-1.1874e+05,-6.9413e-01,-1.1874e+05,1.3573e-01,7.3784e+00,1.0839e+05,3.1869e+02,-7.3707e-01,-1.8723e+00,7.3356e-01,2.0446e-01,3.6937e+00,3.5809e+00,1.9866e+00,3.0342e+01
2.7900e+02,1.0000e+00,3.5815e+01,-1.1870e+05,-1.1871e+05,-6.9663e-01,-1.1871e+05,1.3576e-01,7.3812e+00,1.0838e+05,3.1950e+02,-8.8439e-01,-1.4239e+00,1.8488e+00,2.0682e+00,1.1718e+00,3.1819e+00,4.5022e+00,2.9173e+01
2.8000e+02,1.0000e+00,3.5897e+01,-1.1869e+05,-1.1870e+05,-6.9913e-01,-1.1870e+05,1.3576e-01,7.3816e+00,1.0835e+05,3.2037e+02,4.4393e-01,-1.2205e+00,-9.3515e-01,2.7666e+00,7.7288e-01,1.6632e+00,4.8365e+00,3.1895e+01
2.8100e+02,1.0000e+00,3.5980e+01,-1.1868e+05,-1.1869e+05,-7.0162e-01,-1.1869e+05,1.3580e-01,7.3857e+00,1.0834e+05,3.2117e+02,2.2642e-01,-1.7944e+00,-1.1542e+00,7.0318e-01,8.9012e-01,1.9837e+00,4.1891e+00,2.9920e+01
2.8200e+02,2.0000e+00,3.6015e+01,-1.1866e+05,-1.1866e+05,-7.0412e-01,-1.1866e+05,1.3583e-01,7.3887e+00,1.0833e+05,3.2280e+02,-3.8251e-01,-1.7337e+00,-1.1570e+00,2.2648e+00,1.8317e+00,4.0257e+00,3.6354e+00,3.0903e+01
2.8300e+02,3.0000e+00,3.6005e+01,-1.1865e+05,-1.1866e+05,-7.0662e-01,-1.1866e+05,1.3547e-01,7.3498e+00,1.0831e+05,3.2506e+02,1.4657e-01,-1.8885e+00,7.4710e-01,-9.0433e-02,3.6326e+00,1.1880e+00,3.3146e+00,2.8463e+01
2.8400e+02,1.0000e+00,3.6086e+01,-1.1865e+05,-1.1866e+05,-7.0911e-01,-1.1866e+05,1.3363e-01,7.1515e+00,1.0830e+05,3.2571e+02,4.0307e-01,-1.3868e+00,1.1508e+00,-6.2296e-01,5.7502e-01,4.2999e+00,2.5115e+00,3.0031e+01
2.8500e+02,1.0000e+00,3.6168e+01,-1.1840e+05,-1.1840e+05,-7.1161e-01,-1.1840e+05,1.3590e-01,7.3962e+00,1.0830e+05,3.2654e+02,-2.7486e-01,-7.8634e-01,2.6140e-01,1.8660e+00,3.1749e+00,3.5246e+00,3.1729e+00,2.8031e+01
2.8600e+02,1.0000e+00,3.6248e+01,-1.1839e+05,-1.1840e+05,-7.1411e-01,-1.1840e+05,1.3502e-01,7.3013e+00,1.0805e+05,3.2737e+02,-5.3890e-01,-1.5524e+00,8.7070e-01,1.6468e+00,3.8137e+00,3.5711e+00,2.5544e+00,3.1326e+01
2.8700e+02,1.0000e+00,3.6329e+01,-1.1829e+05,-1.1830e+05,-7.1660e-01,-1.1830e+05,1.3594e-01,7.4012e+00,1.0805e+05,3.2819e+02,-8.9172e-01,-1.2021e+00,2.1353e+00,1.9093e+00,3.4744e+00,4.6561e+00,3.0799e+00,3.1730e+01
2.8800e+02,3.0000e+00,3.6318e+01,-1.1824e+05,-1.1825e+05,-7.1910e-01,-1.1825e+05,1.3596e-01,7.4037e+00,1.0795e+05,3.3065e+02,-8.4897e-01,-1.3512e+00,5.8131e-01,9.3354e-01,3.3938e+00,3.6513e+00,2.9327e+00,3.0235e+01
2.8900e+02,1.0000e+00,3.6398e+01,-1.1810e+05,-1.1811e+05,-7.2160e-01,-1.1811e+05,1.3599e-01,7.4062e+00,1.0789e+05,3.3132e+02,1.2709e-01,-1.6054e+00,2.6399e-01,-2.3702e-01,2.3112e+00,3.8818e+00,2.2467e+00,2.9616e+01
2.9000e+02,1.0000e+00,3.6478e+01,-1.1780e+05,-1.1781e+05,-7.2410e-01,-1.1781e+05,1.3601e-01,7.4087e+00,1.0775e+05,3.3201e+02,-7.3529e-01,-1.1169e+00,9.6467e-01,2.6955e+00,8.8675e-01,4.2414e+00,2.5219e+00,3.0639e+01
2.9100e+02,2.0000e+00,3.6512e+01,-1.1774e+05,-1.1775e+05,-7.2659e-01,-1.1775e+05,1.3603e-01,7.4112e+00,1.0745e+05,3.3348e+02,1.9858e-01,-1.7084e+00,1.6983e+00,4.7808e-01,3.7951e+00,3.0060e+00,4.5227e+00,3.1344e+01
2.9200e+02,2.0000e+00,3.6546e+01,-1.1755e+05,-1.1756e+05,-7.2909e-01,-1.1756e+05,1.3606e-01,7.4137e+00,1.0739e+05,3.3496e+02,3.7835e-03,-8.5559e-01,3.6910e-01,1.8315e+00,2.0541e+00,3.9571e+00,2.1663e+00,2.9802e+01
2.9300e+02,1.0000e+00,3.6625e+01,-1.1753e+05,-1.1754e+05,-7.3159e-01,-1.1754e+05,1.3608e-01,7.4162e+00,1.0720e+05,3.3578e+02,-2.2559e-01,-9.5119e-01,-5.7175e-01,2.7127e+00,3.4995e+00,4.1829e+00,2.9805e+00,3.1754e+01
2.9400e+02,1.0000e+00,3.6704e+01,-1.1745e+05,-1.1746e+05,-7.3408e-01,-1.1746e+05,1.3610e-01,7.4187e+00,1.0718e+05,3.3659e+02,1.8173e-01,-1.4742e+00,-2.8970e-02,-3.2929e-01,3.4104e-01,4.2547e+00,3.6164e+00,3.1320e+01
2.9500e+02,3.0000e+00,3.6692e+01,-1.1743e+05,-1.1744e+05,-7.3658e-01,-1.1744e+05,1.3612e-01,7.4212e+00,1.0710e+05,3.3885e+02,-5.9179e-01,-1.9744e+00,1.8770e-01,7.8428e-03,2.0536e+00,5.0129e+00,3.3752e+00,3.1455e+01
2.9600e+02,1.0000e+00,3.6770e+01,-1.1742e+05,-1.1743e+05,-7.3908e-01,-1.1743e+05,1.3603e-01,7.4111e+00,1.0708e+05,3.3967e+02,4.5724e-02,-1.3856e+00,-1.7435e+00,3.0823e+00,2.2973e+00,1.1348e+00,3.9295e+00,3.0395e+01
2.9700e+02,1.0000e+00,3.6849e+01,-1.1735e+05,-1.1736e+05,-7.4157e-01,-1.1736e+05,1.3617e-01,7.4262e+00,1.0708e+05,3.4049e+02,-5.7460e-02,-1.4178e+00,-1.5769e+00,2.6440e+00,2.5390e+00,1.5878e+00,4.2705e+00,3.0823e+01
2.9800e+02,3.0000e+00,3.6836e+01,-1.1715e+05,-1.1716e+05,-7.4407e-01,-1.1716e+05,1.3619e-01,7.4287e+00,1.0701e+05,3.4293e+02,2.9978e-01,-1.6304e+00,6.0703e-01,3.1697e+00,6.5151e-01,2.2803e+00,3.9212e+00,3.0615e+01
2.9900e+02,3.0000e+00,3.6823e+01,-1.1713e+05,-1.1714e+05,-7.4657e-01,-1.1714e+05,1.3622e-01,7.4312e+00,1.0680e+05,3.4521e+02,-7.5193e-01,-7.8619e-01,-1.1166e+00,2.5547e+00,1.8234e+00,2.9245e+00,4.3851e+00,3.0459e+01
3.0000e+02,2.0000e+00,3.6855e+01,-1.1710e+05,-1.1711e+05,-7.4906e-01,-1.1711e+05,1.3624e-01,7.4337e+00,1.0678e+05,3.4656e+02,-6.1419e-01,-1.9709e+00,1.4809e+00,-1.6097e-01,6.1775e-01,2.0985e+00,4.2933e+00,2.8521e+01
3.0100e+02,1.0000e+00,3.6933e+01,-1.1684e+05,-1.1685e+05,-7.5156e-01,-1.1685e+05,1.3626e-01,7.4362e+00,1.0676e+05,3.4738e+02,8.9564e-02,-7.4709e-01,-4.9080e-01,3.1785e+00,1.7671e+00,3.3732e+00,2.5223e+00,2.8399e+01
3.0200e+02,1.0000e+00,3.7010e+01,-1.1671e+05,-1.1672e+05,-7.5406e-01,-1.1672e+05,1.3628e-01,7.4387e+00,1.0650e+05,3.4820e+02,1.6584e-01,-1.0764e+00,-3.4100e-01,1.6520e+00,3.4103e+00,2.9598e+00,2.3358e+00,2.9563e+01
