logfeh,logdust,logNpix,tau,dmod,logl
4.2769e-02,-1.2251e+00,3.5834e+00,2.8381e+00,3.0633e+01,-3.1056e-01
-3.2426e-01,-8.5163e-01,3.0299e+00,3.2228e+00,2.9153e+01,-3.4947e-02
-1.3543e-02,-7.1364e-01,4.3998e+00,4.9907e+00,3.2678e+01,-1.9885e-01
-2.9506e-01,-5.7608e-01,3.7161e+00,7.0581e+00,3.1045e+01,-8.4260e-02
-1.6146e-01,-8.8297e-01,3.0779e+00,4.5504e+00,2.9221e+01,-1.2617e-01
-2.3775e-01,-1.0350e+00,3.1116e+00,3.4244e+00,2.9456e+01,-1.6161e-01
-3.1952e-01,-7.4713e-01,3.3258e+00,3.5064e+00,2.9905e+01,-3.4665e-01
-1.6554e-01,-1.3047e+00,2.9533e+00,2.4732e+00,2.8920e+01,-1.5451e-01
-1.9400e-01,-1.1987e+00,3.0456e+00,1.8915e+00,2.9000e+01,-3.1610e-01
1.4177e-01,-1.3683e+00,4.3124e+00,2.4458e+00,3.2335e+01,-3.7180e-01
-9.6945e-02,-1.0309e+00,2.9272e+00,1.8202e+00,2.8653e+01,-3.5106e-01
-1.8325e-01,-1.0051e+00,2.9490e+00,2.8621e+00,2.8899e+01,-1.1535e-01
-1.2927e-01,-1.2413e+00,3.0050e+00,3.0697e+00,2.9079e+01,-3.0882e-01
-3.8208e-01,-9.8079e-01,3.0413e+00,1.5364e+00,2.9171e+01,-3.5753e-01
-3.2637e-01,-8.3868e-01,3.7434e+00,1.8748e+00,3.0915e+01,-2.0711e-01
-1.0736e-02,-1.1330e+00,3.0302e+00,2.0311e+00,2.8876e+01,-1.2617e-01
-1.0398e-02,-1.0945e+00,3.2140e+00,2.3786e+00,2.9514e+01,-8.8229e-02
7.4573e-02,-1.0562e+00,3.0778e+00,2.9871e+00,2.9031e+01,-3.4750e-01
-3.3088e-01,-1.3821e+00,3.1648e+00,1.2437e+00,2.9649e+01,-1.6249e-01
-1.1218e-01,-7.9149e-01,3.0948e+00,4.4008e+00,2.9244e+01,-6.5781e-02
-1.7358e-01,-8.8295e-01,3.6880e+00,5.4554e-01,3.0592e+01,-1.8201e-01
-2.7472e-01,-9.0959e-01,3.0715e+00,3.0618e+00,2.9154e+01,-3.4325e-01
1.8384e-01,-7.3386e-01,3.6841e+00,6.1558e+00,3.0796e+01,-3.0734e-01
-1.0314e-02,-1.2205e+00,2.9479e+00,1.7442e+00,2.8769e+01,-6.7966e-02
-1.1778e-02,-9.6456e-01,3.7670e+00,7.8775e-01,3.0736e+01,-3.8203e-01
-1.0963e-01,-1.4987e+00,2.9053e+00,9.7533e-01,2.8665e+01,-6.5411e-02
-3.7974e-02,-1.2139e+00,3.0354e+00,8.9413e-01,2.8859e+01,-9.5992e-02
-1.9376e-01,-1.2169e+00,3.1462e+00,3.7934e+00,2.9594e+01,-1.8908e-01
-2.3746e-01,-8.5363e-01,3.2439e+00,4.0316e+00,2.9715e+01,-1.2327e-01
-1.5327e-01,-1.0295e+00,3.5372e+00,4.5409e+00,3.0719e+01,-3.7579e-01
-2.9260e-01,-8.4047e-01,3.1151e+00,2.2259e+00,2.9196e+01,-4.9262e-02
-3.2924e-01,-9.7680e-01,2.9536e+00,2.4989e+00,2.8872e+01,-6.2119e-02
-3.3978e-01,-1.1195e+00,3.1228e+00,3.2452e+00,2.9445e+01,-1.4702e-01
9.7767e-03,-7.1092e-01,3.6082e+00,6.9620e+00,3.0824e+01,-2.6280e-01
-1.8475e-01,-9.5752e-01,3.3803e+00,2.0562e+00,2.9966e+01,-2.2597e-01
-2.7944e-01,-9.7799e-01,3.3509e+00,3.9759e+00,3.0050e+01,-1.1716e-01
1.6327e-01,-1.3389e+00,3.7193e+00,4.7500e-01,3.0684e+01,-3.5350e-01
-4.3426e-01,-8.0133e-01,3.0814e+00,3.0824e+00,2.9342e+01,-3.3579e-01
-1.2581e-01,-1.1300e+00,3.9356e+00,6.0577e+00,3.1861e+01,-3.3790e-01
-7.9696e-02,-8.0493e-01,3.3271e+00,6.3066e+00,3.0104e+01,-3.0561e-01
-6.3194e-02,-6.9955e-01,3.5568e+00,7.5939e+00,3.0702e+01,-3.7579e-01
1.3103e-01,-1.4637e+00,2.8683e+00,2.6105e+00,2.8514e+01,-1.0541e-01
-2.8201e-01,-1.0005e+00,2.9842e+00,7.8913e-01,2.8881e+01,-2.0228e-02
-3.1295e-01,-1.2453e+00,2.9679e+00,1.0145e+00,2.9039e+01,-3.5135e-01
-4.1991e-01,-1.2406e+00,3.0355e+00,1.7826e+00,2.9261e+01,-3.8786e-01
4.2795e-02,-8.8107e-01,3.2973e+00,5.0250e+00,2.9926e+01,-2.9202e-01
-4.1067e-01,-1.0003e+00,3.2727e+00,4.1760e+00,3.0000e+01,-2.6021e-01
-1.9223e-01,-1.2058e+00,2.9744e+00,3.0156e+00,2.9064e+01,-6.0862e-02
-5.2130e-02,-9.8728e-01,3.4567e+00,2.2612e+00,3.0084e+01,-1.6229e-01
