logfeh,logdust,logNpix,tau,dmod,logl
1.8282e-01,-1.7182e+00,4.8000e+00,2.8350e+00,3.0740e+01,-1.4654e+02
1.6916e-01,-1.6073e+00,4.8306e+00,2.9161e+00,3.0826e+01,-1.4759e+02
9.4268e-02,-1.4035e+00,4.8415e+00,2.9259e+00,3.0881e+01,-1.4774e+02
1.5028e-01,-1.5009e+00,4.8356e+00,2.9741e+00,3.0846e+01,-1.4932e+02
1.1389e-01,-1.4411e+00,4.8839e+00,2.9270e+00,3.0979e+01,-1.4731e+02
1.7850e-01,-1.8390e+00,4.7888e+00,2.7443e+00,3.0713e+01,-1.4550e+02
1.0075e-01,-1.3975e+00,4.8379e+00,2.9538e+00,3.0868e+01,-1.4732e+02
9.7734e-02,-1.4435e+00,4.8364e+00,2.8373e+00,3.0862e+01,-1.4920e+02
8.7740e-02,-1.3747e+00,4.8818e+00,2.9512e+00,3.0985e+01,-1.4970e+02
1.4213e-01,-1.5562e+00,4.8115e+00,2.8825e+00,3.0789e+01,-1.4472e+02
1.0119e-01,-1.4352e+00,4.8445e+00,2.9141e+00,3.0889e+01,-1.4705e+02
1.4859e-01,-1.6457e+00,4.8511e+00,2.7993e+00,3.0882e+01,-1.4797e+02
1.2001e-01,-1.5124e+00,4.8531e+00,2.8234e+00,3.0897e+01,-1.4801e+02
1.3554e-01,-1.5050e+00,4.8099e+00,2.9115e+00,3.0786e+01,-1.4551e+02
1.4293e-01,-1.5138e+00,4.8162e+00,2.9277e+00,3.0798e+01,-1.4232e+02
1.7349e-01,-1.7606e+00,4.8378e+00,2.7866e+00,3.0839e+01,-1.4369e+02
1.6015e-01,-1.6908e+00,4.7993e+00,2.7920e+00,3.0749e+01,-1.4782e+02
1.3819e-01,-1.5374e+00,4.8181e+00,2.8589e+00,3.0802e+01,-1.4647e+02
1.4753e-01,-1.7404e+00,4.8135e+00,2.6764e+00,3.0785e+01,-1.4566e+02
1.4646e-01,-1.6269e+00,4.8245e+00,2.7788e+00,3.0814e+01,-1.4477e+02
1.8105e-01,-1.7475e+00,4.7945e+00,2.8189e+00,3.0726e+01,-1.4974e+02
1.6579e-01,-1.8750e+00,4.7870e+00,2.6463e+00,3.0709e+01,-1.4968e+02
1.6304e-01,-1.8858e+00,4.8121e+00,2.6351e+00,3.0775e+01,-1.4940e+02
1.4471e-01,-1.6596e+00,4.8317e+00,2.7421e+00,3.0831e+01,-1.4883e+02
1.9736e-01,-1.8861e+00,4.7723e+00,2.7813e+00,3.0664e+01,-1.4859e+02
1.0818e-01,-1.4707e+00,4.8479e+00,2.8186e+00,3.0885e+01,-1.4687e+02
1.8958e-01,-1.7749e+00,4.7793e+00,2.8337e+00,3.0687e+01,-1.4601e+02
1.7956e-01,-1.7874e+00,4.8161e+00,2.7795e+00,3.0781e+01,-1.4014e+02
1.2057e-01,-1.4547e+00,4.8562e+00,2.9301e+00,3.0908e+01,-1.4635e+02
7.3471e-02,-1.3403e+00,4.8757e+00,2.9327e+00,3.0970e+01,-1.5002e+02
1.8165e-01,-1.9616e+00,4.7956e+00,2.6607e+00,3.0725e+01,-1.4978e+02
1.8969e-01,-1.8667e+00,4.7849e+00,2.7541e+00,3.0698e+01,-1.4682e+02
1.4984e-01,-1.5124e+00,4.8385e+00,2.9832e+00,3.0857e+01,-1.4899e+02
8.8364e-02,-1.3413e+00,4.8753e+00,3.0149e+00,3.0969e+01,-1.3986e+02
7.0297e-02,-1.3921e+00,4.8474e+00,2.8110e+00,3.0897e+01,-1.4125e+02
1.4195e-01,-1.6878e+00,4.8288e+00,2.7144e+00,3.0826e+01,-1.4958e+02
1.2597e-01,-1.5209e+00,4.8404e+00,2.8250e+00,3.0861e+01,-1.5008e+02
1.0698e-01,-1.4302e+00,4.8176e+00,2.9266e+00,3.0817e+01,-1.4529e+02
5.8488e-02,-1.3057e+00,4.8423e+00,2.9585e+00,3.0892e+01,-1.4739e+02
1.3489e-01,-1.4856e+00,4.8410e+00,2.9282e+00,3.0863e+01,-1.4673e+02
1.3550e-01,-1.4511e+00,4.8104e+00,3.0072e+00,3.0790e+01,-1.4940e+02
5.1864e-02,-1.2526e+00,4.9171e+00,3.0516e+00,3.1084e+01,-1.5022e+02
1.7763e-01,-1.7537e+00,4.8120e+00,2.8105e+00,3.0773e+01,-1.4940e+02
1.4304e-01,-1.5996e+00,4.7884e+00,2.8148e+00,3.0727e+01,-1.4694e+02
1.3394e-01,-1.6293e+00,4.8086e+00,2.7316e+00,3.0777e+01,-1.4965e+02
1.2278e-01,-1.5483e+00,4.8219e+00,2.8060e+00,3.0820e+01,-1.4818e+02
1.6042e-01,-1.7681e+00,4.8353e+00,2.7121e+00,3.0835e+01,-1.4846e+02
1.7753e-01,-1.7654e+00,4.8097e+00,2.8003e+00,3.0768e+01,-1.4459e+02
1.2913e-01,-1.5640e+00,4.8325e+00,2.7947e+00,3.0841e+01,-1.4689e+02
9.6525e-02,-1.3834e+00,4.8477e+00,2.9370e+00,3.0893e+01,-1.4343e+02
6.8483e-02,-1.3764e+00,4.8738e+00,2.8275e+00,3.0964e+01,-1.4944e+02
1.2016e-01,-1.4347e+00,4.8614e+00,2.9478e+00,3.0919e+01,-1.5017e+02
1.7846e-01,-1.9580e+00,4.7944e+00,2.6442e+00,3.0724e+01,-1.4866e+02
1.6854e-01,-1.7744e+00,4.8230e+00,2.7667e+00,3.0805e+01,-1.4437e+02
7.9176e-02,-1.3588e+00,4.8339e+00,2.9308e+00,3.0865e+01,-1.4998e+02
1.9576e-01,-1.8510e+00,4.7718e+00,2.8037e+00,3.0666e+01,-1.4689e+02
1.1366e-01,-1.5595e+00,4.8396e+00,2.7189e+00,3.0861e+01,-1.4320e+02
9.6092e-02,-1.3558e+00,4.8421e+00,3.0013e+00,3.0882e+01,-1.4787e+02
6.0231e-02,-1.2636e+00,4.8635e+00,3.0638e+00,3.0947e+01,-1.4474e+02
1.9044e-01,-1.8773e+00,4.8217e+00,2.7885e+00,3.0794e+01,-1.4801e+02
1.0677e-01,-1.4220e+00,4.8628e+00,2.9189e+00,3.0928e+01,-1.4592e+02
1.5040e-01,-1.5377e+00,4.8378e+00,2.9194e+00,3.0851e+01,-1.4999e+02
1.8240e-01,-1.9454e+00,4.8070e+00,2.6989e+00,3.0757e+01,-1.4810e+02
