logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-5.9479e-01,-1.5857e+00,1.5424e+00,2.0208e+00,8.4283e-01,2.6331e+00,3.1524e+00,2.8169e+01,-1.2018e+03
-3.9331e-01,-1.4574e+00,1.7024e+00,1.7806e+00,1.4847e+00,2.7339e+00,2.9900e+00,2.8050e+01,-1.2698e+03
-6.3628e-01,-1.3265e+00,1.7028e+00,4.9805e-02,2.2609e+00,2.1170e+00,3.1771e+00,2.8098e+01,-1.1559e+03
3.1649e-02,-1.8793e+00,1.6644e+00,1.4542e+00,8.7716e-01,2.9807e+00,2.9631e+00,2.8011e+01,-1.3070e+03
-7.3181e-01,-1.6295e+00,1.6810e+00,8.6895e-01,2.6451e+00,2.6584e+00,2.6602e+00,2.8190e+01,-1.2695e+03
-5.5283e-01,-1.6276e+00,1.5118e+00,2.2091e+00,1.0741e+00,2.5030e+00,3.1691e+00,2.8226e+01,-1.2874e+03
-6.5527e-01,-1.9642e+00,1.7260e+00,1.9103e+00,7.3145e-01,3.1737e+00,2.7985e+00,2.8580e+01,-1.2239e+03
-5.6428e-01,-1.0432e+00,1.7079e+00,2.1226e+00,1.0880e+00,1.9601e+00,3.3409e+00,2.8378e+01,-1.0870e+03
-6.5546e-01,-1.1115e+00,1.6396e+00,2.1453e+00,5.2229e-01,3.0629e+00,2.4591e+00,2.8240e+01,-1.3373e+03
-5.4388e-01,-1.2137e+00,1.6040e+00,1.7400e+00,4.9528e-01,3.0133e+00,2.6357e+00,2.8017e+01,-1.2210e+03
-6.9832e-01,-1.8314e+00,1.6976e+00,8.2441e-01,2.4337e+00,2.2819e+00,3.0672e+00,2.8180e+01,-1.2581e+03
-2.5536e-01,-1.4543e+00,1.6516e+00,1.9179e+00,1.7343e+00,2.8263e+00,2.8758e+00,2.8095e+01,-1.1987e+03
-8.8742e-01,-1.9393e+00,1.6274e+00,1.6229e+00,1.7040e+00,2.8598e+00,2.9529e+00,2.8139e+01,-1.0931e+03
2.0773e-01,-1.9095e+00,1.5146e+00,2.2920e+00,1.5628e+00,2.9306e+00,3.0130e+00,2.8255e+01,-1.1556e+03
-6.9995e-01,-1.8532e+00,1.5944e+00,2.9928e-01,2.0042e+00,2.9577e+00,2.6444e+00,2.8048e+01,-1.3328e+03
-9.3263e-01,-1.3969e+00,1.6812e+00,2.3786e-01,1.8756e+00,2.0025e+00,3.2979e+00,2.8152e+01,-1.1716e+03
7.6570e-02,-1.0066e+00,1.4538e+00,2.4927e+00,1.1502e+00,1.9745e+00,3.2657e+00,2.8279e+01,-1.2802e+03
-6.5621e-01,-1.3172e+00,1.7252e+00,-4.2501e-02,1.8751e+00,2.1220e+00,3.2605e+00,2.8089e+01,-1.0310e+03
-7.4045e-01,-1.2111e+00,1.7223e+00,1.7772e+00,4.3225e-01,3.1388e+00,2.6252e+00,2.8288e+01,-1.0705e+03
-9.1882e-01,-1.6262e+00,1.7187e+00,1.6420e+00,2.0573e+00,2.0064e+00,3.3286e+00,2.8256e+01,-1.2459e+03
-3.0785e-01,-1.5525e+00,1.6576e+00,1.7651e+00,1.9127e+00,2.2476e+00,3.1718e+00,2.8065e+01,-1.1299e+03
-7.4171e-01,-1.5471e+00,1.6655e+00,1.7159e+00,2.1557e+00,3.1452e+00,2.4995e+00,2.8422e+01,-1.1614e+03
-6.8040e-01,-1.0647e+00,1.6046e+00,2.2325e+00,1.8072e+00,2.7215e+00,3.1057e+00,2.8377e+01,-1.2077e+03
-6.1641e-01,-1.0163e+00,1.7137e+00,1.8345e+00,2.2762e+00,2.7237e+00,2.8527e+00,2.8147e+01,-1.1324e+03
-5.8216e-01,-1.3499e+00,1.6563e+00,1.8919e+00,1.0232e+00,2.9221e+00,2.8855e+00,2.8127e+01,-1.1387e+03
7.7373e-02,-1.5463e+00,1.6551e+00,2.4433e+00,8.4530e-01,3.2428e+00,2.7978e+00,2.8635e+01,-1.2433e+03
-9.0521e-01,-1.2932e+00,1.6631e+00,2.1065e+00,1.9892e+00,2.0711e+00,3.3361e+00,2.8464e+01,-1.0090e+03
1.6736e-01,-1.8640e+00,1.7140e+00,2.3234e+00,4.3566e-01,3.2853e+00,2.9257e+00,2.8651e+01,-1.2604e+03
-2.1005e-02,-1.4966e+00,1.6803e+00,1.8827e+00,2.0268e+00,2.3188e+00,3.2265e+00,2.8043e+01,-1.2148e+03
-8.7854e-01,-1.1834e+00,1.6278e+00,2.0345e+00,5.6337e-01,2.8946e+00,2.9888e+00,2.8259e+01,-1.0640e+03
-8.2127e-01,-1.4070e+00,1.5772e+00,2.1751e+00,1.1498e+00,2.3486e+00,3.2839e+00,2.8361e+01,-1.1143e+03
