logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.6602e-01,-1.5067e+00,1.0314e+00,2.0431e+00,1.4142e+00,2.7100e+00,3.5097e+00,2.9337e+01,-1.4867e+03
-9.0306e-01,-1.8920e+00,1.5309e+00,-1.3885e-01,1.6099e+00,2.8940e+00,3.6185e+00,2.9567e+01,-1.4004e+03
-8.5736e-01,-1.3029e+00,1.2527e+00,1.0858e+00,2.6039e+00,1.6516e+00,3.4870e+00,2.9304e+01,-1.4539e+03
-9.7138e-01,-1.7457e+00,1.2909e+00,1.3038e+00,1.6729e+00,1.8735e+00,3.5974e+00,2.9247e+01,-1.5252e+03
1.9608e-01,-1.3145e+00,1.4635e+00,2.3226e+00,2.6985e+00,3.4811e+00,3.1028e+00,2.9769e+01,-1.3280e+03
-6.9878e-01,-1.3244e+00,1.6349e+00,9.4012e-01,2.0327e+00,3.4367e+00,3.1921e+00,2.9735e+01,-1.3624e+03
-1.0219e-01,-1.8817e+00,1.5331e+00,2.1746e+00,2.3202e+00,1.6191e+00,3.7106e+00,2.9667e+01,-1.3337e+03
-6.2995e-01,-1.7565e+00,1.6139e+00,9.1008e-01,2.9973e+00,3.5681e+00,2.9824e+00,3.0212e+01,-1.4388e+03
-3.5064e-01,-1.5400e+00,1.4637e+00,2.1413e+00,1.7161e+00,3.0349e+00,3.5056e+00,2.9595e+01,-1.2814e+03
1.5199e-02,-1.5611e+00,1.7039e+00,2.0184e+00,2.5602e+00,3.6944e+00,2.6493e+00,3.0046e+01,-1.3615e+03
1.5155e-01,-1.7035e+00,3.2950e-02,1.9957e+00,8.8261e-01,2.2864e+00,3.1480e+00,2.8176e+01,-1.3929e+03
-7.9302e-01,-1.6077e+00,1.6239e+00,2.3876e+00,8.1682e-01,3.2073e+00,3.9402e+00,3.0498e+01,-1.2760e+03
1.5621e-01,-1.3595e+00,-3.5774e-01,2.4529e+00,7.1177e-01,1.9884e+00,3.5739e+00,2.9157e+01,-1.0719e+03
-2.4845e-01,-1.3884e+00,8.1774e-01,2.3250e+00,1.5532e+00,2.1510e+00,3.5406e+00,2.9288e+01,-1.1276e+03
-8.1730e-01,-1.4023e+00,1.5890e+00,1.7845e+00,2.0032e+00,3.5204e+00,3.4055e+00,3.0065e+01,-1.1424e+03
-4.7634e-02,-1.7250e+00,1.4326e+00,2.3782e+00,2.4531e+00,2.8296e+00,3.6429e+00,2.9684e+01,-1.4070e+03
5.1262e-02,-1.9716e+00,-2.2697e-01,2.3104e+00,1.3902e+00,1.9358e+00,3.4727e+00,2.8944e+01,-1.2760e+03
-5.3246e-01,-1.2449e+00,1.4048e+00,2.3604e+00,1.4868e+00,3.6462e+00,2.6864e+00,3.0042e+01,-1.4507e+03
-5.5146e-01,-1.3909e+00,1.5031e+00,1.7686e+00,1.2658e+00,2.4040e+00,3.6599e+00,2.9458e+01,-1.4341e+03
1.8005e-01,-1.8389e+00,9.4524e-03,2.0384e+00,9.6237e-01,3.0371e+00,2.7000e+00,2.8408e+01,-1.0355e+03
5.2487e-02,-1.0817e+00,1.6540e+00,2.2696e+00,2.9925e+00,3.1472e+00,3.3363e+00,2.9801e+01,-1.4361e+03
-2.3477e-01,-1.6567e+00,1.1202e+00,2.0944e+00,1.5695e+00,2.3121e+00,3.4863e+00,2.9104e+01,-1.2599e+03
-6.1354e-01,-1.9780e+00,1.5235e+00,1.9675e+00,1.6293e+00,2.4227e+00,3.8015e+00,2.9882e+01,-1.4264e+03
1.7703e-01,-1.4669e+00,-8.7924e-01,2.1980e+00,2.1347e+00,2.1713e+00,3.3816e+00,2.8765e+01,-1.4794e+03
-8.4886e-01,-1.0642e+00,1.4858e+00,2.2983e+00,1.1895e+00,2.3979e+00,3.8395e+00,3.0017e+01,-8.5952e+02
-9.5337e-01,-1.4930e+00,1.6480e+00,3.3895e-01,2.3754e+00,2.7572e+00,3.8762e+00,3.0151e+01,-1.1889e+03
1.5158e-01,-1.5127e+00,1.6838e+00,2.4311e+00,2.4990e+00,3.7301e+00,2.8178e+00,3.0109e+01,-9.3369e+02
1.9601e-01,-1.3709e+00,-1.2388e+00,2.0933e+00,1.6758e+00,2.9232e+00,2.6789e+00,2.8326e+01,-1.3651e+03
-5.4900e-01,-1.3826e+00,1.4355e+00,1.5412e+00,1.7404e+00,3.3319e+00,2.9729e+00,2.9340e+01,-1.2263e+03
-8.9818e-01,-1.2624e+00,1.6062e+00,4.2077e-01,2.2259e+00,1.8965e+00,3.6972e+00,2.9591e+01,-1.3522e+03
4.3477e-02,-1.5923e+00,1.6371e+00,2.4036e+00,1.7347e+00,3.6419e+00,3.4275e+00,3.0125e+01,-7.5271e+02
-8.9128e-01,-1.8176e+00,1.3679e+00,1.2078e+00,2.6033e+00,2.2531e+00,3.6348e+00,2.9623e+01,-1.4999e+03
1.9275e-01,-1.3494e+00,-1.1829e+00,2.1589e+00,1.8628e+00,2.5705e+00,3.2006e+00,2.8516e+01,-7.5203e+02
9.0322e-02,-1.8114e+00,1.5393e+00,2.4280e+00,6.0364e-01,3.1952e+00,3.7631e+00,2.9865e+01,-9.1619e+02
-7.4507e-01,-1.7305e+00,1.6290e+00,1.1144e+00,1.3543e+00,3.5379e+00,3.2310e+00,2.9904e+01,-1.3333e+03
-1.7666e-01,-1.8159e+00,5.7658e-01,2.2023e+00,1.2613e+00,2.9512e+00,3.2982e+00,2.9073e+01,-1.2063e+03
6.0788e-02,-1.6188e+00,1.3552e+00,1.7587e+00,3.1712e+00,2.4307e+00,2.9129e+00,2.9495e+01,-6.4237e+02
-1.2074e-01,-1.6785e+00,1.2770e+00,2.5594e+00,1.7112e+00,1.7979e+00,3.8754e+00,3.0021e+01,-1.5041e+03
1.1082e-02,-1.3671e+00,7.6834e-01,2.3352e+00,1.3048e+00,3.4153e+00,2.9921e+00,2.9415e+01,-1.3603e+03
4.8813e-02,-1.9924e+00,1.4039e+00,2.3450e+00,2.9584e+00,2.7881e+00,3.7003e+00,3.0014e+01,-1.4521e+03
2.2526e-01,-1.8390e+00,5.0046e-01,2.2377e+00,1.9791e+00,2.4562e+00,3.3875e+00,2.8852e+01,-9.8519e+02
9.4210e-02,-1.4010e+00,1.5112e+00,2.2527e+00,1.2771e+00,1.8836e+00,3.7595e+00,2.9454e+01,-1.0900e+03
-6.4985e-01,-1.0120e+00,1.6367e+00,1.3718e+00,2.5437e+00,3.5897e+00,2.8624e+00,2.9942e+01,-8.5843e+02
