niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.4897e+05,-1.4897e+05,-1.9980e-03,-1.4897e+05,1.1750e-01,6.9098e+00,inf,2.9487e-01,-9.1919e-01,-1.5484e+00,6.2460e+00,9.5868e+00,3.0239e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.4810e+05,-1.4811e+05,-3.9960e-03,-1.4811e+05,1.1751e-01,6.9118e+00,1.2719e+05,6.1195e-01,-7.6710e-01,-1.6390e+00,6.1652e+00,9.5911e+00,3.0546e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.4808e+05,-1.4808e+05,-5.9940e-03,-1.4808e+05,1.1753e-01,6.9138e+00,1.2632e+05,9.1691e-01,-8.5281e-01,-1.5618e+00,6.1425e+00,9.5291e+00,3.0622e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.4802e+05,-1.4803e+05,-7.9920e-03,-1.4803e+05,1.1755e-01,6.9157e+00,1.2630e+05,1.2185e+00,-9.8858e-01,-1.1037e+00,6.2927e+00,1.0064e+01,3.0060e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.4795e+05,-1.4795e+05,-9.9900e-03,-1.4795e+05,1.1757e-01,6.9177e+00,1.2624e+05,1.5181e+00,-3.8559e-01,-1.9943e+00,6.1620e+00,9.9237e+00,3.0013e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.4790e+05,-1.4791e+05,-1.1988e-02,-1.4791e+05,1.1758e-01,6.9197e+00,1.2617e+05,1.8324e+00,-9.8598e-01,-1.0994e+00,6.2317e+00,9.8898e+00,3.0170e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.4768e+05,-1.4769e+05,-1.3986e-02,-1.4769e+05,1.1760e-01,6.9217e+00,1.2612e+05,2.1312e+00,-1.4544e-01,-1.1107e+00,6.0544e+00,9.6067e+00,3.0238e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.4745e+05,-1.4745e+05,-1.5984e-02,-1.4745e+05,1.1762e-01,6.9237e+00,1.2590e+05,2.4314e+00,-9.7902e-01,-1.3910e+00,6.2657e+00,9.6569e+00,3.1174e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.4744e+05,-1.4745e+05,-1.7982e-02,-1.4745e+05,1.1753e-01,6.9141e+00,1.2567e+05,2.7320e+00,2.2353e-01,-1.0264e+00,6.0618e+00,9.5693e+00,3.0237e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.4744e+05,-1.4744e+05,-1.9980e-02,-1.4744e+05,1.1296e-01,6.3867e+00,1.2566e+05,3.1382e+00,2.6910e-01,-1.8167e+00,6.0389e+00,9.5726e+00,3.0254e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.4736e+05,-1.4737e+05,-2.1978e-02,-1.4737e+05,1.1767e-01,6.9297e+00,1.2566e+05,3.4322e+00,3.8747e-01,-1.4709e+00,6.2136e+00,9.8831e+00,3.0013e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.4724e+05,-1.4725e+05,-2.3976e-02,-1.4725e+05,1.1768e-01,6.9317e+00,1.2559e+05,3.7306e+00,-2.3242e-01,-1.1564e+00,6.2806e+00,9.9415e+00,3.0571e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.4721e+05,-1.4722e+05,-2.5974e-02,-1.4722e+05,1.1770e-01,6.9337e+00,1.2546e+05,4.0277e+00,-9.8678e-01,-1.3803e+00,6.0371e+00,9.6488e+00,3.0644e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.4719e+05,-1.4720e+05,-2.7972e-02,-1.4720e+05,1.1772e-01,6.9357e+00,1.2543e+05,4.3280e+00,-7.0184e-01,-1.5560e+00,6.0743e+00,9.9700e+00,3.0163e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.4710e+05,-1.4711e+05,-2.9970e-02,-1.4711e+05,1.1774e-01,6.9377e+00,1.3442e+05,4.6253e+00,3.7338e-01,-1.8223e+00,6.2463e+00,9.9581e+00,3.0284e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.4704e+05,-1.4705e+05,-3.1968e-02,-1.4705e+05,1.1775e-01,6.9397e+00,1.3433e+05,4.9178e+00,-9.2180e-01,-1.9073e+00,5.9610e+00,9.6177e+00,3.0726e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.4697e+05,-1.4697e+05,-3.3966e-02,-1.4697e+05,1.1777e-01,6.9417e+00,1.3427e+05,5.2276e+00,-2.2055e-01,-1.7922e+00,5.9253e+00,9.6569e+00,3.0277e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.4695e+05,-1.4696e+05,-3.5964e-02,-1.4696e+05,1.1778e-01,6.9435e+00,1.3420e+05,5.5189e+00,-6.7716e-01,-1.9816e+00,5.8890e+00,9.5778e+00,3.0504e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.4695e+05,-1.4696e+05,-3.7962e-02,-1.4696e+05,1.1025e-01,6.0834e+00,1.3419e+05,5.8201e+00,-9.0400e-01,-1.4941e+00,6.1003e+00,9.6043e+00,3.1139e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.4686e+05,-1.4686e+05,-3.9960e-02,-1.4686e+05,1.1782e-01,6.9477e+00,1.3418e+05,6.1616e+00,-7.0985e-01,-1.2600e+00,6.1702e+00,9.8611e+00,3.0860e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.4683e+05,-1.4683e+05,-4.1958e-02,-1.4683e+05,1.1784e-01,6.9497e+00,1.3409e+05,6.4562e+00,-2.7542e-01,-1.8747e+00,6.1934e+00,9.5119e+00,3.1353e+01
2.2000e+01,1.0000e+00,4.2146e+00,-1.4674e+05,-1.4675e+05,-4.3956e-02,-1.4675e+05,1.1785e-01,6.9517e+00,1.3406e+05,6.7375e+00,-9.4103e-01,-1.5682e+00,5.8628e+00,9.7956e+00,3.0177e+01
2.3000e+01,1.0000e+00,4.3977e+00,-1.4669e+05,-1.4669e+05,-4.5954e-02,-1.4669e+05,1.1787e-01,6.9537e+00,1.3397e+05,7.0183e+00,-8.8577e-01,-1.4784e+00,6.2522e+00,9.7970e+00,3.1272e+01
2.4000e+01,1.0000e+00,4.5802e+00,-1.4665e+05,-1.4666e+05,-4.7952e-02,-1.4666e+05,1.1789e-01,6.9557e+00,1.3392e+05,7.3148e+00,-3.6068e-01,-1.4780e+00,6.1402e+00,9.8604e+00,3.0750e+01
2.5000e+01,1.0000e+00,4.7619e+00,-1.4665e+05,-1.4666e+05,-4.9950e-02,-1.4666e+05,1.1329e-01,6.4234e+00,1.3389e+05,7.6246e+00,-3.6759e-01,-1.0678e+00,5.9029e+00,9.8116e+00,3.0058e+01
2.6000e+01,1.0000e+00,4.9430e+00,-1.4662e+05,-1.4663e+05,-5.1948e-02,-1.4663e+05,1.1792e-01,6.9597e+00,1.3388e+05,7.9412e+00,4.6108e-01,-1.2458e+00,6.0500e+00,9.5264e+00,3.0572e+01
2.7000e+01,1.0000e+00,5.1233e+00,-1.4658e+05,-1.4659e+05,-5.3946e-02,-1.4659e+05,1.1794e-01,6.9617e+00,1.3385e+05,8.2447e+00,-5.1521e-01,-1.4095e+00,5.8617e+00,9.7009e+00,3.0346e+01
2.8000e+01,1.0000e+00,5.3030e+00,-1.4653e+05,-1.4653e+05,-5.5944e-02,-1.4653e+05,1.1796e-01,6.9637e+00,1.3381e+05,8.5550e+00,-9.5627e-01,-1.1193e+00,6.0350e+00,9.5633e+00,3.1199e+01
2.9000e+01,1.0000e+00,5.4820e+00,-1.4652e+05,-1.4653e+05,-5.7942e-02,-1.4653e+05,1.1787e-01,6.9535e+00,1.3376e+05,8.8487e+00,2.6904e-01,-1.5267e+00,6.0077e+00,9.6582e+00,3.0608e+01
3.0000e+01,1.0000e+00,5.6604e+00,-1.4651e+05,-1.4652e+05,-5.9940e-02,-1.4652e+05,1.1762e-01,6.9243e+00,1.3375e+05,9.1903e+00,-5.5989e-01,-1.9436e+00,6.1036e+00,9.9541e+00,3.0691e+01
3.1000e+01,2.0000e+00,5.8271e+00,-1.4649e+05,-1.4650e+05,-6.1938e-02,-1.4650e+05,1.1801e-01,6.9697e+00,1.3374e+05,9.7918e+00,-7.0724e-01,-1.9426e+00,6.0442e+00,1.0081e+01,3.0318e+01
3.2000e+01,1.0000e+00,6.0038e+00,-1.4649e+05,-1.4650e+05,-6.3936e-02,-1.4650e+05,1.0927e-01,5.9761e+00,1.3372e+05,1.0096e+01,2.0857e-01,-1.5157e+00,5.9300e+00,9.6066e+00,3.0439e+01
3.3000e+01,1.0000e+00,6.1798e+00,-1.4647e+05,-1.4648e+05,-6.5934e-02,-1.4648e+05,1.1804e-01,6.9737e+00,1.3372e+05,1.0414e+01,-9.1017e-02,-1.0352e+00,6.2028e+00,1.0151e+01,3.0369e+01
