niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,1.9960e-01,-1.1866e+05,-1.1867e+05,-1.9980e-03,-1.1867e+05,1.1750e-01,6.9098e+00,inf,2.6440e-01,-9.9049e-01,-1.1037e+00,7.4853e+00,1.0064e+01,2.8302e+01
2.0000e+00,1.0000e+00,3.9841e-01,-1.1805e+05,-1.1805e+05,-3.9960e-03,-1.1805e+05,1.1751e-01,6.9118e+00,1.1721e+05,5.2590e-01,1.5623e-01,-1.4709e+00,7.3271e+00,9.8831e+00,2.8064e+01
3.0000e+00,1.0000e+00,5.9642e-01,-1.1771e+05,-1.1772e+05,-5.9940e-03,-1.1772e+05,1.1753e-01,6.9138e+00,1.1659e+05,8.0248e-01,-9.3266e-01,-1.5484e+00,7.3920e+00,9.5868e+00,2.9194e+01
4.0000e+00,1.0000e+00,7.9365e-01,-1.1686e+05,-1.1687e+05,-7.9920e-03,-1.1687e+05,1.1755e-01,6.9157e+00,1.1626e+05,1.0712e+00,-9.8831e-01,-1.0994e+00,7.3634e+00,9.8898e+00,2.8848e+01
5.0000e+00,1.0000e+00,9.9010e-01,-1.1449e+05,-1.1449e+05,-9.9900e-03,-1.1449e+05,1.1757e-01,6.9177e+00,1.1541e+05,1.3543e+00,-7.5154e-01,-1.5560e+00,7.0486e+00,9.9700e+00,2.8815e+01
6.0000e+00,1.0000e+00,1.1858e+00,-1.1421e+05,-1.1422e+05,-1.1988e-02,-1.1422e+05,1.1758e-01,6.9197e+00,1.1303e+05,1.6295e+00,-2.8787e-01,-1.1107e+00,7.0089e+00,9.6067e+00,2.9190e+01
7.0000e+00,1.0000e+00,1.3807e+00,-1.1380e+05,-1.1381e+05,-1.3986e-02,-1.1381e+05,1.1760e-01,6.9217e+00,1.1276e+05,1.9157e+00,5.7580e-02,-1.8167e+00,6.9778e+00,9.5726e+00,2.9268e+01
8.0000e+00,1.0000e+00,1.5748e+00,-1.1248e+05,-1.1249e+05,-1.5984e-02,-1.1249e+05,1.1762e-01,6.9237e+00,1.1235e+05,2.1903e+00,1.4448e-01,-1.8223e+00,7.3926e+00,9.9581e+00,2.9420e+01
9.0000e+00,1.0000e+00,1.7682e+00,-1.1209e+05,-1.1210e+05,-1.7982e-02,-1.1210e+05,1.1763e-01,6.9257e+00,1.1103e+05,2.4555e+00,-8.0592e-01,-1.6390e+00,7.2305e+00,9.5911e+00,3.0728e+01
1.0000e+01,1.0000e+00,1.9608e+00,-1.1115e+05,-1.1116e+05,-1.9980e-02,-1.1116e+05,1.1765e-01,6.9277e+00,1.1063e+05,2.8903e+00,-8.7734e-01,-1.5618e+00,7.1849e+00,9.5291e+00,3.1108e+01
1.1000e+01,1.0000e+00,2.1526e+00,-1.1110e+05,-1.1110e+05,-2.1978e-02,-1.1110e+05,1.1767e-01,6.9297e+00,1.0970e+05,3.1560e+00,-9.5086e-01,-1.5682e+00,6.6257e+00,9.7956e+00,2.8884e+01
1.2000e+01,1.0000e+00,2.3438e+00,-1.0888e+05,-1.0889e+05,-2.3976e-02,-1.0889e+05,1.1768e-01,6.9317e+00,1.0964e+05,3.4090e+00,-3.4159e-01,-1.3703e+00,6.7891e+00,9.9488e+00,2.8227e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.0658e+05,-1.0659e+05,-2.5974e-02,-1.0659e+05,1.1770e-01,6.9337e+00,1.0742e+05,3.6721e+00,2.1757e-01,-1.2458e+00,7.0001e+00,9.5264e+00,3.0858e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.0638e+05,-1.0639e+05,-2.7972e-02,-1.0639e+05,1.1772e-01,6.9357e+00,1.0513e+05,3.9437e+00,-6.3324e-01,-1.9436e+00,7.1072e+00,9.9541e+00,3.1456e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.0635e+05,-1.0636e+05,-2.9970e-02,-1.0636e+05,1.1774e-01,6.9377e+00,1.0493e+05,4.2232e+00,-3.3085e-01,-1.3900e+00,6.6085e+00,9.7870e+00,3.0614e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.0626e+05,-1.0627e+05,-3.1968e-02,-1.0627e+05,1.1775e-01,6.9397e+00,1.0490e+05,4.4951e+00,1.9604e-02,-1.0264e+00,7.0237e+00,9.5693e+00,2.9185e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.0600e+05,-1.0600e+05,-3.3966e-02,-1.0600e+05,1.1777e-01,6.9417e+00,1.0481e+05,4.7743e+00,-5.9601e-01,-1.4095e+00,6.6234e+00,9.7009e+00,2.9731e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.0501e+05,-1.0502e+05,-3.5964e-02,-1.0502e+05,1.1779e-01,6.9437e+00,1.0454e+05,5.0446e+00,-9.8898e-01,-1.3803e+00,6.9742e+00,9.6488e+00,3.1222e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.0106e+05,-1.0107e+05,-3.7962e-02,-1.0107e+05,1.1780e-01,6.9457e+00,1.0356e+05,5.3196e+00,-7.5821e-01,-1.2600e+00,7.2404e+00,9.8611e+00,3.2300e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.0067e+05,-1.0068e+05,-3.9960e-02,-1.0068e+05,1.1782e-01,6.9477e+00,9.9609e+04,5.6178e+00,-5.4185e-01,-1.9342e+00,6.2269e+00,9.8587e+00,2.9768e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.0002e+05,-1.0003e+05,-4.1958e-02,-1.0003e+05,1.1784e-01,6.9497e+00,9.9220e+04,5.8989e+00,-4.8799e-01,-1.9943e+00,7.2241e+00,9.9237e+00,2.8065e+01
2.2000e+01,1.0000e+00,4.2146e+00,-9.9821e+04,-9.9828e+04,-4.3956e-02,-9.9828e+04,1.1785e-01,6.9517e+00,9.8570e+04,6.1902e+00,7.1447e-03,-1.5157e+00,6.7601e+00,9.6066e+00,3.0197e+01
2.3000e+01,1.0000e+00,4.3977e+00,-9.9666e+04,-9.9673e+04,-4.5954e-02,-9.9673e+04,1.1787e-01,6.9537e+00,9.8366e+04,6.4767e+00,-9.7278e-01,-1.5517e+00,6.8587e+00,1.0043e+01,3.0492e+01
2.4000e+01,1.0000e+00,4.5802e+00,-9.6738e+04,-9.6745e+04,-4.7952e-02,-9.6745e+04,1.1789e-01,6.9557e+00,9.8211e+04,6.7758e+00,-3.2151e-01,-1.5051e+00,6.3077e+00,9.7156e+00,2.9140e+01
2.5000e+01,1.0000e+00,4.7619e+00,-9.6350e+04,-9.6357e+04,-4.9950e-02,-9.6357e+04,1.1790e-01,6.9577e+00,9.5283e+04,7.0743e+00,-3.0084e-01,-1.6711e+00,6.4956e+00,9.6716e+00,3.0880e+01
2.6000e+01,1.0000e+00,4.9430e+00,-9.6311e+04,-9.6318e+04,-5.1948e-02,-9.6318e+04,1.1792e-01,6.9597e+00,9.4895e+04,7.3553e+00,-2.4251e-01,-1.0352e+00,7.3055e+00,1.0151e+01,2.9847e+01
2.7000e+01,1.0000e+00,5.1233e+00,-9.6075e+04,-9.6082e+04,-5.3946e-02,-9.6082e+04,1.1794e-01,6.9617e+00,9.4856e+04,7.6390e+00,-5.3322e-01,-1.9876e+00,7.0314e+00,1.0111e+01,3.1517e+01
2.8000e+01,1.0000e+00,5.3030e+00,-9.5646e+04,-9.5653e+04,-5.5944e-02,-9.5653e+04,1.1796e-01,6.9637e+00,9.4620e+04,7.9314e+00,1.2942e-02,-1.0359e+00,7.2463e+00,9.9138e+00,3.1115e+01
2.9000e+01,1.0000e+00,5.4820e+00,-9.4189e+04,-9.4196e+04,-5.7942e-02,-9.4196e+04,1.1797e-01,6.9657e+00,9.4191e+04,8.2035e+00,-7.3096e-01,-1.9816e+00,6.6779e+00,9.5778e+00,3.0521e+01
3.0000e+01,1.0000e+00,5.6604e+00,-9.4136e+04,-9.4143e+04,-5.9940e-02,-9.4143e+04,1.1799e-01,6.9677e+00,9.2734e+04,8.5177e+00,-1.5896e-01,-1.9125e+00,6.8218e+00,1.0048e+01,3.1173e+01
3.1000e+01,1.0000e+00,5.8380e+00,-9.4023e+04,-9.4030e+04,-6.1938e-02,-9.4030e+04,1.1801e-01,6.9697e+00,9.2681e+04,8.8050e+00,-9.8950e-01,-1.5285e+00,6.6145e+00,1.0146e+01,3.0314e+01
3.2000e+01,1.0000e+00,6.0150e+00,-9.3977e+04,-9.3984e+04,-6.3936e-02,-9.3984e+04,1.1802e-01,6.9717e+00,9.2569e+04,9.1059e+00,-3.5046e-01,-1.7922e+00,6.7506e+00,9.6569e+00,2.9387e+01
