logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
3.6168e-01,-1.5165e+00,-2.6425e+00,-6.0085e-01,1.4523e+00,2.2499e+00,2.3160e+00,-1.0530e+03
3.5945e-01,-1.6222e+00,-2.5472e+00,-5.6544e-01,1.4251e+00,2.2164e+00,2.3527e+00,-1.0509e+03
3.8396e-01,-1.6245e+00,-2.2972e+00,-4.9703e-01,1.4706e+00,2.2170e+00,2.3510e+00,-1.0094e+03
3.9897e-01,-1.6785e+00,-1.5262e+00,-5.6510e-01,1.4705e+00,2.2276e+00,2.3429e+00,-1.0300e+03
3.1529e-01,-1.2857e+00,-1.9968e+00,-4.0396e-01,1.4359e+00,2.3300e+00,2.1814e+00,-1.0339e+03
3.6224e-01,-1.6091e+00,-2.2058e+00,-5.7328e-01,1.4503e+00,2.1913e+00,2.3740e+00,-1.0511e+03
4.1385e-01,-1.7181e+00,-1.4862e+00,-6.6698e-01,1.4517e+00,2.2666e+00,2.3015e+00,-1.0499e+03
3.4766e-01,-1.5065e+00,-2.1261e+00,-3.7208e-01,1.4369e+00,2.2195e+00,2.3586e+00,-1.0505e+03
3.6780e-01,-1.6253e+00,-2.5925e+00,-5.5877e-01,1.4601e+00,2.1965e+00,2.3666e+00,-1.0455e+03
3.6584e-01,-1.6839e+00,-1.6818e+00,-9.4594e-01,1.4601e+00,2.1878e+00,2.3747e+00,-1.0520e+03
3.7338e-01,-1.6901e+00,-2.3189e+00,-7.6008e-01,1.4380e+00,2.2086e+00,2.3688e+00,-1.0445e+03
3.8554e-01,-1.7881e+00,-2.1744e+00,-7.9469e-01,1.4482e+00,2.1950e+00,2.3728e+00,-1.0416e+03
3.2309e-01,-1.4908e+00,-2.4866e+00,-6.5759e-01,1.4506e+00,2.1940e+00,2.3660e+00,-1.0425e+03
3.9775e-01,-1.8788e+00,-1.6008e+00,-7.6576e-01,1.4550e+00,2.1913e+00,2.3786e+00,-1.0566e+03
3.9868e-01,-1.8605e+00,-2.4613e+00,-6.7048e-01,1.4451e+00,2.1953e+00,2.3772e+00,-1.0376e+03
3.8882e-01,-1.7739e+00,-1.9387e+00,-6.5205e-01,1.4361e+00,2.2099e+00,2.3638e+00,-1.0486e+03
3.8539e-01,-1.7571e+00,-2.6928e+00,-5.8135e-01,1.4417e+00,2.2052e+00,2.3668e+00,-1.0578e+03
4.1220e-01,-1.8515e+00,-2.2494e+00,-1.0148e+00,1.5096e+00,2.1715e+00,2.3938e+00,-1.0567e+03
3.7669e-01,-1.7084e+00,-2.4297e+00,-5.8483e-01,1.4441e+00,2.2032e+00,2.3672e+00,-1.0478e+03
3.9256e-01,-1.8366e+00,-1.5657e+00,-7.2139e-01,1.4466e+00,2.1938e+00,2.3788e+00,-1.0433e+03
3.5243e-01,-1.5567e+00,-2.2982e+00,-6.5596e-01,1.4087e+00,2.2562e+00,2.3124e+00,-1.0241e+03
3.7125e-01,-1.5744e+00,-2.2266e+00,-5.0037e-01,1.4664e+00,2.2167e+00,2.3521e+00,-1.0524e+03
3.7578e-01,-1.6740e+00,-1.5905e+00,-1.2088e+00,1.4404e+00,2.2259e+00,2.3480e+00,-1.0499e+03
3.7511e-01,-1.4801e+00,-1.4069e+00,-4.5654e-01,1.4262e+00,2.3170e+00,2.2258e+00,-1.0533e+03
3.4921e-01,-1.6322e+00,-2.7154e+00,-4.6841e-01,1.4208e+00,2.1758e+00,2.3972e+00,-1.0575e+03
3.2258e-01,-1.3080e+00,-2.3925e+00,-4.4594e-01,1.4388e+00,2.3387e+00,2.1499e+00,-1.0567e+03
3.6089e-01,-1.6880e+00,-2.6552e+00,-6.0992e-01,1.4095e+00,2.2031e+00,2.3719e+00,-1.0466e+03
3.3190e-01,-1.4535e+00,-2.1703e+00,-6.0639e-01,1.4188e+00,2.2555e+00,2.3107e+00,-1.0402e+03
3.7096e-01,-1.4779e+00,-1.7386e+00,-5.2739e-01,1.4923e+00,2.2563e+00,2.2962e+00,-1.0458e+03
