logfeh,logdust,logNpix,tau,dmod,logl
-2.3326e-01,-1.4012e+00,2.9998e+00,2.0196e+00,2.7504e+01,-3.1051e+02
-2.2534e-01,-1.3775e+00,2.9939e+00,2.0771e+00,2.7483e+01,-3.2337e+02
-2.5336e-01,-1.3847e+00,2.9945e+00,2.0594e+00,2.7488e+01,-3.1658e+02
-2.3535e-01,-1.3783e+00,3.0044e+00,2.0926e+00,2.7512e+01,-3.0906e+02
-2.0210e-01,-1.3811e+00,3.0027e+00,2.0879e+00,2.7510e+01,-3.2214e+02
-2.5497e-01,-1.3757e+00,2.9903e+00,2.0668e+00,2.7472e+01,-3.2256e+02
-2.8199e-01,-1.3513e+00,2.9907e+00,2.1884e+00,2.7478e+01,-3.1355e+02
-2.3441e-01,-1.3713e+00,2.9997e+00,2.0938e+00,2.7498e+01,-3.1168e+02
-2.4491e-01,-1.3960e+00,3.0006e+00,2.0284e+00,2.7502e+01,-3.2346e+02
-2.3196e-01,-1.4085e+00,2.9996e+00,2.0287e+00,2.7504e+01,-3.2261e+02
-2.7972e-01,-1.3901e+00,2.9961e+00,1.9871e+00,2.7485e+01,-3.1483e+02
-2.0324e-01,-1.3855e+00,2.9936e+00,2.0569e+00,2.7485e+01,-3.1835e+02
-2.6798e-01,-1.3819e+00,2.9948e+00,2.0737e+00,2.7489e+01,-3.1663e+02
-2.0525e-01,-1.4306e+00,2.9989e+00,1.8515e+00,2.7497e+01,-3.2302e+02
-2.3418e-01,-1.3655e+00,2.9894e+00,2.0931e+00,2.7470e+01,-3.2114e+02
-2.6946e-01,-1.3632e+00,2.9812e+00,2.1108e+00,2.7448e+01,-3.2002e+02
-2.9604e-01,-1.3535e+00,2.9903e+00,2.1922e+00,2.7480e+01,-3.2223e+02
-2.7757e-01,-1.3751e+00,2.9961e+00,2.1277e+00,2.7493e+01,-3.1587e+02
-2.9233e-01,-1.3870e+00,2.9978e+00,1.9944e+00,2.7491e+01,-3.1899e+02
-2.4971e-01,-1.3867e+00,2.9980e+00,2.1027e+00,2.7500e+01,-3.2249e+02
-2.3003e-01,-1.3837e+00,2.9985e+00,2.0176e+00,2.7492e+01,-3.2064e+02
-2.0865e-01,-1.4149e+00,3.0007e+00,1.9382e+00,2.7505e+01,-3.2265e+02
-2.1223e-01,-1.4082e+00,3.0010e+00,2.0327e+00,2.7510e+01,-3.2332e+02
-2.6002e-01,-1.3726e+00,2.9930e+00,2.0690e+00,2.7481e+01,-3.1122e+02
-2.9724e-01,-1.3924e+00,2.9975e+00,2.0113e+00,2.7493e+01,-3.0562e+02
-2.4111e-01,-1.3900e+00,2.9947e+00,2.0075e+00,2.7484e+01,-3.1676e+02
-2.1826e-01,-1.3842e+00,2.9973e+00,2.0542e+00,2.7495e+01,-3.2246e+02
-2.8353e-01,-1.3631e+00,2.9957e+00,2.1197e+00,2.7486e+01,-3.2247e+02
-2.7058e-01,-1.3822e+00,2.9981e+00,2.0102e+00,2.7490e+01,-3.2186e+02
-2.9750e-01,-1.3664e+00,2.9944e+00,2.1375e+00,2.7486e+01,-3.1861e+02
-2.7194e-01,-1.3704e+00,2.9990e+00,2.1168e+00,2.7499e+01,-3.1728e+02
-2.6948e-01,-1.3707e+00,2.9895e+00,2.0852e+00,2.7472e+01,-3.2166e+02
-2.7512e-01,-1.3968e+00,2.9987e+00,2.0193e+00,2.7497e+01,-3.1118e+02
-2.1584e-01,-1.3801e+00,2.9968e+00,2.0739e+00,2.7492e+01,-3.1894e+02
-2.3455e-01,-1.3899e+00,2.9978e+00,2.0378e+00,2.7495e+01,-3.1393e+02
-2.6518e-01,-1.3757e+00,2.9985e+00,2.0899e+00,2.7497e+01,-3.1994e+02
-2.2772e-01,-1.3906e+00,2.9954e+00,2.0682e+00,2.7493e+01,-3.1962e+02
-2.4636e-01,-1.3717e+00,2.9964e+00,2.1480e+00,2.7497e+01,-3.1431e+02
-2.9377e-01,-1.3889e+00,2.9934e+00,2.0210e+00,2.7483e+01,-3.1308e+02
-2.8885e-01,-1.3749e+00,2.9944e+00,2.0677e+00,2.7483e+01,-3.0763e+02
-2.4356e-01,-1.3920e+00,2.9987e+00,2.0192e+00,2.7498e+01,-3.2297e+02
-2.9129e-01,-1.3574e+00,2.9814e+00,2.1103e+00,2.7447e+01,-3.1635e+02
-2.4420e-01,-1.3986e+00,2.9987e+00,2.0043e+00,2.7496e+01,-3.2247e+02
-2.8726e-01,-1.3831e+00,2.9942e+00,2.1167e+00,2.7491e+01,-3.2047e+02
-2.2502e-01,-1.3840e+00,2.9919e+00,2.0088e+00,2.7474e+01,-3.1256e+02
-2.1562e-01,-1.3848e+00,2.9985e+00,2.0590e+00,2.7498e+01,-3.2090e+02
-2.6830e-01,-1.3973e+00,2.9990e+00,2.0078e+00,2.7498e+01,-3.1728e+02
-2.9145e-01,-1.3845e+00,2.9978e+00,2.0842e+00,2.7498e+01,-3.0620e+02
-2.4414e-01,-1.3784e+00,2.9963e+00,2.0891e+00,2.7492e+01,-3.1265e+02
-2.1434e-01,-1.3641e+00,2.9986e+00,2.1501e+00,2.7499e+01,-3.1937e+02
-2.8387e-01,-1.3943e+00,2.9964e+00,2.0074e+00,2.7490e+01,-3.1644e+02
-2.4431e-01,-1.3803e+00,2.9921e+00,2.0200e+00,2.7476e+01,-3.1040e+02
-2.8301e-01,-1.3862e+00,2.9955e+00,2.0661e+00,2.7491e+01,-3.1135e+02
-2.3880e-01,-1.3780e+00,2.9937e+00,2.0888e+00,2.7485e+01,-3.2350e+02
-2.4931e-01,-1.3847e+00,2.9972e+00,2.0289e+00,2.7493e+01,-3.1617e+02
-2.7427e-01,-1.3896e+00,2.9972e+00,2.0144e+00,2.7491e+01,-3.2177e+02
-2.1834e-01,-1.4049e+00,2.9998e+00,1.9973e+00,2.7503e+01,-3.1364e+02
-2.0848e-01,-1.3838e+00,3.0043e+00,2.0922e+00,2.7514e+01,-3.2318e+02
-2.3651e-01,-1.3711e+00,2.9995e+00,2.1145e+00,2.7499e+01,-3.2225e+02
-2.1146e-01,-1.3622e+00,2.9903e+00,2.0677e+00,2.7469e+01,-3.2317e+02
-2.1003e-01,-1.3796e+00,2.9885e+00,2.0596e+00,2.7472e+01,-3.2073e+02
-2.2011e-01,-1.3729e+00,2.9918e+00,2.0249e+00,2.7474e+01,-3.1528e+02
-2.7913e-01,-1.3730e+00,2.9944e+00,2.0853e+00,2.7482e+01,-3.2104e+02
-2.0668e-01,-1.4063e+00,3.0007e+00,2.0262e+00,2.7508e+01,-3.2291e+02
-2.4741e-01,-1.3735e+00,2.9924e+00,2.0573e+00,2.7476e+01,-3.1896e+02
-2.9143e-01,-1.4129e+00,3.0014e+00,1.9340e+00,2.7503e+01,-3.1757e+02
-2.4698e-01,-1.3749e+00,2.9939e+00,2.0620e+00,2.7481e+01,-3.2177e+02
-2.5625e-01,-1.3916e+00,3.0004e+00,2.0630e+00,2.7505e+01,-3.2313e+02
-2.5317e-01,-1.3806e+00,2.9979e+00,2.0657e+00,2.7496e+01,-3.2266e+02
-2.3302e-01,-1.3631e+00,2.9908e+00,2.0923e+00,2.7473e+01,-3.1883e+02
-2.5346e-01,-1.3850e+00,3.0035e+00,2.0921e+00,2.7513e+01,-3.2336e+02
-2.2439e-01,-1.3684e+00,2.9933e+00,2.0625e+00,2.7479e+01,-3.1886e+02
-2.1750e-01,-1.3622e+00,2.9947e+00,2.0981e+00,2.7484e+01,-3.2139e+02
-2.9116e-01,-1.3871e+00,2.9931e+00,2.0349e+00,2.7482e+01,-3.1851e+02
-2.2070e-01,-1.3669e+00,2.9921e+00,2.0480e+00,2.7477e+01,-3.2253e+02
-2.2388e-01,-1.3909e+00,2.9980e+00,2.0179e+00,2.7496e+01,-3.1136e+02
-2.2103e-01,-1.3672e+00,2.9988e+00,2.1557e+00,2.7503e+01,-3.2087e+02
-2.1001e-01,-1.3925e+00,2.9968e+00,1.9776e+00,2.7486e+01,-3.2025e+02
