logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
2.1772e-01,-1.8547e+00,3.4659e-01,2.3790e-02,2.0401e+00,3.5382e+00,4.6438e+00,3.0987e+01,-9.9024e+02
5.2505e-02,-1.1854e+00,2.5633e-01,1.4904e+00,1.5137e+00,3.8737e+00,4.3336e+00,3.0579e+01,-1.6245e+03
-5.8441e-02,-1.0697e+00,3.6436e-01,1.7776e+00,1.6969e+00,3.7790e+00,4.7452e+00,3.1344e+01,-1.7305e+03
1.6981e-01,-1.5613e+00,-6.0829e-01,1.1817e+00,1.1479e+00,2.8525e+00,4.4660e+00,3.0450e+01,-6.8017e+02
1.8032e-01,-1.6261e+00,-9.2036e-01,3.9089e-01,1.3306e+00,2.6154e+00,4.3595e+00,3.0167e+01,-1.2370e+03
1.5380e-01,-1.2267e+00,-2.0449e-02,1.5891e-01,2.2206e+00,4.0148e+00,4.2938e+00,3.0673e+01,-1.8335e+03
-4.6469e-02,-1.2327e+00,-6.9249e-01,1.6671e+00,9.4146e-01,3.7571e+00,4.6950e+00,3.1276e+01,-1.1312e+03
-1.0423e-01,-1.1458e+00,-2.6430e-01,5.8588e-01,1.7186e+00,3.8870e+00,4.6098e+00,3.1172e+01,-4.0390e+02
2.3167e-01,-1.5261e+00,1.4562e-01,1.6680e+00,1.7357e+00,3.6905e+00,4.7181e+00,3.1171e+01,-1.5268e+03
1.4484e-01,-1.9885e+00,-9.9907e-01,1.4308e+00,2.3144e+00,3.1456e+00,4.8621e+00,3.1508e+01,-1.7084e+03
1.1136e-01,-1.6651e+00,-5.2117e-01,1.3338e+00,2.4614e+00,2.6907e+00,4.3920e+00,3.0363e+01,-1.1665e+03
1.4911e-01,-1.6320e+00,-1.0526e+00,6.2565e-01,2.4931e+00,3.4719e+00,4.6443e+00,3.1019e+01,-3.6160e+02
-9.9662e-02,-1.0775e+00,-7.3094e-01,1.5267e+00,2.3129e+00,4.0525e+00,4.5449e+00,3.1163e+01,-8.1376e+02
1.6533e-01,-1.6087e+00,4.8571e-01,8.4910e-01,1.1157e+00,3.5651e+00,4.4822e+00,3.0659e+01,-2.7684e+02
1.4776e-02,-1.3774e+00,-7.0515e-01,9.0433e-01,1.5191e+00,3.7622e+00,4.5981e+00,3.1062e+01,-5.9304e+02
-3.9900e-02,-1.2650e+00,-1.3531e-01,2.5627e-01,6.9357e-01,3.6576e+00,4.4099e+00,3.0652e+01,-1.5574e+03
1.8316e-01,-1.2293e+00,-4.1156e-01,8.5054e-01,2.4899e+00,4.1750e+00,4.4101e+00,3.0971e+01,-1.7895e+03
