logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,logl
5.8492e-02,-1.4877e+00,-1.0958e+00,1.7306e+00,3.2133e+00,3.1460e+00,5.0305e+00,-2.7177e+02
-5.9448e-01,-7.7326e-01,-1.0291e-01,1.4669e+00,2.7826e+00,3.3892e+00,4.9882e+00,-2.7870e+02
-6.9726e-02,-1.3879e+00,-2.7218e-01,4.1971e-01,2.4893e+00,1.6366e+00,5.0341e+00,-2.5028e+02
3.9055e-01,-1.2913e+00,1.3308e+00,2.4089e-01,3.1865e+00,4.8859e+00,3.9528e+00,-1.9835e+02
1.7687e-01,-1.0508e+00,7.0236e-01,1.2686e+00,3.7882e-01,4.8732e+00,3.8982e+00,-2.5311e+02
1.6485e-01,-9.9787e-01,-1.0248e-01,1.4619e+00,3.4211e+00,4.8202e+00,4.1483e+00,-2.5663e+02
2.7383e-01,-1.0985e+00,-1.1228e+00,2.2509e+00,1.9189e+00,4.8978e+00,3.6241e+00,-2.6626e+02
1.0998e-01,-1.5378e+00,-1.0376e-01,4.0015e-01,1.9309e+00,4.3088e+00,4.9326e+00,-2.7233e+02
3.1735e-01,-1.5965e+00,9.3338e-01,5.0189e-01,3.6682e+00,4.2861e+00,4.9274e+00,-2.0876e+02
-1.6117e-03,-1.0247e+00,-1.1877e+00,2.9439e+00,2.2251e+00,1.7744e+00,5.0610e+00,-1.9717e+02
2.4534e-01,-9.0996e-01,-5.3124e-01,3.1294e+00,3.8269e+00,4.0581e+00,4.9533e+00,-1.8325e+02
2.0361e-01,-1.5156e+00,-8.8314e-01,3.7352e-01,2.7408e+00,4.6413e+00,4.7348e+00,-2.7579e+02
1.3362e-01,-1.8420e+00,2.0973e-01,7.9688e-01,3.2510e+00,3.4870e+00,5.0289e+00,-2.4017e+02
-3.8398e-01,-9.1986e-01,-1.3553e-01,8.0374e-01,1.7726e+00,3.1783e+00,5.0072e+00,-2.3719e+02
-2.2472e-01,-7.3957e-01,-7.4581e-01,2.1865e+00,8.4769e-01,4.8087e+00,4.0487e+00,-2.2344e+02
-3.8975e-01,-9.3815e-01,2.4567e-01,-1.5596e-01,1.4046e+00,2.1140e+00,5.0124e+00,-2.7214e+02
-4.5124e-02,-6.7810e-01,8.9945e-01,3.2941e+00,3.9737e+00,2.8288e+00,4.9452e+00,-1.3966e+02
-6.5061e-01,-7.2894e-01,1.3822e+00,-1.5833e-01,1.3895e+00,3.4085e+00,5.0014e+00,-2.7135e+02
-1.2389e-01,-1.2109e+00,-9.4084e-01,1.2056e+00,2.7550e+00,2.4327e+00,5.0253e+00,-2.3106e+02
-1.3751e-02,-1.5497e+00,-2.5271e-01,5.8350e-01,1.1600e+00,2.6633e+00,5.0521e+00,-2.7716e+02
-1.8670e-01,-8.0109e-01,1.0807e+00,3.1106e+00,2.8105e+00,3.1994e+00,5.0082e+00,-2.1689e+02
-2.7431e-02,-1.5383e+00,7.4885e-01,5.9626e-01,2.3922e+00,2.6688e+00,5.0468e+00,-2.2663e+02
-4.7880e-02,-1.2584e+00,1.7648e-01,1.5657e+00,1.4412e+00,4.1932e+00,4.9550e+00,-1.6387e+02
