niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.6900e+02,1.0000e+00,3.1910e+01,-8.2937e+04,-8.2944e+04,-5.3746e-01,-8.2944e+04,1.2197e-01,7.4452e+00,7.8350e+04,2.2185e+02,1.2576e-01,-6.6247e-01,3.7400e+00,3.6626e+00
2.7000e+02,2.0000e+00,3.1953e+01,-8.2913e+04,-8.2921e+04,-5.3946e-01,-8.2921e+04,1.2198e-01,7.4472e+00,7.8312e+04,2.2294e+02,-4.6886e-01,-6.4577e-01,3.8369e+00,2.7371e+00
2.7100e+02,1.0000e+00,3.2033e+01,-8.2851e+04,-8.2858e+04,-5.4146e-01,-8.2858e+04,1.2200e-01,7.4492e+00,7.8288e+04,2.2348e+02,2.5139e-01,-1.6054e+00,3.5227e+00,7.0854e-01
2.7200e+02,1.0000e+00,3.2113e+01,-8.2835e+04,-8.2843e+04,-5.4346e-01,-8.2843e+04,1.2201e-01,7.4512e+00,7.8226e+04,2.2418e+02,3.8177e-01,-8.5600e-01,3.3933e+00,4.6221e-01
2.7300e+02,2.0000e+00,3.2155e+01,-8.2803e+04,-8.2810e+04,-5.4545e-01,-8.2810e+04,1.2203e-01,7.4532e+00,7.8211e+04,2.2557e+02,-4.1042e-03,-1.6081e+00,3.6671e+00,4.5729e-01
2.7400e+02,2.0000e+00,3.2197e+01,-8.2785e+04,-8.2792e+04,-5.4745e-01,-8.2792e+04,1.2205e-01,7.4552e+00,7.8178e+04,2.2664e+02,4.5083e-01,-1.1267e+00,3.1728e+00,2.5440e+00
2.7500e+02,2.0000e+00,3.2239e+01,-8.2753e+04,-8.2761e+04,-5.4945e-01,-8.2761e+04,1.2206e-01,7.4572e+00,7.8160e+04,2.2772e+02,4.2718e-01,-7.5831e-01,3.1782e+00,7.8880e-01
2.7600e+02,2.0000e+00,3.2281e+01,-8.2716e+04,-8.2724e+04,-5.5145e-01,-8.2724e+04,1.2208e-01,7.4592e+00,7.8128e+04,2.2893e+02,4.0234e-01,-6.1895e-01,3.3963e+00,2.8717e+00
2.7700e+02,3.0000e+00,3.2284e+01,-8.2706e+04,-8.2714e+04,-5.5345e-01,-8.2714e+04,1.2209e-01,7.4599e+00,7.8091e+04,2.3099e+02,6.3275e-02,-1.9428e+00,3.6966e+00,3.3285e+00
2.7800e+02,5.0000e+00,3.2213e+01,-8.2701e+04,-8.2709e+04,-5.5544e-01,-8.2709e+04,1.2147e-01,7.3853e+00,7.8082e+04,2.3416e+02,4.5814e-01,-6.8610e-01,3.0735e+00,2.5549e+00
2.7900e+02,1.0000e+00,3.2292e+01,-8.2684e+04,-8.2691e+04,-5.5744e-01,-8.2691e+04,1.2213e-01,7.4652e+00,7.8077e+04,2.3469e+02,4.7731e-01,-5.3691e-01,3.5146e+00,4.0934e+00
2.8000e+02,2.0000e+00,3.2333e+01,-8.2669e+04,-8.2677e+04,-5.5944e-01,-8.2677e+04,1.2215e-01,7.4672e+00,7.8059e+04,2.3593e+02,-3.1673e-01,-8.0388e-01,3.8371e+00,2.8227e+00
2.8100e+02,1.0000e+00,3.2411e+01,-8.2660e+04,-8.2668e+04,-5.6144e-01,-8.2668e+04,1.2214e-01,7.4666e+00,7.8044e+04,2.3647e+02,4.2907e-01,-1.4028e+00,3.4668e+00,3.4604e+00
2.8200e+02,1.0000e+00,3.2488e+01,-8.2634e+04,-8.2641e+04,-5.6344e-01,-8.2641e+04,1.2218e-01,7.4712e+00,7.8035e+04,2.3715e+02,4.1498e-01,-1.5271e+00,3.1452e+00,8.4871e-01
2.8300e+02,1.0000e+00,3.2566e+01,-8.2594e+04,-8.2602e+04,-5.6543e-01,-8.2602e+04,1.2219e-01,7.4732e+00,7.8009e+04,2.3784e+02,1.5563e-01,-1.0217e+00,3.6545e+00,3.5348e+00
2.8400e+02,2.0000e+00,3.2606e+01,-8.2579e+04,-8.2586e+04,-5.6743e-01,-8.2586e+04,1.2221e-01,7.4752e+00,7.7969e+04,2.3921e+02,4.3199e-01,-1.2531e+00,3.0800e+00,8.8827e-01
2.8500e+02,1.0000e+00,3.2683e+01,-8.2578e+04,-8.2585e+04,-5.6943e-01,-8.2585e+04,1.1414e-01,6.5205e+00,7.7954e+04,2.3989e+02,4.6700e-01,-1.1775e+00,2.9600e+00,7.5824e-01
2.8600e+02,1.0000e+00,3.2761e+01,-8.2576e+04,-8.2584e+04,-5.7143e-01,-8.2583e+04,1.1181e-01,6.2571e+00,7.7952e+04,2.4058e+02,4.0471e-01,-1.3454e+00,3.1880e+00,3.2261e-01
2.8700e+02,3.0000e+00,3.2763e+01,-8.2568e+04,-8.2575e+04,-5.7343e-01,-8.2575e+04,1.2222e-01,7.4762e+00,7.7951e+04,2.4248e+02,-4.6544e-01,-1.9023e+00,3.7368e+00,1.4181e+00
2.8800e+02,1.0000e+00,3.2839e+01,-8.2539e+04,-8.2547e+04,-5.7542e-01,-8.2547e+04,1.2228e-01,7.4832e+00,7.7943e+04,2.4301e+02,1.6919e-01,-8.5559e-01,3.6016e+00,3.2425e+00
2.8900e+02,2.0000e+00,3.2878e+01,-8.2530e+04,-8.2538e+04,-5.7742e-01,-8.2538e+04,1.2228e-01,7.4834e+00,7.7915e+04,2.4424e+02,4.3907e-01,-1.9702e+00,3.0343e+00,6.6728e-01
2.9000e+02,1.0000e+00,3.2955e+01,-8.2523e+04,-8.2530e+04,-5.7942e-01,-8.2530e+04,1.2224e-01,7.4786e+00,7.7905e+04,2.4480e+02,4.0321e-01,-8.8113e-01,3.0454e+00,1.4578e-01
2.9100e+02,1.0000e+00,3.3031e+01,-8.2513e+04,-8.2521e+04,-5.8142e-01,-8.2521e+04,1.2231e-01,7.4871e+00,7.7898e+04,2.4550e+02,-8.2666e-02,-1.7532e+00,3.6637e+00,1.7254e+00
2.9200e+02,1.0000e+00,3.3107e+01,-8.2468e+04,-8.2476e+04,-5.8342e-01,-8.2476e+04,1.2234e-01,7.4912e+00,7.7889e+04,2.4618e+02,1.1345e-01,-8.9860e-01,3.6991e+00,3.8985e+00
2.9300e+02,1.0000e+00,3.3182e+01,-8.2467e+04,-8.2474e+04,-5.8541e-01,-8.2474e+04,1.1534e-01,6.6578e+00,7.7843e+04,2.4673e+02,3.9525e-01,-6.7789e-01,3.0653e+00,2.8313e+00
2.9400e+02,2.0000e+00,3.3220e+01,-8.2459e+04,-8.2467e+04,-5.8741e-01,-8.2467e+04,1.2225e-01,7.4794e+00,7.7842e+04,2.4781e+02,2.6470e-01,-1.9181e+00,3.4704e+00,9.8538e-01
2.9500e+02,3.0000e+00,3.3221e+01,-8.2457e+04,-8.2465e+04,-5.8941e-01,-8.2465e+04,1.1746e-01,6.9057e+00,7.7835e+04,2.4955e+02,3.4770e-01,-1.2055e+00,3.2288e+00,1.8971e-01
2.9600e+02,2.0000e+00,3.3258e+01,-8.2457e+04,-8.2464e+04,-5.9141e-01,-8.2464e+04,1.1127e-01,6.1966e+00,7.7832e+04,2.5078e+02,-7.0227e-02,-1.3755e+00,3.8836e+00,4.5461e+00
2.9700e+02,1.0000e+00,3.3333e+01,-8.2437e+04,-8.2445e+04,-5.9341e-01,-8.2445e+04,1.2242e-01,7.5012e+00,7.7831e+04,2.5131e+02,-4.9553e-01,-1.5278e+00,3.8314e+00,4.9701e+00
2.9800e+02,1.0000e+00,3.3408e+01,-8.2433e+04,-8.2441e+04,-5.9540e-01,-8.2440e+04,1.2142e-01,7.3787e+00,7.7813e+04,2.5184e+02,-3.9437e-01,-1.1341e+00,3.9629e+00,4.8339e+00
2.9900e+02,1.0000e+00,3.3483e+01,-8.2409e+04,-8.2416e+04,-5.9740e-01,-8.2416e+04,1.2246e-01,7.5052e+00,7.7808e+04,2.5238e+02,4.1237e-01,-1.6811e+00,2.9665e+00,1.3821e+00
3.0000e+02,1.0000e+00,3.3557e+01,-8.2401e+04,-8.2409e+04,-5.9940e-01,-8.2409e+04,1.2239e-01,7.4974e+00,7.7784e+04,2.5295e+02,2.1411e-01,-8.6280e-01,3.7339e+00,4.9067e+00
3.0100e+02,3.0000e+00,3.3556e+01,-8.2393e+04,-8.2400e+04,-6.0140e-01,-8.2400e+04,1.2245e-01,7.5045e+00,7.7776e+04,2.5470e+02,4.9465e-01,-1.7308e+00,2.9526e+00,2.8846e+00
3.0200e+02,1.0000e+00,3.3630e+01,-8.2390e+04,-8.2397e+04,-6.0340e-01,-8.2397e+04,1.1986e-01,7.1909e+00,7.7768e+04,2.5523e+02,-8.5164e-02,-1.5769e+00,3.6943e+00,2.5882e+00
3.0300e+02,1.0000e+00,3.3704e+01,-8.2375e+04,-8.2382e+04,-6.0539e-01,-8.2382e+04,1.2252e-01,7.5131e+00,7.7765e+04,2.5593e+02,3.4876e-01,-7.5155e-01,3.0370e+00,1.2759e+00
3.0400e+02,6.0000e+00,3.3591e+01,-8.2363e+04,-8.2370e+04,-6.0739e-01,-8.2370e+04,1.2254e-01,7.5150e+00,7.7750e+04,2.5975e+02,2.0435e-01,-7.3419e-01,3.4476e+00,5.3957e-01
3.0500e+02,1.0000e+00,3.3664e+01,-8.2334e+04,-8.2341e+04,-6.0939e-01,-8.2341e+04,1.2255e-01,7.5171e+00,7.7738e+04,2.6043e+02,7.9383e-02,-1.7199e+00,3.7895e+00,4.6754e+00
3.0600e+02,1.0000e+00,3.3738e+01,-8.2326e+04,-8.2334e+04,-6.1139e-01,-8.2334e+04,1.2249e-01,7.5096e+00,7.7709e+04,2.6097e+02,3.3260e-01,-9.3206e-01,3.0650e+00,2.2072e-01
3.0700e+02,1.0000e+00,3.3811e+01,-8.2325e+04,-8.2332e+04,-6.1339e-01,-8.2332e+04,1.1529e-01,6.6521e+00,7.7702e+04,2.6166e+02,3.3999e-01,-8.5670e-01,3.0125e+00,2.4610e+00
3.0800e+02,1.0000e+00,3.3883e+01,-8.2316e+04,-8.2323e+04,-6.1538e-01,-8.2323e+04,1.2258e-01,7.5204e+00,7.7700e+04,2.6218e+02,3.1771e-01,-5.2824e-01,3.0569e+00,4.9520e-01
3.0900e+02,2.0000e+00,3.3919e+01,-8.2312e+04,-8.2319e+04,-6.1738e-01,-8.2319e+04,1.2101e-01,7.3291e+00,7.7691e+04,2.6339e+02,3.3793e-01,-1.6381e+00,3.3028e+00,2.1965e+00
3.1000e+02,1.0000e+00,3.3991e+01,-8.2274e+04,-8.2282e+04,-6.1938e-01,-8.2282e+04,1.2263e-01,7.5271e+00,7.7687e+04,2.6412e+02,3.5687e-01,-1.0029e+00,3.0001e+00,2.6389e+00
3.1100e+02,2.0000e+00,3.4026e+01,-8.2274e+04,-8.2281e+04,-6.2138e-01,-8.2281e+04,1.1391e-01,6.4940e+00,7.7650e+04,2.6518e+02,3.3506e-01,-8.1125e-01,2.9877e+00,1.8503e+00
3.1200e+02,4.0000e+00,3.3987e+01,-8.2274e+04,-8.2280e+04,-6.2338e-01,-8.2280e+04,1.0928e-01,5.9775e+00,7.7648e+04,2.6778e+02,1.3092e-01,-1.1731e+00,3.7012e+00,4.1099e+00
3.1300e+02,2.0000e+00,3.4022e+01,-8.2247e+04,-8.2255e+04,-6.2537e-01,-8.2255e+04,1.2268e-01,7.5331e+00,7.7648e+04,2.6916e+02,3.1830e-01,-1.7531e+00,3.3191e+00,1.8960e+00
3.1400e+02,1.0000e+00,3.4093e+01,-8.2228e+04,-8.2236e+04,-6.2737e-01,-8.2236e+04,1.2270e-01,7.5351e+00,7.7623e+04,2.6985e+02,2.8179e-01,-8.6315e-01,3.4322e+00,2.5595e-01
3.1500e+02,3.0000e+00,3.4091e+01,-8.2222e+04,-8.2230e+04,-6.2937e-01,-8.2230e+04,1.2238e-01,7.4962e+00,7.7604e+04,2.7176e+02,2.5569e-01,-6.0185e-01,3.1292e+00,1.5549e+00
3.1600e+02,1.0000e+00,3.4162e+01,-8.2210e+04,-8.2218e+04,-6.3137e-01,-8.2218e+04,1.2273e-01,7.5390e+00,7.7598e+04,2.7244e+02,-3.5806e-01,-1.3012e+00,3.7122e+00,1.0743e+00
3.1700e+02,1.0000e+00,3.4233e+01,-8.2206e+04,-8.2214e+04,-6.3337e-01,-8.2214e+04,1.2124e-01,7.3568e+00,7.7585e+04,2.7313e+02,4.0503e-01,-9.0284e-01,2.8050e+00,2.4127e+00
3.1800e+02,1.0000e+00,3.4304e+01,-8.2202e+04,-8.2210e+04,-6.3536e-01,-8.2210e+04,1.2095e-01,7.3218e+00,7.7581e+04,2.7366e+02,3.6890e-01,-1.4363e+00,2.8433e+00,5.9662e-01
3.1900e+02,1.0000e+00,3.4375e+01,-8.2192e+04,-8.2199e+04,-6.3736e-01,-8.2199e+04,1.2278e-01,7.5446e+00,7.7578e+04,2.7435e+02,3.8679e-01,-1.1548e+00,2.8950e+00,1.8716e+00
3.2000e+02,1.0000e+00,3.4446e+01,-8.2161e+04,-8.2168e+04,-6.3936e-01,-8.2168e+04,1.2280e-01,7.5471e+00,7.7567e+04,2.7500e+02,3.9336e-01,-7.6632e-01,2.7850e+00,1.1137e+00
3.2100e+02,3.0000e+00,3.4442e+01,-8.2140e+04,-8.2148e+04,-6.4136e-01,-8.2148e+04,1.2281e-01,7.5491e+00,7.7536e+04,2.7675e+02,2.0696e-01,-1.1231e+00,3.3931e+00,1.7356e+00
3.2200e+02,1.0000e+00,3.4512e+01,-8.2138e+04,-8.2146e+04,-6.4336e-01,-8.2146e+04,1.1607e-01,6.7432e+00,7.7515e+04,2.7743e+02,4.3314e-01,-1.0229e+00,3.1916e+00,3.9648e+00
3.2300e+02,1.0000e+00,3.4582e+01,-8.2135e+04,-8.2142e+04,-6.4535e-01,-8.2142e+04,1.2047e-01,7.2643e+00,7.7513e+04,2.7812e+02,4.6011e-01,-1.6643e+00,2.6346e+00,8.5418e-01
3.2400e+02,1.0000e+00,3.4652e+01,-8.2131e+04,-8.2139e+04,-6.4735e-01,-8.2139e+04,1.2075e-01,7.2979e+00,7.7510e+04,2.7866e+02,-4.9212e-01,-1.0616e+00,3.7304e+00,1.2525e+00
3.2500e+02,1.0000e+00,3.4722e+01,-8.2129e+04,-8.2136e+04,-6.4935e-01,-8.2136e+04,1.1877e-01,7.0605e+00,7.7506e+04,2.7918e+02,-2.9678e-01,-9.9946e-01,3.7244e+00,3.5468e-01
3.2600e+02,2.0000e+00,3.4755e+01,-8.2125e+04,-8.2132e+04,-6.5135e-01,-8.2132e+04,1.2108e-01,7.3370e+00,7.7504e+04,2.8040e+02,2.6085e-01,-5.8267e-01,3.5047e+00,3.3442e+00
3.2700e+02,3.0000e+00,3.4750e+01,-8.2125e+04,-8.2132e+04,-6.5335e-01,-8.2131e+04,1.1302e-01,6.3929e+00,7.7500e+04,2.8248e+02,-4.3135e-01,-1.5191e+00,3.7769e+00,3.0893e+00
3.2800e+02,1.0000e+00,3.4820e+01,-8.2110e+04,-8.2118e+04,-6.5534e-01,-8.2118e+04,1.2293e-01,7.5631e+00,7.7499e+04,2.8302e+02,3.0140e-01,-1.4840e+00,3.0062e+00,1.8227e+00
3.2900e+02,3.0000e+00,3.4815e+01,-8.2109e+04,-8.2116e+04,-6.5734e-01,-8.2116e+04,1.1547e-01,6.6738e+00,7.7485e+04,2.8479e+02,1.9322e-01,-5.6094e-01,3.2155e+00,2.3133e-01
