logfeh,logdust,logNpix,tau,dmod,logl
-4.7785e-01,-1.0546e+00,4.9410e+00,1.9439e+00,3.2380e+01,-2.6431e+01
-3.9784e-01,-1.2188e+00,4.9352e+00,7.1869e-01,3.2341e+01,-2.6446e+01
-4.8835e-01,-1.0804e+00,4.9440e+00,1.5051e+00,3.2380e+01,-2.6264e+01
-4.6437e-01,-1.0878e+00,4.9637e+00,1.3334e+00,3.2429e+01,-2.5547e+01
-4.2149e-01,-1.1775e+00,4.9432e+00,1.2724e+00,3.2367e+01,-2.6419e+01
-4.4829e-01,-1.1513e+00,4.9613e+00,2.2229e-01,3.2413e+01,-2.5989e+01
-4.1911e-01,-1.1927e+00,4.9624e+00,1.2352e-01,3.2414e+01,-2.6416e+01
-4.7695e-01,-1.0885e+00,4.9712e+00,9.3750e-01,3.2442e+01,-2.6332e+01
-4.5086e-01,-1.0912e+00,4.9453e+00,2.7923e-01,3.2378e+01,-2.6413e+01
-4.6677e-01,-1.0924e+00,4.9359e+00,1.2214e+00,3.2359e+01,-2.5805e+01
-3.7402e-01,-1.2208e+00,4.9165e+00,1.6713e+00,3.2299e+01,-2.6010e+01
-4.0092e-01,-1.1898e+00,4.9275e+00,1.6181e+00,3.2329e+01,-2.6372e+01
-4.5792e-01,-1.0915e+00,4.9576e+00,9.6672e-01,3.2409e+01,-2.6186e+01
-4.1752e-01,-1.1920e+00,4.9379e+00,8.7653e-01,3.2352e+01,-2.6025e+01
-4.5628e-01,-1.0821e+00,4.9665e+00,1.3335e+00,3.2432e+01,-2.5526e+01
-4.9620e-01,-1.0774e+00,4.9769e+00,1.5497e+00,3.2464e+01,-2.6325e+01
-2.5040e-01,-1.4974e+00,4.9066e+00,8.7310e-01,3.2247e+01,-2.6259e+01
-3.9866e-01,-1.2121e+00,4.9203e+00,7.5352e-01,3.2302e+01,-2.6476e+01
-4.2433e-01,-1.1752e+00,4.9363e+00,9.8320e-01,3.2346e+01,-2.6338e+01
-3.9546e-01,-1.2158e+00,4.9229e+00,1.2098e+00,3.2311e+01,-2.5547e+01
-4.0734e-01,-1.1753e+00,4.9414e+00,1.6945e+00,3.2366e+01,-2.5840e+01
-3.7368e-01,-1.2410e+00,4.9105e+00,1.4036e+00,3.2281e+01,-2.5809e+01
-4.9971e-01,-1.0727e+00,4.9498e+00,1.5498e+00,3.2393e+01,-2.5486e+01
-4.0106e-01,-1.2103e+00,4.9295e+00,8.6860e-01,3.2327e+01,-2.6304e+01
-3.7882e-01,-1.2452e+00,4.9225e+00,1.1596e-01,3.2308e+01,-2.5676e+01
-4.7693e-01,-1.0332e+00,4.9627e+00,2.1468e+00,3.2438e+01,-2.6236e+01
-4.6531e-01,-1.0920e+00,4.9682e+00,8.9948e-01,3.2437e+01,-2.5928e+01
-3.9894e-01,-1.1960e+00,4.9292e+00,1.6034e+00,3.2335e+01,-2.6284e+01
-4.9298e-01,-1.0820e+00,4.9431e+00,1.4812e+00,3.2378e+01,-2.6268e+01
-3.2696e-01,-1.3291e+00,4.9186e+00,9.5414e-01,3.2290e+01,-2.6181e+01
-4.1488e-01,-1.1866e+00,4.9352e+00,1.1635e+00,3.2344e+01,-2.5991e+01
-4.9749e-01,-1.0905e+00,4.9729e+00,1.3418e-01,3.2447e+01,-2.6260e+01
-3.8912e-01,-1.2136e+00,4.9303e+00,1.4598e+00,3.2332e+01,-2.6190e+01
-3.9593e-01,-1.2150e+00,4.9295e+00,1.1614e+00,3.2327e+01,-2.6456e+01
-4.9109e-01,-1.0926e+00,4.9705e+00,3.0676e-01,3.2442e+01,-2.5714e+01
-4.2038e-01,-1.1832e+00,4.9209e+00,4.8082e-01,3.2307e+01,-2.6245e+01
-4.9915e-01,-1.0869e+00,4.9629e+00,6.2584e-01,3.2422e+01,-2.5983e+01
-3.8597e-01,-1.2411e+00,4.9193e+00,7.2230e-01,3.2302e+01,-2.6376e+01
-4.6380e-01,-1.0947e+00,4.9603e+00,9.5446e-01,3.2419e+01,-2.6199e+01
-4.4207e-01,-1.1549e+00,4.9470e+00,1.0025e+00,3.2377e+01,-2.6279e+01
-4.2705e-01,-1.1791e+00,4.9408e+00,6.1229e-01,3.2359e+01,-2.6121e+01
-4.2918e-01,-1.1743e+00,4.9240e+00,3.3418e-01,3.2317e+01,-2.6348e+01
-4.0709e-01,-1.2052e+00,4.9231e+00,3.6979e-01,3.2314e+01,-2.6067e+01
-4.3365e-01,-1.1555e+00,4.9449e+00,1.5402e+00,3.2376e+01,-2.6273e+01
-4.6537e-01,-1.0856e+00,4.9594e+00,1.2584e+00,3.2416e+01,-2.4191e+01
