niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.8000e+01,1.0000e+00,3.4749e+00,-1.4678e+05,-1.4679e+05,-3.5964e-02,-1.4679e+05,1.1764e-01,6.9266e+00,1.4046e+05,3.3637e+01,-2.1583e-01,-1.7383e+00,2.9307e-02,1.0447e+00,1.0660e+00,3.6298e+00,5.4626e+00,3.0714e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.4677e+05,-1.4677e+05,-3.7962e-02,-1.4677e+05,1.1780e-01,6.9457e+00,1.4045e+05,3.5501e+01,-8.4060e-01,-1.8871e+00,3.2505e-01,4.1366e-01,2.4685e+00,2.9726e+00,5.3243e+00,3.0473e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.4667e+05,-1.4668e+05,-3.9960e-02,-1.4668e+05,1.1782e-01,6.9477e+00,1.4043e+05,3.7677e+01,6.4280e-02,-1.5900e+00,-6.1299e-01,1.4445e+00,2.2475e+00,3.8902e+00,5.4718e+00,3.0800e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.4666e+05,-1.4667e+05,-4.1958e-02,-1.4667e+05,1.1783e-01,6.9492e+00,1.4034e+05,3.9537e+01,-4.7216e-01,-1.0395e+00,-3.7880e-01,1.8213e+00,2.3017e+00,3.4268e+00,5.4578e+00,3.0795e+01
2.2000e+01,2.0000e+00,4.2065e+00,-1.4659e+05,-1.4659e+05,-4.3956e-02,-1.4659e+05,1.1785e-01,6.9517e+00,1.4033e+05,4.3269e+01,-8.9403e-01,-1.6670e+00,3.2108e-01,2.1978e-01,1.7703e+00,2.8617e+00,5.5252e+00,3.1336e+01
2.3000e+01,1.0000e+00,4.3893e+00,-1.4659e+05,-1.4659e+05,-4.5954e-02,-1.4659e+05,1.0944e-01,5.9946e+00,1.4025e+05,4.4874e+01,-4.7645e-01,-1.4441e+00,-3.6489e-01,2.9490e-01,1.6615e+00,3.2015e+00,5.3756e+00,3.0697e+01
2.4000e+01,1.0000e+00,4.5714e+00,-1.4658e+05,-1.4658e+05,-4.7952e-02,-1.4658e+05,1.1786e-01,6.9525e+00,1.4025e+05,4.6955e+01,5.3645e-02,-1.3385e+00,9.8780e-02,1.9106e+00,1.9978e+00,2.7465e+00,5.4132e+00,3.0524e+01
2.5000e+01,1.0000e+00,4.7529e+00,-1.4657e+05,-1.4658e+05,-4.9950e-02,-1.4658e+05,1.1759e-01,6.9205e+00,1.4024e+05,4.8796e+01,-1.0259e-01,-1.9421e+00,-1.3657e-01,1.8980e+00,9.4087e-01,3.5736e+00,5.2797e+00,3.0284e+01
2.6000e+01,1.0000e+00,4.9336e+00,-1.4657e+05,-1.4658e+05,-5.1948e-02,-1.4658e+05,1.0852e-01,5.8938e+00,1.4024e+05,5.0668e+01,2.4332e-01,-1.8205e+00,-5.0069e-01,1.0715e+00,6.8405e-01,4.1169e+00,5.5307e+00,3.1114e+01
2.7000e+01,1.0000e+00,5.1136e+00,-1.4654e+05,-1.4655e+05,-5.3946e-02,-1.4655e+05,1.1794e-01,6.9617e+00,1.4024e+05,5.2556e+01,-7.3096e-01,-1.9816e+00,5.9019e-01,1.5732e-01,1.1695e+00,4.3006e+00,5.2319e+00,3.0490e+01
2.8000e+01,1.0000e+00,5.2930e+00,-1.4654e+05,-1.4655e+05,-5.5944e-02,-1.4655e+05,1.1321e-01,6.4144e+00,1.4021e+05,5.4447e+01,-8.8369e-01,-1.4861e+00,-7.4094e-01,8.9545e-01,1.2194e+00,2.3366e+00,5.3518e+00,3.0748e+01
2.9000e+01,2.0000e+00,5.4614e+00,-1.4654e+05,-1.4654e+05,-5.7942e-02,-1.4654e+05,1.1682e-01,6.8300e+00,1.4021e+05,5.8221e+01,-3.6277e-01,-1.1182e+00,5.3431e-01,1.2280e+00,1.1424e+00,2.5563e+00,5.3321e+00,3.0296e+01
3.0000e+01,1.0000e+00,5.6391e+00,-1.4652e+05,-1.4653e+05,-5.9940e-02,-1.4653e+05,1.1799e-01,6.9677e+00,1.4020e+05,6.0148e+01,1.1975e-01,-1.5477e+00,6.7408e-01,2.4129e-01,2.1383e+00,3.2650e+00,5.5244e+00,3.1051e+01
3.1000e+01,1.0000e+00,5.8161e+00,-1.4651e+05,-1.4651e+05,-6.1938e-02,-1.4651e+05,1.1801e-01,6.9697e+00,1.4019e+05,6.2030e+01,-5.2126e-01,-1.3419e+00,6.2665e-01,1.0803e+00,1.5214e+00,2.8324e+00,5.3067e+00,3.0347e+01
3.2000e+01,1.0000e+00,5.9925e+00,-1.4645e+05,-1.4645e+05,-6.3936e-02,-1.4645e+05,1.1802e-01,6.9717e+00,1.4017e+05,6.4142e+01,-1.1682e-02,-1.4906e+00,1.9893e-01,1.0143e+00,8.3784e-01,3.4513e+00,5.2154e+00,3.0008e+01
3.3000e+01,1.0000e+00,6.1682e+00,-1.4644e+05,-1.4645e+05,-6.5934e-02,-1.4645e+05,1.1520e-01,6.6427e+00,1.4011e+05,6.6258e+01,-6.4648e-01,-1.7582e+00,6.0692e-01,6.6910e-01,2.4414e+00,4.2154e+00,5.3217e+00,3.0744e+01
3.4000e+01,1.0000e+00,6.3433e+00,-1.4642e+05,-1.4643e+05,-6.7932e-02,-1.4643e+05,1.1806e-01,6.9757e+00,1.4011e+05,6.8133e+01,-3.3734e-01,-1.3195e+00,-2.8098e-01,1.4705e+00,1.4926e+00,3.4756e+00,5.5541e+00,3.1432e+01
3.5000e+01,1.0000e+00,6.5177e+00,-1.4642e+05,-1.4642e+05,-6.9930e-02,-1.4642e+05,1.1732e-01,6.8888e+00,1.4009e+05,7.0047e+01,-9.7703e-01,-1.1445e+00,9.7130e-03,1.7333e+00,2.1236e+00,4.2561e+00,5.3601e+00,3.1018e+01
3.6000e+01,1.0000e+00,6.6914e+00,-1.4642e+05,-1.4642e+05,-7.1928e-02,-1.4642e+05,1.1063e-01,6.1254e+00,1.4008e+05,7.1698e+01,-9.5680e-01,-1.9349e+00,2.2082e-02,4.7293e-01,1.6238e+00,2.9429e+00,5.3208e+00,3.0814e+01
3.7000e+01,1.0000e+00,6.8646e+00,-1.4641e+05,-1.4641e+05,-7.3926e-02,-1.4641e+05,1.1806e-01,6.9761e+00,1.4008e+05,7.3583e+01,-8.9185e-01,-1.2470e+00,3.4880e-01,5.6592e-01,2.3560e+00,3.3847e+00,5.2413e+00,3.0372e+01
3.8000e+01,1.0000e+00,7.0370e+00,-1.4639e+05,-1.4640e+05,-7.5924e-02,-1.4640e+05,1.1812e-01,6.9837e+00,1.4008e+05,7.5197e+01,-9.9712e-01,-1.4783e+00,3.8136e-01,8.1724e-01,2.4425e+00,3.3742e+00,5.3462e+00,3.0905e+01
3.9000e+01,1.0000e+00,7.2089e+00,-1.4638e+05,-1.4639e+05,-7.7922e-02,-1.4639e+05,1.1813e-01,6.9843e+00,1.4006e+05,7.7300e+01,2.0557e-01,-1.9830e+00,2.1736e-01,2.1579e-01,9.7598e-01,3.6147e+00,5.5395e+00,3.1390e+01
4.0000e+01,1.0000e+00,7.3801e+00,-1.4638e+05,-1.4638e+05,-7.9920e-02,-1.4638e+05,1.1794e-01,6.9622e+00,1.4005e+05,7.9295e+01,-2.2983e-01,-1.7807e+00,6.0927e-01,1.2306e+00,1.6114e+00,2.7840e+00,5.2438e+00,3.0197e+01
4.1000e+01,1.0000e+00,7.5506e+00,-1.4636e+05,-1.4637e+05,-8.1918e-02,-1.4637e+05,1.1818e-01,6.9897e+00,1.4004e+05,8.1148e+01,-5.0752e-01,-1.5434e+00,2.0177e-01,8.8667e-01,2.2257e+00,4.0077e+00,5.2078e+00,3.0396e+01
4.2000e+01,1.0000e+00,7.7206e+00,-1.4635e+05,-1.4636e+05,-8.3916e-02,-1.4636e+05,1.1819e-01,6.9916e+00,1.4003e+05,8.3009e+01,-9.2347e-01,-1.9768e+00,-1.2100e-01,4.6809e-01,1.5560e+00,4.2628e+00,5.1717e+00,3.0568e+01
4.3000e+01,1.0000e+00,7.8899e+00,-1.4629e+05,-1.4629e+05,-8.5914e-02,-1.4629e+05,1.1821e-01,6.9937e+00,1.4002e+05,8.4907e+01,-3.8170e-01,-1.1382e+00,5.3512e-02,1.8287e+00,2.5987e+00,3.8827e+00,5.3673e+00,3.0922e+01
4.4000e+01,1.0000e+00,8.0586e+00,-1.4628e+05,-1.4629e+05,-8.7912e-02,-1.4629e+05,1.1754e-01,6.9147e+00,1.3995e+05,8.7026e+01,-7.4372e-01,-1.7653e+00,5.8168e-02,1.1918e+00,2.6307e+00,2.6682e+00,5.1761e+00,3.0311e+01
4.5000e+01,1.0000e+00,8.2267e+00,-1.4625e+05,-1.4626e+05,-8.9910e-02,-1.4626e+05,1.1824e-01,6.9977e+00,1.3995e+05,8.8637e+01,-2.9485e-01,-1.2798e+00,-6.8715e-01,1.8592e+00,1.3117e+00,3.1945e+00,5.5264e+00,3.1573e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.4623e+05,-1.4624e+05,-9.1908e-02,-1.4624e+05,1.1826e-01,6.9997e+00,1.3992e+05,9.0484e+01,-5.5392e-02,-1.0679e+00,-3.8297e-01,5.2876e-01,1.4092e+00,3.9710e+00,5.3785e+00,3.0855e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.4623e+05,-1.4623e+05,-9.3906e-02,-1.4623e+05,1.1818e-01,6.9898e+00,1.3990e+05,9.2348e+01,-8.7235e-01,-1.0912e+00,-8.3776e-01,1.7500e+00,6.8626e-01,2.6627e+00,5.2545e+00,3.0621e+01
4.8000e+01,3.0000e+00,8.6957e+00,-1.4620e+05,-1.4621e+05,-9.5904e-02,-1.4621e+05,1.1829e-01,7.0037e+00,1.3989e+05,9.7522e+01,-1.9118e-01,-1.0353e+00,-9.8268e-01,1.6344e+00,9.2737e-01,4.2941e+00,5.3495e+00,3.1039e+01
4.9000e+01,2.0000e+00,8.8448e+00,-1.4619e+05,-1.4619e+05,-9.7902e-02,-1.4619e+05,1.1831e-01,7.0056e+00,1.3987e+05,1.0129e+02,-8.7982e-01,-1.1807e+00,1.2343e-01,1.5022e+00,8.1962e-01,4.2596e+00,5.3419e+00,3.1261e+01
5.0000e+01,1.0000e+00,9.0090e+00,-1.4617e+05,-1.4618e+05,-9.9900e-02,-1.4618e+05,1.1833e-01,7.0077e+00,1.3985e+05,1.0319e+02,-6.4676e-01,-1.7067e+00,-8.8367e-01,1.7213e+00,1.5679e+00,3.6174e+00,5.1948e+00,3.0566e+01
5.1000e+01,1.0000e+00,9.1727e+00,-1.4617e+05,-1.4618e+05,-1.0190e-01,-1.4618e+05,1.1017e-01,6.0745e+00,1.3984e+05,1.0501e+02,-4.2138e-01,-1.1528e+00,2.2027e-01,6.7063e-01,9.4132e-01,3.1212e+00,5.4388e+00,3.1346e+01
5.2000e+01,1.0000e+00,9.3357e+00,-1.4612e+05,-1.4613e+05,-1.0390e-01,-1.4613e+05,1.1836e-01,7.0117e+00,1.3984e+05,1.0662e+02,8.8244e-02,-1.0234e+00,8.2695e-01,8.0670e-01,8.3395e-01,3.0699e+00,5.4668e+00,3.1042e+01
5.3000e+01,1.0000e+00,9.4982e+00,-1.4609e+05,-1.4610e+05,-1.0589e-01,-1.4610e+05,1.1838e-01,7.0136e+00,1.3979e+05,1.0851e+02,1.8697e-01,-1.5339e+00,-5.2213e-02,7.2002e-01,1.2060e+00,3.8808e+00,5.3962e+00,3.1198e+01
5.4000e+01,1.0000e+00,9.6601e+00,-1.4609e+05,-1.4610e+05,-1.0789e-01,-1.4610e+05,1.1790e-01,6.9570e+00,1.3976e+05,1.1038e+02,-6.2937e-01,-1.6477e+00,-2.9622e-02,4.1023e-01,9.9180e-01,3.0626e+00,5.3161e+00,3.0999e+01
5.5000e+01,1.0000e+00,9.8214e+00,-1.4609e+05,-1.4609e+05,-1.0989e-01,-1.4609e+05,1.1468e-01,6.5827e+00,1.3976e+05,1.1224e+02,-9.1163e-01,-1.8424e+00,-8.1266e-01,5.0218e-01,1.7388e+00,3.8621e+00,5.3369e+00,3.1275e+01
5.6000e+01,1.0000e+00,9.9822e+00,-1.4604e+05,-1.4605e+05,-1.1189e-01,-1.4605e+05,1.1843e-01,7.0196e+00,1.3975e+05,1.1435e+02,1.7330e-01,-1.2550e+00,6.8569e-01,4.0936e-01,1.6553e+00,3.9354e+00,5.4853e+00,3.1275e+01
5.7000e+01,2.0000e+00,1.0124e+01,-1.4602e+05,-1.4603e+05,-1.1389e-01,-1.4603e+05,1.1845e-01,7.0216e+00,1.3971e+05,1.1837e+02,2.4729e-01,-1.5989e+00,6.3089e-01,1.0732e+00,2.5718e+00,4.0864e+00,5.1348e+00,3.0064e+01
5.8000e+01,1.0000e+00,1.0284e+01,-1.4602e+05,-1.4603e+05,-1.1588e-01,-1.4603e+05,1.1647e-01,6.7898e+00,1.3969e+05,1.2044e+02,-1.0252e-01,-1.4900e+00,-7.6336e-01,5.9054e-01,2.1675e+00,3.6706e+00,5.4937e+00,3.1682e+01
5.9000e+01,1.0000e+00,1.0442e+01,-1.4601e+05,-1.4602e+05,-1.1788e-01,-1.4602e+05,1.1843e-01,7.0196e+00,1.3969e+05,1.2258e+02,1.6643e-01,-1.3486e+00,-3.4137e-01,1.5124e+00,1.2990e+00,3.4518e+00,5.3144e+00,3.0872e+01
