logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-6.1905e-01,-1.2026e+00,-4.2163e-02,5.6842e-01,5.5445e-01,3.5967e+00,4.2962e+00,2.9912e+01,-1.1946e+02
-4.4186e-01,-1.0655e+00,-7.6030e-02,6.0741e-01,2.1469e+00,4.0532e+00,2.6724e+00,2.9471e+01,-1.4358e+02
-5.4109e-01,-1.6952e+00,-1.0638e+00,1.0262e-01,1.7437e+00,2.8132e+00,4.3578e+00,2.9851e+01,-1.0236e+02
7.1351e-02,-1.6454e+00,-1.2834e+00,1.8570e+00,2.6935e+00,4.0085e+00,1.9399e+00,2.9286e+01,-7.9370e+01
-1.1917e-01,-1.6192e+00,-3.5481e-01,8.2872e-01,3.2321e+00,3.4935e+00,4.0665e+00,2.9575e+01,-1.0345e+02
-5.3996e-01,-1.8972e+00,-2.2481e-01,-5.4657e-01,1.4664e+00,1.3445e+00,4.4994e+00,3.0173e+01,-1.0879e+02
-8.5671e-01,-1.0912e+00,-4.6029e-01,-4.2868e-01,1.6463e+00,2.1884e+00,4.3657e+00,2.9845e+01,-1.5659e+02
-1.7302e-01,-1.2414e+00,3.6592e-01,2.0635e+00,2.3979e+00,4.1062e+00,2.5052e+00,2.9585e+01,-1.7043e+02
-3.2379e-01,-1.3066e+00,-4.0763e-01,-4.7217e-01,2.3433e+00,4.1226e+00,3.3067e+00,2.9726e+01,-1.2495e+02
-7.9141e-01,-1.1940e+00,-2.7461e-01,1.1040e+00,1.4030e+00,1.2758e+00,4.5551e+00,3.0332e+01,-1.5514e+02
-5.1246e-01,-1.5073e+00,1.2241e-01,2.1628e+00,1.0418e+00,1.5988e+00,4.4962e+00,3.0170e+01,-1.7708e+02
-2.3802e-01,-1.4992e+00,2.3775e-01,6.8504e-02,2.8714e+00,4.3977e+00,2.5247e+00,3.0488e+01,-1.3773e+02
-9.2981e-01,-9.2473e-01,3.7323e-02,3.8148e-01,4.8597e-01,3.8065e+00,4.2180e+00,2.9928e+01,-1.2963e+02
-7.0939e-01,-1.0147e+00,1.0053e+00,1.1873e+00,2.4983e+00,3.7612e+00,4.4964e+00,3.0440e+01,-1.6937e+02
-7.5164e-01,-1.1558e+00,-2.2702e-02,1.6870e+00,4.3721e-01,2.5658e+00,4.4738e+00,3.0147e+01,-1.3674e+02
-2.9115e-01,-1.5258e+00,-4.6469e-01,1.0579e+00,2.3660e+00,4.2376e+00,3.8519e+00,3.0234e+01,-9.5120e+01
-5.1643e-01,-1.6927e+00,-1.2704e+00,3.0243e-01,1.3205e-01,2.9404e+00,4.4468e+00,3.0072e+01,-1.1755e+02
-4.2082e-01,-1.1691e+00,4.8121e-01,2.6979e+00,1.0496e-01,1.5299e+00,4.5013e+00,3.0163e+01,-1.4592e+02
-5.1017e-01,-1.5701e+00,-6.0224e-01,1.8017e+00,2.4057e+00,2.7234e+00,4.5697e+00,3.0392e+01,-1.5846e+02
-5.8550e-01,-1.3964e+00,-3.4725e-01,5.3105e-01,2.6190e+00,2.6646e+00,4.3786e+00,2.9933e+01,-9.4913e+01
-5.6876e-01,-1.0076e+00,-1.4743e+00,1.7454e+00,2.3532e+00,3.8583e+00,3.8485e+00,2.9540e+01,-1.7302e+02
-5.2299e-01,-1.8497e+00,3.0210e-01,1.3319e+00,1.0666e+00,1.3657e+00,4.3661e+00,2.9846e+01,-1.3680e+02
-2.3612e-02,-1.7057e+00,3.5556e-01,1.9444e+00,3.1895e+00,4.0073e+00,3.9924e+00,2.9989e+01,-1.7308e+02
-1.4329e-02,-1.7532e+00,-4.1817e-01,1.4021e+00,2.8848e+00,4.3190e+00,2.5300e+00,3.0127e+01,-1.6796e+02
-6.5797e-01,-1.4292e+00,-6.1203e-02,3.1604e-01,5.2458e-01,1.6354e+00,4.3908e+00,2.9921e+01,-1.5044e+02
-5.0423e-01,-7.5329e-01,-7.1972e-01,2.8476e+00,1.9710e+00,4.0874e+00,3.9301e+00,3.0009e+01,-7.4834e+01
-7.1990e-01,-9.5747e-01,1.0691e-01,1.4478e+00,1.6064e+00,4.0026e+00,4.3075e+00,3.0266e+01,-1.6432e+02
-2.6550e-01,-1.3957e+00,1.1259e+00,-6.8384e-01,3.0416e+00,4.4351e+00,2.8823e+00,3.0612e+01,-1.7293e+02
-4.0265e-01,-1.2575e+00,7.4989e-01,1.4227e+00,1.9258e+00,3.8961e+00,3.8552e+00,2.9567e+01,-1.2139e+02
5.5844e-02,-1.9305e+00,8.9430e-01,1.8327e+00,2.3893e+00,4.1996e+00,2.2741e+00,2.9724e+01,-1.3927e+02
-1.6885e-01,-1.7277e+00,-1.0390e+00,5.7042e-01,1.4054e+00,4.1485e+00,2.7592e+00,2.9659e+01,-1.2127e+02
