logfeh,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.7472e-01,-1.0293e+00,2.0820e+00,1.7966e+00,3.7169e-01,3.5603e+00,4.1559e+00,2.9275e+01,-4.5339e+03
1.6786e-01,-1.7513e+00,1.9893e+00,-1.6124e-01,3.2144e+00,2.3420e+00,4.1721e+00,2.9320e+01,-4.9954e+03
7.1858e-02,-9.8243e-01,2.1637e+00,1.2207e+00,1.0003e+00,3.5736e+00,4.2189e+00,2.9437e+01,-4.7735e+03
1.9866e-01,-8.4618e-01,1.7123e+00,1.8523e+00,8.7399e-01,3.6141e+00,3.4311e+00,2.8424e+01,-4.9962e+03
1.7055e-01,-5.7016e-01,1.9476e+00,-4.0085e-01,6.2068e-01,3.8738e+00,2.5031e+00,2.8672e+01,-4.6345e+03
2.0029e-01,-5.6378e-01,2.2026e+00,-3.0663e-01,5.1272e-01,4.1746e+00,2.9287e+00,2.9357e+01,-4.6655e+03
1.4190e-01,-7.2417e-01,2.0206e+00,6.3417e-01,6.5828e-01,1.5169e+00,4.1248e+00,2.8793e+01,-4.5678e+03
1.3279e-01,-8.0779e-01,2.0625e+00,3.4244e-01,1.7994e+00,3.1993e+00,4.1808e+00,2.9114e+01,-4.7717e+03
1.0202e-01,-8.6945e-01,2.0651e+00,1.7159e+00,1.4765e+00,3.4254e+00,4.2017e+00,2.9317e+01,-5.0460e+03
5.5114e-02,-1.2992e+00,2.0853e+00,1.1111e+00,1.0700e+00,3.4521e+00,4.2078e+00,2.9392e+01,-4.8385e+03
3.1591e-01,-8.9138e-01,2.1067e+00,6.8080e-01,2.6307e+00,3.4786e+00,4.2167e+00,2.9287e+01,-4.8764e+03
8.7970e-02,-8.6052e-01,2.1464e+00,3.6548e-01,1.1907e+00,1.8107e+00,4.3368e+00,2.9405e+01,-4.9272e+03
2.8290e-01,-1.3589e+00,1.8252e+00,1.7587e+00,1.1870e+00,2.8798e+00,4.0591e+00,2.8715e+01,-4.9805e+03
1.7641e-01,-1.9987e+00,1.9625e+00,-6.6925e-01,-2.9215e-03,4.0021e+00,3.5101e+00,2.9270e+01,-4.9758e+03
1.0942e-01,-8.6787e-01,1.9219e+00,1.7409e+00,1.0537e+00,3.8839e+00,3.3483e+00,2.8932e+01,-4.8670e+03
1.8891e-01,-1.5306e+00,2.0590e+00,-2.3055e-01,2.3599e+00,3.2190e+00,4.2682e+00,2.9369e+01,-4.7239e+03
3.3785e-01,-9.8734e-01,2.2101e+00,3.6638e-01,2.7205e+00,2.6760e+00,4.3815e+00,2.9442e+01,-4.8125e+03
8.0655e-02,-1.9163e+00,2.1217e+00,8.0424e-01,1.3231e+00,2.2356e+00,4.3751e+00,2.9528e+01,-4.8839e+03
1.7985e-01,-1.1649e+00,2.0014e+00,1.2102e+00,6.0517e-01,2.4970e+00,4.2586e+00,2.9183e+01,-4.8408e+03
2.4663e-01,-9.1442e-01,2.0049e+00,6.5543e-01,1.0233e+00,3.9662e+00,3.4610e+00,2.9056e+01,-4.7819e+03
8.6384e-02,-5.2186e-01,2.0536e+00,1.4450e+00,1.6803e+00,1.8982e+00,4.1375e+00,2.8799e+01,-5.0453e+03
1.8536e-01,-1.0052e+00,2.1442e+00,1.7409e+00,1.5177e+00,3.1228e+00,4.2803e+00,2.9291e+01,-5.0339e+03
2.8536e-01,-7.8848e-01,2.2058e+00,1.2753e+00,3.2206e+00,1.4511e+00,4.3498e+00,2.9542e+01,-4.8777e+03
3.5729e-01,-6.9136e-01,2.0786e+00,-1.4524e-01,3.0207e+00,3.6257e+00,3.9382e+00,2.9069e+01,-5.0364e+03
-5.7894e-03,-9.1277e-01,2.1153e+00,2.1024e+00,1.4021e+00,2.2032e+00,4.3293e+00,2.9458e+01,-5.0186e+03
3.0912e-03,-1.2237e+00,2.0780e+00,7.9253e-01,2.0105e+00,1.9031e+00,4.2892e+00,2.9373e+01,-4.9662e+03
2.1485e-01,-8.5809e-01,2.0781e+00,1.6399e+00,9.8507e-01,3.9693e+00,3.8265e+00,2.9308e+01,-4.9453e+03
1.0309e-01,-7.6049e-01,2.1916e+00,2.1527e+00,2.1883e+00,2.4611e+00,4.3704e+00,2.9505e+01,-4.4333e+03
1.4835e-01,-7.3613e-01,2.2154e+00,2.9744e-01,7.3999e-01,3.9629e+00,4.0047e+00,2.9522e+01,-4.9856e+03
1.9991e-01,-5.5550e-01,2.1572e+00,7.8108e-01,1.2935e+00,4.1365e+00,2.7553e+00,2.9320e+01,-4.4388e+03
-4.9714e-01,-8.4280e-01,2.1803e+00,3.1868e-01,4.0296e-01,1.9802e+00,4.3101e+00,2.9605e+01,-4.8607e+03
1.0997e-01,-8.1762e-01,1.9997e+00,1.5899e+00,1.4166e+00,3.7345e+00,3.9120e+00,2.9122e+01,-4.8258e+03
1.5844e-01,-1.5324e+00,1.9683e+00,1.3925e+00,1.9935e+00,4.0427e+00,3.3529e+00,2.9320e+01,-4.9376e+03
-4.5492e-01,-6.9251e-01,2.2119e+00,1.0095e+00,2.5804e-01,2.2875e+00,4.3221e+00,2.9617e+01,-4.8841e+03
5.1208e-02,-1.7078e+00,2.0959e+00,1.5998e-01,1.0813e+00,3.0744e+00,4.3022e+00,2.9468e+01,-4.9061e+03
3.0253e-01,-9.0840e-01,1.8304e+00,2.1471e+00,-5.0683e-02,3.0666e+00,4.0651e+00,2.8776e+01,-4.7703e+03
2.3815e-01,-5.6695e-01,1.8188e+00,1.9949e+00,2.6531e-01,3.7121e+00,3.3959e+00,2.8451e+01,-4.9732e+03
-1.8822e-03,-1.2274e+00,2.0894e+00,-3.1760e-01,1.0435e+00,2.8783e+00,4.2674e+00,2.9356e+01,-5.0035e+03
9.1569e-02,-6.4035e-01,2.0242e+00,-2.2815e-01,1.0983e+00,3.7267e+00,3.8174e+00,2.8936e+01,-4.8221e+03
2.5619e-01,-6.8685e-01,2.1392e+00,1.1811e+00,1.1323e+00,3.1542e+00,4.2401e+00,2.9109e+01,-4.6024e+03
1.5126e-01,-1.2135e+00,2.0927e+00,7.4935e-01,1.4540e+00,2.2309e+00,4.3011e+00,2.9298e+01,-4.4073e+03
2.6158e-01,-1.0197e+00,2.0864e+00,7.5148e-02,1.1614e+00,3.4482e+00,4.2098e+00,2.9212e+01,-4.8716e+03
1.6434e-01,-5.1349e-01,2.1744e+00,5.7335e-02,2.7098e+00,4.0817e+00,2.5768e+00,2.9293e+01,-4.6932e+03
3.1825e-01,-1.2557e+00,1.9701e+00,-4.4239e-01,2.1876e+00,4.0450e+00,2.5913e+00,2.9113e+01,-4.8724e+03
1.0264e-01,-9.0351e-01,2.1830e+00,-2.9607e-01,2.6192e+00,2.6398e+00,4.3085e+00,2.9370e+01,-4.9939e+03
1.2091e-01,-1.3064e+00,2.2033e+00,1.7408e+00,2.8185e+00,1.7831e+00,4.4605e+00,2.9786e+01,-4.9369e+03
6.5918e-02,-1.1046e+00,2.0383e+00,6.8437e-01,5.6459e-01,3.2107e+00,4.1412e+00,2.9129e+01,-5.0296e+03
1.7765e-01,-1.2743e+00,2.0112e+00,-1.0137e-01,1.7707e+00,1.6332e+00,4.2538e+00,2.9130e+01,-4.8995e+03
2.9452e-01,-8.5751e-01,1.9590e+00,1.0844e+00,6.1038e-01,3.4969e+00,3.9661e+00,2.8806e+01,-4.8122e+03
1.3905e-01,-1.4758e+00,2.0761e+00,6.2168e-02,2.7016e+00,2.5644e+00,4.2612e+00,2.9315e+01,-4.7532e+03
1.8601e-01,-1.6457e+00,1.7562e+00,1.2396e+00,8.9485e-01,3.9054e+00,2.4775e+00,2.8844e+01,-5.0223e+03
-5.8715e-01,-5.4828e-01,2.1955e+00,1.2538e+00,8.5509e-01,3.3595e+00,4.2440e+00,2.9622e+01,-5.0227e+03
1.5636e-01,-6.5452e-01,2.2322e+00,-2.0216e-01,1.3784e+00,4.1717e+00,2.4468e+00,2.9414e+01,-4.8409e+03
8.3245e-02,-1.0385e+00,2.1697e+00,3.1906e-01,5.2890e-01,1.9942e+00,4.3270e+00,2.9375e+01,-4.6700e+03
1.4323e-01,-1.2306e+00,2.0179e+00,8.5368e-01,8.6697e-02,2.5045e+00,4.2364e+00,2.9154e+01,-4.5187e+03
1.3956e-01,-1.1772e+00,2.1352e+00,1.4116e+00,1.2048e+00,3.1796e+00,4.2859e+00,2.9354e+01,-4.8870e+03
1.8181e-01,-7.6845e-01,2.2299e+00,2.4378e-01,8.9277e-01,4.2263e+00,3.0532e+00,2.9620e+01,-4.5027e+03
9.5267e-02,-9.3564e-01,2.2091e+00,1.3577e+00,9.8254e-01,1.7315e+00,4.3827e+00,2.9493e+01,-4.4791e+03
6.3861e-03,-1.0288e+00,2.1285e+00,4.5491e-01,1.2040e+00,2.8736e+00,4.3065e+00,2.9448e+01,-5.0307e+03
2.4857e-01,-7.0401e-01,2.0396e+00,1.2052e+00,8.4527e-01,3.9687e+00,3.3122e+00,2.8981e+01,-4.6280e+03
1.5269e-01,-9.8750e-01,1.9636e+00,9.2058e-01,4.0869e-01,2.8855e+00,4.0769e+00,2.8791e+01,-4.6839e+03
3.2964e-01,-9.8650e-01,2.0347e+00,1.2598e-01,1.0174e+00,2.0551e+00,4.1830e+00,2.8856e+01,-5.0326e+03
1.2364e-01,-1.0538e+00,1.8028e+00,1.1276e+00,1.9243e+00,1.1979e+00,3.9743e+00,2.8499e+01,-5.0080e+03
1.5140e-01,-6.6497e-01,2.0810e+00,1.4648e+00,2.2876e+00,4.0730e+00,2.6790e+00,2.9230e+01,-4.5671e+03
2.1754e-01,-5.1720e-01,2.1538e+00,2.0257e+00,1.6541e+00,3.6064e+00,4.1614e+00,2.9170e+01,-4.5806e+03
1.1915e-01,-5.3246e-01,2.1403e+00,-4.9601e-01,2.6016e+00,4.0894e+00,2.4163e+00,2.9303e+01,-4.8167e+03
1.5508e-01,-1.1771e+00,1.9507e+00,1.8694e+00,2.9647e+00,1.2900e+00,4.1739e+00,2.9178e+01,-4.7464e+03
1.8557e-01,-5.0293e-01,2.2028e+00,5.9518e-01,1.2357e+00,2.4592e+00,4.3141e+00,2.9203e+01,-4.3394e+03
2.4955e-01,-5.5871e-01,2.1746e+00,7.7691e-01,1.5591e+00,3.7519e+00,4.0297e+00,2.9094e+01,-4.7711e+03
2.3019e-01,-7.9936e-01,1.9608e+00,1.8880e+00,2.9560e+00,3.7894e+00,3.6869e+00,2.9038e+01,-5.0453e+03
2.1310e-01,-1.3347e+00,1.7529e+00,1.8619e+00,1.8198e+00,3.7566e+00,3.5222e+00,2.8760e+01,-5.0016e+03
2.0494e-01,-7.7206e-01,1.7631e+00,1.9285e+00,7.3657e-01,3.4553e+00,3.7708e+00,2.8466e+01,-4.8338e+03
-4.7952e-01,-7.3390e-01,2.2020e+00,2.0120e+00,3.1173e-02,1.6853e+00,4.3810e+00,2.9781e+01,-4.9419e+03
1.1703e-01,-7.6915e-01,2.0703e+00,7.6208e-01,1.7602e+00,2.9528e+00,4.1283e+00,2.8953e+01,-4.6814e+03
1.7643e-01,-5.7691e-01,2.0329e+00,1.9966e-01,7.2842e-01,3.9470e+00,2.0243e+00,2.8836e+01,-4.7526e+03
8.7076e-02,-8.2786e-01,1.9125e+00,-5.6043e-01,1.9634e-01,3.8967e+00,2.8622e+00,2.8868e+01,-5.0374e+03
3.3326e-01,-9.5969e-01,2.0091e+00,1.0723e-01,1.8043e+00,3.9609e+00,3.4394e+00,2.9002e+01,-5.0298e+03
7.5552e-02,-7.1027e-01,2.1253e+00,-4.0402e-01,2.7075e+00,3.6486e+00,4.0168e+00,2.9251e+01,-4.6135e+03
3.1951e-01,-6.0372e-01,2.0552e+00,4.2652e-01,1.4271e+00,4.0423e+00,2.4082e+00,2.8993e+01,-4.8343e+03
1.8840e-01,-7.2843e-01,2.2204e+00,1.0358e+00,1.9839e+00,1.8957e+00,4.3787e+00,2.9404e+01,-4.2159e+03
1.9956e-01,-1.1053e+00,2.1290e+00,2.9885e-01,7.6862e-01,2.6217e+00,4.3739e+00,2.9449e+01,-4.9312e+03
1.5163e-01,-1.7771e+00,2.1107e+00,1.0320e+00,2.0121e+00,3.8675e+00,4.1204e+00,2.9576e+01,-5.0448e+03
7.9705e-02,-1.5234e+00,1.9176e+00,1.9319e+00,1.7597e-01,2.2159e+00,4.1706e+00,2.9015e+01,-4.9624e+03
2.4814e-01,-8.3938e-01,1.9432e+00,1.1001e+00,1.5718e+00,2.2469e+00,4.1172e+00,2.8722e+01,-4.9275e+03
3.3314e-01,-1.2932e+00,2.1629e+00,8.9055e-01,4.3630e-01,2.0352e+00,4.4005e+00,2.9416e+01,-4.8611e+03
-3.8584e-01,-1.1276e+00,2.2028e+00,1.2314e+00,9.9147e-01,2.2529e+00,4.4018e+00,2.9841e+01,-4.9169e+03
1.8482e-01,-1.4253e+00,2.1574e+00,6.4013e-01,2.0717e+00,2.0862e+00,4.4369e+00,2.9610e+01,-5.0154e+03
1.5425e-01,-8.7500e-01,2.1354e+00,-4.1374e-01,1.8397e-01,4.0246e+00,3.6000e+00,2.9341e+01,-4.9829e+03
2.9832e-01,-5.9201e-01,2.2194e+00,-2.6847e-01,3.1428e+00,4.0568e+00,3.6909e+00,2.9492e+01,-4.7262e+03
3.4759e-01,-1.2425e+00,1.8975e+00,-2.5761e-01,4.8903e-01,3.9355e+00,2.4266e+00,2.8795e+01,-5.0439e+03
3.3776e-01,-1.2638e+00,1.9532e+00,1.2665e+00,5.9311e-01,3.8978e+00,3.6810e+00,2.9024e+01,-5.0262e+03
2.2084e-01,-7.8004e-01,2.1188e+00,1.4079e+00,1.5531e+00,4.0900e+00,3.5247e+00,2.9339e+01,-4.7453e+03
1.5996e-01,-1.7891e+00,1.9716e+00,1.1546e+00,1.4093e+00,2.0043e+00,4.2327e+00,2.9120e+01,-4.6669e+03
1.2218e-01,-9.5452e-01,1.9822e+00,5.8368e-01,6.3499e-01,3.7642e+00,3.8682e+00,2.9071e+01,-4.8237e+03
1.3214e-01,-6.7405e-01,1.9303e+00,4.0481e-03,8.2622e-01,1.8266e+00,4.0082e+00,2.8491e+01,-5.0086e+03
1.5738e-01,-8.9305e-01,2.1814e+00,1.7163e+00,1.2269e+00,4.1877e+00,3.3528e+00,2.9616e+01,-4.8204e+03
8.1840e-02,-1.2093e+00,1.8798e+00,5.2958e-01,2.5335e+00,1.8725e+00,4.0819e+00,2.8878e+01,-4.8517e+03
2.6915e-01,-7.5030e-01,1.9076e+00,1.2287e+00,2.9936e+00,3.6658e+00,3.6489e+00,2.8860e+01,-4.8298e+03
1.5092e-01,-1.0206e+00,2.1550e+00,-4.7025e-01,2.7191e+00,3.5989e+00,4.2065e+00,2.9477e+01,-4.5208e+03
2.4841e-01,-7.0608e-01,1.9217e+00,-3.7980e-01,1.9183e+00,3.7671e+00,3.4574e+00,2.8626e+01,-4.9173e+03
1.2512e-01,-7.7404e-01,2.2052e+00,1.0763e-01,1.8995e+00,3.4863e+00,4.2484e+00,2.9375e+01,-4.5101e+03
3.0841e-01,-1.2386e+00,2.1359e+00,1.4052e+00,2.7953e+00,1.1108e+00,4.3830e+00,2.9488e+01,-4.9388e+03
1.0765e-01,-1.3202e+00,1.9825e+00,9.1607e-01,2.2979e+00,1.2871e+00,4.1805e+00,2.9035e+01,-4.6635e+03
-6.8663e-01,-5.6894e-01,2.1753e+00,8.1134e-01,2.2309e+00,2.1785e+00,4.3168e+00,2.9643e+01,-4.7245e+03
1.2814e-01,-1.5501e+00,1.8654e+00,1.3695e+00,6.1478e-01,1.8256e+00,4.0867e+00,2.8790e+01,-4.9309e+03
1.9602e-01,-8.5380e-01,2.0959e+00,1.2442e+00,1.8326e+00,4.0611e+00,3.3083e+00,2.9302e+01,-4.9308e+03
1.8551e-01,-6.2132e-01,1.9651e+00,6.8531e-01,2.1435e-01,3.8011e+00,3.3974e+00,2.8663e+01,-4.7939e+03
8.8099e-02,-1.5281e+00,1.9248e+00,8.0343e-01,2.3628e+00,1.9799e+00,4.1325e+00,2.8975e+01,-4.7487e+03
-4.0838e-02,-6.3038e-01,2.1878e+00,1.4049e+00,8.1195e-01,2.1373e+00,4.2836e+00,2.9267e+01,-4.7690e+03
2.8575e-01,-7.8570e-01,1.9845e+00,-5.0861e-02,1.2715e+00,2.7332e+00,4.1448e+00,2.8823e+01,-5.0089e+03
1.8035e-01,-1.4021e+00,1.8933e+00,1.7873e+00,2.2402e+00,3.3780e+00,4.0755e+00,2.9074e+01,-4.7868e+03
1.8580e-01,-8.4588e-01,2.0474e+00,1.7477e+00,6.0298e-01,2.8550e+00,4.2584e+00,2.9182e+01,-5.0228e+03
1.3985e-01,-8.0524e-01,2.0535e+00,5.2671e-01,1.3324e+00,4.0371e+00,3.2408e+00,2.9242e+01,-4.6357e+03
3.1214e-01,-9.1738e-01,1.9868e+00,1.0759e+00,3.0595e+00,3.6816e+00,3.7944e+00,2.9020e+01,-4.8404e+03
7.2147e-02,-8.1199e-01,2.1867e+00,8.7971e-01,1.4653e+00,2.4004e+00,4.3457e+00,2.9393e+01,-4.9895e+03
1.8299e-01,-1.2602e+00,2.1407e+00,8.9472e-01,7.0725e-01,1.1639e+00,4.3628e+00,2.9401e+01,-4.5441e+03
7.7130e-02,-1.2190e+00,2.0649e+00,-6.3413e-01,2.4599e+00,3.5697e+00,4.1103e+00,2.9296e+01,-4.8936e+03
-5.4996e-01,-7.0344e-01,2.2225e+00,-4.3190e-01,6.6394e-01,2.5020e+00,4.3652e+00,2.9735e+01,-5.0353e+03
1.6171e-01,-8.5107e-01,2.0363e+00,1.2356e+00,2.5659e+00,1.6519e+00,4.1891e+00,2.9001e+01,-4.9480e+03
1.5070e-01,-8.2482e-01,2.2315e+00,1.3585e+00,2.7823e+00,3.7880e+00,4.2641e+00,2.9686e+01,-4.8879e+03
1.9628e-01,-5.8587e-01,2.0630e+00,1.9653e+00,1.7793e+00,4.0039e+00,3.2467e+00,2.9119e+01,-4.5107e+03
5.0068e-02,-7.3717e-01,2.0313e+00,-4.9388e-01,3.0534e+00,3.3873e+00,4.0035e+00,2.9179e+01,-5.0010e+03
2.5915e-01,-5.1331e-01,2.1922e+00,1.4078e+00,3.0738e-01,3.9979e+00,3.9114e+00,2.9350e+01,-4.8751e+03
1.6513e-01,-1.1858e+00,2.1882e+00,6.7898e-01,2.3932e+00,3.5328e+00,4.2704e+00,2.9515e+01,-4.9082e+03
1.3976e-01,-7.6059e-01,2.1874e+00,1.0114e+00,2.4546e+00,4.0931e+00,3.7790e+00,2.9549e+01,-5.0231e+03
1.9191e-01,-7.6315e-01,2.1544e+00,-4.8883e-01,1.9303e+00,4.0896e+00,3.3765e+00,2.9313e+01,-4.8015e+03
1.1645e-01,-5.8764e-01,1.9831e+00,7.9101e-01,2.0698e+00,3.1276e+00,3.9826e+00,2.8653e+01,-4.7941e+03
1.0270e-01,-1.7780e+00,1.9490e+00,1.1643e+00,1.4380e+00,3.1647e+00,4.1111e+00,2.9041e+01,-4.7886e+03
2.6575e-01,-8.9370e-01,1.9294e+00,1.2583e+00,3.5658e-01,2.9062e+00,4.0994e+00,2.8772e+01,-5.0050e+03
9.8336e-02,-1.0681e+00,2.1441e+00,7.9768e-01,7.9531e-01,2.6613e+00,4.3325e+00,2.9456e+01,-5.0207e+03
-3.8257e-01,-6.4762e-01,2.1992e+00,5.2476e-01,5.5709e-02,2.9139e+00,4.2737e+00,2.9525e+01,-4.9526e+03
1.1720e-01,-5.4710e-01,2.1856e+00,3.1620e-01,2.7155e-01,4.0652e+00,2.4988e+00,2.9167e+01,-4.8755e+03
