logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
4.9535e-02,-1.5026e+00,-8.8109e-01,3.1248e-01,1.0153e+00,3.1594e+00,4.6087e+00,3.0670e+01,-4.4704e+01
-7.2994e-02,-1.1545e+00,-3.8315e-01,1.7412e+00,9.7659e-01,3.5642e+00,4.6787e+00,3.0938e+01,-5.4151e+01
3.1055e-02,-1.3098e+00,-8.6505e-01,4.2004e-01,2.2207e+00,3.7222e+00,4.6286e+00,3.0867e+01,-5.2054e+01
1.4199e-01,-1.9075e+00,-9.2736e-01,4.1094e-01,1.7884e+00,2.6181e+00,4.6209e+00,3.0642e+01,-4.5520e+01
-9.2209e-02,-1.2333e+00,-8.8074e-01,5.6642e-01,1.9405e+00,2.8426e+00,4.6851e+00,3.0875e+01,-4.3499e+01
2.6601e-02,-1.4466e+00,-4.6374e-01,2.7918e-01,2.2354e+00,2.5042e+00,4.7024e+00,3.0878e+01,-4.9439e+01
5.9819e-02,-1.4863e+00,4.4094e-01,8.0805e-01,1.7261e+00,2.9615e+00,4.6347e+00,3.0709e+01,-4.7732e+01
1.3508e-01,-1.7708e+00,-9.0248e-01,3.3298e-01,1.9530e+00,2.6795e+00,4.6149e+00,3.0628e+01,-5.0907e+01
9.7840e-03,-1.3602e+00,-3.5940e-01,4.7949e-01,1.6900e+00,3.3762e+00,4.6593e+00,3.0839e+01,-5.1452e+01
1.0333e-01,-1.5360e+00,-2.1200e-01,1.2644e+00,1.0708e+00,3.3061e+00,4.6191e+00,3.0694e+01,-5.1652e+01
8.0720e-02,-1.4157e+00,-9.0474e-02,7.8577e-02,1.0612e+00,3.6868e+00,4.6056e+00,3.0772e+01,-4.3570e+01
3.9858e-02,-1.4154e+00,-9.9358e-01,1.2345e+00,2.5531e+00,2.6786e+00,4.6642e+00,3.0804e+01,-3.9564e+01
3.1945e-03,-1.2279e+00,-4.2335e-01,7.5817e-01,1.7261e+00,3.7461e+00,4.5673e+00,3.0741e+01,-4.5875e+01
4.5653e-02,-1.2853e+00,1.7332e-01,1.4379e+00,1.4643e+00,3.7480e+00,4.6142e+00,3.0826e+01,-3.3613e+01
-2.9024e-02,-1.2618e+00,-3.9971e-01,6.7824e-01,2.4052e+00,3.3759e+00,4.6563e+00,3.0857e+01,-4.4944e+01
-1.7771e-02,-1.2633e+00,1.0843e-01,1.3883e+00,1.7719e+00,3.4732e+00,4.6759e+00,3.0900e+01,-3.9234e+01
5.1946e-02,-1.5176e+00,1.7696e-01,1.4363e-01,1.0489e+00,2.8825e+00,4.6675e+00,3.0783e+01,-3.7704e+01
-3.7200e-02,-1.2110e+00,-4.2439e-02,7.4302e-01,2.1280e+00,3.7058e+00,4.6274e+00,3.0875e+01,-4.9143e+01
-1.0010e-01,-1.1744e+00,-7.6694e-01,8.5432e-01,7.3066e-01,3.4470e+00,4.6471e+00,3.0847e+01,-4.8663e+01
7.3074e-02,-1.3241e+00,-2.9073e-01,4.0611e-01,1.4945e+00,3.9030e+00,4.5629e+00,3.0801e+01,-5.0580e+01
-1.5819e-02,-1.3117e+00,-8.2228e-01,4.2952e-01,1.4407e+00,3.3292e+00,4.6426e+00,3.0792e+01,-4.2443e+01
6.5563e-02,-1.5369e+00,-2.2325e-01,5.8036e-02,2.5135e+00,2.6808e+00,4.7029e+00,3.0885e+01,-5.1761e+01
8.8413e-02,-1.4968e+00,-9.1902e-01,1.8922e+00,9.3942e-01,2.4311e+00,4.6366e+00,3.0683e+01,-5.2443e+01
-7.2895e-02,-1.2373e+00,-1.4042e-01,1.3420e+00,1.9444e+00,2.3766e+00,4.7124e+00,3.0916e+01,-4.5083e+01
3.1465e-02,-1.4192e+00,-5.1932e-01,4.3761e-01,1.8097e+00,3.1249e+00,4.6785e+00,3.0840e+01,-3.6253e+01
1.3007e-01,-1.7928e+00,-5.3769e-01,5.0274e-01,1.2775e+00,2.6105e+00,4.5983e+00,3.0581e+01,-5.3525e+01
1.7049e-01,-1.5242e+00,-4.3594e-01,1.7830e+00,2.2622e+00,3.4102e+00,4.5850e+00,3.0632e+01,-4.7606e+01
7.2505e-02,-1.3056e+00,8.7523e-02,1.0043e+00,2.2229e+00,3.8246e+00,4.5365e+00,3.0713e+01,-5.1157e+01
-2.3326e-01,-1.0586e+00,-9.0871e-02,1.4296e-01,1.2075e+00,2.6323e+00,4.7346e+00,3.1013e+01,-5.0736e+01
-3.5216e-03,-1.2698e+00,-1.0776e+00,1.3884e+00,1.4342e+00,3.5022e+00,4.6597e+00,3.0859e+01,-4.4762e+01
1.3037e-01,-1.8287e+00,-6.0976e-02,4.5778e-01,9.2437e-01,2.6109e+00,4.6220e+00,3.0641e+01,-4.1691e+01
-3.8667e-02,-1.3212e+00,-8.6191e-01,3.2817e-01,9.3418e-01,2.3944e+00,4.7078e+00,3.0890e+01,-5.2071e+01
1.6137e-01,-1.9257e+00,-2.1377e-01,1.1834e+00,1.0059e+00,2.5025e+00,4.6195e+00,3.0621e+01,-4.5126e+01
-1.1077e-01,-1.1978e+00,-2.6561e-01,6.5687e-01,1.3218e+00,3.2357e+00,4.6896e+00,3.0919e+01,-5.4341e+01
