logfeh,logdust,logNpix,tau,dmod,logl
-1.8352e-01,-1.0138e+00,5.4545e+00,2.6470e+00,3.1091e+01,-2.2215e+02
-1.7906e-01,-1.0019e+00,5.3851e+00,2.7489e+00,3.0920e+01,-2.1999e+02
-1.5471e-01,-1.0342e+00,5.4063e+00,2.6914e+00,3.0959e+01,-2.1820e+02
-1.8158e-01,-1.0124e+00,5.3917e+00,2.6601e+00,3.0930e+01,-2.2265e+02
-1.8682e-01,-1.0322e+00,5.4086e+00,2.4539e+00,3.0963e+01,-2.2316e+02
-1.6619e-01,-1.0176e+00,5.4137e+00,2.7314e+00,3.0986e+01,-2.1800e+02
-1.7528e-01,-1.0316e+00,5.4299e+00,2.5679e+00,3.1020e+01,-2.2026e+02
-1.6570e-01,-1.0018e+00,5.4405e+00,2.8340e+00,3.1057e+01,-2.2062e+02
-1.5695e-01,-1.0131e+00,5.4356e+00,2.8184e+00,3.1040e+01,-2.2322e+02
-1.9297e-01,-1.0148e+00,5.3949e+00,2.5572e+00,3.0936e+01,-2.2186e+02
-1.4086e-01,-1.0440e+00,5.4194e+00,2.7122e+00,3.0989e+01,-2.2279e+02
-1.6398e-01,-1.0092e+00,5.4101e+00,2.8029e+00,3.0979e+01,-2.2313e+02
-1.7746e-01,-1.0064e+00,5.4270e+00,2.7318e+00,3.1022e+01,-2.2079e+02
-1.8414e-01,-1.0153e+00,5.4227e+00,2.6458e+00,3.1010e+01,-2.2250e+02
-1.7639e-01,-1.0021e+00,5.4515e+00,2.7544e+00,3.1082e+01,-2.1870e+02
-2.3053e-01,-1.0035e+00,5.4152e+00,2.1091e+00,3.0986e+01,-2.2299e+02
-1.7583e-01,-1.0231e+00,5.4056e+00,2.6357e+00,3.0963e+01,-2.1749e+02
-1.5371e-01,-1.0609e+00,5.4335e+00,2.5128e+00,3.1018e+01,-2.2105e+02
-1.8710e-01,-1.0235e+00,5.3892e+00,2.5418e+00,3.0920e+01,-2.2238e+02
-1.8711e-01,-1.0286e+00,5.4176e+00,2.5115e+00,3.0991e+01,-2.2019e+02
-1.7808e-01,-1.0045e+00,5.4508e+00,2.7397e+00,3.1083e+01,-2.2084e+02
-1.8195e-01,-1.0052e+00,5.4409e+00,2.7330e+00,3.1059e+01,-2.1808e+02
-1.7783e-01,-1.0316e+00,5.3937e+00,2.5486e+00,3.0928e+01,-2.2251e+02
-1.8253e-01,-1.0274e+00,5.4310e+00,2.5478e+00,3.1023e+01,-2.2009e+02
-1.8348e-01,-1.0088e+00,5.3819e+00,2.6665e+00,3.0907e+01,-2.2295e+02
-1.9783e-01,-1.0095e+00,5.4393e+00,2.5910e+00,3.1055e+01,-2.2185e+02
-1.6573e-01,-1.0218e+00,5.4564e+00,2.7212e+00,3.1093e+01,-2.2100e+02
-1.7467e-01,-1.0098e+00,5.4069e+00,2.7291e+00,3.0971e+01,-2.2200e+02
-1.9061e-01,-1.0047e+00,5.3948e+00,2.6617e+00,3.0943e+01,-2.2325e+02
-1.9230e-01,-1.0027e+00,5.3880e+00,2.6690e+00,3.0928e+01,-2.1959e+02
-1.6613e-01,-1.0391e+00,5.4309e+00,2.5942e+00,3.1021e+01,-2.1967e+02
-1.5655e-01,-1.0039e+00,5.4876e+00,2.8776e+00,3.1175e+01,-2.2312e+02
-1.7512e-01,-1.0436e+00,5.3960e+00,2.4784e+00,3.0930e+01,-2.2257e+02
-1.9541e-01,-1.0128e+00,5.3965e+00,2.5739e+00,3.0946e+01,-2.1979e+02
-1.4687e-01,-1.0331e+00,5.4305e+00,2.7579e+00,3.1022e+01,-2.2190e+02
-1.7136e-01,-1.0219e+00,5.4027e+00,2.6893e+00,3.0957e+01,-2.2204e+02
-1.5928e-01,-1.0146e+00,5.4355e+00,2.7850e+00,3.1039e+01,-2.1979e+02
-1.7793e-01,-1.0081e+00,5.4189e+00,2.7092e+00,3.1000e+01,-2.2106e+02
-1.4769e-01,-1.0610e+00,5.3755e+00,2.5595e+00,3.0874e+01,-2.2198e+02
-1.7129e-01,-1.0393e+00,5.4111e+00,2.5381e+00,3.0969e+01,-2.2079e+02
-1.4282e-01,-1.0426e+00,5.4265e+00,2.7249e+00,3.1009e+01,-2.2148e+02
-1.6723e-01,-1.0130e+00,5.4449e+00,2.7570e+00,3.1064e+01,-2.2218e+02
-1.8770e-01,-1.0037e+00,5.4136e+00,2.6893e+00,3.0990e+01,-2.2322e+02
-1.8011e-01,-1.0108e+00,5.3986e+00,2.6677e+00,3.0949e+01,-2.2191e+02
-1.8349e-01,-1.0343e+00,5.3759e+00,2.4771e+00,3.0883e+01,-2.1564e+02
-1.5657e-01,-1.0322e+00,5.4316e+00,2.7115e+00,3.1026e+01,-2.1567e+02
-1.9635e-01,-1.0091e+00,5.4124e+00,2.6090e+00,3.0988e+01,-2.1994e+02
-1.8462e-01,-1.0031e+00,5.4257e+00,2.7268e+00,3.1021e+01,-2.1751e+02
-1.9047e-01,-1.0357e+00,5.4193e+00,2.4295e+00,3.0993e+01,-2.2055e+02
-1.7921e-01,-1.0102e+00,5.4438e+00,2.7063e+00,3.1065e+01,-2.2134e+02
-1.6132e-01,-1.0164e+00,5.4703e+00,2.7685e+00,3.1127e+01,-2.2049e+02
-1.6542e-01,-1.0229e+00,5.4301e+00,2.7193e+00,3.1025e+01,-2.1877e+02
-1.5062e-01,-1.0527e+00,5.4690e+00,2.6044e+00,3.1111e+01,-2.2258e+02
-1.5903e-01,-1.0422e+00,5.3883e+00,2.6226e+00,3.0913e+01,-2.1930e+02
-1.9058e-01,-1.0110e+00,5.4442e+00,2.6136e+00,3.1064e+01,-2.2046e+02
-1.7574e-01,-1.0185e+00,5.4436e+00,2.6533e+00,3.1058e+01,-2.2144e+02
-1.5903e-01,-1.0219e+00,5.3803e+00,2.7280e+00,3.0897e+01,-2.2281e+02
-1.6771e-01,-1.0183e+00,5.3932e+00,2.7036e+00,3.0931e+01,-2.2141e+02
-1.7131e-01,-1.0249e+00,5.4302e+00,2.6167e+00,3.1020e+01,-2.1883e+02
-1.6816e-01,-1.0139e+00,5.4260e+00,2.7338e+00,3.1017e+01,-2.2076e+02
-1.3453e-01,-1.0727e+00,5.4263e+00,2.5758e+00,3.0997e+01,-2.2175e+02
-1.8021e-01,-1.0270e+00,5.4162e+00,2.5713e+00,3.0988e+01,-2.1838e+02
-1.9984e-01,-1.0002e+00,5.4353e+00,2.6107e+00,3.1045e+01,-2.1812e+02
-1.6188e-01,-1.0405e+00,5.4412e+00,2.5968e+00,3.1044e+01,-2.2182e+02
-1.2893e-01,-1.0480e+00,5.4117e+00,2.7557e+00,3.0966e+01,-2.2169e+02
-1.9153e-01,-1.0345e+00,5.4146e+00,2.4091e+00,3.0978e+01,-2.2144e+02
-1.8885e-01,-1.0007e+00,5.4138e+00,2.6944e+00,3.0991e+01,-2.1977e+02
-1.7070e-01,-1.0178e+00,5.4197e+00,2.6845e+00,3.0998e+01,-2.2264e+02
-1.7406e-01,-1.0160e+00,5.3903e+00,2.6779e+00,3.0925e+01,-2.2001e+02
-1.6661e-01,-1.0246e+00,5.4539e+00,2.6940e+00,3.1084e+01,-2.2087e+02
-1.8398e-01,-1.0069e+00,5.4665e+00,2.7030e+00,3.1122e+01,-2.2093e+02
-1.8709e-01,-1.0166e+00,5.4125e+00,2.5799e+00,3.0980e+01,-2.1790e+02
-1.7543e-01,-1.0072e+00,5.4242e+00,2.7422e+00,3.1014e+01,-2.1580e+02
-1.5782e-01,-1.0190e+00,5.4662e+00,2.7767e+00,3.1116e+01,-2.1642e+02
-1.7064e-01,-1.0012e+00,5.4449e+00,2.7959e+00,3.1067e+01,-2.1542e+02
-1.6720e-01,-1.0345e+00,5.4054e+00,2.6098e+00,3.0958e+01,-2.1977e+02
-1.2897e-01,-1.0555e+00,5.4075e+00,2.7355e+00,3.0956e+01,-2.2108e+02
-1.8947e-01,-1.0180e+00,5.3976e+00,2.5463e+00,3.0942e+01,-2.2170e+02
-1.7950e-01,-1.0062e+00,5.4155e+00,2.7139e+00,3.0993e+01,-2.1782e+02
-1.8346e-01,-1.0180e+00,5.4223e+00,2.6335e+00,3.1010e+01,-2.2239e+02
-1.7058e-01,-1.0301e+00,5.4326e+00,2.5873e+00,3.1024e+01,-2.2138e+02
