niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,logage,dmod
1.0000e+00,1.0000e+00,4.9751e-01,-8.0101e+05,-8.0102e+05,-4.9875e-03,-8.0102e+05,2.4457e-01,5.9965e+00,inf,2.2911e+00,-3.8559e-01,-1.9943e+00,7.2241e+00,9.9237e+00,2.5065e+01
2.0000e+00,1.0000e+00,9.9010e-01,-7.9355e+05,-7.9355e+05,-9.9751e-03,-7.9355e+05,2.4467e-01,6.0014e+00,8.0092e+05,4.8901e+00,-9.1919e-01,-1.5484e+00,7.3920e+00,9.5868e+00,2.6194e+01
3.0000e+00,1.0000e+00,1.4778e+00,-7.7971e+05,-7.7971e+05,-1.4963e-02,-7.7971e+05,2.4477e-01,6.0064e+00,7.9346e+05,7.3136e+00,-9.8598e-01,-1.0994e+00,7.3634e+00,9.8898e+00,2.5848e+01
4.0000e+00,1.0000e+00,1.9608e+00,-7.3269e+05,-7.3269e+05,-1.9950e-02,-7.3269e+05,2.4488e-01,6.0114e+00,7.7961e+05,1.0011e+01,-7.0184e-01,-1.5560e+00,7.0486e+00,9.9700e+00,2.5815e+01
5.0000e+00,1.0000e+00,2.4390e+00,-6.8039e+05,-6.8040e+05,-2.4938e-02,-6.8040e+05,2.4498e-01,6.0164e+00,7.3260e+05,1.2291e+01,-7.6710e-01,-1.6390e+00,7.2305e+00,9.5911e+00,2.7728e+01
6.0000e+00,2.0000e+00,2.8986e+00,-6.7764e+05,-6.7765e+05,-2.9925e-02,-6.7765e+05,2.4508e-01,6.0214e+00,6.8030e+05,1.7821e+01,-2.2055e-01,-1.7922e+00,6.7506e+00,9.6569e+00,2.6387e+01
7.0000e+00,1.0000e+00,3.3654e+00,-6.7294e+05,-6.7294e+05,-3.4913e-02,-6.7294e+05,2.4518e-01,6.0264e+00,6.7755e+05,2.0089e+01,-9.1017e-02,-1.0352e+00,7.3055e+00,1.0151e+01,2.6847e+01
8.0000e+00,1.0000e+00,3.8278e+00,-6.3567e+05,-6.3567e+05,-3.9900e-02,-6.3567e+05,2.4528e-01,6.0313e+00,6.7285e+05,2.2367e+01,-5.1521e-01,-1.4095e+00,6.6234e+00,9.7009e+00,2.6731e+01
9.0000e+00,1.0000e+00,4.2857e+00,-6.2703e+05,-6.2703e+05,-4.4888e-02,-6.2703e+05,2.4538e-01,6.0364e+00,6.3558e+05,2.4604e+01,-8.0234e-01,-1.0728e+00,6.4668e+00,9.7749e+00,2.6406e+01
1.0000e+01,1.0000e+00,4.7393e+00,-6.1653e+05,-6.1654e+05,-4.9875e-02,-6.1654e+05,2.4549e-01,6.0414e+00,6.2694e+05,2.7410e+01,-5.0499e-01,-1.3933e+00,6.4330e+00,9.9396e+00,2.6179e+01
