logfeh,logdust_med,logNpix,tau,dmod,logl
-9.9131e-01,-8.8027e-01,3.7356e+00,9.9188e+00,2.9876e+01,-1.4704e+03
-9.9831e-01,-8.0867e-01,3.6985e+00,9.7799e+00,2.9747e+01,-1.4574e+03
-9.4664e-01,-9.5858e-01,3.6928e+00,9.8648e+00,2.9767e+01,-1.4366e+03
-9.9470e-01,-8.5584e-01,3.6772e+00,9.8488e+00,2.9717e+01,-1.4406e+03
-9.9940e-01,-8.5509e-01,3.6736e+00,9.9061e+00,2.9709e+01,-1.4585e+03
-9.7968e-01,-8.5397e-01,3.6898e+00,9.7308e+00,2.9733e+01,-1.4502e+03
-9.3358e-01,-1.0473e+00,3.7420e+00,9.8863e+00,2.9917e+01,-1.4583e+03
-9.6327e-01,-9.4904e-01,3.7415e+00,9.3739e+00,2.9886e+01,-1.4445e+03
-9.9183e-01,-9.2579e-01,3.7128e+00,9.5798e+00,2.9811e+01,-1.4569e+03
-9.7371e-01,-8.3399e-01,3.7450e+00,9.6255e+00,2.9864e+01,-1.4629e+03
-9.5872e-01,-8.3327e-01,3.6880e+00,9.8568e+00,2.9731e+01,-1.4480e+03
-9.7911e-01,-9.3112e-01,3.7370e+00,9.7844e+00,2.9877e+01,-1.4438e+03
-9.7247e-01,-9.1438e-01,3.7130e+00,9.5642e+00,2.9808e+01,-1.4402e+03
-9.3782e-01,-9.9525e-01,3.6698e+00,9.4654e+00,2.9703e+01,-1.4680e+03
-9.7348e-01,-8.5490e-01,3.6722e+00,9.5397e+00,2.9684e+01,-1.4710e+03
-9.8523e-01,-9.2044e-01,3.6832e+00,9.4237e+00,2.9730e+01,-1.4724e+03
-9.9205e-01,-9.0425e-01,3.6799e+00,9.6357e+00,2.9727e+01,-1.4710e+03
-9.7959e-01,-8.6165e-01,3.8051e+00,9.8298e+00,3.0035e+01,-1.4741e+03
-9.6242e-01,-9.5871e-01,3.7568e+00,9.4564e+00,2.9929e+01,-1.4681e+03
-9.8665e-01,-8.6322e-01,3.6417e+00,9.7484e+00,2.9610e+01,-1.4580e+03
-9.5817e-01,-9.0152e-01,3.7035e+00,9.8649e+00,2.9793e+01,-1.4565e+03
-9.9908e-01,-8.0145e-01,3.6743e+00,9.7858e+00,2.9683e+01,-1.4686e+03
-9.9737e-01,-8.4988e-01,3.6956e+00,9.5672e+00,2.9743e+01,-1.4272e+03
-9.6368e-01,-8.0651e-01,3.6653e+00,9.6776e+00,2.9660e+01,-1.4597e+03
-9.3899e-01,-1.0075e+00,3.6730e+00,9.9217e+00,2.9724e+01,-1.4407e+03
-9.9715e-01,-9.0998e-01,3.7024e+00,9.4076e+00,2.9784e+01,-1.4440e+03
-9.7474e-01,-9.5947e-01,3.7007e+00,9.3484e+00,2.9773e+01,-1.4485e+03
-9.8864e-01,-9.2162e-01,3.7608e+00,9.6066e+00,2.9929e+01,-1.4726e+03
-9.5869e-01,-9.2090e-01,3.7367e+00,9.6343e+00,2.9880e+01,-1.4696e+03
-9.7807e-01,-8.7855e-01,3.6267e+00,9.6712e+00,2.9578e+01,-1.4625e+03
-9.7680e-01,-8.2581e-01,3.6965e+00,9.6907e+00,2.9733e+01,-1.4572e+03
-9.0511e-01,-1.0788e+00,3.7168e+00,9.7802e+00,2.9845e+01,-1.4558e+03
-9.3545e-01,-9.2054e-01,3.6606e+00,9.9678e+00,2.9673e+01,-1.4581e+03
-9.8590e-01,-8.8789e-01,3.7146e+00,9.5923e+00,2.9806e+01,-1.4347e+03
-9.8161e-01,-9.0954e-01,3.7020e+00,9.7174e+00,2.9781e+01,-1.4552e+03
-9.6261e-01,-9.4475e-01,3.7250e+00,9.2901e+00,2.9835e+01,-1.4235e+03
-9.4334e-01,-1.0146e+00,3.6659e+00,9.9702e+00,2.9714e+01,-1.4679e+03
-9.9892e-01,-8.8015e-01,3.6618e+00,9.7633e+00,2.9671e+01,-1.4345e+03
-9.9562e-01,-8.5933e-01,3.6636e+00,9.6382e+00,2.9668e+01,-1.4390e+03
-9.5578e-01,-8.8098e-01,3.7183e+00,9.8641e+00,2.9822e+01,-1.4609e+03
-9.6252e-01,-8.8189e-01,3.6908e+00,9.8212e+00,2.9756e+01,-1.4538e+03
-9.6780e-01,-8.7893e-01,3.6833e+00,9.5184e+00,2.9708e+01,-1.4541e+03
-9.5709e-01,-8.5123e-01,3.7012e+00,9.4217e+00,2.9754e+01,-1.4409e+03
-9.3918e-01,-9.4870e-01,3.7100e+00,9.9763e+00,2.9807e+01,-1.4277e+03
-9.6119e-01,-8.4839e-01,3.6668e+00,9.9054e+00,2.9672e+01,-1.4681e+03
-9.9215e-01,-9.6844e-01,3.7558e+00,9.1813e+00,2.9916e+01,-1.4692e+03
-9.3996e-01,-9.2289e-01,3.7097e+00,9.9621e+00,2.9801e+01,-1.4510e+03
-9.6140e-01,-9.1389e-01,3.7569e+00,9.3990e+00,2.9916e+01,-1.4599e+03
-9.6695e-01,-8.1115e-01,3.6573e+00,9.9408e+00,2.9636e+01,-1.4347e+03
-8.1601e-01,-1.2170e+00,3.6993e+00,9.8411e+00,2.9809e+01,-1.4594e+03
-9.6202e-01,-8.6139e-01,3.6610e+00,9.9609e+00,2.9659e+01,-1.4309e+03
-9.6381e-01,-8.3844e-01,3.6436e+00,9.8523e+00,2.9616e+01,-1.4307e+03
-9.8297e-01,-8.6976e-01,3.7981e+00,9.6333e+00,3.0015e+01,-1.4610e+03
-9.3446e-01,-1.0326e+00,3.6695e+00,9.6766e+00,2.9718e+01,-1.4668e+03
-9.6954e-01,-9.2519e-01,3.6768e+00,9.7867e+00,2.9719e+01,-1.4638e+03
-9.7140e-01,-8.1066e-01,3.6789e+00,9.7848e+00,2.9693e+01,-1.4299e+03
-9.7588e-01,-8.5322e-01,3.7325e+00,9.3609e+00,2.9832e+01,-1.4657e+03
-9.8459e-01,-8.4722e-01,3.6260e+00,9.9864e+00,2.9567e+01,-1.4670e+03
-9.3397e-01,-1.0085e+00,3.7232e+00,9.4960e+00,2.9841e+01,-1.4693e+03
-9.9717e-01,-8.5895e-01,3.6432e+00,9.7474e+00,2.9615e+01,-1.4631e+03
-9.5617e-01,-9.1008e-01,3.7217e+00,9.5166e+00,2.9822e+01,-1.4639e+03
-9.9167e-01,-8.2913e-01,3.6825e+00,9.9040e+00,2.9720e+01,-1.4542e+03
-9.5604e-01,-9.0858e-01,3.7642e+00,9.8119e+00,2.9950e+01,-1.4413e+03
-9.6794e-01,-8.5903e-01,3.7086e+00,9.7228e+00,2.9792e+01,-1.4647e+03
-9.3913e-01,-8.9818e-01,3.6638e+00,9.8155e+00,2.9673e+01,-1.4728e+03
-9.7895e-01,-8.7370e-01,3.7898e+00,9.5609e+00,2.9994e+01,-1.4651e+03
-9.7537e-01,-9.0463e-01,3.7401e+00,9.9166e+00,2.9881e+01,-1.4584e+03
-9.8761e-01,-9.4438e-01,3.7445e+00,9.5784e+00,2.9890e+01,-1.4705e+03
-9.5964e-01,-9.0273e-01,3.6803e+00,9.9691e+00,2.9730e+01,-1.4379e+03
-6.7816e-01,-1.9111e+00,3.6569e+00,9.8783e+00,2.9711e+01,-1.4656e+03
-6.9375e-01,-1.8166e+00,3.6311e+00,9.6638e+00,2.9649e+01,-1.4500e+03
-9.3667e-01,-9.4660e-01,3.6874e+00,9.5532e+00,2.9735e+01,-1.4639e+03
-9.8242e-01,-9.1129e-01,3.7308e+00,9.9996e+00,2.9858e+01,-1.4704e+03
-8.3262e-01,-1.2168e+00,3.7048e+00,9.8748e+00,2.9829e+01,-1.4691e+03
-9.9692e-01,-8.6447e-01,3.6456e+00,9.9966e+00,2.9638e+01,-1.4505e+03
-9.1700e-01,-1.0108e+00,3.6623e+00,9.8095e+00,2.9692e+01,-1.4659e+03
-9.9080e-01,-8.7411e-01,3.7500e+00,9.5896e+00,2.9890e+01,-1.4446e+03
-9.8031e-01,-8.8243e-01,3.6386e+00,9.9422e+00,2.9613e+01,-1.4356e+03
-9.5614e-01,-8.1764e-01,3.6658e+00,9.6748e+00,2.9662e+01,-1.4731e+03
-9.8917e-01,-8.3874e-01,3.7432e+00,9.7711e+00,2.9875e+01,-1.4608e+03
-9.6401e-01,-8.7795e-01,3.6747e+00,9.4297e+00,2.9681e+01,-1.4627e+03
-9.4139e-01,-9.3965e-01,3.6380e+00,9.9561e+00,2.9616e+01,-1.4579e+03
-9.9795e-01,-8.2267e-01,3.7611e+00,9.7434e+00,2.9908e+01,-1.4639e+03
-9.3322e-01,-9.6911e-01,3.6862e+00,9.8795e+00,2.9752e+01,-1.4462e+03
-9.6784e-01,-8.8468e-01,3.7261e+00,9.2871e+00,2.9815e+01,-1.4481e+03
-9.5323e-01,-8.3007e-01,3.6888e+00,9.7599e+00,2.9726e+01,-1.4586e+03
-9.9622e-01,-9.3931e-01,3.7326e+00,9.8993e+00,2.9881e+01,-1.4721e+03
-9.5768e-01,-9.1248e-01,3.7088e+00,9.8194e+00,2.9797e+01,-1.4697e+03
-9.5314e-01,-8.9948e-01,3.6676e+00,9.4466e+00,2.9686e+01,-1.4536e+03
-9.5349e-01,-8.2265e-01,3.6479e+00,9.9325e+00,2.9614e+01,-1.4448e+03
-9.8747e-01,-8.3377e-01,3.7359e+00,9.9167e+00,2.9854e+01,-1.4575e+03
-9.7196e-01,-7.9283e-01,3.6055e+00,9.9478e+00,2.9501e+01,-1.4624e+03
-9.6669e-01,-9.1771e-01,3.7276e+00,9.5703e+00,2.9850e+01,-1.4716e+03
-9.6312e-01,-8.7238e-01,3.7332e+00,9.9967e+00,2.9866e+01,-1.4031e+03
-9.5349e-01,-9.0547e-01,3.7269e+00,9.5268e+00,2.9829e+01,-1.4742e+03
-9.7207e-01,-8.3369e-01,3.7822e+00,9.9994e+00,2.9969e+01,-1.4717e+03
-9.7295e-01,-8.6079e-01,3.7989e+00,9.6385e+00,3.0014e+01,-1.4455e+03
-9.4653e-01,-9.4612e-01,3.7378e+00,9.6781e+00,2.9869e+01,-1.4524e+03
-9.6313e-01,-8.4356e-01,3.6607e+00,9.8734e+00,2.9649e+01,-1.4621e+03
-9.7787e-01,-9.0447e-01,3.7289e+00,9.7882e+00,2.9860e+01,-1.4545e+03
-9.5532e-01,-8.6217e-01,3.8040e+00,9.8297e+00,3.0032e+01,-1.4609e+03
-9.6485e-01,-8.4138e-01,3.6806e+00,9.7066e+00,2.9711e+01,-1.4725e+03
-9.9019e-01,-8.9308e-01,3.7242e+00,9.3428e+00,2.9818e+01,-1.4510e+03
-9.6497e-01,-8.5451e-01,3.6833e+00,9.7781e+00,2.9714e+01,-1.4493e+03
-9.6448e-01,-8.5214e-01,3.6474e+00,9.6022e+00,2.9616e+01,-1.4700e+03
-9.7595e-01,-8.9785e-01,3.7030e+00,9.8891e+00,2.9788e+01,-1.4499e+03
-9.6028e-01,-8.4866e-01,3.6948e+00,9.7161e+00,2.9735e+01,-1.4586e+03
-9.2414e-01,-1.0231e+00,3.6936e+00,9.9816e+00,2.9778e+01,-1.4595e+03
-9.4810e-01,-9.5622e-01,3.6916e+00,9.6814e+00,2.9752e+01,-1.4736e+03
-9.7371e-01,-9.2423e-01,3.7573e+00,9.3612e+00,2.9916e+01,-1.4324e+03
-9.5287e-01,-8.4646e-01,3.7303e+00,9.8537e+00,2.9838e+01,-1.4431e+03
-9.5386e-01,-9.1553e-01,3.6638e+00,9.9027e+00,2.9687e+01,-1.4737e+03
-9.9107e-01,-8.8818e-01,3.7040e+00,9.8117e+00,2.9778e+01,-1.4445e+03
-9.6388e-01,-8.4699e-01,3.7360e+00,9.8720e+00,2.9862e+01,-1.4647e+03
-9.3696e-01,-9.6819e-01,3.6685e+00,9.8285e+00,2.9697e+01,-1.4660e+03
-9.6631e-01,-9.3217e-01,3.6947e+00,9.8013e+00,2.9770e+01,-1.4237e+03
-9.0090e-01,-1.0440e+00,3.7166e+00,9.8883e+00,2.9850e+01,-1.4715e+03
-9.6497e-01,-8.8328e-01,3.7276e+00,9.4186e+00,2.9825e+01,-1.4578e+03
-9.7352e-01,-9.2013e-01,3.7426e+00,9.6465e+00,2.9885e+01,-1.4579e+03
-9.7565e-01,-8.6234e-01,3.6559e+00,9.9028e+00,2.9657e+01,-1.4522e+03
-9.8725e-01,-7.6067e-01,3.6449e+00,9.8400e+00,2.9593e+01,-1.4745e+03
-9.9344e-01,-8.7087e-01,3.6916e+00,9.4792e+00,2.9739e+01,-1.4653e+03
-9.7681e-01,-8.2665e-01,3.6437e+00,9.7427e+00,2.9606e+01,-1.4539e+03
-9.6493e-01,-8.3111e-01,3.7633e+00,9.9749e+00,2.9919e+01,-1.4702e+03
-9.4367e-01,-8.9530e-01,3.7095e+00,9.9967e+00,2.9799e+01,-1.4529e+03
-9.9817e-01,-8.9169e-01,3.7380e+00,9.7331e+00,2.9872e+01,-1.4150e+03
-9.7692e-01,-9.3213e-01,3.7399e+00,9.8270e+00,2.9886e+01,-1.4726e+03
-9.8813e-01,-8.6048e-01,3.7471e+00,9.9806e+00,2.9894e+01,-1.4357e+03
-9.9288e-01,-8.8195e-01,3.7935e+00,9.9574e+00,3.0017e+01,-1.4629e+03
-9.7132e-01,-8.2805e-01,3.6626e+00,9.7553e+00,2.9649e+01,-1.4636e+03
-9.7616e-01,-9.1172e-01,3.7455e+00,9.6227e+00,2.9893e+01,-1.4237e+03
-9.5215e-01,-8.7159e-01,3.7466e+00,9.8626e+00,2.9888e+01,-1.4434e+03
-9.7281e-01,-8.9700e-01,3.7503e+00,9.3924e+00,2.9893e+01,-1.4534e+03
-9.8248e-01,-8.1758e-01,3.6939e+00,9.9304e+00,2.9739e+01,-1.4318e+03
-9.9415e-01,-9.1939e-01,3.7265e+00,9.3379e+00,2.9828e+01,-1.4615e+03
-9.6288e-01,-8.7792e-01,3.7277e+00,9.5857e+00,2.9835e+01,-1.4525e+03
-9.6223e-01,-8.9854e-01,3.7179e+00,9.8610e+00,2.9830e+01,-1.4607e+03
-9.7864e-01,-8.4795e-01,3.7444e+00,9.9135e+00,2.9876e+01,-1.4326e+03
-9.8534e-01,-8.7874e-01,3.6826e+00,9.4922e+00,2.9710e+01,-1.4263e+03
-9.9019e-01,-8.6765e-01,3.7424e+00,9.8241e+00,2.9877e+01,-1.4314e+03
-9.9990e-01,-8.0725e-01,3.7094e+00,9.9629e+00,2.9772e+01,-1.4629e+03
-9.7523e-01,-8.9769e-01,3.7808e+00,9.9109e+00,2.9985e+01,-1.4661e+03
-9.9909e-01,-9.0377e-01,3.7130e+00,9.9771e+00,2.9814e+01,-1.4375e+03
-9.4438e-01,-9.6986e-01,3.6643e+00,9.7355e+00,2.9686e+01,-1.4486e+03
-9.8248e-01,-9.0360e-01,3.7751e+00,9.9842e+00,2.9979e+01,-1.4729e+03
-9.6453e-01,-8.5691e-01,3.6754e+00,9.5823e+00,2.9692e+01,-1.4734e+03
-9.7414e-01,-8.6358e-01,3.7048e+00,9.9087e+00,2.9777e+01,-1.4410e+03
-9.5900e-01,-8.4557e-01,3.6919e+00,9.8625e+00,2.9748e+01,-1.4423e+03
-9.5657e-01,-9.1335e-01,3.6927e+00,9.7585e+00,2.9768e+01,-1.4736e+03
-9.3350e-01,-1.0166e+00,3.6614e+00,9.9598e+00,2.9700e+01,-1.4525e+03
-9.7848e-01,-8.7671e-01,3.6982e+00,9.8610e+00,2.9757e+01,-1.4673e+03
-9.7795e-01,-9.0662e-01,3.7659e+00,9.4755e+00,2.9936e+01,-1.4716e+03
-9.7828e-01,-9.0381e-01,3.6746e+00,9.8520e+00,2.9712e+01,-1.4615e+03
-9.8138e-01,-8.0322e-01,3.6752e+00,9.9379e+00,2.9694e+01,-1.4153e+03
-9.5550e-01,-8.9197e-01,3.7504e+00,9.6868e+00,2.9900e+01,-1.4661e+03
-9.5950e-01,-9.2384e-01,3.6959e+00,9.6260e+00,2.9766e+01,-1.3833e+03
-9.4957e-01,-9.2951e-01,3.6721e+00,9.9246e+00,2.9702e+01,-1.4592e+03
-9.8847e-01,-8.2201e-01,3.7460e+00,9.6946e+00,2.9867e+01,-1.4666e+03
-9.8658e-01,-9.3402e-01,3.6623e+00,9.5622e+00,2.9679e+01,-1.4742e+03
-9.6080e-01,-8.3586e-01,3.7386e+00,9.8826e+00,2.9863e+01,-1.4457e+03
-9.4983e-01,-9.4976e-01,3.6922e+00,9.8171e+00,2.9772e+01,-1.4540e+03
-9.5640e-01,-8.2495e-01,3.7507e+00,9.7488e+00,2.9894e+01,-1.4679e+03
-9.7035e-01,-9.2029e-01,3.6947e+00,9.9470e+00,2.9771e+01,-1.4663e+03
-9.6073e-01,-8.7652e-01,3.6959e+00,9.7382e+00,2.9767e+01,-1.4629e+03
-9.8741e-01,-8.1668e-01,3.6376e+00,9.9649e+00,2.9597e+01,-1.4097e+03
-9.9373e-01,-8.4605e-01,3.7498e+00,9.8139e+00,2.9896e+01,-1.4613e+03
-9.7388e-01,-8.6459e-01,3.6409e+00,9.5347e+00,2.9606e+01,-1.4528e+03
