logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
1.3353e-02,-1.7849e+00,1.5958e+00,9.7777e-01,2.4756e+00,2.7039e+00,3.8458e+00,2.8492e+01,-7.3095e+03
-1.3912e-01,-1.9826e+00,1.4169e+00,1.6024e+00,1.2343e+00,1.9282e+00,3.7207e+00,2.8032e+01,-7.1902e+03
6.8399e-02,-1.3957e+00,1.5690e+00,1.7029e+00,1.8262e+00,3.0672e+00,3.7388e+00,2.8250e+01,-6.3636e+03
-1.0259e-03,-1.9348e+00,1.7095e+00,1.0849e+00,2.9374e+00,3.2800e+00,3.8126e+00,2.8904e+01,-7.8900e+03
1.6616e-01,-1.8032e+00,1.6044e+00,1.6650e+00,7.1103e-01,3.8646e+00,3.0096e+00,2.8830e+01,-7.7481e+03
-1.0482e-01,-1.8766e+00,1.4983e+00,1.1937e+00,6.1413e-01,1.7703e+00,3.7774e+00,2.8103e+01,-7.6844e+03
6.1618e-02,-1.6536e+00,1.6029e+00,1.7409e+00,6.1907e-01,3.7515e+00,2.8631e+00,2.8573e+01,-6.1394e+03
-1.4586e-01,-1.9039e+00,1.4769e+00,2.0977e+00,1.0974e+00,3.1907e+00,3.8387e+00,2.8668e+01,-7.0149e+03
1.0810e-01,-1.8163e+00,1.6603e+00,1.0596e+00,1.6189e+00,2.7909e+00,3.8532e+00,2.8407e+01,-7.3197e+03
-4.1613e-01,-1.7760e+00,1.7097e+00,1.5636e+00,2.0432e+00,3.4100e+00,3.9207e+00,2.9105e+01,-6.9620e+03
4.8175e-02,-1.9035e+00,1.6078e+00,4.1706e-01,5.2142e-01,3.7674e+00,3.2866e+00,2.8745e+01,-7.8746e+03
1.5664e-01,-1.9959e+00,1.5325e+00,6.7798e-02,1.4228e+00,2.9525e+00,3.6842e+00,2.8024e+01,-6.4723e+03
1.6033e-01,-1.7348e+00,1.4771e+00,1.3604e+00,2.6482e+00,3.5990e+00,2.8630e+00,2.8418e+01,-7.1930e+03
-2.4593e-01,-1.6754e+00,1.5649e+00,7.9998e-01,1.0191e+00,2.1259e+00,3.7497e+00,2.8111e+01,-7.6663e+03
1.2677e-01,-1.7335e+00,1.5655e+00,1.4743e+00,2.2407e+00,3.5503e+00,3.3241e+00,2.8407e+01,-6.6429e+03
1.5151e-01,-1.2430e+00,1.2432e+00,2.2259e+00,1.2274e+00,3.5628e+00,3.4235e+00,2.8426e+01,-7.5904e+03
1.5053e-01,-1.7633e+00,1.6534e+00,1.8330e+00,9.5173e-01,3.8829e+00,3.0138e+00,2.8900e+01,-6.6651e+03
1.8171e-01,-1.7094e+00,1.6452e+00,2.0154e+00,3.0457e+00,3.6911e+00,3.3479e+00,2.8980e+01,-7.9842e+03
5.9981e-02,-1.0223e+00,1.5363e+00,2.3107e+00,5.9217e-01,3.6280e+00,3.5333e+00,2.8640e+01,-6.5560e+03
