# Vega Mags
# Elliptical M49 region extracted from isophotes (61.01,61.02]
# Num Pixels: 171341
# Neff ~ 414^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
25.652255 1.853372
25.600518 1.891692
25.658742 1.851238
25.549229 1.961572
25.600124 1.925014
25.607764 1.874318
25.719989 1.844963
25.735251 1.674189
25.639548 1.775467
25.605444 1.848802
25.606979 1.880027
25.560104 1.968658
25.528655 1.972250
25.706672 1.777824
25.575085 1.901440
25.565060 1.917074
25.623750 1.908042
25.603457 1.882542
25.587915 1.989261
25.664424 1.835340
25.603685 1.883176
25.610613 1.985951
25.621266 2.037812
25.629211 2.015139
25.623061 1.936423
25.567878 1.968660
25.565945 1.926986
25.540251 1.991477
25.631496 1.905144
25.587611 1.933225
25.514843 2.029150
25.586289 2.036499
25.717564 1.793710
25.590103 1.927962
25.567450 2.097816
25.513512 2.022732
25.575978 1.992119
25.639715 2.004540
25.701833 1.959788
25.718522 1.882739
25.685012 1.803786
25.651028 1.898257
25.577487 2.049176
25.608695 1.866307
25.638129 1.903092
25.687805 1.715121
25.677490 1.866501
25.768958 1.895508
25.752382 1.876001
25.629323 1.881702
25.596688 1.867635
25.587402 1.925463
25.586032 1.933004
25.590470 1.929074
25.588601 2.017960
25.625145 1.882339
25.692498 1.930845
25.621516 2.010022
25.610497 2.000476
25.700773 1.829712
25.635828 1.956464
25.637980 1.891920
25.599608 1.963191
25.611549 1.866746
25.567509 1.890147
25.491190 1.980989
25.499422 1.981840
25.633645 1.997903
25.645986 1.988688
25.648084 1.863618
25.706609 1.828858
25.632199 1.941786
25.672053 1.951673
25.707262 1.827681
25.638709 1.893252
25.620084 1.915856
25.603755 1.940341
25.587551 1.953354
25.644527 1.841382
25.655747 1.846980
25.559242 1.965460
25.644705 1.859201
25.611316 1.930791
25.606403 1.872752
25.622140 1.813073
25.682445 1.591810
25.612459 1.679061
25.598591 2.025436
25.615252 1.830435
25.741257 1.765562
25.733114 1.828004
25.613851 1.957779
25.528541 1.981100
25.498795 1.990574
25.588961 1.933662
25.565257 1.929436
25.595801 1.809821
25.665065 1.933492
25.726782 1.810619
25.583800 1.963169
25.549748 1.887869
25.660582 1.872354
25.722241 1.910896
25.650552 1.978407
25.591427 1.935133
25.534025 1.984380
25.503715 1.969159
25.613138 1.904603
25.639886 1.927782
25.712261 1.835340
25.619237 1.989234
25.734352 1.760427
25.635444 1.780049
25.650861 1.927644
25.616656 1.797568
25.586289 1.922863
25.513130 1.998240
25.537544 2.030240
25.560554 2.034018
25.650853 1.842456
25.714423 1.778475
25.685744 1.838009
25.586022 1.968659
25.408961 2.157475
25.661770 1.900562
25.594936 2.017002
25.652067 2.005554
25.642269 1.897312
25.615494 1.918966
25.625157 1.881294
25.583382 1.953228
25.653650 1.854804
25.710151 1.863420
25.760549 1.814615
25.667101 1.944091
25.681411 1.941903
25.646637 1.997162
25.618854 1.911902
25.631144 1.888124
25.530948 2.023814
25.613335 1.944712
25.624777 1.933171
25.619976 1.929109
25.625969 1.847873
25.695893 1.870841
25.642242 1.997833
25.568069 1.973307
25.691991 1.789822
25.647586 1.886340
25.681171 1.823583
25.657475 1.899640
25.640151 1.861821
25.530939 1.846851
25.457353 2.040781
25.607435 1.941972
25.651395 1.912452
25.524151 1.973373
25.589274 1.956493
25.751317 1.768739
25.672727 1.873208
25.643066 1.932622
25.615383 1.864376
25.577261 1.973407
25.665070 1.911017
25.556621 1.997133
25.589313 1.865262
25.656292 1.822507
25.650600 1.956536
25.581208 1.768936
25.636449 1.864398
25.624028 1.907608
25.595046 1.841543
25.629828 1.806432
25.597938 1.909572
25.606589 2.027512
25.524286 2.021540
25.744597 1.871563
25.675867 1.782039
25.625799 1.981787
25.694338 1.862020
25.711642 1.748044
25.688655 1.911773
25.698806 2.002971
25.621449 1.993786
25.598647 2.008912
25.552317 2.032390
25.552199 2.011079
25.622728 1.892527
25.603992 1.808918
25.668919 1.827525
25.702606 1.710494
25.650548 1.927547
25.659442 1.952772
25.690894 1.753672
25.636025 1.858510
25.606761 1.827454
25.589386 1.940373
25.631805 1.852318
25.735689 1.761187
25.588695 1.975883
25.588582 1.896652
25.646309 1.912974
25.586637 1.884392
25.723540 1.751584
25.641830 1.954051
25.632265 1.853306
25.585161 1.891948
25.555404 1.901206
25.614186 1.837156
25.682382 1.648338
25.648807 1.652626
25.677729 1.794028
25.512061 1.950636
25.635042 1.898781
25.500049 2.035905
25.692938 1.806018
25.564728 1.865650
25.515194 1.927466
25.613140 1.915471
25.564805 1.962682
25.541543 1.972633
25.539666 1.976114
25.616929 1.957928
25.593932 1.893215
25.616116 1.815176
25.709863 1.829245
25.674019 1.972038
25.726844 1.926702
25.611537 1.913046
25.565984 1.992304
25.617075 1.965308
25.571066 1.906483
25.639822 1.890985
25.747830 1.803422
25.605520 1.967174
25.582093 1.982676
25.619906 1.780147
25.641652 1.611554
25.536877 1.763702
25.594898 2.006105
25.598869 2.004140
25.673410 1.908229
25.598445 1.865941
25.696257 1.874733
25.679698 1.756583
25.625441 1.813079
25.518314 1.882522
25.455879 2.022093
25.561028 2.021151
25.526287 2.058338
25.614760 1.914405
25.637178 1.930518
25.651010 1.976944
25.601105 2.016034
25.573824 2.028243
25.758372 1.749648
25.707095 1.850841
25.634359 1.900443
25.696477 1.820920
25.698166 1.787104
25.625160 1.947060
25.620034 2.023587
25.647192 1.923520
25.552630 1.993726
25.615830 1.939943
25.613857 1.915995
25.682356 1.783115
25.615470 1.851517
25.640573 1.874251
25.621125 1.897000
25.594280 1.910249
25.668710 1.820738
25.601658 1.907337
25.610395 1.886416
25.680992 1.872743
25.696430 1.890418
25.704302 1.960329
25.681323 1.884599
25.637016 1.885808
25.473500 2.062597
25.510023 1.951081
25.635339 1.968754
25.646372 1.949481
25.759777 1.820172
25.714001 1.918285
25.640094 1.894016
25.640478 2.067505
25.663970 2.011364
25.597909 1.957159
25.590189 1.856970
25.610525 1.827569
25.634139 1.928397
25.589772 1.956838
25.667708 2.017275
25.528582 1.998868
25.480379 2.015243
25.600027 1.906224
25.665500 1.903908
25.670288 1.875318
25.605939 2.008431
25.588227 1.992288
25.620865 2.022209
25.571495 2.085033
25.481243 2.154920
25.694637 1.865116
25.538273 1.988573
25.428035 2.104980
25.674873 1.819964
25.554546 1.828927
25.592101 1.925902
25.572150 1.957810
25.570648 2.005726
25.664527 1.900643
25.735834 1.793627
25.700570 1.824795
25.638860 1.816166
25.574641 1.943893
25.595166 1.964225
25.604191 1.856449
25.651649 1.883553
25.624641 1.943370
25.671082 1.892897
25.640905 1.880083
25.583985 2.004714
25.576975 1.897774
25.568580 1.960518
25.552964 2.030536
25.661155 1.897982
25.646099 1.906802
25.590211 1.955733
25.612809 1.843104
25.659456 1.801263
25.687400 1.946482
25.735558 1.878718
25.660612 1.868230
25.667963 1.838123
25.659351 1.760537
25.624072 1.919726
25.643572 1.929358
25.606249 2.014701
25.619220 1.987921
25.613714 2.012167
25.662306 1.925776
25.727299 1.870643
25.793301 1.707618
25.637765 1.858175
25.695471 1.844069
25.676381 1.777174
25.570796 1.906396
25.589132 1.899108
25.587861 1.910272
25.613496 1.902603
25.646282 1.942909
25.639142 1.994215
25.683913 1.942087
25.649730 1.921661
25.696787 1.795770
25.668155 1.759759
25.636179 1.928042
25.646820 1.937904
25.679385 1.762039
25.637985 1.822220
25.527516 1.975626
25.576211 1.918189
25.571470 1.944766
25.625756 1.874281
25.656121 1.800408
25.611808 1.884350
25.620310 1.863021
25.619435 1.868173
25.664580 1.935943
25.599493 2.018569
25.684101 1.883406
25.571148 1.961836
25.605932 1.833327
25.647998 1.744364
25.663661 1.878462
25.678020 1.947646
25.709943 1.782939
25.684748 1.815298
25.650292 1.898295
25.642958 2.036414
25.580711 1.964459
25.667025 1.922403
25.722608 1.843381
25.592937 1.937046
25.602273 1.941496
25.628223 1.871420
25.736794 1.629419
25.655906 1.738905
25.525426 2.000470
25.569675 1.871595
25.694287 1.780455
25.651077 1.909486
25.659872 1.904911
25.669779 1.777194
25.609341 1.786980
25.524340 1.867282
25.619860 1.864798
25.642311 1.930230
25.584802 2.040009
25.661281 1.788397
25.727996 1.694315
25.678353 1.813686
25.648958 1.969217
25.614962 2.031304
25.618743 1.953346
25.667539 1.788931
25.638787 1.850963
25.683608 1.906238
25.699201 1.852192
25.681202 1.826423
25.730079 1.994664
25.560385 1.951871
25.640068 1.800668
