# Vega Mags
# Elliptical M49 region extracted from isophotes (58.01,58.02]
# Num Pixels: 137614
# Neff ~ 371^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
25.206915 2.037522
25.209924 2.026711
25.166075 2.002700
25.162444 1.986336
25.152384 1.941078
25.168190 2.051215
25.233513 1.970710
25.276121 2.000578
25.237592 1.916821
25.155783 2.083208
25.160186 2.121305
25.173486 1.951215
25.179289 2.047505
25.170546 2.065207
25.149180 2.119022
25.204040 2.021955
25.149607 2.057429
25.158471 2.040065
25.184572 2.031632
25.214272 2.043348
25.247782 2.008723
25.274979 1.926681
25.213277 1.994450
25.249302 1.932676
25.197053 1.987349
25.188337 1.943606
25.169345 2.057245
25.258941 1.827806
25.234283 1.941196
25.217590 1.989545
25.219692 2.061858
25.237697 1.907533
25.232644 1.879377
25.233045 2.053438
25.240887 2.026562
25.142448 2.108460
25.164005 2.026446
25.220112 1.957161
25.194867 1.986403
25.187558 1.996347
25.228152 2.062953
25.178197 1.930524
25.167452 2.134476
25.186594 2.109240
25.213538 2.069387
25.234702 1.935995
25.237242 1.912255
25.206715 1.972618
25.224840 1.985412
25.204291 1.994770
25.143308 2.022990
25.160439 2.008211
25.171739 2.023611
25.191603 1.928583
25.126959 1.947901
25.118202 2.092360
25.104333 2.105103
25.148061 2.103488
25.160875 2.040319
25.203005 1.958595
25.130311 2.051922
25.152361 2.027863
25.154952 1.957448
25.112355 2.066869
25.111416 2.059284
25.175165 2.038076
25.211138 2.015786
25.274890 1.914629
25.173608 1.989244
25.143243 1.927785
25.108683 2.080249
25.083114 2.027622
25.193551 1.971904
25.196112 1.978093
25.128463 2.029242
25.150105 2.021823
25.131298 1.994993
25.210840 2.117042
25.201700 2.091180
25.153790 2.054800
25.186386 1.998630
25.207850 1.943872
25.171520 2.099099
25.193278 2.051313
25.250801 1.941418
25.191101 1.949916
25.178815 1.893809
25.145714 2.016288
25.184601 2.077262
25.189404 2.096563
25.223610 2.062963
25.221152 1.942958
25.176479 1.924514
25.147514 1.996883
25.194476 1.908034
25.173406 2.095011
25.172880 2.035826
25.204608 2.038368
25.261518 1.973839
25.149624 2.031693
25.124128 2.106297
25.230115 2.008848
25.244647 2.001555
25.183886 2.007069
25.268850 1.874683
25.216635 2.029835
25.236725 1.941057
25.184877 1.980541
25.207221 1.975122
25.212208 2.012170
25.223613 2.076861
25.293856 2.012303
25.249830 2.010770
25.293106 1.992022
25.256760 1.972662
25.213540 1.901082
25.184888 1.959191
25.239212 2.029198
25.194923 2.016919
25.208474 1.936522
25.194449 2.012646
25.173753 1.999262
25.185165 2.031813
25.138195 2.055215
25.117034 2.017590
25.186385 2.025711
25.296480 1.988211
25.236243 2.059213
25.226087 1.994912
25.130764 2.099397
25.198880 1.999586
25.227868 2.019515
25.187314 1.959893
25.168531 2.046093
25.222157 2.013734
25.178689 2.013852
25.156860 1.967518
25.096451 2.017012
25.185249 1.998104
25.241971 1.933579
25.203871 1.956306
25.211770 1.974013
25.207307 1.881968
25.118617 2.013802
25.087398 2.102091
25.117523 1.996905
25.137765 2.072256
25.131135 2.043817
25.149355 2.047658
25.208342 2.008542
25.279524 1.981003
25.246577 1.956407
25.236676 1.879881
25.259163 1.994271
25.270772 1.968121
25.240709 1.983606
25.253868 1.905380
25.259201 1.878658
25.240637 1.937518
25.206218 2.023287
25.153985 2.042555
25.155355 1.951385
25.161547 1.968466
25.295504 1.828094
25.175621 1.972203
25.187628 1.973320
25.219733 2.014017
25.190241 1.959483
25.112696 2.034288
25.252374 1.897565
25.237022 1.884421
25.121911 2.010021
25.212178 1.847031
25.147036 2.002188
25.088224 2.081740
25.154341 1.957548
25.209653 2.006563
25.248026 1.989883
25.237803 1.988107
25.209850 2.047805
25.244792 1.960294
25.205444 1.967206
25.154151 2.026328
25.140908 2.038883
25.114605 2.045173
25.176709 1.951546
25.259749 2.003418
25.190248 2.072994
25.128854 2.070351
25.139840 1.986450
25.171645 2.012059
25.197696 2.022713
25.215638 1.883657
25.219322 1.968643
25.266436 1.969165
25.233712 2.079840
25.222436 2.020407
25.224189 2.027249
25.170667 2.064058
25.151053 1.976596
25.174929 1.970804
25.184099 2.074604
25.161458 2.020006
25.118012 2.027843
25.190501 2.014996
25.187593 2.088673
25.167923 2.012874
25.145880 2.040681
25.187357 2.020965
25.206062 1.986389
25.191528 1.950417
25.237669 1.900468
25.196697 1.927145
25.207057 2.041186
25.248895 1.962445
25.198213 1.987558
25.175185 2.065988
25.199034 2.006151
25.142399 2.068501
25.236581 1.930957
25.196407 1.968404
25.190764 1.975027
25.216179 1.955931
25.213866 2.070971
25.273192 1.898351
25.295768 1.850255
25.253972 1.969777
25.211878 1.991321
25.155552 2.026304
25.131339 2.053163
25.189808 1.990904
25.145039 1.986820
25.081112 2.045039
25.176039 1.953543
25.139934 2.061477
25.190888 2.027661
25.169734 2.138877
25.186217 2.112257
25.278654 1.963803
25.280256 1.940939
25.247524 1.996330
25.243173 1.946690
25.242604 1.889594
25.178632 1.983651
25.108120 2.073477
25.203490 1.996010
25.077194 2.142248
25.132826 2.081927
25.209963 1.977469
25.112582 2.080796
25.093964 1.974868
25.134202 1.945920
25.217538 2.010777
25.249867 1.943264
25.220382 1.971258
25.152826 2.020573
25.149864 1.993470
25.216792 1.976840
25.155860 2.032986
25.180968 2.058971
25.209926 1.853516
25.236111 1.913573
25.186293 2.000178
25.245147 1.890281
25.186038 1.986021
25.162495 2.057241
25.208363 1.993832
25.227050 1.972468
25.213896 2.029287
25.219435 1.997078
25.282618 1.999139
25.231981 2.107538
25.204033 2.018788
25.204100 1.940123
25.162193 1.950615
25.178770 1.949512
25.191821 2.062025
25.190844 2.021737
25.192818 1.995438
25.221880 1.977282
25.206350 1.981453
25.107843 2.046364
25.188178 2.059929
25.142609 2.056582
25.127159 1.982194
25.205248 2.039244
25.103529 2.140421
25.155408 1.938151
25.186535 2.100204
25.134247 2.152742
25.171799 2.040399
25.171581 2.030418
25.118874 2.160318
25.223194 1.905756
25.180023 1.924951
25.179180 2.053361
25.191099 1.992024
25.191689 1.969542
25.166228 1.998005
25.153330 1.966091
25.183865 2.011920
25.156607 2.034606
