# Vega Mags
# Elliptical M49 region extracted from isophotes (67.05,67.06]
# Num Pixels: 144946
# Neff ~ 381^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
26.530939 1.858854
26.564815 1.865761
26.888090 1.476845
26.796123 1.471276
26.800173 1.518053
26.802312 1.581790
26.824435 1.354119
26.640617 1.546586
26.589798 1.379085
26.710461 1.365416
26.726669 1.345474
26.648701 1.633071
26.491745 1.717366
26.551596 1.608035
26.929303 1.211644
26.687921 1.500512
26.702000 1.597078
26.644497 1.562336
26.887716 1.437310
26.827075 1.353446
26.799228 1.296241
26.834809 1.362943
26.836818 1.328070
26.808661 1.468228
26.670738 1.436753
26.610495 1.483132
26.555637 1.646431
26.574714 1.654696
26.656106 1.504950
26.648567 1.592513
26.606875 1.769910
26.762374 1.583682
26.704557 1.685049
26.503901 1.785153
26.736614 1.489766
26.530911 1.705463
26.423383 1.840769
26.366457 1.867645
26.681693 1.430983
26.732386 1.444238
26.710910 1.623787
26.752186 1.434453
26.660175 1.707680
26.695735 1.691894
26.732847 1.356260
26.570686 1.852470
26.600623 1.576013
26.586514 1.565181
26.697047 1.729255
26.825596 1.507039
26.860367 1.607399
26.714272 1.689243
26.868473 1.439044
26.725776 1.656029
26.833249 1.555612
26.802686 1.760968
26.887991 1.617743
26.656227 1.482529
26.615825 1.719202
26.587551 1.621224
26.668988 1.515953
26.702238 1.488798
26.835525 1.278489
26.792425 1.410912
26.781922 1.546284
26.779616 1.508433
26.745830 1.551539
26.786001 1.378538
26.525825 1.811931
26.411911 1.851037
26.529849 1.719429
26.446683 1.821259
26.669930 1.699083
26.769847 1.655537
26.663069 1.620473
26.575512 1.734687
26.679074 1.562641
26.548769 1.626600
26.649503 1.540300
26.807954 1.455472
26.841837 1.467767
26.697818 1.688607
26.635411 1.682518
26.713511 1.606664
26.546306 1.741918
26.670856 1.544075
26.675402 1.657634
26.644999 1.745233
26.785087 1.374315
26.716150 1.656085
26.542882 1.761925
26.802866 1.465587
26.652538 1.619408
26.492924 1.739872
26.518316 1.745967
26.475234 1.756322
26.807794 1.408099
27.158342 1.095490
