# Vega Mags
# Elliptical M49 region extracted from isophotes (67.03,67.04]
# Num Pixels: 149550
# Neff ~ 387^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
26.418510 1.822551
26.629961 1.443603
26.580968 1.609682
26.632641 1.552196
26.555258 1.421317
26.666022 1.425020
26.641662 1.520391
26.568465 1.712138
26.743044 1.576814
26.868972 1.428334
26.725012 1.496660
26.465010 1.786266
26.410502 1.797718
26.501794 1.593634
26.659505 1.504262
26.763366 1.403552
26.583669 1.685035
26.673611 1.661278
26.582946 1.727936
26.675841 1.559812
26.486263 1.723618
26.293202 1.961566
26.722733 1.539485
26.639259 1.391831
26.587109 1.574924
26.580849 1.613536
26.663280 1.521873
26.796212 1.725285
26.858347 1.535970
26.642623 1.537175
26.627691 1.589556
26.647357 1.731075
26.736388 1.504023
26.700438 1.368558
26.483056 1.655284
26.581370 1.816740
26.489961 1.823712
26.391621 1.798951
26.390374 1.782406
26.544593 1.586954
26.509189 1.657800
26.379162 1.906835
26.550940 1.716103
26.555331 1.573208
26.557383 1.575993
26.534673 1.607750
26.495018 1.692341
26.419608 1.769041
26.609420 1.720757
26.687065 1.626634
26.676347 1.640595
26.635114 1.668008
26.477822 1.677779
26.418975 1.728033
26.556142 1.670162
26.614996 1.607177
26.552355 1.728893
26.508490 1.627887
26.579020 1.633355
26.475652 1.632978
26.562413 1.605955
26.608820 1.487784
26.490893 1.647925
26.755965 1.499189
26.669851 1.464478
26.591102 1.542150
26.600400 1.467070
26.626511 1.462905
26.587059 1.711998
26.790315 1.602219
26.615825 1.657143
26.635061 1.568345
26.761019 1.356081
26.838938 1.357476
26.806920 1.340654
26.641505 1.383146
26.607347 1.674402
26.583205 1.795358
26.639867 1.938884
26.569584 1.649111
26.598797 1.656855
26.532576 1.708721
26.582523 1.541033
26.692127 1.391877
26.720163 1.575303
26.725840 1.406088
26.530561 1.468166
26.630151 1.506285
26.592530 1.552328
26.555852 1.740341
26.615989 1.600921
26.570725 1.695224
26.611066 1.519699
26.665585 1.452148
26.644448 1.722594
26.566359 1.769778
26.868414 1.578835
26.908144 1.530710
26.883871 1.351032
26.387683 1.664208
26.582242 1.635661
26.790804 1.560644
26.604285 1.728339
26.636324 1.569015
26.815118 1.315436
26.841878 1.419289
26.800473 1.327928
26.729895 1.391745
26.881327 1.367832
26.898659 1.473832
26.743832 1.418632
26.908405 1.330923
26.692155 1.598366
26.615289 1.716463
26.844141 1.521632
26.829944 1.242554
26.717901 1.392365
26.550421 1.661451
26.616827 1.723273
26.859028 1.368950
26.517683 1.722204
26.697024 1.628470
26.531800 1.672826
26.482750 1.660293
26.569451 1.456892
26.676795 1.511708
26.743911 1.560330
26.514828 1.808820
26.802578 1.548595
26.698104 1.751694
26.575004 1.710837
26.642012 1.598579
26.598517 1.693251
26.588614 1.602012
26.605552 1.773452
26.663764 1.369532
26.747186 1.556339
26.802413 1.457770
27.010709 1.289477
26.718881 1.658254
26.699537 1.669252
26.483614 1.916099
26.548580 1.721061
26.524462 1.777513
26.585916 1.775339
26.921396 1.245742
26.690260 1.566014
26.689423 1.697788
26.718893 1.724648
26.686552 1.598428
26.461793 1.818998
26.399577 1.934531
26.825232 1.309967
26.500648 1.682853
26.485962 1.884307
26.827552 1.636136
26.628576 1.869257
26.769836 1.615443
26.754740 1.473582
26.662902 1.593144
26.894063 1.422270
26.729087 1.752127
26.572069 1.723997
26.586151 1.720278
26.484869 1.722642
26.546490 1.621609
26.547024 1.761826
26.494718 1.674429
26.425603 1.951322
26.607030 1.576913
26.629081 1.584075
26.455342 1.856570
26.617678 1.565968
26.419257 1.701481
26.690823 1.448380
26.614913 1.473576
26.526163 1.747936
26.523643 1.800565
26.546735 1.727641
26.618356 1.618001
26.648712 1.596073
26.649196 1.488719
26.598767 1.579063
26.434453 1.647951
26.488716 1.769770
26.483437 1.772645
26.477388 1.739874
26.506165 1.650105
26.592089 1.593353
26.488008 1.783604
26.674991 1.662426
26.623343 1.627383
26.558142 1.743888
26.724113 1.535558
26.806420 1.508356
26.713410 1.438390
26.582936 1.538461
26.577297 1.466500
26.589669 1.750997
26.731788 1.692734
26.611217 1.760789
26.536551 1.576171
26.679435 1.509504
26.770870 1.496278
26.901292 1.242911
26.697840 1.513117
26.645302 1.614184
26.806299 1.501195
26.776744 1.587844
26.581428 1.574659
26.720824 1.340117
26.790892 1.343833
26.609636 1.486634
26.470954 1.640537
26.524981 1.576513
26.602123 1.502918
26.519474 1.640704
26.549521 1.567561
26.432650 1.808130
26.567934 1.684706
26.656584 1.543757
26.647882 1.511933
26.802893 1.276058
26.700956 1.436166
26.606608 1.848115
26.621857 1.646103
26.537482 1.759696
26.641060 1.587567
26.528663 1.873658
26.516153 1.867030
26.573648 1.727010
26.590675 1.487373
26.558710 1.601756
26.585764 1.623553
26.919880 1.380766
26.687091 1.631667
26.817548 1.358208
26.828856 1.362383
26.596337 1.622199
26.619613 1.575001
26.588286 1.599644
26.579700 1.540714
26.469455 1.659841
26.508428 1.595925
26.482465 1.437607
