  5.10   13.9966    4.5138    4.1975   -3.3273   -2.8967   -2.6672   -1.8904   -1.2229   -0.5852
  5.10   15.5614    4.5319    4.3271   -3.3443   -3.1418   -2.9115   -2.1338   -1.4621   -0.8233
  5.10   17.7174    4.5534    4.4820   -3.3999   -3.4216   -3.1908   -2.4145   -1.7396   -1.1006
  5.10   19.9071    4.5719    4.6170   -3.4493   -3.6506   -3.4194   -2.6449   -1.9683   -1.3295
  5.10   22.9364    4.5936    4.7762   -3.4565   -3.9060   -3.6738   -2.9002   -2.2216   -1.5827
  5.10   27.0769    4.6173    4.9549   -3.4687   -4.1825   -3.9481   -3.1729   -2.4915   -1.8513
  5.10   33.3804    4.6449    5.1688   -3.5654   -4.5232   -4.2866   -3.5085   -2.8243   -2.1824
  5.10   40.2450    4.6671    5.3494   -3.7121   -4.8488   -4.6124   -3.8349   -3.1506   -2.5095
  5.10   48.0377    4.6862    5.5119   -3.6717   -5.1653   -4.9302   -4.1546   -3.4714   -2.8318
  5.10   67.5336    4.7175    5.8016   -3.8235   -5.7311   -5.4960   -4.7196   -4.0361   -3.3971
  5.10   84.4625    4.7346    5.9773   -4.0721   -6.0718   -5.8354   -5.0562   -4.3711   -3.7311
  5.10  104.0948    4.7483    6.1320   -4.1977   -6.3745   -6.1368   -5.3546   -4.6678   -4.0266
  5.15    0.1052    3.5190   -0.7361    0.1331    9.1391    8.3905    6.5189    5.8135    5.5387
  5.15    0.1246    3.5265   -0.6130   -0.3472    8.7458    8.0001    6.2030    5.5245    5.2321
  5.15    0.1488    3.5353   -0.4746   -0.4436    8.3122    7.5724    5.8536    5.2025    4.8853
  5.15    0.1772    3.5453   -0.3454   -0.5504    7.8915    7.1609    5.5294    4.9078    4.5611
  5.15    0.2108    3.5569   -0.2198   -0.6482    7.4553    6.7391    5.2144    4.6260    4.2449
  5.15    0.2519    3.5700   -0.0919   -0.7232    6.9835    6.2901    4.8893    4.3388    3.9288
  5.15    0.3074    3.5862    0.0560   -0.9694    6.4054    5.7526    4.5037    4.0011    3.5850
