2.252533 -0.066687
2.484860 -0.241009
2.231348 0.047151
2.388253 -0.063491
2.495972 -0.471809
2.052242 0.124500
1.822955 0.248755
1.724242 0.534029
1.474554 0.755106
1.372500 0.557958
1.512614 0.529786
1.684574 0.533812
1.656573 0.534887
1.647027 0.710063
1.812537 0.571811
1.865286 0.315559
1.756337 0.296272
1.570470 0.646745
1.590576 0.626078
1.668808 0.835641
1.707914 0.727970
2.031138 0.348625
1.878035 0.508674
1.678909 0.702669
1.614453 0.625574
1.854937 0.473199
1.764895 0.617230
1.562058 0.717210
1.477002 0.882949
1.469354 0.967133
1.385885 0.770280
1.321799 0.678039
1.190405 0.694576
1.218316 0.654377
1.135149 0.579425
1.441216 0.752255
1.709683 0.785219
1.675945 1.022784
1.649017 0.886400
1.773062 0.686505
1.719971 0.813832
1.644567 0.840765
1.681335 0.735681
1.862662 0.418648
1.942842 0.544180
1.816382 0.556169
1.872164 0.359599
1.981022 0.149555
1.959862 0.418048
2.040600 0.609298
2.024351 0.651662
1.933030 0.546733
1.887065 0.281992
1.696848 0.698881
1.631919 0.983241
1.588061 1.018593
1.478211 0.985775
1.561667 0.732723
1.710676 0.278400
1.794558 -0.377698
1.887988 -0.938408
1.522657 -0.166313
1.569457 0.297830
1.603117 0.773507
1.774933 0.861073
1.868360 0.598704
1.819047 0.582549
1.795861 0.364292
1.741899 0.322496
1.720795 0.035602
1.385203 0.260822
1.705770 0.267430
2.472024 -0.584802
2.912169 -1.399802
2.581631 -0.504545
2.254075 0.319982
2.134900 0.701371
1.954383 0.659734
1.903209 0.473309
1.811823 0.391458
1.588662 0.590219
1.599599 0.464109
1.689640 0.479949
1.355848 0.711176
0.998871 0.581611
1.253343 0.743204
1.544872 0.936696
1.641434 0.876188
1.739046 0.474297
1.619485 0.527140
1.555627 0.731069
1.545541 0.882518
1.597425 0.991706
1.672096 1.211663
1.608557 1.356135
1.586568 1.224249
1.736507 0.900340
2.129214 0.390024
2.272705 -0.039299
2.736926 -0.765693
2.422788 -0.260860
2.548968 -0.122339
2.582121 -0.440617
2.743799 -0.929745
2.263515 -0.267886
2.273763 -0.086981
2.202998 0.149421
1.981055 0.614858
1.829405 0.820325
1.720849 0.841747
1.935166 0.545008
2.255719 0.229938
2.427858 -0.061894
2.595977 -0.544535
2.650888 -0.695246
2.511540 -0.349508
2.537737 -0.384974
2.834771 -1.051448
3.164198 -1.732012
2.706625 -0.854205
2.314036 0.012294
2.280799 0.238638
2.200986 0.271527
2.045842 0.555204
2.186641 0.593928
2.187818 0.584290
2.174458 0.722448
2.088314 0.803996
1.689988 1.070108
1.649213 1.234636
1.606196 1.235438
1.634506 1.019107
1.741553 0.703618
1.728540 0.515832
1.632912 0.469857
1.730853 0.157760
1.906742 0.127023
1.990992 0.167498
2.064670 0.266031
2.064319 0.437024
1.994307 0.660369
2.015634 0.599628
2.049067 0.556435
1.916015 0.658814
1.764677 0.882670
1.612452 0.947697
1.555768 0.780043
1.552666 0.507274
1.409304 -0.071155
1.154005 -0.181003
1.615409 -0.359666
1.774909 0.053353
1.878365 0.349802
1.733938 0.504710
1.695874 0.654452
1.845961 0.679969
2.025375 0.327034
1.820656 0.708266
1.817632 0.940978
2.021096 0.560700
2.160866 -0.002266
1.982477 0.290851
1.821978 0.586917
1.884815 0.670621
1.990359 0.365938
2.133660 -0.174556
2.021757 0.158139
2.128204 0.162428
1.959845 0.392402
1.946936 0.474851
1.910592 0.210129
1.961643 -0.146461
1.429569 0.098533
1.547504 0.436932
1.538247 0.769111
1.529800 0.902481
1.496652 0.900810
1.393646 0.851281
1.456768 0.920588
1.561185 0.776823
1.686640 0.889600
