# Vega Mags
# Elliptical M49 region extracted from isophotes (53,54]
# Semi-Minor Axes (pix): (672.7, 740.0]
# Num Pixels: 193872
# Neff ~ 440^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
24.522070 2.127641
24.504538 2.113420
24.561548 2.079370
24.534074 2.146992
24.509246 2.120411
24.559123 2.050472
24.586641 1.963731
24.556324 2.082493
24.587794 2.047081
24.551216 2.023780
24.497273 2.129399
24.494140 2.147004
24.531501 2.128082
24.538429 2.112091
24.565245 2.095963
24.604481 1.984294
24.578701 2.010192
24.561172 2.046856
24.572322 2.008615
24.547885 2.051429
24.515618 2.097506
24.532009 2.056083
24.572408 2.070160
24.548348 2.070907
24.590107 2.056343
24.536638 2.072095
24.512153 2.077013
24.591535 2.098825
24.513297 2.099043
24.521336 2.075934
24.526273 2.113031
24.564199 2.135283
24.524340 2.095344
24.517759 2.139713
24.499090 2.212804
24.509597 2.181222
24.531753 2.126143
24.507551 2.202529
24.528761 2.134029
24.512233 2.041012
24.454246 2.145691
24.435481 2.087649
24.468201 2.068322
24.539953 2.086466
24.556665 2.111674
24.557135 2.138762
24.553016 2.113441
24.537542 2.094564
24.492566 2.129464
24.582709 1.971896
24.562054 2.055120
24.522842 2.063885
24.504851 2.039347
24.525496 2.099457
24.547661 2.069510
24.537306 2.102557
24.530760 2.067130
24.540837 2.031707
24.557299 2.039580
24.514145 2.102599
24.491535 2.128018
24.534532 2.048360
24.512004 2.102373
24.503400 2.145461
24.523060 2.064695
24.514668 2.137254
24.494366 2.136613
24.508646 2.112184
24.524952 2.106650
24.545389 2.106480
24.526568 2.142978
24.565492 2.042043
24.554585 2.055504
24.539793 2.102418
24.516361 2.090872
24.526562 2.087166
24.547990 1.976590
24.577599 2.028374
24.540510 2.106461
24.542616 2.053116
24.543374 2.054583
24.543739 2.039645
24.565443 2.102781
24.579328 2.063419
24.545225 2.111109
24.505951 2.099842
24.511345 2.081054
24.537787 2.013204
24.518795 2.073486
24.598245 2.045443
24.585544 2.076190
24.521871 2.122508
24.514443 2.159857
24.544798 2.125593
24.569077 2.093523
24.555923 2.071389
24.575987 2.053245
24.535093 2.100235
24.514483 2.117927
24.506813 2.184262
24.475022 2.149993
24.531223 2.085554
24.539414 2.104479
24.475388 2.209003
24.428475 2.125632
24.366126 2.122513
24.393330 2.148761
24.447117 2.146703
24.524652 2.157501
24.575822 2.102006
24.550663 2.114700
24.543110 2.066796
24.563558 2.020099
24.619886 2.062816
24.507443 2.170873
24.511317 2.066358
24.525013 2.072767
24.523993 2.121067
24.525161 2.117563
24.495041 2.112444
24.539108 2.142627
24.520932 2.162121
24.541261 2.111232
24.507788 2.121518
24.544965 2.053266
24.557767 2.017024
24.562129 2.111589
24.533299 2.132716
24.505480 2.097031
24.503395 2.120354
24.510584 2.132447
24.528028 2.134854
24.542682 2.140227
24.573557 2.129016
24.592547 2.038274
24.524377 2.130255
24.491202 2.155852
24.587205 2.151332
24.518590 2.027316
24.452304 2.118418
24.544380 1.967178
24.552547 1.986840
24.559686 2.009906
24.531005 2.071899
24.535847 2.065671
24.574097 2.052819
24.562599 2.034031
24.493199 2.081456
24.485547 2.097071
24.516437 2.119393
24.488966 2.125733
24.513960 2.146273
24.530377 2.084845
24.520870 2.109189
24.516932 2.144565
24.534409 2.115025
24.538732 2.072240
24.500138 2.131775
24.502939 2.195042
24.508495 2.142596
24.486253 2.162470
24.507092 2.054238
24.551381 2.037204
24.542049 2.122709
24.492004 2.055904
24.510519 2.120559
24.469946 2.149792
24.511986 2.092715
24.536334 2.102699
24.559424 2.075753
24.497298 2.110516
24.533877 2.116744
24.552499 2.080785
24.597876 2.066905
24.558871 2.100524
24.510851 2.069373
24.491676 2.134925
24.489992 2.159275
24.500987 2.173674
24.480350 2.188990
24.534805 2.119219
24.526352 2.140557
24.521776 2.047744
24.562450 2.059063
24.555968 2.101086
24.572103 1.967564
24.565916 2.018268
24.504840 2.091820
24.512780 2.107171
24.534714 2.137225
24.515976 2.151073
24.504713 2.108650
24.499995 2.083340
24.467773 2.138645
24.433778 2.172487
24.466620 2.166374
24.453842 2.184064
24.535073 2.131016
24.551985 2.140497
24.540042 2.114268
24.556372 2.091352
24.584669 2.036127
24.542949 2.039980
24.517857 2.128691
24.497563 2.180352
24.532727 2.085763
24.530777 2.064274
24.529170 2.072131
24.540115 2.077388
24.517951 2.044050
24.516609 2.153209
24.536692 2.088985
24.507505 2.116129
24.514820 2.128699
24.538585 2.101735
24.548201 2.035430
24.538375 2.115323
24.536735 2.123450
24.499991 2.036485
24.510808 2.076230
24.524326 2.040414
24.500280 2.067203
24.554023 2.069236
24.546865 2.040933
24.542345 2.077860
24.521485 2.101716
24.525095 2.053781
24.465882 2.155913
24.492060 2.182296
24.563794 2.096004
24.505125 2.098374
24.564860 2.061068
24.583916 2.097813
24.580985 2.107157
24.534859 2.141710
24.509790 2.137496
24.517134 2.133993
24.491493 2.142226
24.509334 2.095516
24.536060 2.084741
24.519924 2.133943
24.545554 2.140046
24.570107 2.032750
24.537078 2.161873
24.511565 2.184592
24.513620 2.125632
24.494173 2.104316
24.520815 2.134446
24.505838 2.068019
24.509827 2.030939
24.521958 2.017328
24.537008 1.991320
24.517675 2.050781
24.526494 2.051522
24.545424 2.118881
24.528929 2.065362
24.506950 2.075659
24.507334 2.127805
24.483009 2.132180
24.480131 2.147904
24.513436 2.130251
24.557208 1.998373
24.596259 2.053128
24.547950 2.075343
24.514106 2.064448
24.538925 2.064750
24.521368 2.093397
24.482898 2.106810
24.458577 2.147894
24.498973 2.121212
24.535700 2.054547
24.550604 2.040486
24.512607 2.155734
24.494494 2.044046
24.552263 2.111577
24.533644 2.069557
24.503498 2.173435
24.530487 2.083796
24.535514 2.145420
24.510570 2.126550
24.489944 2.139688
24.528372 2.105267
24.601552 2.051988
24.577185 2.079705
24.492698 2.146903
24.549703 2.165866
24.528705 2.124674
24.504757 2.112439
24.511015 2.123038
24.528017 2.151072
24.519278 2.111700
24.529217 2.127811
24.544139 2.124576
24.536384 2.117214
24.528864 2.059222
24.527733 2.078887
24.496962 2.093745
24.487659 2.109320
24.545866 2.074593
24.490497 2.122400
24.543271 2.082354
24.552846 2.039226
24.513578 2.133645
24.472387 2.221479
24.499114 2.174675
24.514635 2.132062
24.537340 2.095169
24.530267 2.128046
24.536584 2.151992
24.462429 2.210357
24.595218 2.083923
24.544422 2.046120
24.516947 2.175489
24.533870 2.136747
24.556277 2.087820
24.566863 2.051542
24.555468 2.050021
24.570207 2.040892
24.545797 2.051194
24.518354 2.095186
24.534724 2.048942
24.488049 2.129619
24.592639 2.035548
24.518291 2.099813
24.513062 2.088240
24.518779 2.148024
24.543442 2.080764
24.519042 2.115241
24.508576 2.053981
24.517673 2.083655
24.494790 2.112161
24.529802 2.092673
24.521126 2.106264
24.529062 2.105576
24.526281 2.129010
24.521024 2.107506
24.489519 2.117992
24.465160 2.177038
24.502160 2.110272
24.523458 2.072188
24.510249 2.069655
24.498834 2.100676
24.501118 2.072876
24.561232 2.079127
24.527765 2.117365
24.529028 2.100359
24.502343 2.139925
24.519073 2.096369
24.491063 2.139389
24.582810 2.071508
24.618470 2.054375
24.547648 2.144871
24.524621 2.086314
24.502732 2.143467
24.511880 2.113668
24.548303 2.081365
24.503156 2.144653
24.551460 2.042229
24.589668 2.081430
24.590647 2.037178
24.515583 2.112570
24.468812 2.175295
24.458138 2.181612
24.449375 2.251439
24.434545 2.240180
24.478047 2.189720
24.506611 2.157331
24.536155 2.094944
24.569553 2.031112
24.573727 2.085190
24.532611 2.127672
24.506368 2.068927
24.445490 2.074098
24.477115 2.201923
24.487286 2.084963
24.479721 2.092996
24.519000 2.082661
24.544830 2.067322
24.500143 2.121231
24.432777 2.215147
24.403414 2.295641
24.570823 2.158527
24.503420 2.103643
24.479641 2.177133
24.548778 2.044700
24.476177 2.123674
24.455141 2.194222
24.519423 2.059765
24.543469 2.038629
24.558647 2.008413
24.548914 2.045621
24.468551 2.142649
24.463701 2.054072
24.540892 2.022995
24.526025 2.012457
24.481918 2.081634
24.559208 2.029878
24.545459 1.983748
24.553947 2.035712
24.546828 2.008869
24.544392 2.092617
24.544851 2.123580
24.546938 2.084293
24.545737 2.091652
24.559955 2.079938
24.553283 2.067324
24.472602 2.189115
24.526225 2.129807
24.581002 2.020765
24.584494 2.013662
24.514949 2.086467
24.516765 2.188763
24.529183 2.146620
24.495855 2.130449
24.498307 2.090070
24.481842 2.052048
24.535690 2.102474
24.498162 2.126541
24.420516 2.211326
24.518813 2.129122
24.519131 2.103233
24.476763 2.142828
24.493060 2.107985
24.517899 2.055501
24.497048 2.085988
24.501838 2.101879
24.487788 2.130982
24.571020 2.090737
24.569289 2.066437
24.569198 2.058048
24.485166 2.181916
24.531540 2.027231
24.532514 2.106409
24.526358 1.987857
24.512020 2.072351
24.516395 2.082926
24.553923 2.083215
24.551417 2.097754
24.519764 2.119114
24.560318 2.101441
24.557684 2.115950
24.529198 2.133171
24.503452 2.126929
24.532485 2.095102
24.589804 2.064113
24.534318 2.089676
24.529611 2.113575
24.500392 2.111683
24.498036 2.130052
24.549399 2.073345
24.519187 2.083434
24.529051 2.073013
24.523085 2.152187
24.586459 2.000238
24.506190 2.136814
24.526088 2.093999
24.529298 2.121071
24.540843 2.110406
24.551656 2.121213
24.531360 2.130938
24.520343 2.107566
24.534588 2.069399
24.505444 2.161867
24.482703 2.201231
24.463024 2.238402
24.457640 2.147983
24.552415 2.093138
24.574205 2.043949
24.574425 2.119000
24.505624 2.092354
24.506807 2.024657
24.499688 2.109239
24.510066 2.082296
24.534241 2.094803
24.520303 2.087934
24.541696 2.067999
24.516514 2.172713
24.494799 2.139521
24.464440 2.128224
24.478096 2.108728
24.484494 2.096482
24.519580 2.113782
24.537077 2.147607
24.548910 2.153690
24.548553 2.074989
24.570825 2.083780
24.548817 2.117314
24.536711 2.193568
24.537987 2.124255
24.569479 2.037261
24.595979 2.006139
24.571295 2.059040
24.618123 2.073716
24.596631 2.079767
24.559067 2.051426
24.503979 2.180791
24.528513 2.043675
24.530905 2.136843
24.542972 2.081926
24.532762 2.088553
24.536647 2.097039
24.531240 2.087893
24.504469 2.109394
24.496392 2.106823
24.485815 2.153715
24.452245 2.177814
24.454226 2.174446
24.489506 2.172982
24.466103 2.155902
24.538508 2.116370
24.545296 2.065803
24.579403 2.082295
24.570725 2.064389
24.482717 2.066767
24.424642 2.125828
24.463862 2.140685
24.476675 2.116458
24.490233 2.065998
24.474209 2.133395
24.462868 2.195191
24.474099 2.157059
24.461785 2.186449
24.493694 2.130354
24.578163 2.149964
24.575614 2.113061
24.566164 2.061034
24.497465 2.169842
24.469205 2.241127
24.547887 2.081673
24.528840 2.054446
24.505159 2.049704
24.549612 2.058684
24.504253 2.069916
24.477982 2.055109
24.504526 2.046591
24.489784 2.107135
24.487099 2.079805
24.541038 2.012916
24.521946 2.054647
24.526270 2.091321
24.521938 2.131407
24.473398 2.143062
24.522620 2.129186
24.492702 2.109327
24.541403 2.077917
24.528091 2.134995
24.519160 2.097269
24.477697 2.130593
24.507347 2.118262
24.530294 2.076018
24.563680 2.015880
24.526388 2.067925
24.524196 2.149220
24.603334 2.093238
24.526276 2.054660
24.461445 2.187741
24.469733 2.171259
24.512583 2.136989
24.529692 2.112752
24.507839 2.098015
24.491032 2.097862
24.508698 2.103215
24.492350 2.149512
24.492186 2.176920
24.468435 2.165203
24.515562 2.094259
24.542820 2.161241
24.525106 2.080435
24.497381 2.183323
24.504819 2.130007
24.528169 2.048308
24.493383 2.072504
24.487761 2.075333
24.531745 2.065580
24.535713 2.055229
24.534125 2.065031
24.485634 2.098022
24.492988 2.108686
24.482478 2.147695
24.493220 2.114936
24.493803 2.175797
24.493284 2.158570
24.447576 2.176093
24.485196 2.179371
24.511214 2.119199
24.541763 2.082451
24.530727 2.086893
24.530014 2.079469
24.485556 2.129572
24.474919 2.102865
24.490643 2.071953
24.520767 2.055208
24.500834 2.096563
24.527853 2.118684
24.563741 2.107038
24.554510 2.015955
24.554661 2.043458
24.545336 2.053573
24.529686 2.075588
24.534597 2.126354
24.447321 2.126648
24.436880 2.154105
24.488238 2.082089
24.613429 2.046603
24.541067 2.137746
24.541410 2.094722
24.549786 2.115410
24.532791 2.100958
24.553998 2.125495
24.594621 2.110686
24.525155 2.053883
24.497099 2.000804
24.452966 2.140293
24.534022 2.094546
24.491394 2.111361
24.514760 2.054959
24.528060 2.084856
24.523455 2.112659
24.528574 2.096659
24.513885 2.063007
24.503565 2.066667
24.544225 2.077589
24.537099 2.134644
24.511534 2.164825
24.560563 2.036109
24.539301 2.111136
24.587087 2.148213
24.512253 2.152446
24.497011 2.154222
24.507032 2.178186
24.511450 2.144804
24.514947 2.118149
24.559065 2.069946
24.519813 2.104209
24.495592 2.178138
24.554494 2.137395
24.614433 2.057987
24.559017 2.100464
24.532594 2.103738
24.529125 2.094709
24.554337 2.116766
24.564901 2.003626
24.520281 2.014110
24.530464 2.047366
24.550131 2.089800
24.578240 2.053018
24.555115 2.083126
24.539376 2.131298
24.551212 2.093139
24.521280 2.124276
24.514021 2.123568
24.499294 2.175392
24.498924 2.220582
24.558625 2.122003
24.575731 2.034272
24.508481 2.070010
24.520583 2.159316
24.502220 2.083105
24.496867 2.173077
24.482251 2.217167
24.476432 2.233912
24.485230 2.146290
24.474636 2.147409
24.511255 2.112506
24.562400 2.069281
24.499940 2.181069
24.511743 2.124335
24.533830 2.092376
24.495562 2.089772
24.456336 2.094943
24.491327 2.100952
24.469085 2.098633
24.423735 2.137448
24.423975 2.153727
24.463823 2.180642
24.486921 2.178780
24.506269 2.120706
24.546706 2.124866
24.457677 2.167592
24.474701 2.186520
24.547898 2.032048
