      1.28262     0.946939
      1.29257     0.846066
      1.26145     0.759676
      1.11713      1.03219
      1.18898      1.19671
      1.15174      1.26835
      1.14214      1.29848
      1.16199      1.31483
      1.22143      1.28032
      1.41172      1.03954
      1.32990     0.827583
      1.45519     0.234194
      1.45461     0.150885
      1.28764     0.747044
      1.24778     0.917931
      1.07813      1.19880
      1.07401      1.34793
      1.04288      1.22655
      1.07578      1.28510
      1.21659      1.23555
      1.18701      1.20420
      1.11759      1.31745
      1.09701      1.37828
      1.06277      1.46030
      1.09351      1.38869
      1.09639      1.28319
      1.13704      1.23287
      1.24333      1.22874
      1.31361      1.19255
      1.32561      1.11915
      1.23424      1.08035
      1.21895      1.08107
      1.34073     0.977112
      1.67847     0.424921
      1.86441   -0.0435619
      2.42393    -0.696081
      2.84559    -0.974331
      2.24990   -0.0540409
      1.72626     0.726992
      1.52401     0.954182
      1.28743      1.16474
      1.22149      1.26860
      1.20072      1.37696
      1.21073      1.43436
      1.24646      1.41065
      1.23365      1.29465
      1.21942      1.17901
      1.24798      1.10995
      1.25122     0.905033
      1.34797     0.592617
      1.38500     0.604959
      1.35103     0.907778
      1.20334      1.20742
      1.13537      1.25220
      1.06529      1.30593
      1.00931      1.46624
      1.07949      1.50849
      1.11052      1.44364
      1.16072      1.37062
      1.17233      1.23383
      1.17839      1.14321
      1.13915      1.21031
      1.20866      1.26571
      1.21930      1.25821
      1.18324      1.26834
      1.22970      1.29284
      1.29974      1.11666
      1.28338      1.08977
      1.27706      1.09165
      1.17464      1.26035
      1.13783      1.20661
      1.16191      1.19412
      1.22110      1.22203
      1.25196      1.06185
      1.34975     0.602428
      1.38206     0.259426
      1.26732     0.624012
      1.28317     0.921474
      1.23601      1.03909
      1.39145     0.911707
      1.43757     0.926363
      1.20630      1.27825
      1.12513      1.35127
      1.13483      1.22411
      1.15196      1.07099
      1.07100      1.12576
      1.19023      1.07730
      1.28709     0.981783
      1.39817     0.880754
      1.41945     0.929283
      1.41591      1.13049
      1.33326      1.19587
      1.18994      1.17653
      1.11029      1.12800
      1.10645      1.07357
      1.12009      1.21662
      1.22629      1.29771
      1.18815      1.44261
      1.17549      1.49437
      1.16438      1.53114
      1.10022      1.50418
      1.09681      1.38729
      1.10939      1.34944
      1.20354      1.29065
      1.24870      1.14111
      1.15497      1.05773
      1.17795     0.997581
      1.26900      1.07986
      1.35195     0.941734
      1.30863     0.715483
      1.28032     0.663090
      1.32120     0.537540
      1.59945    0.0898838
      1.47810     0.295404
      1.20042     0.964281
      1.18060      1.19757
      1.18519      1.19249
      1.29516     0.590832
      1.13018     0.883482
      1.13775      1.12858
      1.11897      1.13665
      1.20635      1.11518
      1.22541      1.18393
      1.29147      1.22236
      1.51434     0.965269
      1.43811     0.642174
      1.72832    -0.181438
      1.75135    -0.182686
      1.45348     0.684353
      1.32438      1.00263
      1.22326      1.20469
      1.19483      1.21231
      1.13530      1.00236
      1.06423      1.13751
      1.12803      1.30095
      1.15401      1.22250
      1.10643      1.18494
      1.05685      1.15965
      1.01918      1.24925
      1.00435      1.21553
      1.02760      1.17590
      1.04189      1.12376
      1.04524      1.22311
      1.10996      1.32575
      1.19067      1.30845
      1.22891      1.10167
      1.20858      1.06051
      1.27033     0.991919
      1.66410     0.615553
      2.03504     0.156530
      2.18650    0.0447273
      2.30047     0.106056
      1.84139     0.656300
      1.49687      1.03437
      1.29953      1.13844
      1.23627      1.09250
      1.17959      1.25800
      1.20302      1.39154
      1.22703      1.41068
      1.20448      1.38508
      1.29899      1.16695
      1.30259      1.03613
      1.26889     0.948393
      1.31210     0.755888
      1.47585     0.561968
      1.49080     0.720301
      1.35302      1.05881
      1.20766      1.24330
      1.16081      1.28057
      1.12083      1.31074
      1.08112      1.43530
      1.14320      1.45996
      1.16037      1.35812
      1.11234      1.32202
      1.20732      1.18530
      1.18100      1.13268
      1.08471      1.20057
      1.08736      1.35043
      1.16758      1.35393
      1.18210      1.24096
      1.20277      1.18110
      1.27380     0.995010
      1.25399      1.02972
      1.26999      1.02172
      1.19168      1.18542
      1.12917      1.26141
      1.13847      1.26911
      1.22420      1.23100
      1.22411      1.21075
      1.32661      1.00085
      1.45848     0.756403
      1.24586     0.941202
      1.11989      1.04442
      1.07958      1.19208
      1.15262      1.29914
      1.20703      1.36581
      1.16713      1.40958
      1.21161      1.32721
      1.18162      1.21927
      1.26795      1.10021
      1.18476      1.18778
      1.17219      1.19147
      1.28629      1.09085
      1.43743     0.996323
      1.63409     0.744526
      1.54041     0.794170
      1.28500     0.976007
      1.17456     0.877136
      1.13073     0.855740
      1.22000     0.861689
      1.27634     0.959740
      1.33021      1.20506
      1.21415      1.50978
      1.17973      1.56658
      1.14018      1.56416
      1.10254      1.47058
      1.07733      1.30381
      1.06040      1.27134
      1.20144      1.28196
      1.31079      1.09146
      1.38239     0.739523
      1.47886     0.602716
      1.40879     0.977024
      1.37151      1.07095
      1.36867     0.871437
      1.37477     0.662895
      1.33858     0.648798
      1.57758     0.449810
      1.58853     0.495026
      1.21924     0.909410
      1.09457      1.11726
      1.18257      1.05736
      1.11938      1.22261
      1.22503      1.29982
      1.13821      1.03243
      1.22713     0.987082
      1.31762     0.969460
      1.29299      1.02409
      1.26302      1.06356
      1.45271     0.946703
      1.52810     0.630350
      1.88719   -0.0250378
      1.85140     0.141678
      1.46394     0.893505
      1.28212      1.16029
      1.20836      1.22817
      1.14525      1.18915
      1.11609     0.892225
      1.01649     0.952829
      1.12870      1.21672
      1.25507      1.09099
      1.19236     0.964565
      1.16191     0.840132
      1.10695     0.989828
      1.15219      1.01658
      1.16911      1.02961
      1.17772     0.918434
      1.13193      1.01441
      1.03951      1.19475
      1.08810      1.29410
      1.17910      1.16658
      1.17973      1.03181
      1.22959     0.899378
      1.39265     0.891033
      1.69766     0.703983
      1.74044     0.790133
      1.56617      1.04540
      1.48288      1.08981
      1.28323      1.18605
      1.27790      1.01915
      1.40196     0.826784
      1.27058      1.09029
      1.15898      1.33527
      1.17599      1.28028
      1.16150      1.33525
      1.27434      1.20682
      1.27714      1.01314
      1.29892     0.759346
