# Vega Mags
# Elliptical M49 region extracted from isophotes (28,35]
# Semi-Minor Axes (pix): (62.1, 121.0]
# Num Pixels: 25989
# Neff ~ 420^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
22.200553 2.195382
22.217222 2.192321
22.210180 2.187176
22.193117 2.191516
22.198319 2.203309
22.192799 2.187683
22.190260 2.202346
22.197289 2.151916
22.178526 2.222075
22.173282 2.197200
22.184567 2.179684
22.188084 2.193539
22.179669 2.184743
22.173839 2.193972
22.189997 2.203823
22.185439 2.180119
22.199132 2.183782
22.199814 2.206585
22.181474 2.208147
22.210717 2.167674
22.198645 2.165036
22.206762 2.157621
22.198271 2.198710
22.201561 2.184738
22.203324 2.174221
22.198588 2.180046
22.192777 2.179083
22.194193 2.174560
22.197594 2.166365
22.198424 2.175220
22.186881 2.197992
22.196885 2.184947
22.208230 2.147827
22.190083 2.179062
22.181555 2.180936
22.183522 2.189212
22.181934 2.191522
22.172502 2.200563
22.175331 2.209651
22.174907 2.189947
22.175617 2.177096
22.179091 2.189212
22.158656 2.187531
22.167110 2.187424
22.178590 2.199434
22.171041 2.207134
22.183455 2.190475
22.174728 2.197965
22.172749 2.203496
22.205911 2.161001
22.186027 2.156840
22.183268 2.158628
22.187661 2.204131
22.201257 2.185056
22.201288 2.110098
22.195183 2.190755
22.190300 2.188733
22.198656 2.187044
22.212271 2.176011
22.216536 2.179507
22.211527 2.178991
22.193162 2.189696
22.197778 2.164090
22.177643 2.208640
22.179036 2.192916
22.198965 2.169915
22.179297 2.196996
22.193261 2.188228
22.190738 2.153311
22.183887 2.172170
22.161633 2.188599
22.163860 2.203472
22.178328 2.184273
22.196513 2.150347
22.187517 2.172279
22.187541 2.148896
22.165078 2.192410
22.180820 2.184748
22.158862 2.195429
22.166272 2.196544
22.153220 2.206495
22.167935 2.199183
22.181212 2.177290
22.179299 2.193733
22.171096 2.193771
22.160127 2.209909
22.158327 2.236260
22.176243 2.190574
22.163463 2.185452
22.142977 2.201220
22.171890 2.191875
22.164464 2.161122
