# Vega Mags
# Elliptical M49 region extracted from isophotes (43,46]
# Semi-Minor Axes (pix): (259.4, 345.2]
# Num Pixels: 106606
# Neff ~ 564^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
23.422778 2.156267
23.427747 2.112588
23.419367 2.155467
23.438460 2.152064
23.428774 2.121240
23.416181 2.176761
23.449629 2.113160
23.443838 2.110139
23.443563 2.111742
23.486852 2.109837
23.456522 2.116219
23.420918 2.150693
23.435001 2.163649
23.434983 2.174783
23.426092 2.167209
23.382482 2.185872
23.442781 2.135319
23.411996 2.116956
23.412137 2.150244
23.399528 2.152745
23.422036 2.158579
23.443473 2.120735
23.438820 2.143072
23.455834 2.138387
23.441522 2.153165
23.441511 2.149339
23.419694 2.192883
23.449794 2.144153
23.431926 2.147968
23.419756 2.175544
23.415553 2.150724
23.407865 2.160646
23.429678 2.133294
23.419702 2.143052
23.428318 2.140873
23.447643 2.129107
23.454072 2.127346
23.461202 2.122784
23.435279 2.161956
23.464912 2.136837
23.447931 2.160243
23.458652 2.148520
23.432147 2.149516
23.385663 2.152308
23.404696 2.151757
23.429874 2.174426
23.443369 2.167581
23.424822 2.148972
23.442036 2.127126
23.412398 2.167628
23.408764 2.144630
23.437998 2.119413
23.444403 2.180511
23.395942 2.173095
23.379394 2.173171
23.401176 2.141391
23.433136 2.131425
23.439369 2.107940
23.440867 2.113078
23.429616 2.105725
23.410377 2.139903
23.434809 2.122903
23.417193 2.146322
23.453792 2.115656
23.433132 2.146243
23.447548 2.126608
23.428138 2.117981
23.413961 2.180518
23.413324 2.200030
23.405388 2.181064
23.388486 2.182510
23.397711 2.171626
23.416871 2.143792
23.432442 2.121585
23.401726 2.171597
23.421219 2.129315
23.422470 2.183128
23.432623 2.171992
23.428035 2.181265
23.430978 2.182102
23.432551 2.147416
23.413810 2.119232
23.406639 2.126420
23.465118 2.163034
23.454515 2.147211
23.440500 2.153494
23.428074 2.155293
23.420796 2.142614
23.413326 2.163045
23.408946 2.170623
23.424230 2.118104
23.422476 2.130559
23.425502 2.155279
23.444836 2.143991
23.436780 2.160624
23.407744 2.252868
23.424650 2.143967
23.440940 2.126302
23.421985 2.135002
23.418560 2.135816
23.433722 2.121289
23.455214 2.124686
23.431973 2.143742
23.377834 2.154757
23.392458 2.124351
23.414813 2.139399
23.438413 2.086520
23.406264 2.138369
23.412589 2.167814
23.417314 2.143333
23.412128 2.142181
23.430536 2.147455
23.437942 2.156570
23.413060 2.156044
23.401307 2.154858
23.406425 2.173815
23.444607 2.137449
23.415087 2.155027
23.432750 2.137130
23.441855 2.153458
23.428129 2.148831
23.438188 2.109700
23.433382 2.122419
23.423017 2.131260
23.394954 2.167963
23.409690 2.154306
23.426731 2.122189
23.408020 2.159030
23.407969 2.166556
23.432631 2.133541
23.397687 2.179748
23.414614 2.127115
23.430538 2.191616
23.450324 2.119953
23.414858 2.137269
23.399238 2.152939
23.422610 2.171349
23.419239 2.166110
23.424251 2.172399
23.427895 2.158211
23.422616 2.153298
23.371032 2.121324
23.458632 2.100528
23.418533 2.135415
23.446448 2.116088
23.457982 2.093317
23.444348 2.113334
23.427164 2.155950
23.450414 2.155239
23.464236 2.119688
23.433962 2.134638
23.412224 2.142057
23.439595 2.100946
23.466878 2.140545
23.447813 2.149614
23.434455 2.124466
23.421929 2.132647
23.420420 2.167093
23.464727 2.119747
23.449662 2.121492
23.425044 2.165796
23.439651 2.147185
23.409061 2.148514
23.431461 2.152371
23.436110 2.159529
23.419095 2.178295
23.422452 2.127519
23.435502 2.080625
23.431069 2.139278
23.414181 2.192911
23.419724 2.151831
23.403223 2.138913
23.399989 2.138043
23.398959 2.165249
23.401849 2.129487
23.387380 2.170236
23.391487 2.178143
23.403590 2.180269
23.419820 2.144860
23.426455 2.102477
23.435028 2.094932
23.422823 2.133130
23.437245 2.122867
23.420363 2.173138
23.398451 2.172043
23.397894 2.215628
23.410662 2.157715
23.403767 2.175394
23.387410 2.150997
23.405315 2.157474
23.403141 2.180398
23.407330 2.157343
23.412046 2.157441
23.410906 2.151377
23.425795 2.133789
23.413836 2.168724
23.431360 2.096607
23.403352 2.133936
23.394269 2.184792
23.418248 2.109357
23.435457 2.114293
23.426857 2.125041
23.421161 2.137159
23.433649 2.125466
23.411972 2.150401
23.378357 2.175506
23.414992 2.206366
23.477773 2.052746
23.424436 2.131440
23.400548 2.177373
23.413273 2.173399
23.403189 2.169485
23.406800 2.139532
23.413856 2.157721
23.405726 2.117286
23.405625 2.109889
23.464992 2.109224
23.449869 2.140218
23.383347 2.176028
23.412265 2.150664
23.453072 2.117243
23.437677 2.147928
23.436887 2.109478
23.447670 2.159620
23.403926 2.139919
23.405741 2.184322
23.429269 2.140715
23.437892 2.135911
23.444958 2.162469
23.437633 2.199417
23.439417 2.114813
23.426587 2.131795
23.420769 2.167950
23.424487 2.162233
23.425366 2.141763
23.416298 2.190816
23.417984 2.181086
23.420990 2.135083
23.405200 2.173732
23.424257 2.179060
23.438068 2.181793
23.422970 2.152657
23.457408 2.112092
23.436557 2.142884
23.430153 2.128427
23.437824 2.134114
23.452496 2.129098
23.445609 2.143568
23.459517 2.094806
23.434459 2.112305
23.430908 2.128442
23.415515 2.147522
23.419632 2.140523
23.432995 2.129679
23.430668 2.088660
23.420382 2.141179
23.417388 2.141360
23.428477 2.141053
23.404476 2.162878
23.399463 2.161236
23.403779 2.146258
23.411423 2.125747
23.408781 2.141483
23.390461 2.194963
23.427095 2.157539
23.435560 2.093968
23.447013 2.125429
23.430277 2.100383
23.434375 2.142656
23.445073 2.146755
23.456342 2.102380
23.419556 2.156205
23.399704 2.151534
23.387507 2.161583
23.396446 2.167771
23.423524 2.150730
23.408869 2.154114
23.406080 2.154427
23.431425 2.137255
23.418515 2.165044
23.452913 2.058705
23.461468 2.107308
23.423218 2.154600
23.397056 2.163866
23.407452 2.128135
23.392049 2.147497
23.427961 2.133510
23.421560 2.124905
23.447571 2.121445
23.413615 2.149208
23.403007 2.141700
23.414830 2.141832
23.403834 2.155969
23.406360 2.147724
23.400812 2.115836
23.404260 2.137124
23.389919 2.176677
23.420106 2.125723
23.423206 2.147355
23.419381 2.156237
23.432719 2.150363
23.424918 2.101377
23.424024 2.148874
23.434932 2.133918
23.437705 2.134101
23.406335 2.126712
23.405658 2.127484
23.399652 2.137922
23.376343 2.157803
23.427354 2.167233
23.449540 2.183636
23.409065 2.126876
23.405036 2.169378
23.415672 2.141967
23.465253 2.114430
23.447015 2.112196
23.403343 2.173135
23.409922 2.154318
23.425660 2.120600
23.434227 2.097504
23.468942 2.118380
23.457948 2.187526
23.452834 2.188569
23.463005 2.161298
23.425766 2.178613
23.430017 2.153079
23.435479 2.139151
23.429416 2.147168
23.416430 2.147315
23.430388 2.125303
23.458124 2.079011
23.475449 2.070604
23.462595 2.133466
23.466221 2.093463
23.446467 2.146354
23.437983 2.184111
23.448817 2.146051
23.443893 2.110536
23.427622 2.144520
23.407058 2.173548
23.419914 2.178225
23.392114 2.164573
23.413330 2.139453
23.433091 2.158110
23.433969 2.140464
23.407249 2.140074
23.431623 2.077770
23.423130 2.166159
23.440979 2.053000
23.428056 2.100864
23.415742 2.136991
23.421126 2.131460
23.423842 2.119240
23.431834 2.134324
23.429263 2.143601
23.422146 2.117141
23.395270 2.130947
23.379760 2.122940
23.410632 2.166338
23.411462 2.179603
23.417578 2.123435
23.432112 2.109923
23.441436 2.133971
23.411134 2.168490
23.406153 2.164273
23.398795 2.156417
23.430513 2.105700
23.415751 2.137786
23.414624 2.126512
23.384737 2.177520
23.395909 2.196685
23.433130 2.106989
23.410319 2.183397
23.397888 2.176619
23.422122 2.165251
23.420324 2.167721
23.434375 2.131037
23.460946 2.133342
23.432615 2.112265
23.416998 2.124525
23.411656 2.176199
23.395120 2.163675
23.399275 2.166507
23.411092 2.129907
23.419750 2.139172
23.401757 2.149044
23.399785 2.138025
23.429706 2.115460
23.429111 2.149630
23.419753 2.158873
23.399579 2.094177
23.403644 2.146933
23.391656 2.116505
23.384674 2.165531
23.408071 2.172222
23.410501 2.162206
23.404527 2.158428
23.410162 2.142117
23.404919 2.146586
23.411629 2.184723
23.436078 2.157771
23.425346 2.114809
23.422020 2.159322
23.399588 2.152561
23.407272 2.130093
23.444713 2.119985
23.441857 2.122774
23.420219 2.133672
23.422310 2.100612
23.447647 2.077568
23.425215 2.141504
23.438602 2.125050
23.411836 2.160643
23.410037 2.179036
23.439132 2.142597
23.446981 2.121361
23.453850 2.105639
23.465197 2.082639
23.443673 2.122449
23.433795 2.152021
23.438608 2.074678
23.426482 2.116429
23.438223 2.145948
23.449701 2.149123
23.434961 2.174885
23.412704 2.190931
23.415826 2.171782
23.440582 2.158949
23.451032 2.119566
23.425616 2.143754
23.419254 2.164528
23.400278 2.161838
23.401085 2.186848
23.419010 2.148034
23.435750 2.148547
23.423574 2.114686
23.440698 2.095788
23.427739 2.127080
23.447736 2.146406
23.458395 2.105187
23.471086 2.095457
23.438248 2.150296
23.434228 2.118737
23.415551 2.095612
23.401354 2.164419
23.423112 2.125486
23.432830 2.181319
23.415098 2.195637
23.398530 2.191847
23.428197 2.125442
23.419554 2.107808
23.398993 2.159053
23.416944 2.130946
23.446724 2.104095
23.448819 2.023812
23.401364 2.119575
23.402367 2.128790
23.424996 2.123872
23.426466 2.160715
23.438361 2.114407
23.409950 2.133346
23.407867 2.124412
23.382162 2.134926
23.356093 2.150587
23.378097 2.185482
23.390150 2.185706
23.420619 2.175437
23.434551 2.155033
23.412559 2.153262
23.404876 2.152004
23.381601 2.173430
23.390435 2.181053
23.401106 2.154885
23.405504 2.133802
23.386631 2.158621
23.387680 2.181612
23.392780 2.157355
23.401278 2.146992
23.405591 2.168654
23.413135 2.178011
23.449588 2.079509
23.420385 2.137691
23.412527 2.146233
23.463876 2.094302
23.452365 2.078515
23.396054 2.154946
23.409347 2.185338
23.423842 2.133956
23.390527 2.159353
23.378552 2.187188
23.376284 2.217215
23.393336 2.111042
23.402937 2.171405
23.403908 2.113854
23.423422 2.100150
23.413713 2.109305
23.401404 2.130454
23.400459 2.149157
23.390582 2.156530
23.393545 2.157547
23.408853 2.138112
23.376250 2.154867
23.412549 2.127799
23.393655 2.164851
23.391185 2.167275
23.401386 2.120035
23.408615 2.152046
23.411404 2.183577
23.419901 2.161770
23.423207 2.127580
23.419272 2.164442
23.427569 2.114697
23.412323 2.144511
23.410014 2.156892
23.441668 2.084381
23.398813 2.171638
23.420948 2.161320
23.419237 2.116598
23.397809 2.127101
23.392479 2.168957
23.403474 2.145686
23.402832 2.168465
23.428161 2.140331
23.400999 2.177586
23.452967 2.097752
23.437428 2.144556
23.405578 2.175672
23.432913 2.140423
23.451347 2.137035
23.431679 2.125201
23.426784 2.158816
23.433970 2.180014
23.453316 2.148285
23.441640 2.080871
23.433670 1.971013
23.439795 2.135494
23.411891 2.126211
23.372631 2.174802
23.388881 2.217915
23.390191 2.140403
23.451955 2.083311
23.444972 2.079831
23.401355 2.171768
23.418693 2.161597
23.376049 2.189503
23.374491 2.199391
23.424665 2.144100
23.416032 2.117894
23.426687 2.116809
23.435089 2.137055
23.426133 2.140443
23.435779 2.158078
23.426711 2.121120
23.485665 2.076593
23.458476 2.131230
23.435929 2.133370
23.419301 2.103819
23.406484 2.132813
23.396009 2.159719
23.404727 2.159359
23.434498 2.110221
23.376968 2.181058
23.455618 2.097027
23.417936 2.152381
23.396413 2.130736
23.402957 2.182743
23.397012 2.132573
23.400444 2.126668
23.401061 2.160472
23.408563 2.145372
23.420175 2.139634
23.416906 2.150989
23.417339 2.141178
23.426183 2.151196
23.438057 2.135998
23.372454 2.176515
23.391224 2.215808
23.390067 2.132554
23.382096 2.155283
23.401383 2.180828
23.424513 2.135511
23.418542 2.081959
23.412329 2.105828
23.376001 2.157888
23.398117 2.153383
23.400877 2.157034
23.388229 2.142672
23.390209 2.173657
23.374743 2.204018
23.392105 2.155088
23.393453 2.162523
23.400215 2.175290
23.416067 2.122022
23.413512 2.085514
23.402024 2.113510
23.430460 2.107562
23.453782 2.063934
23.382358 2.170691
23.389004 2.117866
23.404779 2.162794
23.435398 2.112923
23.407868 2.152301
23.386607 2.152990
23.391091 2.139349
23.374866 2.153323
23.395712 2.110041
23.384724 2.135478
23.409235 2.131077
23.407628 2.143105
23.392058 2.192345
23.388159 2.189073
23.376003 2.226506
23.405013 2.132573
23.405227 2.127588
23.393426 2.148663
23.417633 2.141679
23.408391 2.163173
23.382704 2.183243
23.385482 2.130222
23.390523 2.158355
23.397090 2.160545
23.399450 2.106941
23.405106 2.113787
23.365173 2.169730
23.385328 2.170191
23.394227 2.157760
23.402074 2.134727
23.412741 2.119807
23.386231 2.160909
23.410086 2.094731
23.405266 2.085540
23.379627 2.151479
23.393888 2.188545
23.410878 2.154044
23.432744 2.139484
23.423772 2.148605
23.390459 2.186320
23.392942 2.179858
23.414651 2.163729
23.426721 2.155200
23.428243 2.140228
23.442250 2.137576
23.407093 2.172968
23.421148 2.164509
23.412232 2.159886
23.411475 2.175804
23.434605 2.099365
23.444382 2.109291
23.436989 1.901251
23.403934 1.922819
23.429817 2.081973
23.428340 2.151765
23.454472 2.079779
23.431893 2.094126
23.437365 2.111968
23.437778 2.112197
23.445230 2.131968
23.398197 2.176085
23.379064 2.205465
23.382297 2.203006
23.387193 2.172884
23.412629 2.132169
23.365940 2.179899
23.396030 2.149615
23.405836 2.161701
23.421563 2.128698
23.435995 2.151988
23.393288 2.171430
23.421621 2.149099
23.431242 2.132154
23.472841 2.104413
23.469531 2.121314
23.449682 2.156875
23.441167 2.152333
23.439467 2.146240
23.438596 2.171024
23.417795 2.138961
23.417106 2.107299
23.374215 2.219983
23.398368 2.150357
23.411394 2.140118
23.413740 2.148985
23.424241 2.121024
23.415527 2.130493
23.400592 2.144534
23.421119 2.130956
23.401310 2.121417
23.380815 2.151485
23.396391 2.166057
23.402348 2.135584
23.415258 2.100805
23.394055 2.108261
23.387553 2.146347
23.412472 2.162905
23.412106 2.141195
23.382518 2.144814
23.395927 2.125070
23.389639 2.131613
23.403543 2.148530
23.436608 2.093806
23.438234 2.118039
23.412682 2.161826
23.422916 2.153852
23.407824 2.126871
23.387711 2.155742
23.407474 2.139685
23.389520 2.144993
23.378567 2.162542
23.362110 2.175886
23.375205 2.116113
23.387348 2.150386
23.400871 2.165599
23.394492 2.111668
23.366434 2.175226
23.387883 2.118197
23.411400 2.100210
23.404243 2.136383
23.376130 2.170520
23.388123 2.135006
23.407762 2.159863
23.425473 2.138106
23.419792 2.123394
23.402354 2.131326
23.383981 2.169957
23.397705 2.203578
23.379262 2.117187
23.368394 2.161669
23.358561 2.210201
23.368698 2.209403
23.393999 2.177013
23.398823 2.155773
23.356691 2.220178
23.413594 2.156515
23.392608 2.130608
23.361112 2.183891
23.376366 2.207078
23.368860 2.165299
23.367028 2.200285
23.371116 2.170887
23.360153 2.166882
23.348180 2.180994
23.392621 2.125552
23.419544 2.133392
23.407740 2.140355
23.402637 2.144268
23.414917 2.127520
23.397947 2.129603
23.395102 2.139753
23.397074 2.172308
23.406477 2.166220
23.400543 2.099197
23.385052 2.138159
23.409101 2.160500
23.423438 2.146664
23.441608 2.121609
23.423773 2.174322
23.404737 2.126446
23.373118 2.183470
23.417569 2.146161
23.446308 2.126316
23.425162 2.109048
23.402276 2.160539
23.395500 2.179926
23.418662 2.165795
23.409480 2.172993
23.412034 2.161651
23.443634 2.066803
23.419837 2.115104
23.430739 1.992535
23.408871 2.145085
23.431365 2.235581
23.212856 2.382197
23.411957 2.145232
23.452817 2.157407
23.463493 2.092465
23.429788 2.174107
23.443247 2.173061
23.430607 2.126159
23.410151 2.175301
23.412553 2.140934
23.423595 2.136878
23.434807 2.108063
23.440500 2.104927
23.430993 2.108524
23.416673 2.113149
23.396272 2.151026
23.406243 2.150567
23.433605 2.137126
23.426124 2.159176
23.421363 2.155320
23.392116 2.183592
23.389998 2.177883
23.407477 2.139790
23.430762 2.121116
23.414716 2.145073
23.430220 2.135547
23.404560 2.137859
23.422085 2.146982
23.437431 2.171472
23.420018 2.150689
23.407993 2.180389
23.409058 2.144258
23.414575 2.174944
23.397637 2.161411
23.382120 2.180032
23.391874 2.178077
23.412777 2.129989
23.390618 2.141740
23.389209 2.150764
23.393325 2.149511
23.412649 2.139377
23.381966 2.186497
23.395015 2.135551
23.398981 2.121131
23.387120 2.140952
23.386951 2.128766
23.373551 2.149469
23.418187 2.110343
23.436449 2.088880
23.375309 2.148984
23.347290 2.164396
23.369492 2.152794
23.383294 2.162411
23.370181 2.157565
23.360622 2.176974
23.373837 2.176433
23.413831 2.164765
23.424247 2.125838
23.402535 2.124902
23.402045 2.146363
23.400856 2.172042
23.367638 2.212130
23.427287 2.121775
23.385861 2.179496
23.385177 2.172029
23.399259 2.130803
23.399725 2.091739
23.384123 2.129516
23.398224 2.145325
23.408291 2.151673
23.378943 2.157466
23.372964 2.108302
23.411927 2.092115
23.395312 2.105849
23.367963 2.218315
23.358509 2.163846
23.394633 2.197790
23.394716 2.216361
23.413956 2.143155
23.416576 2.167516
23.398353 2.175333
23.424624 2.138901
23.434762 2.101793
23.369526 2.153870
23.344369 2.171606
23.351797 2.178617
23.370948 2.169423
23.382778 2.160714
23.384372 2.168643
23.385342 2.200855
23.383964 2.160537
23.378207 2.132104
23.383347 2.141154
23.370160 2.167597
23.365181 2.193230
23.381482 2.148501
23.357604 2.162538
23.371472 2.163574
23.383459 2.166195
23.402682 2.166242
23.411029 2.125285
23.403560 2.126414
23.399233 2.154409
23.393024 2.164117
23.398721 2.134336
23.408440 2.109528
23.392444 2.187693
23.429913 2.074107
23.412048 2.186619
23.426088 2.145019
23.413185 2.141748
23.414564 2.127234
23.414799 2.118850
23.377735 2.148684
23.367151 2.169799
23.418714 2.149665
23.451747 2.134547
23.427688 2.129903
23.400264 2.175547
23.405903 2.138402
23.432615 2.114513
23.430471 2.131806
23.404570 2.147935
23.425780 2.171561
23.432746 2.111848
23.439041 2.098237
23.426014 2.159888
23.409574 2.204634
23.157968 2.427241
23.376519 2.177622
23.407836 2.158647
23.437681 2.148591
23.460938 2.091510
23.447660 2.101311
23.450553 2.141333
23.443059 2.142054
23.422508 2.157532
