# Vega Mags
# Elliptical M49 region extracted from isophotes (46,48]
# Semi-Minor Axes (pix): (345.2, 417.7]
# Num Pixels: 113778
# Neff ~ 476^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
23.681326 2.126732
23.673164 2.097617
23.660902 2.156306
23.653760 2.173307
23.654783 2.185342
23.666239 2.183776
23.625924 2.218834
23.669011 2.167831
23.696990 2.100339
23.685140 2.072681
23.641337 2.146437
23.597842 2.184306
23.618026 2.151636
23.637387 2.127250
23.637401 2.127649
23.646168 2.161766
23.669920 2.163057
23.650897 2.169355
23.682641 2.138497
23.699204 2.074470
23.666564 2.147103
23.677931 2.168452
23.694469 2.118045
23.684038 2.146737
23.661449 2.156204
23.647063 2.132331
23.652983 2.152388
23.641914 2.159944
23.671822 2.141813
23.655435 2.160670
23.656826 2.125801
23.637899 2.105220
23.640967 2.143245
23.673165 2.175396
23.671826 2.137806
23.653120 2.170248
23.680054 2.147687
23.685987 2.174922
23.685225 2.160863
23.674605 2.103869
23.668673 2.122126
23.636182 2.154270
23.657313 2.170758
23.643059 2.182490
23.659868 2.117939
23.628677 2.158686
23.628449 2.155057
23.631266 2.144657
23.679239 2.145336
23.728194 2.099016
23.710793 2.079083
23.682227 2.107375
23.688733 2.154217
23.680716 2.122591
23.660460 2.181290
23.679872 2.144376
23.672147 2.101704
23.642323 2.142589
23.618463 2.192133
23.641389 2.158245
23.675165 2.118111
23.683265 2.103981
23.639638 2.152235
23.605247 2.205879
23.634799 2.217577
23.620822 2.170971
23.644121 2.099419
23.660910 2.144707
23.663939 2.180614
23.655859 2.182287
23.648782 2.163608
23.635995 2.198597
23.680835 2.153226
23.672767 2.146568
23.660105 2.147001
23.639931 2.160599
23.665119 2.153270
23.648344 2.167366
23.653679 2.148385
23.664482 2.196275
23.668585 2.172662
23.669340 2.162401
23.645818 2.155540
23.633110 2.164995
23.642016 2.204144
23.650318 2.184386
23.677189 2.129948
23.644700 2.184817
23.700411 2.125328
23.684579 2.106658
23.662030 2.204648
23.670782 2.153303
23.681710 2.151830
23.684034 2.166785
23.648435 2.180443
23.659884 2.147429
23.673571 2.107947
23.672742 2.122847
23.677015 2.103300
23.665812 2.157196
23.674673 2.133590
23.676372 2.155354
23.701041 2.094055
23.686651 2.140167
23.622408 2.141130
23.651234 2.107790
23.613319 2.201826
23.646104 2.163713
23.663768 2.200501
23.664350 2.162189
23.649213 2.189059
23.636847 2.202715
23.640775 2.142413
23.639557 2.167643
23.626497 2.206266
23.656160 2.137716
23.637172 2.135953
23.660210 2.142718
23.654261 2.082997
23.675549 2.114792
23.709025 2.105521
23.690592 2.131848
23.674045 2.138891
23.653677 2.162978
23.669045 2.096804
23.654215 2.132615
23.660882 2.137405
23.653598 2.159183
23.631949 2.149033
23.647495 2.131514
23.625139 2.171219
23.656262 2.111723
23.670338 2.121320
23.662575 2.133561
23.639835 2.160934
23.631772 2.208400
23.644096 2.160006
23.661425 2.141250
23.634204 2.189507
23.651457 2.169851
23.670846 2.144178
23.647309 2.179272
23.652672 2.125288
23.666208 2.129593
23.669159 2.114485
23.639775 2.143689
23.633591 2.143937
23.635974 2.166758
23.659129 2.158319
23.626326 2.189105
23.631075 2.190408
23.652564 2.150498
23.667833 2.117298
23.631970 2.149694
23.645290 2.152906
23.678288 2.144407
23.636260 2.152872
23.633440 2.174135
23.651798 2.113358
23.669089 2.128515
23.688096 2.114421
23.720041 2.111009
23.677315 2.127995
23.657696 2.161012
23.694079 2.168118
23.637099 2.194685
23.644107 2.200203
23.679537 2.133307
23.649717 2.138925
23.637022 2.134916
23.646324 2.179113
23.680127 2.134776
23.670139 2.137766
23.660136 2.143333
23.696513 2.123087
23.652542 2.137622
23.655151 2.142268
23.678433 2.109497
23.673742 2.109978
23.689740 2.107961
23.700828 2.141239
23.668014 2.176205
23.670168 2.144417
23.666833 2.146421
23.668834 2.150864
23.675326 2.112769
23.674053 2.183867
23.662616 2.119148
23.662448 2.130654
23.668801 2.106009
23.679827 2.100654
23.666130 2.128829
23.638247 2.148683
23.658253 2.130632
23.652087 2.137678
23.660347 2.132761
23.655832 2.155909
23.645374 2.143703
23.677953 2.100506
23.642899 2.153296
23.643624 2.177544
23.643968 2.184482
23.673571 2.120821
23.704039 2.061705
23.696382 2.088798
23.676341 2.112678
23.650859 2.170043
23.663137 2.158177
23.584926 2.232982
23.629713 2.167749
23.659048 2.142426
23.683118 2.116689
23.681833 2.131445
23.645276 2.121412
23.634816 2.140483
23.644442 2.157316
23.682004 2.125949
23.703271 2.102650
23.656795 2.164834
23.618203 2.161922
23.640144 2.125717
23.658750 2.163302
23.670518 2.162285
23.656314 2.146215
23.667151 2.153174
23.667993 2.135486
23.646818 2.176305
23.633648 2.132084
23.643382 2.104513
23.637166 2.195590
23.624296 2.177472
23.648708 2.088366
23.652752 2.161670
23.650281 2.189982
23.639568 2.175067
23.658869 2.104659
23.660397 2.106165
23.666636 2.123414
23.640705 2.153610
23.630091 2.114428
23.651218 2.060295
23.617095 2.172022
23.612115 2.168153
23.687471 2.104310
23.661114 2.156794
23.693583 2.147425
23.693317 2.095764
23.666366 2.119964
23.646370 2.178431
23.659813 2.174708
23.667576 2.169145
23.672945 2.153494
23.666408 2.145375
23.629134 2.177991
23.652286 2.163395
23.660319 2.154455
23.677004 2.104542
23.681906 2.124007
23.669089 2.185861
23.672083 2.149027
23.670189 2.109743
23.682824 2.128315
23.683943 2.129873
23.681963 2.143388
23.676704 2.164989
23.702418 2.130190
23.666096 2.063111
23.652010 2.167435
23.658912 2.130857
23.665084 2.087597
23.679815 2.092016
23.689016 2.107074
23.685884 2.089306
23.662385 2.112308
23.669575 2.112281
23.646850 2.128421
23.677662 2.106521
23.655409 2.211371
23.672437 2.123428
23.696865 2.113320
23.700157 2.151310
23.677486 2.150022
23.683030 2.103473
23.673185 2.126612
23.650181 2.146687
23.659728 2.116072
23.685199 2.093718
23.683669 2.104883
23.680017 2.131854
23.659601 2.093241
23.647543 2.167492
23.630652 2.177665
23.657429 2.131675
23.684354 2.128477
23.671598 2.146948
23.666574 2.135366
23.675647 2.142736
23.655220 2.135534
23.652366 2.146998
23.663922 2.164009
23.609158 2.203041
23.667737 2.134001
23.674163 2.116014
23.638750 2.106606
23.644838 2.154905
23.649709 2.101749
23.684455 2.100927
23.680443 2.114257
23.713548 2.076163
23.669961 2.139884
23.665296 2.124205
23.634537 2.149735
23.653462 2.135391
23.656850 2.150968
23.641153 2.150684
23.649341 2.148210
23.651252 2.125665
23.630982 2.164604
23.635783 2.147641
23.678546 2.132227
23.657411 2.157694
23.676670 2.109220
23.672100 2.106172
23.676078 2.104991
23.634562 2.163430
23.632713 2.145498
23.609394 2.187276
23.618714 2.145490
23.643124 2.114532
23.654364 2.127210
23.643955 2.140383
23.665238 2.110556
23.666643 2.107844
23.659265 2.116729
23.648089 2.130432
23.634907 2.091970
23.614385 2.137777
23.616634 2.116682
23.614636 2.168747
23.639648 2.112289
23.643142 2.108584
23.660555 2.118050
23.652838 2.146697
23.654829 2.134916
23.645077 2.123886
23.664905 2.110957
23.687002 2.116105
23.657426 2.222392
23.644053 2.184317
23.655787 2.128520
23.660439 2.144005
23.656875 2.181643
23.645251 2.175058
23.654910 2.121235
23.675092 2.136676
23.693809 2.129242
23.678733 2.103761
23.681510 2.099524
23.650638 2.166602
23.654335 2.119529
23.641152 2.145775
23.683604 2.123431
23.691656 2.108827
23.668582 2.129496
23.660273 2.164265
23.666370 2.147186
23.662723 2.165143
23.652539 2.152861
23.656557 2.134887
23.658320 2.175545
23.616995 2.180321
23.640721 2.163675
23.672012 2.142764
23.656675 2.128382
23.643843 2.114466
23.655413 2.141303
23.657826 2.196553
23.697155 2.107527
23.673075 2.127914
23.652619 2.146163
23.672447 2.145786
23.687407 2.126312
23.698951 2.141476
23.665169 2.133904
23.671490 2.094995
23.668782 2.083235
23.660817 2.107393
23.690401 2.122778
23.683385 2.134322
23.652631 2.102162
23.644279 2.181468
23.686183 2.160409
23.662342 2.199185
23.671842 2.128304
23.682730 2.151344
23.689020 2.137414
23.672336 2.130779
23.645110 2.150833
23.646145 2.195802
23.648256 2.189939
23.634323 2.156801
23.651196 2.152171
23.691184 2.135101
23.683289 2.070235
23.672985 2.149641
23.700999 2.158830
23.675148 2.202659
23.642190 2.218302
23.638210 2.171461
23.662973 2.120052
23.662423 2.135444
23.644586 2.126739
23.644579 2.169324
23.640356 2.103789
23.666452 2.118754
23.662004 2.134526
23.650024 2.162652
23.657845 2.140549
23.646301 2.168835
23.622122 2.192514
23.649022 2.161035
23.666575 2.159959
23.662809 2.145440
23.665584 2.142353
23.636612 2.179490
23.623001 2.193495
23.614175 2.146924
23.611948 2.177318
23.636517 2.168151
23.603299 2.194254
23.601653 2.202430
23.641722 2.176982
23.655878 2.145150
23.655012 2.149697
23.611157 2.145432
23.607291 2.126457
23.654619 2.164544
23.640339 2.222517
23.683821 2.139095
23.676359 2.138282
23.679812 2.108347
23.654981 2.128772
23.597872 2.193333
23.587472 2.189796
23.635226 2.148684
23.649597 2.100468
23.601522 2.154137
23.656902 2.112113
23.686224 2.064333
23.649880 2.132186
23.688374 2.074916
23.694069 2.110052
23.664293 2.124047
23.653991 2.137671
23.661007 2.147254
23.623954 2.196481
23.640930 2.169095
23.653313 2.171884
23.632783 2.197763
23.674782 2.137482
23.694904 2.163417
23.685779 2.111427
23.679831 2.137345
23.676846 2.134159
23.657861 2.148420
23.669320 2.142729
23.660462 2.126596
23.639783 2.144578
23.644283 2.172487
23.644409 2.151019
23.679141 2.119286
23.675591 2.155738
23.684010 2.139453
23.690938 2.125626
23.681113 2.091373
23.654712 2.161564
23.618894 2.194628
23.628010 2.159270
23.637780 2.145553
23.625931 2.219388
23.641547 2.191788
23.677167 2.077101
23.671694 2.116653
23.673722 2.134510
23.735838 2.084659
23.686501 2.116009
23.658031 2.154960
23.630623 2.195845
23.644247 2.167782
23.646264 2.158268
23.725220 2.132215
23.714439 2.129645
23.694064 2.120825
23.703553 2.123428
23.704222 2.136869
23.682764 2.151222
23.679925 2.110775
23.701277 2.095170
23.663319 2.106600
23.700253 2.107676
23.673194 2.124196
23.637487 2.141296
23.637685 2.134262
23.680391 2.095873
23.685445 2.095389
23.672425 2.104119
23.670902 2.099545
23.666894 2.160012
23.662547 2.190400
23.631602 2.207838
23.689716 2.105074
23.671256 2.163854
23.657531 2.157410
23.644007 2.130986
23.624912 2.119077
23.662630 2.124048
23.684122 2.144293
23.669905 2.145533
23.652603 2.151172
23.660667 2.135465
23.662984 2.113896
23.651386 2.149211
23.640314 2.171329
23.672010 2.179676
23.655286 2.178166
23.617673 2.191916
23.664152 2.157366
23.666281 2.125887
23.648314 2.152002
23.629294 2.130467
23.620129 2.141700
23.659568 2.125483
23.650167 2.130797
23.648759 2.170625
23.666998 2.138640
23.634499 2.168123
23.658586 2.090298
23.663406 2.120249
23.679232 2.138225
23.658801 2.144982
23.669984 2.123629
23.651517 2.144808
23.635286 2.170375
23.637403 2.145935
23.617586 2.151229
23.614665 2.163399
