# Vega Mags
# m51b region extracted from square X=[2652,2908), Y=[10412, 10668) from M51 image
# Imag Vmag-Imag Bmag-Vmag
# F814W F555W-F814W F435W-F555W
25.103771 1.203489 0.888521
25.146155 1.206776 0.888216
25.188991 1.141552 0.887578
25.241551 1.146807 0.822813
25.219581 1.143253 0.871590
25.207827 1.210632 0.775982
25.133839 1.294024 0.727853
25.113683 1.246536 0.816720
25.160136 1.187357 0.794664
25.202447 1.184843 0.748154
25.171697 1.157557 0.749697
25.161416 1.146804 0.817543
25.178208 1.131733 0.887802
25.163651 1.167769 0.793002
25.139876 1.208700 0.755694
25.111653 1.254256 0.736084
25.126429 1.171035 0.830030
25.085661 1.230695 0.781338
25.087117 1.199407 0.861638
25.118936 1.186089 0.773679
25.158204 1.208234 0.757318
25.123267 1.235508 0.821630
25.054470 1.303738 0.805039
25.084624 1.225942 0.765320
25.129876 1.209422 0.735184
25.170534 1.196265 0.717615
25.258512 1.192044 0.685710
25.203973 1.186052 0.739695
25.172021 1.261144 0.776303
25.132467 1.260723 0.821282
25.154583 1.193624 0.899709
25.191754 1.200767 0.852951
25.203814 1.187783 0.844522
25.189795 1.166703 0.801453
25.142155 1.247624 0.866027
25.133208 1.223048 0.850308
25.106201 1.327417 0.822324
25.094268 1.332433 0.844521
25.099592 1.328067 0.835655
25.174960 1.221404 0.831053
25.161561 1.272875 0.815355
25.103506 1.328678 0.812381
25.059985 1.248123 0.918381
25.023735 1.327617 0.882203
25.035090 1.172991 0.960091
25.018242 1.211858 0.801770
25.037105 1.132847 0.741960
25.133025 1.044843 0.701924
25.247452 1.042624 0.717056
25.225523 1.191919 0.637075
25.197858 1.199992 0.807492
25.135983 1.277646 0.814503
25.137725 1.249632 0.884209
25.151655 1.292025 0.908182
25.182381 1.265074 0.907185
25.200244 1.307041 0.863182
25.174635 1.324735 0.860627
25.150495 1.292773 0.921771
25.171256 1.255002 1.007068
25.229713 1.309895 0.872320
25.232299 1.306471 0.895914
25.209383 1.393150 0.913702
25.184775 1.364141 0.968763
25.251880 1.290866 0.934571
25.307966 1.366706 0.921016
25.218530 1.398770 0.898403
25.196692 1.370131 0.997212
25.186652 1.309922 0.948082
25.225994 1.278277 0.904499
25.272558 1.237436 0.889836
25.328529 1.196853 0.959970
25.298638 1.215690 0.877288
25.278638 1.212442 0.962776
25.291245 1.240555 0.943421
25.271630 1.312889 0.855577
25.206177 1.296633 0.951774
25.208981 1.289371 0.948952
25.246585 1.325371 0.860062
25.209144 1.329799 0.857443
25.251229 1.344070 0.754338
25.263385 1.343509 0.892989
25.281161 1.282868 0.905979
25.249528 1.287974 0.935465
25.179707 1.424506 0.829946
25.189535 1.367256 0.903498
25.210233 1.322323 0.869570
25.161439 1.346112 0.929720
25.207118 1.310059 0.899603
25.259807 1.239523 0.887685
25.227604 1.250932 0.967027
25.177302 1.313029 0.936853
25.183960 1.355932 0.961128
25.215192 1.405417 0.840495
25.241527 1.336997 0.925093
25.263351 1.304760 0.942527
25.311219 1.238979 0.895806
25.300333 1.223945 0.929121
25.298184 1.208433 0.926581
25.208800 1.391965 0.696633
25.165650 1.324725 0.828585
25.190805 1.235893 0.734614
25.081202 1.240724 0.899061
25.043832 1.291428 0.871904
25.197765 1.243178 0.672544
25.105387 1.198832 0.885518
25.111456 1.100417 0.904169
25.176404 1.071683 0.824500
25.213677 1.034898 0.872114
25.207725 1.108791 0.800586
25.217856 1.093623 0.879568
25.261389 1.059725 0.808486
25.173657 1.162083 0.794419
25.132910 1.163877 0.854628
25.179488 1.132370 0.786422
25.140830 1.198529 0.773162
25.098102 1.252284 0.764461
25.166439 1.159367 0.772678
25.172193 1.221237 0.635123
25.268268 1.078806 0.753270
25.292266 1.095372 0.806530
25.281988 1.098421 0.774158
25.272010 1.069586 0.823144
25.252653 1.084066 0.820509
25.245625 1.064217 0.878407
25.253757 1.092328 0.784780
25.229432 1.143011 0.802247
25.242372 1.110850 0.825850
25.169213 1.230870 0.695827
25.129351 1.237607 0.802066
25.092310 1.214736 0.794448
25.095049 1.219409 0.877189
25.146526 1.183159 0.840161
25.188596 1.219087 0.741755
25.203004 1.177534 0.753605
25.258508 1.050805 0.865941
25.264179 1.156328 0.724260
25.291057 1.130326 0.717306
25.289872 1.157628 0.761645
25.280524 1.152380 0.848765
25.303549 1.082417 0.782740
25.235406 1.127293 0.819579
25.215078 1.158450 0.768157
25.163336 1.190634 0.757333
25.161959 1.164452 0.815429
25.194228 1.202351 0.750202
25.182215 1.145587 0.836737
25.176010 1.102653 0.965808
25.170435 1.175516 0.877424
25.160587 1.200249 0.841438
25.151406 1.260590 0.836128
25.154985 1.221410 0.839087
25.186778 1.205154 0.801634
25.156654 1.229047 0.796625
25.144478 1.227517 0.819380
25.168056 1.122216 0.903085
25.199628 1.129515 0.830028
25.209984 1.141149 0.750706
25.220134 1.098709 0.827872
25.163342 1.175194 0.801102
25.111707 1.223074 0.778585
25.058865 1.193887 0.844045
25.085920 1.186641 0.793678
25.163924 1.095158 0.796761
25.142487 1.228612 0.675453
25.124677 1.204836 0.850738
25.094054 1.176944 0.797689
25.071515 1.180561 0.894774
25.090269 1.183590 0.822735
25.078622 1.170733 0.759374
25.109608 1.201124 0.735474
25.128899 1.191062 0.784378
25.144021 1.222039 0.745305
25.193309 1.126044 0.831614
25.183757 1.122388 0.856341
25.187069 1.153074 0.810444
25.211929 1.101234 0.809666
25.202513 1.157548 0.753769
25.138520 1.206464 0.769603
25.180425 1.141608 0.811174
25.192131 1.171141 0.758802
25.167433 1.152204 0.803135
25.209993 1.167397 0.700924
25.158078 1.177756 0.793426
25.179143 1.191866 0.742342
25.241060 1.157337 0.763874
25.191003 1.226379 0.796787
25.126958 1.273156 0.818381
25.042473 1.351467 0.819187
25.081095 1.278025 0.863857
25.196823 1.208005 0.860914
25.182767 1.243908 0.756729
25.153586 1.247068 0.855287
25.126578 1.258451 0.864266
25.070330 1.273601 0.881119
25.123607 1.255271 0.787308
25.147634 1.205615 0.852677
25.214488 1.143501 0.784963
25.196737 1.126583 0.778600
25.189104 1.159152 0.797199
25.203435 1.172493 0.735788
25.184634 1.172873 0.763866
25.152436 1.186785 0.754520
25.161690 1.144879 0.831884
25.130643 1.167638 0.803507
25.141804 1.158049 0.792861
25.139824 1.134804 0.833343
25.116897 1.174540 0.796619
25.081704 1.236817 0.804732
25.092869 1.243922 0.849267
25.140726 1.220700 0.899844
25.194724 1.214287 0.825207
25.212445 1.221874 0.710709
25.168588 1.201751 0.834661
25.126438 1.247199 0.849120
25.159463 1.152821 0.828003
25.092207 1.223680 0.849329
25.048178 1.242388 0.799549
25.020494 1.273374 0.815167
25.033796 1.286611 0.777966
25.103072 1.176706 0.838968
25.079777 1.245455 0.821095
25.135567 1.201389 0.824931
25.119244 1.286315 0.664120
25.126829 1.235024 0.836827
25.162600 1.206309 0.896751
25.118968 1.276128 0.877339
25.113802 1.221649 0.914621
25.119755 1.215963 0.851537
25.069051 1.291165 0.882326
25.126449 1.282713 0.857284
25.176555 1.236794 0.755482
25.141788 1.292907 0.949259
25.116865 1.325442 0.882213
25.086862 1.381559 0.904289
25.118346 1.297969 0.897833
25.103365 1.334455 0.832841
25.164983 1.274157 0.923548
25.201261 1.359571 0.883597
25.056388 1.494254 0.944485
25.069759 1.428877 1.055915
25.175178 1.321175 1.034875
25.220678 1.299773 1.015120
25.213317 1.263846 1.086341
25.177065 1.302172 1.084239
25.146033 1.287047 0.960102
25.126244 1.208433 1.023980
25.128438 1.257430 0.922253
25.032069 1.308822 0.964998
25.052553 1.295996 0.872241
25.190866 1.215478 0.758520
25.161022 1.319158 0.792319
25.135465 1.275720 0.927095
25.131392 1.282917 0.866412
25.078982 1.268371 0.936036
25.125786 1.174869 1.012592
25.086829 1.202216 0.898979
25.083630 1.138226 0.911811
25.131196 1.155800 0.881580
25.165732 1.180006 0.813053
25.260779 1.128127 0.839880
25.225384 1.210591 0.782296
25.228131 1.223180 0.741534
25.105140 1.343681 0.695049
25.104747 1.235663 0.854151
25.153379 1.120963 0.825375
25.166340 1.173786 0.752064
25.130436 1.183406 0.868075
25.124604 1.235794 0.775749
25.137926 1.224442 0.804405
25.168568 1.182394 0.813851
25.220599 1.086537 0.810681
25.121562 1.181592 0.831571
25.142967 1.165356 0.811033
25.132753 1.157971 0.863163
25.125962 1.183746 0.903336
25.135661 1.128002 0.844560
25.178026 1.170528 0.776072
25.135052 1.225278 0.801142
25.073143 1.210477 0.857176
25.109878 1.198459 0.813011
25.072262 1.312112 0.758299
25.125796 1.230087 0.750034
25.203984 1.202833 0.733319
25.182509 1.188303 0.824547
25.117484 1.229947 0.827782
25.091168 1.247843 0.824426
25.133212 1.294776 0.839441
25.135040 1.283079 0.805119
25.160873 1.213440 0.800310
25.150948 1.141264 0.943094
25.131398 1.214750 0.910120
25.177793 1.170090 0.892780
25.153033 1.217304 0.892436
25.054326 1.296935 0.895987
24.997474 1.376264 0.835226
25.160602 1.238528 0.814526
25.187048 1.223539 0.820591
25.142367 1.246848 0.846269
25.066928 1.282000 0.848867
25.026738 1.262910 0.905530
25.063461 1.185921 0.942063
25.059997 1.174111 0.766666
25.049574 1.066634 0.711676
25.134371 1.068142 0.557798
25.268183 1.009026 0.635046
25.267037 1.092730 0.726988
25.221500 1.138290 0.741579
25.128000 1.264367 0.831670
25.153317 1.240096 0.857537
25.200521 1.264453 0.822108
25.166089 1.269491 0.879812
25.187109 1.243403 0.862283
25.198566 1.218985 0.906720
25.212090 1.283787 0.843093
25.203883 1.345844 0.834429
25.189552 1.311476 0.929554
25.182615 1.346426 0.910344
25.144902 1.403630 0.929577
25.162488 1.389627 0.941501
25.267669 1.314359 0.967066
25.303902 1.269359 0.893612
25.210956 1.337499 0.852495
25.184911 1.348192 0.961680
25.203595 1.345945 0.909989
25.230725 1.303068 0.909916
25.253101 1.345258 0.811567
25.293696 1.276356 0.822383
25.279620 1.275753 0.894070
25.273756 1.223833 1.003846
25.273371 1.233826 0.972539
25.236877 1.251806 0.989972
25.199608 1.319110 0.908796
25.214439 1.338731 0.897199
25.267191 1.278405 0.901795
25.280226 1.336315 0.780788
25.310733 1.241074 0.853665
25.315329 1.270727 0.829274
25.285821 1.259417 0.966494
25.214803 1.414914 0.854928
25.185095 1.391410 0.874341
25.206998 1.333982 0.921973
25.219714 1.251891 0.945489
25.198157 1.299145 0.898140
25.233112 1.273614 0.885413
25.281233 1.254599 0.864055
25.279192 1.277309 0.879417
25.254676 1.267932 0.929117
25.222166 1.292383 0.982595
25.262176 1.263215 0.994148
25.255320 1.322589 0.970164
25.255882 1.292126 0.840536
25.294121 1.260180 0.846152
25.315252 1.138498 1.049906
25.281458 1.182185 0.960055
25.180502 1.370831 0.783228
25.171930 1.426457 0.797435
25.143608 1.185209 0.850530
25.081277 1.270643 0.841536
25.113498 1.259649 0.772152
25.152580 1.162261 0.860005
25.128305 1.120520 0.872968
25.130463 1.117326 0.792804
25.213891 1.106172 0.770007
25.183841 1.177351 0.776795
25.206808 1.145129 0.762636
25.217674 1.159642 0.803148
25.225141 1.174877 0.777903
25.195934 1.184865 0.779050
25.189276 1.166258 0.765623
25.219495 1.089183 0.832534
25.149260 1.132356 0.879420
25.095485 1.233610 0.761650
25.158910 1.121624 0.803978
25.236436 1.070484 0.782001
25.254032 1.148950 0.703975
25.324220 1.079994 0.750382
25.287266 1.128309 0.755063
25.247499 1.074321 0.892010
25.239461 1.059225 0.782899
25.227778 1.097076 0.758124
25.240813 1.096204 0.769000
25.179910 1.227518 0.739918
25.209303 1.207953 0.684317
25.166870 1.203220 0.693103
25.153549 1.240798 0.717813
25.082458 1.297200 0.736037
25.161123 1.222304 0.767805
25.243757 1.170578 0.726416
25.232263 1.174531 0.735675
25.231600 1.164118 0.822433
25.278095 1.102959 0.729645
25.253339 1.167951 0.773006
25.236555 1.270939 0.660980
25.256274 1.188356 0.826859
25.249386 1.122766 0.865770
25.258116 1.115310 0.887249
25.251263 1.116744 0.861240
25.215500 1.174537 0.810034
25.143301 1.215425 0.788749
25.131286 1.199123 0.803978
25.154525 1.299717 0.673475
25.221924 1.153365 0.765922
25.246006 1.146089 0.737574
25.258099 1.084358 0.830581
25.233414 1.114285 0.807169
25.195329 1.171770 0.801152
25.141973 1.228833 0.800382
25.169584 1.238660 0.814956
25.190991 1.187513 0.815486
25.165410 1.198328 0.788376
25.160224 1.195845 0.790518
25.153752 1.153879 0.832419
25.169696 1.137527 0.784972
25.184841 1.084196 0.866097
25.113050 1.226201 0.834698
25.073740 1.276299 0.830657
25.014853 1.271112 0.849721
25.069119 1.193994 0.772592
25.114820 1.185906 0.810764
25.116965 1.213527 0.857711
25.087872 1.248652 0.763324
25.119632 1.208291 0.704306
25.104029 1.180145 0.783924
25.123517 1.140664 0.880415
25.129839 1.166654 0.765542
25.133004 1.205176 0.813579
25.137822 1.204740 0.743564
25.132110 1.183800 0.768611
25.159625 1.143349 0.845263
25.150800 1.206011 0.763549
25.198937 1.164796 0.771318
25.211615 1.159962 0.749060
25.182056 1.160198 0.764268
25.113179 1.238749 0.826258
25.135254 1.232736 0.792630
25.212283 1.150031 0.794506
25.236976 1.092111 0.897610
25.258647 1.076068 0.833238
25.203674 1.156668 0.778487
25.189186 1.183258 0.810099
25.240644 1.177406 0.811083
25.223256 1.144446 0.834798
25.111615 1.288944 0.805236
25.087035 1.311746 0.784018
25.120478 1.274802 0.888430
25.195611 1.181413 0.859290
25.164116 1.247950 0.773361
25.126441 1.275766 0.737977
25.124875 1.188388 0.836671
25.098092 1.228226 0.835586
25.109878 1.179922 0.872061
25.171069 1.190787 0.822237
25.200369 1.178950 0.783542
25.208151 1.129193 0.771914
25.165718 1.143894 0.831061
25.236670 1.109824 0.785384
25.193816 1.129222 0.774001
25.169542 1.172753 0.733012
25.194967 1.128894 0.788114
25.166229 1.088045 0.882329
25.128105 1.184412 0.776360
25.175160 1.158670 0.765851
25.170737 1.186591 0.749804
25.133610 1.173710 0.845004
25.113922 1.208896 0.918741
25.139735 1.251078 0.820443
25.175713 1.243454 0.770804
25.198533 1.175672 0.730706
25.170605 1.187088 0.838766
25.150236 1.174277 0.906007
25.120488 1.221616 0.826579
25.012961 1.300879 0.776907
24.963826 1.317737 0.830962
24.955348 1.267609 0.889687
25.028538 1.236650 0.775969
25.086901 1.211480 0.810595
25.048699 1.230105 0.835650
25.137994 1.244074 0.758250
25.116029 1.261820 0.740647
25.098917 1.240554 0.872404
25.142387 1.212143 0.865752
25.124811 1.295651 0.763443
25.154781 1.224167 0.816371
25.154830 1.197993 0.805440
25.150978 1.219588 0.808722
25.091578 1.323726 0.833913
25.110614 1.296555 0.910029
25.150251 1.334520 0.851500
25.138967 1.288339 0.871270
25.067603 1.354228 0.879110
25.077082 1.283813 0.926742
25.103954 1.362819 0.810442
25.161925 1.316552 0.797873
25.123261 1.373796 0.895693
25.007179 1.488247 0.931670
25.006761 1.487577 0.991560
25.159841 1.312394 1.045663
25.199235 1.307992 0.998680
25.183962 1.294042 0.986408
25.198497 1.308428 0.913969
25.199587 1.290403 0.953074
25.202951 1.219201 0.970800
25.168847 1.265941 0.938137
25.105200 1.244103 0.971567
25.127531 1.208758 0.978292
25.153117 1.232275 0.816407
25.192895 1.210825 0.856198
25.195531 1.296622 0.759670
25.164070 1.251639 0.835597
25.153577 1.210993 0.869581
25.103732 1.212707 0.943348
25.080349 1.206570 0.922817
25.114247 1.176176 0.892096
25.102274 1.163814 0.912033
25.180926 1.213581 0.812262
25.249200 1.156847 0.806798
25.269709 1.159393 0.750999
25.251806 1.118886 0.750153
25.153418 1.236249 0.858482
25.123212 1.255573 0.853511
25.165224 1.184549 0.806615
25.149843 1.105496 0.859313
25.115078 1.203207 0.830351
25.093706 1.245488 0.771640
25.128413 1.197228 0.885714
25.144905 1.190666 0.890943
25.165410 1.158421 0.817196
25.086605 1.175471 0.825552
25.104873 1.236763 0.792384
25.151134 1.190128 0.824223
25.133518 1.223913 0.825651
25.149014 1.162712 0.938647
25.134579 1.200404 0.862184
25.128637 1.235806 0.804293
25.086065 1.184931 0.883684
25.130126 1.235597 0.720662
25.099008 1.302917 0.821434
25.137409 1.223297 0.852610
25.221403 1.169068 0.745318
25.159485 1.235344 0.852946
25.126172 1.282949 0.826286
25.093799 1.286041 0.815489
25.164406 1.247406 0.781557
25.150313 1.247316 0.880036
25.145470 1.210488 0.846600
25.085072 1.203060 0.948840
25.117115 1.236067 0.854680
25.143201 1.203004 0.922766
25.146758 1.249892 0.862192
25.027955 1.243179 0.976093
25.011931 1.274797 0.887941
25.139076 1.200475 0.800209
25.143593 1.283572 0.750423
25.128136 1.287207 0.866971
25.130988 1.229580 0.914852
25.074697 1.247252 0.923782
25.082543 1.142967 0.933900
25.052620 1.131329 0.864937
25.097714 1.029816 0.762506
25.208652 0.970717 0.583018
25.249191 1.087023 0.586897
25.284807 1.089984 0.724306
25.220889 1.132736 0.868489
25.177179 1.233581 0.777140
25.161551 1.238623 0.933633
25.232974 1.206625 0.838712
25.238117 1.151743 0.831676
25.220318 1.218913 0.808326
25.216321 1.224528 0.830386
25.235589 1.261430 0.835748
25.225382 1.327021 0.872398
25.192703 1.330972 0.918980
25.122908 1.316080 0.956932
25.071742 1.436672 0.938121
25.121026 1.369642 0.979193
25.194899 1.353751 0.866466
25.269091 1.278901 0.891375
25.248517 1.287288 0.943823
25.278496 1.233100 0.925177
25.227416 1.316101 0.895267
25.218015 1.322687 0.864051
25.252448 1.280628 0.974672
25.309031 1.278655 0.815663
25.308045 1.281136 0.897579
25.296047 1.215015 0.909609
25.224735 1.327472 0.857852
25.215051 1.295924 0.904329
25.211428 1.247181 1.006174
25.237239 1.247441 0.986548
25.278619 1.290390 0.806896
25.244859 1.354126 0.816800
25.268671 1.298547 0.877824
25.323423 1.230867 0.828876
25.292051 1.246171 0.869143
25.285270 1.405197 0.781505
25.242853 1.355459 0.886813
25.259117 1.231813 0.974329
25.234671 1.236249 1.003874
25.208552 1.271732 0.928909
25.256689 1.242154 0.952178
25.245226 1.283568 0.932092
25.268114 1.273635 0.912507
25.314321 1.278790 0.824123
25.290889 1.298785 0.901148
25.272209 1.312240 0.911127
25.360279 1.207033 0.914272
25.254922 1.259549 0.946484
25.276023 1.251699 0.894000
25.285859 1.192524 0.963375
25.280612 1.226772 0.906069
25.200454 1.362638 0.849438
25.182751 1.382763 0.851792
25.130974 1.187964 0.883609
25.099669 1.184214 0.930700
25.161483 1.160626 0.817744
25.163572 1.128056 0.882683
25.144795 1.132413 0.844682
25.156104 1.151876 0.736147
25.230387 1.146804 0.719037
25.235355 1.137105 0.778602
25.212240 1.114495 0.825760
25.236227 1.172013 0.744177
25.222246 1.202078 0.707300
25.221839 1.161532 0.762815
25.239505 1.106745 0.855445
25.232845 1.101550 0.795219
25.208155 1.094271 0.808528
25.162488 1.141226 0.764672
25.217219 1.166792 0.723439
25.297345 1.084130 0.688095
25.315879 1.043061 0.821103
25.338463 1.071079 0.832595
25.297317 1.191106 0.768314
25.269072 1.122716 0.803527
25.231194 1.092652 0.839691
25.187397 1.123177 0.804574
25.208203 1.142771 0.700401
25.129654 1.139419 0.843985
25.199745 1.150304 0.787410
25.187992 1.204738 0.735539
25.156557 1.195112 0.828627
25.157558 1.215707 0.798341
25.232747 1.176119 0.778817
25.307701 1.087458 0.743656
25.318053 1.034743 0.850309
25.321357 1.106942 0.824911
25.298169 1.112100 0.767785
25.262967 1.178507 0.736974
25.223266 1.223847 0.758834
25.246555 1.117071 0.837828
25.233995 1.161131 0.788841
25.198361 1.225427 0.776073
25.151265 1.269301 0.811160
25.082124 1.329815 0.743244
25.049782 1.249820 0.840474
25.131944 1.206944 0.772827
25.222492 1.213403 0.742865
25.219482 1.189903 0.755221
25.211133 1.273449 0.707082
25.240516 1.157012 0.748955
25.239685 1.188018 0.742958
25.205385 1.191705 0.827744
25.164693 1.205925 0.788037
25.175752 1.171377 0.844368
25.240105 1.145564 0.810527
25.217939 1.158183 0.773142
25.176427 1.183680 0.790797
25.105773 1.154930 0.883607
25.109841 1.232441 0.738092
25.129681 1.169833 0.801454
25.100005 1.274141 0.796029
25.054533 1.201455 0.941138
25.022849 1.239417 0.887312
25.059579 1.194479 0.843084
25.120001 1.179141 0.787334
25.078097 1.216352 0.827065
25.068159 1.244492 0.793354
25.130267 1.188134 0.790289
25.131811 1.155195 0.865299
25.111147 1.171555 0.766564
25.132742 1.168967 0.777708
25.140018 1.197075 0.781830
25.147461 1.219325 0.724536
25.125301 1.184562 0.782262
25.087509 1.192545 0.819976
25.124850 1.194881 0.782472
25.153305 1.140600 0.801555
25.196197 1.172211 0.695372
25.151974 1.189100 0.773132
25.133695 1.207230 0.780103
25.155513 1.167999 0.818225
25.254744 1.135747 0.751429
25.317068 1.053755 0.808882
25.260707 1.217979 0.742439
25.216108 1.162226 0.836393
25.235453 1.171059 0.819751
25.238265 1.147137 0.871027
25.203054 1.208423 0.784937
25.128518 1.247615 0.809831
25.101568 1.293241 0.877387
25.147728 1.250282 0.799077
25.201371 1.176601 0.773362
25.135933 1.262889 0.820324
25.086804 1.236409 0.829078
25.136495 1.132966 0.850763
25.091707 1.226763 0.854147
25.095680 1.192288 0.826156
25.169258 1.158246 0.813203
25.272454 1.060890 0.769876
25.291004 1.010735 0.837287
25.221154 1.126030 0.818767
25.213667 1.140840 0.768501
25.159867 1.200573 0.731007
25.190148 1.113543 0.880440
25.198219 1.107771 0.813790
25.185894 1.140588 0.852621
25.160976 1.169710 0.820394
25.143098 1.263711 0.675994
25.192213 1.195185 0.702515
25.176883 1.195045 0.794882
25.156527 1.250843 0.752977
25.162823 1.181278 0.859488
25.200950 1.167089 0.871524
25.219626 1.150196 0.770396
25.131472 1.281547 0.775732
25.092870 1.230189 0.838788
25.070689 1.212869 0.837381
24.945976 1.257691 0.978775
24.930079 1.249011 0.930920
24.984466 1.246708 0.895532
25.038407 1.245949 0.820302
25.124025 1.207228 0.732901
25.140778 1.183886 0.776652
25.191975 1.190321 0.726625
25.140462 1.218326 0.829947
25.119775 1.229668 0.828816
25.151868 1.266702 0.742059
25.163985 1.190577 0.834322
25.223804 1.170910 0.718631
25.148600 1.219897 0.779630
25.171412 1.165178 0.833872
25.094672 1.371492 0.785895
25.091133 1.308303 0.864298
25.197350 1.241842 0.785323
25.185099 1.277695 0.839055
25.121246 1.303448 0.892338
25.087121 1.280793 0.929812
25.131554 1.273815 0.945067
25.124173 1.358008 0.875671
25.147447 1.339140 0.973216
25.024256 1.473941 1.035780
25.028105 1.498738 1.042344
25.150758 1.358043 0.996750
25.192072 1.322013 0.952639
25.174976 1.372329 0.859821
25.194519 1.356481 0.959519
25.190425 1.301301 1.065850
25.151297 1.302628 0.963621
25.160163 1.325042 0.815683
25.143958 1.222599 0.915320
25.128609 1.311310 0.829607
25.179762 1.187823 0.865514
25.225987 1.170910 0.857576
25.227557 1.194489 0.832861
25.202544 1.185403 0.862698
25.206043 1.193740 0.843247
25.084757 1.271862 0.887603
25.041807 1.238351 0.887269
25.088745 1.254126 0.839490
25.146961 1.202856 0.892437
25.199078 1.161174 0.857659
25.215537 1.222120 0.779776
25.265675 1.136247 0.774259
25.205000 1.161973 0.779053
25.163999 1.181911 0.902018
25.184738 1.153035 0.805301
25.197699 1.180492 0.784590
25.157837 1.159190 0.780969
25.086685 1.232365 0.758695
25.078943 1.234867 0.751447
25.133925 1.224158 0.802093
25.130568 1.161502 0.905897
25.100513 1.137264 0.904321
25.103110 1.205786 0.832372
25.093327 1.226066 0.804675
25.074545 1.263121 0.842277
25.132745 1.223485 0.818506
25.189158 1.191101 0.846186
25.130662 1.241752 0.827376
25.158861 1.232759 0.856692
25.115199 1.221246 0.861768
25.149955 1.191680 0.767469
25.138397 1.196816 0.829802
25.137030 1.202752 0.903998
25.145044 1.217469 0.827223
25.171623 1.216747 0.820374
25.104417 1.299036 0.869123
25.137069 1.284225 0.866594
25.140777 1.289157 0.827770
25.135170 1.262086 0.916749
25.118944 1.228694 0.878025
25.097782 1.238940 0.934501
25.078079 1.266161 0.850776
25.130315 1.272365 0.791152
25.143704 1.215839 0.811131
25.085710 1.263899 0.891177
25.036132 1.222830 0.985542
25.103624 1.236358 0.774053
25.183236 1.218034 0.726848
25.171574 1.264262 0.841432
25.144271 1.294949 0.830185
25.135008 1.178787 0.971922
25.146929 1.128979 0.899708
25.148600 1.144136 0.796217
25.152576 1.024178 0.780248
25.258328 0.976844 0.679751
25.285058 1.091771 0.606161
25.233120 1.168829 0.718321
25.207955 1.187462 0.818454
25.145693 1.224076 0.798271
25.116456 1.265518 0.877651
25.215483 1.174585 0.839407
25.248933 1.191876 0.800871
25.194458 1.288990 0.772649
25.162583 1.328585 0.816808
25.255370 1.211412 0.877487
25.237194 1.266863 0.918957
25.134123 1.417969 0.885487
25.066810 1.411360 0.927792
25.034731 1.425418 0.952349
25.110747 1.371945 0.958226
25.199671 1.339035 0.887845
25.225794 1.348729 0.874746
25.244017 1.252185 0.880851
25.283366 1.209886 0.897761
25.205221 1.288411 0.912820
25.256465 1.290570 0.916849
25.290731 1.276072 0.890105
25.337932 1.223250 0.867839
25.300341 1.262565 0.986326
25.282412 1.215413 0.988512
25.238396 1.295262 0.901345
25.209252 1.291435 0.932573
25.204766 1.268690 0.913905
25.259890 1.267236 0.917063
25.299073 1.242205 0.899427
25.236083 1.283338 0.926582
25.252632 1.225977 0.927241
25.247846 1.293440 0.860780
25.271706 1.305524 0.847110
25.288340 1.287938 0.883049
25.238588 1.375491 0.929496
25.236681 1.361434 0.930978
25.244519 1.256389 0.991493
25.184844 1.312177 0.984141
25.284050 1.218268 0.911940
25.247911 1.248301 0.881245
25.271485 1.239767 0.924593
25.303659 1.227872 0.807198
25.248603 1.366908 0.748813
25.310806 1.263598 0.871535
25.327298 1.299962 0.805812
25.226491 1.282842 0.862367
25.293188 1.205530 0.876934
25.296652 1.246776 0.773516
25.263895 1.266351 0.872672
25.230448 1.346755 0.833582
25.262172 1.244705 0.926186
25.130645 1.248292 0.797179
25.146002 1.151742 0.862212
25.216311 1.105378 0.787576
25.206206 1.169521 0.748859
25.209861 1.164485 0.775041
25.187893 1.213972 0.751011
25.276376 1.088518 0.791597
25.268451 1.153938 0.706793
25.229081 1.177332 0.750593
25.251219 1.169076 0.756694
25.215049 1.187899 0.758298
25.238245 1.159894 0.765092
25.261771 1.109113 0.784985
25.253869 1.133018 0.760981
25.246294 1.147580 0.696758
25.222132 1.148797 0.745217
25.286894 1.078582 0.768686
25.283947 1.130377 0.716537
25.317870 1.076777 0.776560
25.311503 1.132801 0.696048
25.292163 1.123190 0.714617
25.290354 1.128453 0.835704
25.217245 1.115534 0.824751
25.192614 1.158721 0.831550
25.181660 1.175101 0.715923
25.195648 1.129903 0.769512
25.190057 1.194914 0.709395
25.175755 1.229434 0.723419
25.201537 1.187917 0.792694
25.198407 1.223879 0.732522
25.287370 1.173153 0.673067
25.316926 1.108079 0.741303
25.334623 1.029103 0.816408
25.292125 1.126817 0.733257
25.283010 1.093420 0.845234
25.268265 1.175590 0.756035
25.181334 1.173824 0.770442
25.188103 1.191955 0.766942
25.199311 1.212106 0.761638
25.187483 1.215455 0.835962
25.091038 1.308025 0.779928
25.046722 1.329408 0.767563
25.038652 1.298929 0.832151
25.117875 1.204113 0.812889
25.223852 1.249072 0.695922
25.205589 1.247119 0.778776
25.187692 1.274775 0.742874
25.263580 1.148726 0.792486
25.259556 1.148322 0.806928
25.175412 1.229601 0.827062
25.157956 1.270502 0.776485
25.221483 1.178863 0.824204
25.255784 1.133498 0.816717
25.281495 1.124198 0.730157
25.184314 1.170703 0.896912
25.086218 1.223582 0.891116
25.080946 1.267165 0.803840
25.136958 1.232029 0.773620
25.145799 1.239639 0.773746
