# Vega Mags
# Elliptical M49 region extracted from isophotes (52,53]
# Semi-Minor Axes (pix): (611.6, 672.7]
# Num Pixels: 168671
# Neff ~ 411^2
# zmag gmag-zmag
# F850LP F475W-F850LP
# 
24.400166 2.088556
24.415350 2.083052
24.422420 2.065539
24.450810 2.036859
24.498400 1.904026
24.473223 2.056574
24.460341 2.064972
24.455919 2.039874
24.443837 2.004218
24.416915 2.072252
24.426049 2.011085
24.424607 2.042456
24.397851 2.131087
24.441491 2.108407
24.393074 2.121666
24.430408 2.067641
24.440371 2.064636
24.447851 2.061179
24.464383 2.044897
24.464935 2.023926
24.415338 2.088905
24.426242 2.094865
24.448903 2.062089
24.407838 2.099809
24.458958 2.045864
24.438577 2.014469
24.485197 2.059683
24.374457 2.106116
24.405011 2.119546
24.495076 1.999019
24.455611 2.090509
24.475544 1.999722
24.492064 1.969214
24.439602 2.050709
24.397122 2.099108
24.400460 2.040523
24.432447 2.035310
24.459374 2.063934
24.481164 2.014574
24.472545 2.103890
24.473687 2.073732
24.404508 2.119828
24.472975 2.095877
24.481414 2.073039
24.451650 2.063331
24.447725 2.023879
24.425989 2.038549
24.432877 2.041913
24.468818 1.939300
24.451230 2.072211
24.425237 2.032011
24.477653 1.956819
24.406944 2.064862
24.398391 2.059695
24.406543 2.037071
24.435666 2.055812
24.436695 2.018130
24.407169 2.074866
24.434230 2.067056
24.445246 2.036008
24.371556 2.121082
24.379410 2.091903
24.345608 2.095516
24.428522 2.037132
24.345220 2.145405
24.378811 2.122527
24.437217 2.071196
24.453769 2.063610
24.460155 2.015938
24.461723 2.027801
24.496858 1.998274
24.460039 2.080341
24.470851 2.023185
24.388243 2.094838
24.448424 2.011785
24.405533 2.056420
24.413700 2.120872
24.418827 2.140518
24.420326 2.130117
24.426484 2.065266
24.452525 2.022827
24.480467 2.011841
24.449372 2.061646
24.457525 2.034164
24.448490 2.069431
24.448037 2.015052
24.464737 2.072789
24.451130 2.065047
24.452815 1.999117
24.458479 2.037830
24.459819 2.030347
24.442379 2.003546
24.445678 2.021502
24.459333 1.996350
24.386540 2.108863
24.457697 2.042974
24.476404 1.983742
24.399476 2.066422
24.373502 2.126051
24.406305 2.096779
24.412594 2.098294
24.469141 1.996447
24.464031 2.019616
24.446527 2.044782
24.421563 2.112936
24.358907 2.147129
24.441921 2.053106
24.471562 2.013889
24.405900 2.064983
24.425185 2.039194
24.393626 2.077643
24.377502 2.127697
24.390512 1.944249
24.411063 2.061587
24.410527 2.113559
24.446641 2.052863
24.443606 2.028817
24.453110 2.028268
24.441096 2.025658
24.421992 2.030108
24.455618 2.064792
24.398308 2.072732
24.365969 2.118533
24.358798 2.192169
24.397313 2.089426
24.372517 2.115465
24.401480 2.100689
24.443656 2.053758
24.433890 2.099878
24.444162 2.057989
24.434543 2.026997
24.423830 2.029388
24.482279 1.978533
24.449230 1.981213
24.397591 2.082475
24.383522 2.108786
24.388516 2.094919
24.376695 2.135992
24.362744 2.119047
24.414662 2.087112
24.438566 2.053226
24.449553 2.023635
24.395369 2.069545
24.468078 2.049904
24.475648 2.027314
24.476088 2.012598
24.467078 1.965410
24.471773 1.986270
24.423531 2.032098
24.396403 2.058333
24.405603 2.049463
24.426217 2.035164
24.363035 2.112490
24.436426 1.958910
24.445599 2.049757
24.472566 2.046295
24.398282 2.038812
24.471146 2.026058
24.481504 2.068870
24.462625 2.084924
24.474327 2.086900
24.435607 2.087907
24.419693 2.080809
24.353774 2.086150
24.375510 2.085097
24.440895 2.054611
24.442284 2.132219
24.414377 2.091776
24.406352 2.145160
24.449305 2.048126
24.454825 2.033529
24.451015 2.028165
24.450809 2.046290
24.440635 2.009984
24.418326 2.036297
24.442398 2.052398
24.428611 2.059218
24.412343 2.016283
24.397491 2.077044
24.410304 2.077979
24.433397 2.089265
24.420630 2.090280
24.447791 1.980800
24.443367 2.014321
24.421537 2.111934
24.384478 2.108013
24.382609 2.145210
24.410147 2.115552
24.404599 2.117994
24.420666 2.056717
24.448952 2.046702
24.385306 2.101609
24.425853 2.025399
24.381714 2.095822
24.428737 2.003285
24.423190 2.045476
24.392857 2.071444
24.379314 2.097252
24.392912 2.126388
24.400826 2.134806
24.454383 2.015525
24.396333 2.075662
24.417668 2.119230
24.419994 2.037512
24.452476 1.973919
24.447095 2.063753
24.425456 2.106744
24.427839 2.033710
24.421591 2.022562
24.398623 2.092839
24.416637 2.057779
24.440702 2.006207
24.469478 1.962396
24.453131 2.076549
24.473209 2.077974
24.512714 2.046020
24.466615 2.164469
24.446633 2.087284
24.458998 2.033066
24.472515 2.008621
24.512975 1.948365
24.483714 2.021275
24.430537 2.067095
24.384902 2.111584
24.428920 2.041715
24.431434 2.025714
24.434821 2.022074
24.504248 1.953916
24.483947 2.047785
24.455761 2.122954
24.458264 2.035436
24.412882 2.105032
24.444369 1.992239
24.446916 2.032752
24.394175 2.125615
24.400198 2.121814
24.433670 2.090966
24.430119 2.102844
24.426194 2.057550
24.427435 2.040698
24.436938 2.050298
24.413810 2.042409
24.377279 2.111920
24.398882 2.096667
24.379548 2.037282
24.333619 2.140464
24.362187 2.045652
24.366504 2.131130
24.425245 2.087712
24.436769 2.032986
24.409364 1.998686
24.448982 2.039770
24.426240 2.079803
24.451714 2.050654
24.455656 2.010828
24.454711 2.044845
24.428220 2.057034
24.354441 2.095781
24.362022 2.095142
24.390153 2.068096
24.379639 2.043583
24.377865 2.090373
24.425194 2.062438
24.454769 2.016573
24.447570 2.031406
24.440329 2.064696
24.440459 2.062779
24.443508 2.035768
24.510327 2.074774
24.468666 2.060039
24.435411 2.033289
24.385930 2.072509
24.384389 2.052275
24.439228 2.060072
24.464643 2.006124
24.454693 2.076706
24.479893 2.048415
24.459090 2.046310
24.468135 2.026180
24.470175 2.038989
24.441793 2.035553
24.461965 1.997762
24.417828 1.999960
24.415149 2.043439
24.433889 2.060042
24.418041 2.012055
24.386112 2.137015
24.399052 2.146953
24.423194 2.069073
24.383867 2.069073
24.422578 1.988065
24.424680 2.029988
24.399804 2.116525
24.396243 2.075565
24.420834 2.011645
24.414862 2.084435
24.421242 2.085944
24.450004 2.044266
24.410869 2.068416
24.358560 2.097495
24.392840 2.038015
24.387798 2.085737
24.414064 2.032842
24.421355 2.072662
24.410259 2.041991
24.429331 1.992756
24.438281 2.027405
24.383714 2.101582
24.395489 2.125464
24.403767 2.043651
24.384392 2.066415
24.386755 2.085186
24.390273 2.068269
24.408827 2.066767
24.396716 2.123578
24.404785 2.106260
24.365313 2.082160
24.380746 2.049393
24.397680 2.103330
24.424308 2.016151
24.408890 2.056103
24.464494 1.972962
24.484262 2.008744
24.445201 2.026409
24.441793 2.049255
24.428600 2.060327
24.460664 2.010809
24.449567 2.062651
24.483284 2.068288
24.405888 2.127632
24.397397 2.093278
24.428075 2.090459
24.453260 2.080107
24.448663 2.019500
24.469715 1.989307
24.408267 2.080444
24.390842 2.117380
24.381118 2.099701
24.401302 2.062760
24.438763 1.953701
24.474547 2.011239
24.397082 2.093116
24.413921 2.118234
24.483038 2.017316
24.482046 1.994911
24.468139 1.996062
24.459427 2.002100
24.442468 2.066362
24.481027 2.002289
24.467107 2.010900
24.435153 2.088033
24.454248 2.089206
24.476764 2.067898
24.445682 2.028054
24.434084 2.100542
24.425556 2.093077
24.443674 2.052314
24.427738 2.038740
24.433008 2.049308
24.455949 2.059791
24.463873 2.017045
24.426659 2.077545
24.473584 1.994219
24.407089 2.048134
24.391241 2.105840
24.384693 2.124315
24.427786 2.067844
24.460257 2.029123
24.413289 2.033421
24.413892 1.980445
24.452353 1.976986
24.436419 2.066218
24.386029 2.150643
24.507188 1.951084
24.435566 2.014147
24.378390 2.137495
24.421373 2.098041
24.463275 2.016374
24.453526 2.074952
24.412570 2.069458
24.359283 2.085238
24.348280 2.115242
24.377269 2.088245
24.365977 2.108206
24.386274 2.099257
24.438485 2.072345
24.384690 2.053587
24.432497 2.060417
24.409073 2.091539
24.387120 2.095323
24.416278 2.078846
24.478776 2.035652
24.475380 1.974757
24.441539 2.042912
24.448059 2.073759
24.426961 2.043679
24.392623 2.065827
24.470013 2.018256
24.448957 2.087279
24.442758 2.045751
24.436712 2.135288
24.447236 2.100140
24.427168 2.082093
24.426629 2.056615
24.464589 2.055572
24.418964 2.102258
24.421310 2.083832
24.423530 2.066195
24.395406 2.077333
24.372124 2.147897
24.371181 2.135172
24.409629 2.044792
24.395490 2.094500
24.415362 2.036724
24.430654 2.078557
24.452787 2.033592
24.418104 2.069865
24.411051 2.094399
24.391457 2.073022
24.391084 2.038547
24.425533 2.017551
24.378503 2.086989
24.406244 1.991357
24.399479 2.043184
24.368123 2.111153
24.374622 2.101104
24.411527 2.132150
24.388566 2.138835
24.383954 2.127726
24.431096 2.062384
24.415834 2.120433
24.411226 2.099220
24.455813 1.977360
24.405484 2.054634
24.376183 2.135476
24.382472 2.071860
24.399631 1.988589
24.420548 2.084718
24.420672 2.094251
24.391283 2.090085
24.383940 2.081139
24.354568 2.156715
24.394196 2.079737
24.391409 2.101816
24.425328 2.071810
24.451571 2.054270
24.465895 2.044276
24.419859 2.076748
24.426297 2.031561
24.408816 2.117892
24.398852 2.129787
24.404937 2.087074
24.419685 2.043939
24.436172 2.036801
24.438450 2.022560
24.437800 2.062498
24.467228 2.012172
24.459925 2.017945
24.448577 2.010878
24.420641 2.116709
24.402562 2.021769
24.391486 2.082647
24.390071 2.136798
24.411365 2.130172
24.336310 2.175013
24.427062 2.068498
24.463083 2.010018
24.438332 2.019029
24.459419 2.054464
24.503734 1.991122
24.368116 2.009041
24.391513 2.058657
24.398697 2.105927
24.423123 2.086350
24.428532 2.082694
24.383208 2.122328
24.390772 2.111940
24.429954 2.089736
24.493668 2.017861
24.478730 2.019771
24.461209 2.058196
24.452536 2.042788
24.452711 2.096327
24.463452 2.066669
24.441290 2.038115
24.411850 2.090348
24.417598 2.128342
24.439938 2.109323
24.438907 2.104928
24.391995 2.113469
24.426966 2.101000
24.413007 2.079132
24.460257 1.998305
24.416484 2.056358
24.384733 2.056825
24.432754 2.092350
24.458735 1.995335
24.444766 2.020526
24.460916 1.992700
24.379452 2.061308
24.323310 2.116460
24.332281 2.101318
24.442197 2.033437
24.396186 2.043356
24.425851 1.927210
24.400512 2.080856
24.364242 2.169496
24.382319 2.128100
24.369393 2.078552
24.372153 2.074173
24.419052 2.066589
24.433597 2.138040
24.460757 2.034798
24.493880 1.963615
24.488672 2.044928
24.441952 2.043846
24.498112 1.985571
24.430527 2.043192
24.383101 2.056775
24.382128 2.049936
24.384413 2.077257
24.401162 2.044268
24.388505 2.090528
24.444421 2.033812
24.399417 2.104117
24.380570 2.109360
24.407245 2.078670
24.519400 1.894914
24.459045 1.933081
24.449254 2.024923
24.445555 2.005996
24.429927 2.083600
24.381009 2.074167
24.400802 2.062999
24.408223 2.071204
24.421294 2.090875
24.455958 2.103059
24.447549 2.070898
24.457013 2.084297
24.414739 2.089854
24.449397 2.106647
24.416851 2.092249
24.417700 2.042440
24.466174 2.038549
24.424587 2.042186
24.383984 2.054231
24.374803 2.098802
24.420513 2.046043
24.398727 2.091751
24.416859 2.056892
24.394537 2.038800
24.405794 2.088470
24.380202 2.136890
24.343836 2.149229
24.360361 2.126373
24.386615 2.003268
24.406760 2.022684
24.415419 2.056837
24.384833 2.083556
24.351396 2.156335
24.373761 2.136688
24.405859 2.020822
24.394809 2.121432
24.377508 2.041887
24.373073 2.084172
24.414454 2.077340
24.420759 2.018806
24.434640 2.046285
24.414608 2.080318
24.388074 2.099772
24.397119 2.066641
24.409163 2.040587
24.425557 2.012399
24.433149 2.065485
24.490209 2.006849
24.416507 2.087298
24.402374 2.108591
24.381713 2.080840
24.381844 2.078907
24.406600 2.056200
24.408952 2.089274
24.398816 2.070361
24.384475 2.058979
24.389974 2.082395
24.415912 1.997224
24.442717 2.026316
24.389584 2.131589
24.391898 2.076773
24.417094 2.031341
24.428904 2.015118
24.393376 2.063190
24.411248 2.063222
24.480982 2.056654
24.484598 2.039634
24.442625 2.073176
24.377593 2.168541
24.391633 2.012200
24.336944 2.120709
24.377902 2.133639
24.368665 2.134909
24.402950 2.066668
24.429500 2.103261
24.443505 2.059983
24.448500 2.048321
24.449392 2.041884
24.449178 2.051069
24.414923 2.002310
24.421395 2.002184
24.394398 2.070104
24.388253 2.078669
24.346888 2.100539
24.358622 2.159101
24.421036 2.069024
24.390555 2.092745
24.399570 2.071088
24.427131 2.032923
24.469260 2.022014
24.438586 2.032825
24.401034 2.119559
24.347370 2.160796
24.382464 2.069139
24.498884 1.938113
24.413885 2.072557
24.422543 2.094011
24.393925 2.018369
24.376612 2.100672
24.460239 2.065775
24.488507 2.017906
24.466755 2.035385
24.484067 1.989237
24.452032 2.036741
24.444671 2.108875
24.440493 2.075883
24.404962 2.057848
24.372510 2.087065
24.428510 2.104681
24.407650 2.107700
24.411046 2.062318
24.423680 2.053221
24.447390 2.025076
24.440742 2.061929
24.433808 2.040792
24.379429 2.034485
24.396710 2.061881
24.387674 2.130057
24.450369 2.159481
24.445797 2.047745
24.460580 2.049271
24.395319 2.074670
24.389796 2.040940
24.401502 2.057626
24.423260 2.031388
24.448183 1.924441
24.468824 1.937464
24.427264 2.056866
24.428006 2.089091
24.397230 2.082365
24.347267 2.138256
24.373457 2.034979
24.464144 2.089900
24.475494 2.000409
24.456810 1.983856
24.456500 1.988524
24.408493 2.085003
24.425037 2.099209
24.484140 2.051312
24.414543 2.091054
24.392259 2.096363
24.393110 2.073164
24.385787 2.087540
24.416732 2.028826
24.423380 2.034065
24.396220 2.110010
24.399646 2.065404
24.396278 2.064070
24.439805 2.096545
24.462424 2.029441
24.435661 2.031004
24.453362 2.044071
24.453717 1.978174
24.405970 2.049495
24.404592 2.152711
24.368983 2.058325
24.405353 2.072876
24.428447 2.006632
24.449228 2.103023
24.460047 2.074698
24.444979 2.057391
24.431857 2.041442
24.422848 2.035013
24.389620 2.062261
24.396857 2.051177
24.428446 2.058808
24.431774 2.051697
24.407129 2.018850
24.415172 2.035716
24.422569 1.967513
24.409436 2.007412
24.426057 2.015233
24.432185 1.993395
24.389530 2.039627
24.369031 2.106655
24.374419 2.131597
24.363824 2.123541
24.410823 2.039097
24.405436 2.104148
24.392855 2.090637
24.415728 2.019140
24.389482 2.067393
24.377606 2.078952
24.415979 2.052389
24.405421 2.047315
24.372813 2.092175
24.384276 2.152235
24.431430 2.050689
24.392300 2.077396
24.409051 2.064826
24.450468 2.001246
24.463337 2.029647
24.420821 2.016417
24.423866 2.000390
24.427477 2.023819
24.424797 2.032474
24.439300 2.032727
24.427515 2.068031
24.439029 2.020667
24.400817 2.058226
24.370819 2.086636
24.383533 2.108221
24.411729 2.086605
24.363056 2.115331
24.372603 2.145529
24.415561 2.036828
24.422602 2.069990
24.403132 2.054710
24.383448 2.111891
24.387984 2.134934
24.416570 2.059470
24.407952 2.057911
24.409146 2.067708
24.412974 2.084742
24.441707 2.114921
24.420710 2.063310
24.428510 2.080185
24.412495 2.063107
24.405875 2.073408
24.403113 2.060632
24.405143 2.065471
24.377812 2.113645
24.373220 2.094008
24.397380 2.069967
24.359822 2.112073
24.438622 2.055254
24.429929 1.975039
24.416786 2.010713
24.390579 2.026494
24.446882 2.014978
24.421584 2.101391
24.364696 2.179479
24.371526 2.118048
24.417783 2.078634
24.433518 2.048845
24.378848 2.107078
24.429346 2.073863
24.436283 2.046511
24.441361 2.013256
24.422944 2.095706
24.372142 2.133750
24.359000 2.147795
24.368353 2.123289
24.400197 2.079887
24.467465 1.933125
24.442963 2.027718
24.445340 2.064886
24.501219 2.006579
24.504985 2.010300
24.462536 2.100397
24.460214 2.042907
24.437929 2.085480
24.408876 2.191435
24.360256 2.201581
24.391314 2.078929
24.432630 2.050734
24.424021 2.107415
24.424983 2.146870
24.430716 2.064651
24.367257 2.115603
24.418670 2.079050
24.429331 2.024749
24.431063 2.066959
24.470151 2.078260
24.418134 2.078212
24.417815 2.073879
24.441394 2.041302
24.389158 2.079207
24.362927 2.114177
24.397740 2.033614
24.440561 2.044909
24.438282 2.080132
24.425279 2.062592
24.373001 2.188964
24.394039 2.058121
24.406002 2.066619
24.409513 2.022337
24.404139 2.110197
24.392165 2.101213
24.399627 2.093690
24.423464 2.068210
24.414478 2.088249
24.421787 2.039579
24.440750 1.925502
24.447092 1.913868
24.435293 2.061342
24.424086 1.981138
24.464607 2.069100
24.431003 2.046230
24.427521 2.094645
24.416451 2.086714
24.381361 2.092466
24.427867 2.032507
24.473556 2.043976
24.436486 1.997952
24.458640 1.936466
24.474650 1.903184
24.397961 2.124843
24.411930 2.054192
24.397070 2.070527
24.396059 2.054529
24.415978 2.011274
24.449385 1.947239
24.416653 2.027011
24.412546 2.039887
24.428584 2.038664
24.383238 2.104231
24.372655 2.072073
24.418777 2.016478
24.454711 2.022014
24.368133 2.112307
24.413385 2.087822
24.390564 2.076254
24.381645 2.078452
24.374946 2.045298
24.380077 2.114923
24.390279 2.067044
24.409101 2.005789
24.445576 1.984169
24.422969 2.118522
24.424689 2.042836
24.360959 2.108313
24.390018 2.067653
24.377685 1.986265
24.395585 2.029946
24.424520 2.052096
24.419920 2.116608
24.405270 2.047446
24.436834 2.006377
24.468814 2.031155
24.473882 2.018472
24.457015 1.983468
24.418143 1.990089
24.457235 2.008187
24.364937 2.129709
24.410664 1.993465
24.373882 2.081360
24.340937 2.157853
24.367582 2.166795
24.401418 2.113451
24.406025 2.073324
24.450991 2.069589
24.398613 2.070429
24.378167 2.087168
24.412694 2.015532
24.424347 1.969896
24.392692 1.982611
24.428580 2.109545
24.409232 2.056656
24.365139 2.084709
24.386636 2.099342
24.411938 2.082031
24.424094 2.015724
24.406290 2.026085
24.410412 2.005545
24.435828 2.016881
24.394387 2.041336
24.414435 2.022682
24.412071 2.074763
24.396791 2.014410
24.402023 2.111786
24.373846 2.063228
24.378947 2.061003
24.413015 2.081396
24.398070 2.083591
24.381336 2.073716
24.376706 2.104845
24.390198 2.133555
24.393301 2.104363
24.417870 2.080874
24.452153 2.094897
24.408694 2.055520
24.433324 2.082323
24.416641 2.126563
24.430189 2.052521
24.432375 2.020941
24.368630 2.112357
24.391908 2.115705
24.422805 2.060283
24.400602 2.090263
24.446161 2.178430
24.390803 2.059161
24.424283 2.048481
24.422982 2.110869
24.387170 2.091736
24.389006 2.056501
24.388543 2.096003
24.395664 2.069323
24.399124 2.109710
24.419420 2.089372
24.416589 2.084999
24.436214 2.045964
24.408673 2.163191
24.354076 2.105575
24.434382 2.088816
24.414800 2.107365
24.416507 2.110546
24.469379 2.035836
24.475912 2.096304
24.427777 2.080285
24.411688 2.034791
24.381253 2.037732
24.364667 2.097495
24.332001 2.123608
24.415435 2.039596
24.433281 2.066643
24.420495 2.039653
24.438517 2.071453
24.398757 2.072570
24.390980 2.086109
24.417057 2.063950
24.456333 2.036888
24.448851 2.039293
24.497009 2.024697
24.487297 2.002302
24.459343 2.047839
24.421433 2.073252
24.439226 2.060103
24.412298 2.086368
24.377269 2.112634
24.445065 2.069174
24.461180 2.015667
24.431497 2.083936
24.444302 2.066109
24.404907 2.074733
24.349209 2.172236
24.413356 2.098843
24.358363 2.127457
24.409732 2.097229
24.395953 2.097142
24.409259 2.055673
24.380000 2.096707
24.387399 2.056015
24.413258 2.060318
24.427581 2.100045
24.421973 2.113329
24.421427 2.039267
24.413604 2.072889
24.449348 2.016777
24.396310 2.067285
24.396208 2.155911
24.359877 2.062083
24.428745 2.064932
24.460453 2.002435
24.431327 2.085381
24.432177 2.070821
24.443105 2.045349
24.416035 2.086675
24.429709 2.028282
24.408130 2.060123
24.376124 2.087743
24.430593 2.082414
24.445114 2.047841
24.486279 2.020272
24.454644 2.076928
24.420715 2.066208
24.451139 2.016027
24.454387 1.991192
24.412650 2.044842
24.434145 2.071528
24.431714 2.019290
24.464068 2.030044
24.411832 2.092613
24.403070 2.127699
24.443898 2.023024
24.478229 1.938194
24.457076 1.961993
24.439970 1.957310
24.451204 1.937500
24.428880 2.034628
24.400257 2.028626
24.383247 2.050208
24.392579 1.994288
24.370651 1.980401
24.431144 2.026076
24.419510 2.033154
24.411197 2.055735
24.452363 2.052229
24.417252 1.997329
24.383565 2.058924
24.421864 2.020875
24.442716 2.012617
24.398826 2.042891
24.395605 2.044837
24.363519 2.086608
24.360825 2.109111
24.382268 2.039842
24.418322 2.111686
24.364418 2.118260
24.399966 2.005637
24.419036 2.029209
24.408538 2.092566
24.390719 2.029755
24.375993 2.076011
24.369106 2.085124
24.398384 2.024804
24.367707 2.036461
24.377199 2.021011
24.384670 2.107658
24.396764 2.043378
24.442150 2.059226
24.465808 2.046275
24.466582 1.970384
24.436348 1.978671
24.397630 2.047781
24.405944 2.041612
24.397074 2.031363
24.400024 2.013866
24.383047 2.091024
24.335212 2.172379
24.355923 2.129006
24.346204 2.206409
24.401216 2.021878
24.434662 2.026413
24.380289 2.030665
24.410842 2.026508
24.426575 2.003606
24.414751 1.930524
24.418905 1.868064
24.413330 1.959715
24.435968 1.995481
24.346768 2.108148
24.376330 2.116836
24.399406 2.146108
24.449583 2.043432
24.390916 2.087902
24.392348 2.107203
24.425518 2.042373
24.415393 2.017331
24.370946 2.124835
24.346330 2.155411
24.356649 2.144172
24.397987 2.103682
24.386634 2.076017
24.363033 2.100033
24.399974 2.070778
24.427914 2.048713
24.370278 2.103068
24.338558 2.113426
24.371242 2.041337
24.416428 2.027098
24.400901 2.079609
24.428697 2.056202
24.380880 2.092374
24.338522 2.188549
24.399382 2.104732
24.437856 2.019726
24.404984 2.035449
24.389335 2.103609
24.386154 2.142206
24.398615 2.090349
24.403116 2.048271
24.382528 2.012016
24.380248 2.018109
24.444200 2.064063
24.455713 2.099156
24.407208 2.071689
24.413365 2.052852
24.390649 2.110420
24.393560 2.071105
24.392605 2.035337
24.429834 2.046467
24.421366 2.070776
24.427999 2.053379
24.438605 2.091384
24.422368 2.100142
24.441951 2.050022
24.424575 2.064829
24.343703 2.085464
24.418007 1.995432
24.476516 2.034924
24.435429 2.024055
24.394279 2.006205
24.398754 2.058132
24.373917 2.107206
24.355875 2.152684
24.402895 2.106549
24.454878 2.011276
24.419634 2.048660
24.440226 2.060724
24.369522 2.097005
24.417728 2.080284
24.409796 2.043584
24.462371 1.981921
24.424664 2.049329
24.412648 2.079477
24.421706 2.061550
24.432930 2.084654
24.365153 2.125504
24.330520 2.119345
24.369549 2.068480
24.431222 2.066206
24.446765 2.053984
24.453563 2.068489
24.459212 1.993248
24.415812 2.066191
24.427162 2.082676
24.431430 2.143435
24.451677 2.110901
24.395349 2.031435
24.445443 1.986705
24.438007 2.076014
24.444611 1.926484
24.453973 1.994844
24.446065 2.046853
24.391459 2.094459
24.389206 2.095736
24.382799 2.078437
24.379279 2.093989
24.414015 2.055994
24.412209 2.042447
24.439278 2.009598
24.390330 2.082451
24.406084 2.052416
24.401437 2.085138
24.374623 2.028387
24.390351 2.029748
24.445305 1.975011
24.448370 1.978653
24.439374 2.040151
24.428671 2.049808
24.397828 2.098474
24.351611 2.084097
24.381107 2.057479
24.418302 2.031152
24.452555 2.067526
24.426735 2.068557
24.450323 2.015457
24.466903 2.036620
24.445974 1.987079
24.429762 1.957824
24.424959 2.052427
24.448548 2.092134
24.470485 2.057882
24.472600 2.009308
24.444836 2.031927
24.437677 2.086766
24.447907 2.048208
24.438845 1.994260
24.378765 1.989743
24.416136 2.071511
24.384749 2.089619
24.371981 2.113218
24.378709 2.065332
24.379279 2.041828
24.442129 1.973320
24.479576 1.970445
24.453910 2.109553
24.440627 2.013855
24.414764 2.021782
24.373229 2.240519
24.372910 2.047253
