age,mass,logT,logg,logIMF,bmag,vmag,imag,jmag,hmag,f275,f336,fuv,nuv
7.0,0.3377,3.6252,-1.0637,-1.1961,8.6184,8.1091,7.151,6.8365,6.6872,13.4738,11.1593,25.72,14.672
7.0,0.3888,3.6356,-0.9598,-1.1121,8.2557,7.7747,6.8854,6.5984,6.464,12.8573,10.6564,24.814,14.018
7.0,0.445,3.6475,-0.8661,-1.177,7.9127,7.4624,6.6468,6.3904,6.2739,12.2281,10.1533,24.098,13.452
7.0,0.5172,3.663,-0.746,-1.1199,7.4854,7.0731,6.3457,6.129,6.0385,11.4226,9.513,22.898,12.578
7.0,0.6658,3.6998,-0.4657,-1.1868,6.5483,6.2205,5.6697,5.5413,5.5163,9.6488,8.1072,20.217,10.745
7.0,0.8367,3.7583,-0.0759,-1.4041,5.3467,5.139,4.8176,4.8051,4.8669,7.468,6.4047,14.588,8.3
7.0,0.9885,3.8292,0.3163,-1.8416,4.1985,4.0936,4.0178,4.1393,4.3359,5.8119,5.1662,10.547,6.55
7.0,1.0007,3.8645,0.4171,-2.6245,3.8685,3.808,3.8588,4.045,4.3213,5.4272,4.9162,9.295,6.048
7.0,1.0189,3.8946,0.4565,-1.9573,3.7149,3.6897,3.8504,4.0874,4.4308,5.251,4.8341,8.283,5.674
7.0,1.158,3.9288,0.575,-1.66,3.3721,3.3888,3.6756,3.9651,4.381,4.897,4.5671,6.702,5.025
7.0,1.4375,4.0029,0.9188,-1.8452,2.6572,2.7481,3.2072,3.5735,4.0737,3.9528,3.7519,4.136,3.786
7.0,1.5553,4.0306,1.055,-2.1344,2.4343,2.5402,3.0298,3.4205,3.9358,3.5628,3.4086,3.634,3.392
7.0,1.7044,4.0606,1.2079,-2.1761,2.1995,2.3181,2.8329,3.2475,3.7745,3.1478,3.04,3.151,2.984
7.0,1.8523,4.0878,1.3449,-2.3118,2.0001,2.1279,2.663,3.0979,3.6336,2.7926,2.7245,2.735,2.624
7.0,1.9661,4.1091,1.4446,-2.3887,1.8656,1.9999,2.5498,3.0001,3.5418,2.5417,2.503,2.444,2.373
7.0,2.1096,4.1341,1.5611,-2.3961,1.7117,1.853,2.4197,2.8872,3.4356,2.258,2.2522,2.102,2.077
7.0,2.2627,4.1581,1.6754,-2.4386,1.5605,1.7083,2.2907,2.7741,3.3286,1.9883,2.0131,1.788,1.805
7.0,2.4266,4.1811,1.7879,-2.4713,1.4084,1.5622,2.1592,2.657,3.217,1.7306,1.7835,1.493,1.547
7.0,2.61,4.2039,1.9031,-2.4913,1.2481,1.4077,2.0189,2.5302,3.0957,1.4724,1.5523,1.197,1.287
7.0,2.8208,4.227,2.0243,-2.5359,1.0782,1.2438,1.8697,2.3948,2.966,1.2032,1.3106,0.882,1.012
7.0,3.0344,4.2475,2.1369,-2.5704,0.9138,1.0845,1.7231,2.26,2.8361,0.9564,1.0868,0.596,0.76
7.0,3.2896,4.2689,2.2596,-2.6234,0.7278,0.9038,1.5554,2.1041,2.6852,0.6889,0.8419,0.289,0.489
7.0,3.531,4.2868,2.3665,-2.675,0.5614,0.7417,1.4038,1.9622,2.5474,0.4569,0.6276,0.025,0.254
7.0,3.8153,4.3058,2.4827,-2.6878,0.3764,0.5612,1.234,1.8022,2.3917,0.206,0.394,-0.259,-0.0
7.0,4.1429,4.3249,2.6056,-2.6849,0.1762,0.3655,1.049,1.6271,2.2207,-0.0589,0.1461,-0.558,-0.269
7.0,4.5679,4.3472,2.7528,-2.693,-0.0678,0.1268,0.8225,1.4118,2.0103,-0.3756,-0.1517,-0.919,-0.593
7.0,5.0675,4.3704,2.9092,-2.7381,-0.3302,-0.1301,0.5782,1.179,1.7829,-0.7114,-0.4683,-1.301,-0.937
7.0,5.6286,4.3931,3.0657,-2.8021,-0.5976,-0.3921,0.3285,0.9404,1.5497,-1.048,-0.7865,-1.173,-0.769
7.0,6.2366,4.4143,3.2157,-2.8786,-0.86,-0.6496,0.0823,0.7043,1.3189,-1.3723,-1.0943,-1.342,-0.872
7.0,6.8737,4.4339,3.3554,-2.9638,-1.109,-0.894,-0.1518,0.4794,1.0991,-1.6766,-1.3838,-1.667,-1.202
7.0,7.521,4.4512,3.4837,-3.0553,-1.3447,-1.1257,-0.3744,0.2649,0.8892,-1.9603,-1.6548,-1.944,-1.513
7.0,8.1575,4.467,3.6022,-3.1636,-1.5676,-1.3451,-0.5858,0.0609,0.6893,-2.226,-1.9098,-2.169,-1.817
7.0,8.7279,4.4802,3.704,-3.1168,-1.7638,-1.5385,-0.7724,-0.1195,0.5122,-2.4576,-2.1331,-2.38,-2.077
7.0,9.7918,4.5027,3.8815,-3.1974,-2.1141,-1.8843,-1.1077,-0.4445,0.1922,-2.8658,-2.5293,-2.934,-2.573
7.0,10.4034,4.5049,3.9526,-3.2433,-2.285,-2.055,-1.2782,-0.6144,0.0227,-3.0417,-2.7051,-3.127,-2.758
7.0,11.6416,4.5277,4.1421,-3.2863,-2.6697,-2.4382,-1.6588,-0.9885,-0.3496,-3.4698,-3.1306,-3.614,-3.246
7.0,12.4663,4.5375,4.2539,-3.4675,-2.9125,-2.6817,-1.9051,-1.2339,-0.5957,-3.7244,-3.3882,-3.893,-3.524
7.0,13.2724,4.5439,4.3499,-3.4875,-3.1313,-2.9019,-2.1297,-1.4591,-0.8224,-3.9467,-3.6156,-4.133,-3.761
7.0,14.2891,4.5522,4.4709,-3.517,-3.4036,-3.1762,-2.4103,-1.741,-1.1064,-4.222,-3.8976,-4.446,-4.048
7.0,15.2766,4.5577,4.5848,-3.7002,-3.6731,-3.4479,-2.6888,-2.0215,-1.3894,-4.4898,-4.1729,-4.735,-4.321
7.0,15.8031,4.5592,4.6427,-3.8773,-3.8188,-3.595,-2.8399,-2.1739,-1.5433,-4.6322,-4.32,-4.88,-4.463
7.0,16.3896,4.5604,4.7079,-3.9024,-3.9857,-3.7634,-3.0127,-2.3483,-1.7193,-4.7951,-4.488,-5.045,-4.624
7.0,16.9435,4.5604,4.7705,-4.0106,-4.1534,-3.9329,-3.187,-2.5246,-1.8974,-4.9571,-4.6559,-5.203,-4.782
7.0,17.347,4.5599,4.8114,-4.1467,-4.2654,-4.0461,-3.3032,-2.642,-2.0159,-5.0651,-4.7676,-5.307,-4.887
7.0,17.6854,4.5594,4.8435,-4.2085,-4.3534,-4.135,-3.3943,-2.7341,-2.1088,-5.1502,-4.8555,-5.388,-4.969
7.0,18.022,4.5586,4.8749,-4.2264,-4.4423,-4.2248,-3.4866,-2.8274,-2.2031,-5.2355,-4.9438,-5.467,-5.051
7.0,18.3625,4.5568,4.908,-4.244,-4.5409,-4.3243,-3.5886,-2.9305,-2.3071,-5.3298,-5.0412,-5.539,-5.131
7.0,18.7013,4.5542,4.9412,-4.2638,-4.6425,-4.4268,-3.6933,-3.0363,-2.4137,-5.427,-5.1412,-5.611,-5.212
7.0,19.0401,4.5518,4.9741,-4.2796,-4.7422,-4.5273,-3.7958,-3.1397,-2.5178,-5.5228,-5.2395,-5.682,-5.292
7.0,19.383,4.5497,5.007,-4.2845,-4.8396,-4.6254,-3.8955,-3.2402,-2.619,-5.6171,-5.336,-5.755,-5.372
7.0,19.7432,4.5481,5.0427,-4.2974,-4.9411,-4.7275,-3.9992,-3.3444,-2.7237,-5.7166,-5.4374,-5.835,-5.458
7.0,20.0952,4.5569,5.0778,-4.4018,-4.9799,-4.7654,-4.0354,-3.3789,-2.7576,-5.7663,-5.4847,-5.917,-5.518
7.0,20.3251,4.5652,5.0971,-4.6049,-4.979,-4.7635,-4.0309,-3.3726,-2.7502,-5.7762,-5.4912,-5.96,-5.542
7.0,20.4701,4.5722,5.1114,-4.6944,-4.9705,-4.7537,-4.0185,-3.3583,-2.735,-5.7771,-5.4883,-5.989,-5.557
7.0,20.6362,4.5799,5.1288,-4.9048,-4.9631,-4.7448,-4.0061,-3.3439,-2.7192,-5.7802,-5.4868,-5.995,-5.556
7.0,20.6645,4.5864,5.1383,-5.5843,-4.9427,-4.7231,-3.9812,-3.3172,-2.6913,-5.7689,-5.4712,-5.98,-5.536
7.0,20.6772,4.5926,5.1476,-5.8361,-4.9223,-4.7014,-3.9563,-3.2905,-2.6634,-5.7571,-5.4551,-5.963,-5.516
7.0,20.6875,4.5937,5.148,-5.9978,-4.9145,-4.6932,-3.9473,-3.2811,-2.6536,-5.7511,-5.448,-5.958,-5.51
7.0,20.693,4.5888,5.1478,-6.228,-4.9479,-4.7276,-3.984,-3.3192,-2.6926,-5.7779,-5.478,-5.986,-5.542
7.0,20.6968,4.5847,5.1685,-6.2857,-5.0317,-4.8127,-4.0721,-3.4087,-2.7834,-5.8551,-5.5591,-6.054,-5.615
7.0,20.7012,4.5778,5.1743,-6.4681,-5.0935,-4.876,-4.1391,-3.4777,-2.8537,-5.9073,-5.6163,-6.101,-5.669
7.0,20.7022,4.5738,5.1735,-6.8167,-5.1182,-4.9015,-4.1665,-3.5062,-2.8829,-5.9265,-5.6381,-6.117,-5.689
7.0,20.7036,4.5699,5.1723,-6.7696,-5.141,-4.925,-4.1918,-3.5325,-2.9099,-5.9441,-5.658,-6.117,-5.697
7.0,20.7049,4.566,5.1723,-6.7682,-5.1657,-4.9504,-4.2188,-3.5605,-2.9385,-5.9639,-5.68,-6.119,-5.707
7.0,20.7063,4.5623,5.1735,-6.7436,-5.1922,-4.9777,-4.2476,-3.5902,-2.9687,-5.9858,-5.7039,-6.123,-5.72
7.0,20.7078,4.5585,5.1753,-6.733,-5.2202,-5.0063,-4.2777,-3.6211,-3.0002,-6.0093,-5.7294,-6.128,-5.734
7.0,20.7092,4.5548,5.1778,-6.7395,-5.2493,-5.036,-4.3087,-3.653,-3.0326,-6.0341,-5.7562,-6.135,-5.749
7.0,20.7106,4.5511,5.1808,-6.7541,-5.2792,-5.0665,-4.3405,-3.6855,-3.0656,-6.06,-5.7838,-6.143,-5.765
7.0,20.712,4.5474,5.1841,-6.7693,-5.3093,-5.0971,-4.3723,-3.718,-3.0985,-6.086,-5.8114,-6.152,-5.782
7.0,20.7133,4.5437,5.1875,-6.781,-5.3393,-5.1276,-4.4038,-3.7502,-3.1312,-6.1121,-5.839,-6.162,-5.798
7.0,20.7146,4.54,5.1908,-6.7882,-5.3691,-5.1578,-4.4348,-3.7818,-3.1631,-6.1381,-5.8662,-6.166,-5.805
7.0,20.7159,4.5363,5.194,-6.7921,-5.3987,-5.1878,-4.4657,-3.8134,-3.1949,-6.1637,-5.8932,-6.17,-5.81
7.0,20.7172,4.5326,5.1971,-6.7936,-5.4281,-5.2177,-4.4966,-3.8449,-3.2269,-6.1888,-5.9198,-6.173,-5.814
7.0,20.7185,4.5289,5.2,-6.7942,-5.4573,-5.2474,-4.5275,-3.8765,-3.2589,-6.2135,-5.9461,-6.174,-5.817
7.0,20.7197,4.5252,5.2028,-6.7964,-5.4863,-5.277,-4.5583,-3.9082,-3.2911,-6.2377,-5.9721,-6.174,-5.817
7.0,20.721,4.5215,5.2054,-6.7993,-5.515,-5.3064,-4.5891,-3.9398,-3.3233,-6.2612,-5.9975,-6.171,-5.815
7.0,20.7222,4.5178,5.2078,-6.802,-5.5435,-5.3354,-4.6197,-3.9714,-3.3555,-6.2841,-6.0225,-6.172,-5.818
7.0,20.7235,4.514,5.21,-6.804,-5.5715,-5.3642,-4.65,-4.0028,-3.3875,-6.3062,-6.0468,-6.201,-5.849
7.0,20.7247,4.5103,5.2121,-6.8068,-5.5991,-5.3925,-4.6801,-4.034,-3.4194,-6.3276,-6.0705,-6.231,-5.882
7.0,20.726,4.5065,5.214,-6.8039,-5.6262,-5.4204,-4.7097,-4.0648,-3.4509,-6.3482,-6.0934,-6.264,-5.917
7.0,20.7272,4.5019,5.2159,-6.7973,-5.6571,-5.4521,-4.7433,-4.0998,-3.4867,-6.3708,-6.1187,-6.273,-5.931
7.0,20.7285,4.4973,5.2177,-6.791,-5.6865,-5.4822,-4.775,-4.133,-3.5206,-6.3919,-6.1418,-6.267,-5.928
7.0,20.7298,4.4927,5.2196,-6.7796,-5.7153,-5.5116,-4.8059,-4.1653,-3.5535,-6.4121,-6.164,-6.258,-5.923
7.0,20.7311,4.4881,5.2217,-6.7662,-5.7433,-5.5402,-4.8359,-4.1967,-3.5855,-6.4318,-6.1853,-6.254,-5.921
7.0,20.7325,4.4835,5.224,-6.7473,-5.7708,-5.5682,-4.8649,-4.227,-3.6164,-6.4508,-6.2057,-6.253,-5.92
7.0,20.7339,4.4789,5.2266,-6.7133,-5.7976,-5.5953,-4.8929,-4.2563,-3.6461,-6.4694,-6.2252,-6.251,-5.917
7.0,20.7356,4.4743,5.2295,-6.6847,-5.8226,-5.6205,-4.9182,-4.2828,-3.6727,-6.4869,-6.2427,-6.274,-5.938
7.0,20.7372,4.4697,5.2325,-6.6417,-5.8458,-5.6435,-4.9409,-4.3064,-3.6961,-6.5031,-6.2581,-6.315,-5.977
7.0,20.7392,4.4652,5.2358,-6.5922,-5.8681,-5.6656,-4.9622,-4.3285,-3.7181,-6.5189,-6.2726,-6.359,-6.02
7.0,20.7413,4.4606,5.2391,-6.5244,-5.8895,-5.6866,-4.9821,-4.3493,-3.7385,-6.534,-6.2861,-6.39,-6.052
7.0,20.7439,4.456,5.2425,-6.426,-5.9102,-5.7069,-5.0013,-4.3691,-3.7579,-6.5489,-6.299,-6.401,-6.058
7.0,20.7472,4.4515,5.246,-6.5591,-5.9304,-5.7266,-5.0196,-4.3881,-3.7764,-6.5633,-6.3113,-6.412,-6.062
7.0,20.7483,4.45,5.2468,-6.7906,-5.9357,-5.7317,-5.0243,-4.393,-3.7811,-6.5667,-6.314,-6.414,-6.062
7.0,20.7498,4.4489,5.2476,-6.7918,-5.9403,-5.7363,-5.0285,-4.3973,-3.7853,-6.57,-6.3167,-6.415,-6.062
7.0,20.7509,4.4478,5.2482,-6.6204,-5.9447,-5.7405,-5.0323,-4.4014,-3.7893,-6.5729,-6.3191,-6.416,-6.062
7.0,20.7536,4.4467,5.2491,-6.2911,-5.9494,-5.7451,-5.0366,-4.4058,-3.7935,-6.5764,-6.322,-6.418,-6.063
7.0,20.759,4.4455,5.25,-6.1254,-5.9545,-5.75,-5.0412,-4.4105,-3.7981,-6.5803,-6.3253,-6.419,-6.067
7.0,20.7655,4.4444,5.251,-4.4729,-5.9595,-5.755,-5.0457,-4.4152,-3.8027,-6.5841,-6.3285,-6.421,-6.071
7.0,21.3026,4.4282,5.2987,-4.2881,-6.1194,-5.9134,-5.1997,-4.5709,-3.9564,-6.7298,-6.4661,-6.519,-6.215
7.0,21.6306,4.4162,5.3262,-4.3524,-6.2261,-6.02,-5.3052,-4.6783,-4.0632,-6.824,-6.5576,-6.612,-6.34
7.0,22.0831,4.4037,5.3683,-4.3541,-6.3862,-6.1817,-5.4701,-4.846,-4.2321,-6.9679,-6.705,-6.748,-6.497
7.0,22.442,4.3917,5.4024,-4.4774,-6.5422,-6.3411,-5.6375,-5.0175,-4.4066,-7.1021,-6.8501,-7.119,-6.884
7.0,22.7177,4.3798,5.4287,-4.6235,-6.6919,-6.496,-5.8047,-5.1888,-4.5825,-7.2319,-6.9984,-7.602,-7.381
7.0,22.9086,4.3686,5.4467,-4.911,-6.8236,-6.634,-5.9572,-5.3446,-4.7435,-7.3502,-7.1393,-7.652,-7.446
7.0,22.9628,4.3562,5.4506,-5.0798,-6.9285,-6.7461,-6.0862,-5.4767,-4.8816,-7.4446,-7.2601,-7.663,-7.474
7.0,23.0766,4.3479,5.4619,-4.9091,-7.025,-6.8483,-6.2015,-5.5934,-5.0028,-7.5387,-7.3745,-7.692,-7.517
7.0,23.2143,4.3343,5.4771,-4.9112,-7.162,-6.9937,-6.3655,-5.7603,-5.176,-7.6686,-7.5329,-7.731,-7.578
7.0,23.3301,4.3098,5.4897,-5.0322,-7.3153,-7.1548,-6.5449,-5.9504,-5.373,-7.7638,-7.6507,-7.761,-7.651
7.0,23.4084,4.2822,5.4982,-5.1776,-7.3748,-7.2085,-6.5891,-6.0204,-5.4427,-7.6471,-7.5029,-7.765,-7.737
7.0,23.4701,4.2532,5.5052,-5.3239,-7.5874,-7.4323,-6.8399,-6.2858,-5.7179,-7.7658,-7.6652,-7.767,-7.807
7.0,23.509,4.2242,5.5094,-5.469,-7.7951,-7.6552,-7.0972,-6.5562,-5.9999,-7.8966,-7.8513,-7.762,-7.86
7.0,23.5424,4.1966,5.5131,-5.585,-7.9888,-7.8687,-7.3531,-6.8236,-6.2812,-8.0379,-8.0568,-7.746,-7.899
7.0,23.5645,4.1673,5.515,-5.9549,-8.105,-7.9955,-7.5054,-6.9928,-6.4601,-8.0523,-8.0981,-7.711,-7.924
7.0,23.5662,4.1544,5.5149,-6.9175,-8.0979,-7.9812,-7.4805,-6.98,-6.4457,-7.9427,-7.9664,-7.68,-7.945
7.0,23.5671,4.1482,5.5139,-7.0181,-8.1004,-7.9817,-7.4784,-6.9836,-6.4492,-7.8982,-7.9168,-7.653,-7.951
7.0,23.5682,4.1434,5.5131,-6.9189,-8.1129,-7.9943,-7.4926,-7.0016,-6.468,-7.8801,-7.9015,-7.641,-7.952
7.0,23.5697,4.1394,5.5136,-6.9269,-8.133,-8.0159,-7.5179,-7.0297,-6.4975,-7.8793,-7.9074,-7.642,-7.953
7.0,23.5708,4.1325,5.5119,-6.8388,-8.1692,-8.056,-7.5675,-7.0837,-6.5547,-7.8847,-7.9298,-7.633,-7.941
7.0,23.5728,4.1203,5.5095,-7.0093,-8.244,-8.1407,-7.674,-7.1971,-6.6749,-7.9178,-8.0013,-7.609,-7.903
7.0,23.5729,4.1165,5.5088,-8.4468,-8.2669,-8.167,-7.7074,-7.2327,-6.7127,-7.9296,-8.0254,-7.598,-7.885
7.0,23.5729,4.1131,5.5096,-8.6045,-8.2894,-8.1925,-7.7393,-7.2663,-6.7484,-7.9431,-8.0496,-7.591,-7.874
7.0,23.5729,4.1066,5.5079,-7.4251,-8.3218,-8.2303,-7.7888,-7.3194,-6.8051,-7.9574,-8.0828,-7.575,-7.866
7.0,23.5737,4.0994,5.5077,-7.189,-8.3571,-8.2715,-7.8426,-7.3771,-6.8669,-7.9733,-8.1184,-7.555,-7.857
7.0,23.5743,4.089,5.505,-7.1856,-8.3965,-8.3194,-7.9086,-7.4493,-6.9448,-7.9831,-8.1554,-7.522,-7.84
7.0,23.5751,4.0875,5.5083,-7.1296,-8.4117,-8.3361,-7.9285,-7.47,-6.9665,-7.9952,-8.1721,-7.527,-7.847
7.0,23.5759,4.0792,5.5079,-6.9322,-8.4445,-8.3762,-7.984,-7.5308,-7.0322,-8.0041,-8.2036,-7.496,-7.831
7.0,23.5776,4.0664,5.5073,-6.8244,-8.4918,-8.4354,-8.0686,-7.6239,-7.1334,-8.0135,-8.249,-7.458,-7.811
7.0,23.5791,4.0523,5.5067,-6.8017,-8.539,-8.4961,-8.1582,-7.7235,-7.2422,-8.0159,-8.2913,-7.407,-7.781
7.0,23.581,4.0291,5.5046,-6.8352,-8.601,-8.5795,-8.2879,-7.8712,-7.4049,-7.9929,-8.3308,-7.273,-7.753
7.0,23.5823,4.0059,5.5022,-6.9529,-8.6468,-8.6473,-8.4038,-8.0067,-7.5561,-7.9467,-8.3471,-7.107,-7.681
7.0,23.5834,3.9827,5.4995,-7.1405,-8.6827,-8.7041,-8.5076,-8.1323,-7.6972,-7.8712,-8.3328,-6.935,-7.55
7.0,23.5838,3.9596,5.5043,-6.7569,-8.7635,-8.7848,-8.598,-8.2495,-7.8194,-7.6993,-8.1875,-6.652,-7.331
7.0,23.5871,3.9365,5.5205,-6.1829,-8.8326,-8.8767,-8.7424,-8.4201,-8.0072,-7.6275,-8.1902,-6.21,-7.065
7.0,23.5979,3.9157,5.5336,-6.099,-9.0834,-9.0528,-8.7813,-8.4983,-8.0476,-7.0729,-7.5533,-5.531,-6.73
7.0,23.6042,3.8928,5.5273,-6.5313,-9.0886,-9.0743,-8.867,-8.6214,-8.1987,-6.8714,-7.5013,-4.469,-6.337
7.05,0.1042,3.5819,-1.7975,0.0897,10.9258,10.2834,9.0219,8.5923,8.3952,16.7127,13.9209,30.205,18.099
7.05,0.116,3.5846,-1.7451,-0.4452,10.7659,10.1312,8.8883,8.4658,8.2699,16.5131,13.7443,29.811,17.811
7.05,0.1339,3.5885,-1.6467,-0.4411,10.4792,9.8557,8.6397,8.2266,8.0309,16.1769,13.4359,29.294,17.388
7.05,0.1577,3.5934,-1.5314,-0.4997,10.135,9.5287,8.348,7.9475,7.755,15.7374,13.0499,28.769,16.928
7.05,0.1871,3.5987,-1.4416,-0.5158,9.8517,9.2624,8.1185,7.7319,7.5464,15.3428,12.7115,28.342,16.553
7.05,0.2374,3.607,-1.3057,-0.5569,9.4216,8.8575,7.7714,7.407,7.2317,14.7274,12.1958,27.24,15.843
7.05,0.3125,3.6201,-1.1294,-0.906,8.8371,8.3123,7.3188,6.9906,6.8344,13.8236,11.4519,26.038,14.946
7.05,0.3286,3.623,-1.114,-1.304,8.7682,8.2521,7.2777,6.9576,6.8061,13.6831,11.3434,25.891,14.837
7.05,0.3601,3.629,-1.0409,-1.1224,8.5232,8.0241,7.091,6.7871,6.6444,13.2872,11.0155,25.497,14.514
7.05,0.4195,3.6414,-0.9417,-1.1468,8.1567,7.6904,6.8366,6.5651,6.4408,12.6227,10.484,24.473,13.783
7.05,0.4772,3.6538,-0.8453,-1.1248,7.807,7.3721,6.5928,6.3533,6.2483,11.9732,9.9652,23.806,13.248
7.05,0.5995,3.683,-0.6211,-1.1234,7.0341,6.668,6.0406,5.8738,5.8205,10.5009,8.7981,21.449,11.609
7.05,0.7753,3.7397,-0.226,-1.2978,5.7786,5.5361,5.1458,5.0991,5.1351,8.1636,6.9565,16.366,9.041
7.05,0.9458,3.8159,0.2206,-1.7349,4.4693,4.3466,4.2238,4.3201,4.4877,6.1226,5.4146,11.173,6.879
7.05,0.9615,3.853,0.3373,-2.5981,4.0952,4.0199,4.0276,4.1936,4.443,5.6535,5.1028,9.801,6.328
7.05,0.9751,3.8822,0.3734,-2.3575,3.9516,3.9103,4.0221,4.2373,4.5505,5.4811,5.0239,8.889,5.985
7.05,1.0151,3.8885,0.341,-1.5194,4.0265,3.9914,4.1233,4.3497,4.675,5.5304,5.0954,8.822,6.004
7.05,1.4694,4.0108,0.9576,-1.6697,2.5911,2.6867,3.1557,3.5292,4.0343,3.8404,3.6533,3.982,3.67
7.05,1.5961,4.0393,1.0992,-2.1409,2.3651,2.475,2.9724,3.3702,3.8893,3.4401,3.2998,3.491,3.273
7.05,1.7481,4.0688,1.25,-2.2075,2.1367,2.2582,2.7793,3.2001,3.7299,3.0374,2.9418,3.018,2.87
7.05,1.8883,4.0945,1.3773,-2.3514,1.9549,2.0848,2.6247,3.0645,3.6021,2.7102,2.6515,2.642,2.543
7.05,1.9985,4.115,1.4722,-2.3905,1.8288,1.9648,2.5187,2.9731,3.5165,2.4735,2.4427,2.366,2.305
7.05,2.1559,4.1416,1.5973,-2.402,1.6633,1.8067,2.3784,2.8509,3.4012,2.1718,2.1757,2.007,1.994
7.05,2.3049,4.1643,1.7059,-2.4548,1.5191,1.6686,2.2549,2.7423,3.2983,1.9176,1.9501,1.707,1.734
7.05,2.4758,4.1875,1.8205,-2.4702,1.3625,1.5179,2.1189,2.6205,3.182,1.6569,1.7174,1.404,1.47
7.05,2.6701,4.2109,1.9397,-2.4977,1.1963,1.3577,1.9733,2.4888,3.056,1.3906,1.4788,1.096,1.2
7.05,2.8848,4.2334,2.0601,-2.5436,1.0256,1.1928,1.8227,2.3516,2.9243,1.1241,1.2388,0.792,0.932
7.05,3.1104,4.2543,2.1758,-2.5862,0.8547,1.0271,1.6699,2.2106,2.7882,0.8712,1.0089,0.503,0.677
7.05,3.3625,4.2745,2.2944,-2.6425,0.6732,0.8506,1.5055,2.0573,2.6397,0.613,0.7718,0.205,0.413
7.05,3.6117,4.2924,2.4025,-2.682,0.5028,0.6845,1.3498,1.9111,2.4976,0.3785,0.5545,-0.063,0.174
7.05,3.9085,4.3116,2.5209,-2.6797,0.3131,0.4993,1.1754,1.7466,2.3373,0.123,0.3163,-0.354,-0.085
7.05,4.2737,4.3321,2.6552,-2.6797,0.0923,0.2833,0.9707,1.5524,2.1476,-0.1665,0.0446,-0.682,-0.38
7.05,4.7259,4.3549,2.8077,-2.7044,-0.1619,0.0345,0.7344,1.3276,1.9279,-0.4946,-0.2642,-1.053,-0.715
7.05,5.2485,4.3782,2.9662,-2.7571,-0.4302,-0.2283,0.4842,1.0888,1.6945,-0.8354,-0.586,-1.438,-1.062
7.05,5.8278,4.4004,3.1223,-2.8265,-0.7,-0.4927,0.2318,0.8472,1.4584,-1.172,-0.9048,-1.086,-0.658
7.05,6.4468,4.4213,3.2702,-2.9072,-0.9599,-0.7478,-0.0122,0.6131,1.2296,-1.4923,-1.2089,-1.473,-1.003
7.05,7.0873,4.4399,3.4067,-2.9956,-1.2073,-0.9909,-0.2455,0.3885,1.0099,-1.7919,-1.4945,-1.784,-1.325
7.05,7.7286,4.4568,3.5323,-3.0901,-1.4397,-1.2194,-0.4652,0.1768,0.8026,-2.0708,-1.7614,-2.043,-1.639
7.05,8.3499,4.4718,3.6487,-3.1565,-1.6625,-1.439,-0.6771,-0.0281,0.6015,-2.3342,-2.0148,-2.259,-1.933
7.05,9.0362,4.4874,3.7703,-3.1637,-1.8993,-1.6723,-0.9024,-0.2461,0.3875,-2.6126,-2.2837,-2.571,-2.26
7.05,9.9095,4.5029,3.9136,-3.2347,-2.1949,-1.9651,-1.1888,-0.5257,0.1111,-2.947,-2.6109,-3.018,-2.656
7.05,10.6488,4.5066,4.0032,-3.2545,-2.4071,-2.1771,-1.4008,-0.7368,-0.0997,-3.1671,-2.831,-3.261,-2.89
7.05,11.7889,4.5278,4.1906,-3.3487,-2.7968,-2.5663,-1.7899,-1.1207,-0.4829,-3.5935,-3.2578,-3.737,-3.369
7.05,12.4886,4.5338,4.2874,-3.5403,-3.0211,-2.7918,-2.0193,-1.3506,-0.7139,-3.8225,-3.4913,-3.978,-3.612
7.05,13.1747,4.5373,4.3732,-3.5639,-3.2305,-3.0028,-2.2354,-1.568,-0.9331,-4.0307,-3.7054,-4.196,-3.827
7.05,13.986,4.5415,4.4752,-3.6781,-3.48,-3.2548,-2.4942,-1.8289,-1.1965,-4.2777,-3.9603,-4.453,-4.082
7.05,14.4749,4.5432,4.5373,-3.8672,-3.6371,-3.4134,-2.6575,-1.9938,-1.363,-4.4314,-4.1193,-4.609,-4.238
7.05,14.9087,4.5436,4.5914,-3.9582,-3.7792,-3.5571,-2.8054,-2.1433,-1.514,-4.5692,-4.262,-4.746,-4.375
7.05,15.2768,4.5428,4.6361,-4.0487,-3.9031,-3.6823,-2.9343,-2.2738,-1.6459,-4.6877,-4.385,-4.86,-4.489
7.05,15.5988,4.5413,4.6748,-4.1018,-4.0145,-3.7949,-3.0502,-2.3912,-1.7645,-4.7937,-4.4949,-4.96,-4.589
7.05,15.9192,4.5394,4.7128,-4.1153,-4.1248,-3.9063,-3.1644,-2.5068,-1.8811,-4.8989,-4.6036,-5.057,-4.688
7.05,16.2523,4.5369,4.7536,-4.135,-4.245,-4.0276,-3.2884,-2.6321,-2.0075,-5.0138,-4.7217,-5.158,-4.79
7.05,16.5744,4.5334,4.7949,-4.1888,-4.3712,-4.1547,-3.4179,-2.7628,-2.139,-5.1346,-4.8455,-5.249,-4.883
7.05,16.858,4.5296,4.8308,-4.2671,-4.4843,-4.2685,-3.5334,-2.8794,-2.2562,-5.2429,-4.9561,-5.328,-4.963
7.05,17.1006,4.5262,4.8594,-4.3398,-4.5765,-4.3613,-3.6276,-2.9743,-2.3516,-5.3312,-5.0462,-5.391,-5.026
